FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
8.264425000000000000e+04,5.626900000000000000e+04,9.625501562500000000e+04,3.595839843750000000e+04,3.276100000000000000e+04,7.193216406250000000e+04,3.885479980468750000e+03,9.445200195312500000e+03,5.924799804687500426e+01
1.237926171875000000e+05,8.690400000000000000e+04,9.335442968750000000e+04,5.972440234375000000e+04,5.360500000000000000e+04,7.301741406250000000e+04,5.180640136718750000e+03,8.868560546875000000e+03,5.926799804687500028e+01
1.245283437500000000e+05,8.245200000000000000e+04,9.897988281250000000e+04,4.920412109375000000e+04,4.267600000000000000e+04,7.556100000000000000e+04,4.797939941406250000e+03,7.436479980468750000e+03,5.928000000000000114e+01
9.308193750000000000e+04,5.810000000000000000e+04,1.049951484375000000e+05,8.279952343750000000e+04,7.097200000000000000e+04,7.645761718750000000e+04,4.430720214843750000e+03,5.353640136718750000e+03,5.932000000000000028e+01
1.034346640625000000e+05,6.337500000000000000e+04,1.069616484375000000e+05,6.719828125000000000e+04,5.238600000000000000e+04,8.406648437500000000e+04,6.069020019531250000e+03,1.148587988281250000e+04,5.932100097656250171e+01
7.909952343750000000e+04,5.280100000000000000e+04,9.817742968750000000e+04,4.235719921875000000e+04,3.584900000000000000e+04,7.743371875000000000e+04,5.224500000000000000e+03,7.862839843750000000e+03,5.933299804687499801e+01
1.010947265625000000e+05,6.443600000000000000e+04,1.028205312500000000e+05,4.672824218750000000e+04,4.102000000000000000e+04,7.465582031250000000e+04,4.514140136718750000e+03,1.792004101562500000e+04,5.933600097656250227e+01
8.990065625000000000e+04,5.030700000000000000e+04,1.171155000000000000e+05,9.853539843750000000e+04,8.013900000000000000e+04,8.058019531250000000e+04,7.881899902343750000e+03,1.807304101562500000e+04,5.934700195312500171e+01
1.790608593750000000e+05,1.063090000000000000e+05,1.103851328125000000e+05,1.178589609375000000e+05,8.653300000000000000e+04,8.926080468750000000e+04,3.542340087890625000e+03,2.088280078125000000e+04,5.936899902343750313e+01
8.857492968750000000e+04,5.503500000000000000e+04,1.054755390625000000e+05,4.549676171875000000e+04,3.952600000000000000e+04,7.543581250000000000e+04,3.671340087890625000e+03,6.566760253906250000e+03,5.938299804687500227e+01
8.627215625000000000e+04,6.127900000000000000e+04,9.226540625000000000e+04,3.300651953125000000e+04,3.053000000000000000e+04,7.085211718750000000e+04,3.977500000000000000e+03,6.302240234375000000e+03,5.939000000000000057e+01
1.258416875000000000e+05,7.886100000000000000e+04,1.045784453125000000e+05,6.118776171875000000e+04,5.290500000000000000e+04,7.579625781250000000e+04,4.905439941406250000e+03,9.215360351562500000e+03,5.939500000000000313e+01
1.039910390625000000e+05,6.782000000000000000e+04,1.004888906250000000e+05,4.188051953125000000e+04,3.545700000000000000e+04,7.740874218750000000e+04,4.920919921875000000e+03,9.501639648437500000e+03,5.942200195312500455e+01
1.267231406250000000e+05,8.530900000000000000e+04,9.735114062500000000e+04,6.211256250000000000e+04,5.498500000000000000e+04,7.403125781250000000e+04,6.873979980468750000e+03,1.049783984375000000e+04,5.942600097656249858e+01
8.801619531250000000e+04,5.556400000000000000e+04,1.038123515625000000e+05,4.752112109375000000e+04,3.897700000000000000e+04,7.990210156250000000e+04,7.280760253906250000e+03,1.332936035156250000e+04,5.944500000000000028e+01
9.072960937500000000e+04,6.206500000000000000e+04,9.580369531250000000e+04,9.925007812500000000e+04,6.993300000000000000e+04,9.300978906250000000e+04,1.187918066406250000e+04,1.778608007812500000e+04,5.947100097656250028e+01
1.205847812500000000e+05,7.934100000000000000e+04,9.960354687500000000e+04,4.714508203125000000e+04,4.252500000000000000e+04,7.265608593750000000e+04,1.907479980468750000e+03,9.099080078125000000e+03,5.948600097656250085e+01
1.348946406250000000e+05,9.154200000000000000e+04,9.657267187500000000e+04,5.500383984375000000e+04,4.932600000000000000e+04,7.307975000000000000e+04,6.118040039062500000e+03,1.375708007812500000e+04,5.950500000000000256e+01
8.139344531250000000e+04,5.389700000000000000e+04,9.897026562500000000e+04,4.627535937500000000e+04,3.983300000000000000e+04,7.613541406250000000e+04,7.062320312500000000e+03,1.102348046875000000e+04,5.951600097656250199e+01
1.294625156250000000e+05,8.571600000000000000e+04,9.898333593750000000e+04,6.125235937500000000e+04,5.647200000000000000e+04,7.108362500000000000e+04,3.539760009765625000e+03,5.358399902343750000e+03,5.954200195312500199e+01
8.616418750000000000e+04,6.061300000000000000e+04,9.316246093750000000e+04,4.941424218750000000e+04,4.003300000000000000e+04,8.089355468750000000e+04,4.170140136718750000e+03,4.925240234375000000e+03,5.954399902343750028e+01
1.163072812500000000e+05,7.655200000000000000e+04,9.957040625000000000e+04,5.118564062500000000e+04,4.502500000000000000e+04,7.450310156250000000e+04,5.319100097656250000e+03,7.832240234375000000e+03,5.954700195312500455e+01
1.274217031250000000e+05,8.678400000000000000e+04,9.622405468750000000e+04,5.917903906250000000e+04,5.157200000000000000e+04,7.520276562500000000e+04,5.908200195312500000e+03,9.242560546875000000e+03,5.954700195312500455e+01
1.310991718750000000e+05,7.788200000000000000e+04,1.103170937500000000e+05,7.049900000000000000e+04,5.637500000000000000e+04,8.195517187500000000e+04,8.290400390625000000e+03,1.059304003906250000e+04,5.955000000000000426e+01
1.099087343750000000e+05,7.230300000000000000e+04,9.962213281250000000e+04,5.879960156250000000e+04,5.291400000000000000e+04,7.282554687500000000e+04,2.953239990234375000e+03,4.591359863281250000e+03,5.955200195312500000e+01
9.127240625000000000e+04,5.708900000000000000e+04,1.047772500000000000e+05,9.067256250000000000e+04,7.591300000000000000e+04,7.827799218750000000e+04,6.893760253906250000e+03,9.668919921875000000e+03,5.955600097656250114e+01
1.281615625000000000e+05,8.385300000000000000e+04,1.001657265625000000e+05,6.751516406250000000e+04,5.267200000000000000e+04,8.400428906250000000e+04,7.850939941406250000e+03,1.450236035156250000e+04,5.956899902343749886e+01
7.636133593750000000e+04,5.060800000000000000e+04,9.888587500000000000e+04,4.270400000000000000e+04,3.712000000000000000e+04,7.539464843750000000e+04,4.276780273437500000e+03,1.133220019531250000e+04,5.957700195312499858e+01
9.770281250000000000e+04,6.380800000000000000e+04,1.003487265625000000e+05,5.589600000000000000e+04,4.839600000000000000e+04,7.569221093750000000e+04,4.962200195312500000e+03,7.545959960937500000e+03,5.958899902343750199e+01
9.929168750000000000e+04,6.309400000000000000e+04,1.031346875000000000e+05,5.698603906250000000e+04,5.051000000000000000e+04,7.393856250000000000e+04,3.613719970703125000e+03,6.175080078125000000e+03,5.960500000000000398e+01
1.061858359375000000e+05,6.345200000000000000e+04,1.096733671875000000e+05,6.879560156250000000e+04,5.905200000000000000e+04,7.634946093750000000e+04,2.836280029296875000e+03,1.191087988281250000e+04,5.962600097656250142e+01
1.194938750000000000e+05,7.528000000000000000e+04,1.040269687500000000e+05,8.756971875000000000e+04,7.454000000000000000e+04,7.699179687500000000e+04,7.593800292968750000e+03,1.510687988281250000e+04,5.962700195312500284e+01
1.838304218750000000e+05,1.097560000000000000e+05,1.097663046875000000e+05,1.076990781250000000e+05,7.276000000000000000e+04,9.700614843750000000e+04,2.102528125000000000e+04,3.473916015625000000e+04,5.962899902343750114e+01
9.871171875000000000e+04,6.243800000000000000e+04,1.036095312500000000e+05,5.400016015625000000e+04,4.463400000000000000e+04,7.928831250000000000e+04,7.862979980468750000e+03,1.063383984375000000e+04,5.963200195312499829e+01
1.066271562500000000e+05,6.790900000000000000e+04,1.029011953125000000e+05,7.849171875000000000e+04,6.484100000000000000e+04,7.933304687500000000e+04,5.516040039062500000e+03,6.909479980468750000e+03,5.963499999999999801e+01
7.943700781250000000e+04,6.492500000000000000e+04,8.018457812500000000e+04,5.640124218750000000e+04,5.212800000000000000e+04,7.090837500000000000e+04,6.329600219726562500e+02,6.357999877929687500e+02,5.964100097656250199e+01
1.069610937500000000e+05,7.313300000000000000e+04,9.585006250000000000e+04,4.369203906250000000e+04,3.610500000000000000e+04,7.930761718750000000e+04,8.303299804687500000e+03,1.324164062500000000e+04,5.965100097656250000e+01
8.514230468750000000e+04,5.278500000000000000e+04,1.057096875000000000e+05,6.041187890625000000e+04,4.572900000000000000e+04,8.657860937500000000e+04,2.442400146484375000e+03,3.825679931640625000e+03,5.965600097656250256e+01
1.368274843750000000e+05,8.553300000000000000e+04,1.048382031250000000e+05,6.852020312500000000e+04,5.895700000000000000e+04,7.616636718750000000e+04,6.830979980468750000e+03,1.079975976562500000e+04,5.966200195312499943e+01
7.355293750000000000e+04,5.367700000000000000e+04,8.980317968750000000e+04,3.587612109375000000e+04,3.412100000000000000e+04,6.890704687500000000e+04,4.240660156250000000e+03,7.584040039062500000e+03,5.967299804687500142e+01
7.641266406250000000e+04,4.330000000000000000e+04,1.156531250000000000e+05,8.125524218750000000e+04,6.578800000000000000e+04,8.094399218750000000e+04,6.732080078125000000e+03,1.433167968750000000e+04,5.968200195312500256e+01
1.096556250000000000e+05,7.778100000000000000e+04,9.239263281250000000e+04,4.294200000000000000e+04,3.778900000000000000e+04,7.447264843750000000e+04,5.376720214843750000e+03,8.601320312500000000e+03,5.970499999999999829e+01
9.525726562500000000e+04,7.330100000000000000e+04,8.516638281250000000e+04,4.940948046875000000e+04,4.645700000000000000e+04,6.970100781250000000e+04,3.148459960937500000e+03,5.459040039062500000e+03,5.971399902343750199e+01
9.773408593750000000e+04,6.403400000000000000e+04,1.000265625000000000e+05,5.515208203125000000e+04,4.465400000000000000e+04,8.094340625000000000e+04,6.503320312500000000e+03,9.237799804687500000e+03,5.973899902343750057e+01
1.079882890625000000e+05,7.195700000000000000e+04,9.835207812500000000e+04,4.602716015625000000e+04,4.205300000000000000e+04,7.172939062500000000e+04,3.967180175781250000e+03,4.968760253906250000e+03,5.974000000000000199e+01
1.148653281250000000e+05,7.526000000000000000e+04,1.000241093750000000e+05,8.702911718750000000e+04,5.531700000000000000e+04,1.031064687500000000e+05,9.970839843750000000e+03,1.418004003906250000e+04,5.974799804687500426e+01
1.239973437500000000e+05,8.830300000000000000e+04,9.202733593750000000e+04,5.085787890625000000e+04,4.509000000000000000e+04,7.391931250000000000e+04,5.645899902343750000e+03,6.777560058593750000e+03,5.975000000000000000e+01
1.426779218750000000e+05,8.938800000000000000e+04,1.046062187500000000e+05,8.165167968750000000e+04,6.950000000000000000e+04,7.699459375000000000e+04,9.191679687500000000e+03,1.287579980468750000e+04,5.976700195312500341e+01
9.316689843750000000e+04,6.223700000000000000e+04,9.810539843750000000e+04,4.082855859375000000e+04,3.556800000000000000e+04,7.522887500000000000e+04,4.967359863281250000e+03,7.800280273437500000e+03,5.977700195312500142e+01
7.705517968750000000e+04,5.551800000000000000e+04,9.095948437500000000e+04,3.264340039062500000e+04,2.991100000000000000e+04,7.152278125000000000e+04,1.742359985351562500e+03,8.528560546875000000e+03,5.978100097656250256e+01
1.047509531250000000e+05,6.674500000000000000e+04,1.028535234375000000e+05,5.672492187500000000e+04,4.932100000000000000e+04,7.537407031250000000e+04,3.223280029296875000e+03,6.396760253906250000e+03,5.979399902343750028e+01
9.982563281250000000e+04,6.854400000000000000e+04,9.544487500000000000e+04,3.049051953125000000e+04,2.755200000000000000e+04,7.252565625000000000e+04,1.012220031738281250e+03,3.572040039062500000e+03,5.980399902343749829e+01
1.116161953125000000e+05,7.168400000000000000e+04,1.020434062500000000e+05,5.576271875000000000e+04,4.823600000000000000e+04,7.576220312500000000e+04,7.562840332031250000e+03,1.207271972656250000e+04,5.981000000000000227e+01
1.118657656250000000e+05,8.217300000000000000e+04,8.921707812500000000e+04,4.730487890625000000e+04,4.285700000000000000e+04,7.233760937500000000e+04,5.043040039062500000e+03,7.162439941406250000e+03,5.981000000000000227e+01
8.358411718750000000e+04,5.366500000000000000e+04,1.020733906250000000e+05,6.799524218750000000e+04,5.338100000000000000e+04,8.347794531250000000e+04,9.667259765625000000e+03,1.456491992187500000e+04,5.982600097656250426e+01
1.107801640625000000e+05,7.818500000000000000e+04,9.285782031250000000e+04,4.271148046875000000e+04,3.672400000000000000e+04,7.622099218750000000e+04,5.138500000000000000e+03,1.182995996093750000e+04,5.983399902343749943e+01
1.402129062500000000e+05,7.888800000000000000e+04,1.164815078125000000e+05,9.887539843750000000e+04,5.696100000000000000e+04,1.137602656250000000e+05,1.422354003906250000e+04,2.055775976562500000e+04,5.983600097656250227e+01
8.742796875000000000e+04,5.585300000000000000e+04,1.025849921875000000e+05,4.376003906250000000e+04,3.912000000000000000e+04,7.330925000000000000e+04,4.846959960937500000e+03,8.351080078125000000e+03,5.984700195312500171e+01
1.137219062500000000e+05,7.268900000000000000e+04,1.025310390625000000e+05,6.722139843750000000e+04,5.894500000000000000e+04,7.473784375000000000e+04,6.963419921875000000e+03,1.132132031250000000e+04,5.986100097656250085e+01
1.037686015625000000e+05,6.160400000000000000e+04,1.103918437500000000e+05,6.039283984375000000e+04,5.030800000000000000e+04,7.867347656250000000e+04,5.258040039062500000e+03,8.151839843750000000e+03,5.986600097656250341e+01
1.149095781250000000e+05,7.133800000000000000e+04,1.055638515625000000e+05,6.592939843750000000e+04,5.453500000000000000e+04,7.922892187500000000e+04,4.438459960937500000e+03,1.209175976562500000e+04,5.988899902343749915e+01
1.142747343750000000e+05,7.952100000000000000e+04,9.417774218750000000e+04,4.850303906250000000e+04,4.301700000000000000e+04,7.389392968750000000e+04,5.016379882812500000e+03,8.285799804687500000e+03,5.989000000000000057e+01
1.337388281250000000e+05,8.287200000000000000e+04,1.057619921875000000e+05,1.114363593750000000e+05,8.504500000000000000e+04,8.587328125000000000e+04,6.337340332031250000e+03,3.307383984375000000e+04,5.989399902343750171e+01
8.243125781250000000e+04,5.569700000000000000e+04,9.699292968750000000e+04,7.156796093750000000e+04,6.533300000000000000e+04,7.179034375000000000e+04,4.347300292968750000e+03,6.413760253906250000e+03,5.990399902343749972e+01
8.940918750000000000e+04,5.856400000000000000e+04,1.000532812500000000e+05,4.078164062500000000e+04,3.684400000000000000e+04,7.254005468750000000e+04,1.518760009765625000e+03,8.593160156250000000e+03,5.991100097656249801e+01
1.393367500000000000e+05,8.304800000000000000e+04,1.099553671875000000e+05,6.715748437500000000e+04,5.728100000000000000e+04,7.683582031250000000e+04,2.254060058593750000e+03,8.608120117187500000e+03,5.994100097656249915e+01
8.008482812500000000e+04,5.406400000000000000e+04,9.707825781250000000e+04,4.163435937500000000e+04,3.674400000000000000e+04,7.425836718750000000e+04,4.126280273437500000e+03,6.064919921875000000e+03,5.995600097656249972e+01
1.402406406250000000e+05,8.575400000000000000e+04,1.071764687500000000e+05,6.278576171875000000e+04,5.235900000000000000e+04,7.858682812500000000e+04,8.753940429687500000e+03,1.591540039062500000e+04,5.995700195312500114e+01
6.333177734375000000e+04,4.006100000000000000e+04,1.036047890625000000e+05,5.849087890625000000e+04,5.044800000000000000e+04,7.598434375000000000e+04,4.244100097656250000e+03,6.910160156250000000e+03,5.997799804687500114e+01
8.302892968750000000e+04,5.850800000000000000e+04,9.300239843750000000e+04,2.567408007812500000e+04,2.386100000000000000e+04,7.051575781250000000e+04,3.378939941406250000e+03,4.250680175781250000e+03,5.998299804687500369e+01
7.553475000000000000e+04,5.417200000000000000e+04,9.138014843750000000e+04,3.821464062500000000e+04,3.333300000000000000e+04,7.513378125000000000e+04,5.913359863281250000e+03,8.772679687500000000e+03,5.998499999999999943e+01
1.118580937500000000e+05,7.900300000000000000e+04,9.279055468750000000e+04,4.989092187500000000e+04,4.485400000000000000e+04,7.289542187500000000e+04,5.857459960937500000e+03,7.820000000000000000e+03,6.001299804687499773e+01
1.224975625000000000e+05,8.290900000000000000e+04,9.682905468750000000e+04,6.097967968750000000e+04,5.282900000000000000e+04,7.564716406250000000e+04,1.030882031250000000e+04,1.617312011718750000e+04,6.002700195312500142e+01
1.235288828125000000e+05,8.597400000000000000e+04,9.416322656250000000e+04,5.706560156250000000e+04,4.962600000000000000e+04,7.536072656250000000e+04,3.448600097656250000e+03,1.590452050781250000e+04,6.006100097656250369e+01
7.181361718750000000e+04,5.282900000000000000e+04,8.908700000000000000e+04,2.924000000000000000e+04,2.525700000000000000e+04,7.587095312500000000e+04,2.142260009765625000e+03,3.011719970703125000e+03,6.008100097656249972e+01
1.234445156250000000e+05,8.097200000000000000e+04,9.991182031250000000e+04,4.959308203125000000e+04,4.519200000000000000e+04,7.191830468750000000e+04,1.534239990234375000e+03,6.263479980468750000e+03,6.009399902343750455e+01
8.892361718750000000e+04,6.166500000000000000e+04,9.450577343750000000e+04,3.892932031250000000e+04,3.604500000000000000e+04,7.078019531250000000e+04,3.600820068359375000e+03,6.700720214843750000e+03,6.010200195312500426e+01
1.341583281250000000e+05,7.656300000000000000e+04,1.148361562500000000e+05,8.140756250000000000e+04,6.169500000000000000e+04,8.647582812500000000e+04,4.496080078125000000e+03,1.354152050781250000e+04,6.010799804687500369e+01
1.131454765625000000e+05,7.456500000000000000e+04,9.944481250000000000e+04,4.056948046875000000e+04,3.770100000000000000e+04,7.052230468750000000e+04,6.269400024414062500e+02,3.336760009765625000e+03,6.011299804687499915e+01
1.655811250000000000e+05,1.032930000000000000e+05,1.050557578125000000e+05,5.773608203125000000e+04,5.112000000000000000e+04,7.401783593750000000e+04,4.576919921875000000e+03,1.141040039062500000e+04,6.011899902343750313e+01
9.754174218750000000e+04,6.172900000000000000e+04,1.035574140625000000e+05,4.115700000000000000e+04,3.624900000000000000e+04,7.440936718750000000e+04,5.525500000000000000e+03,1.015240039062500000e+04,6.012500000000000000e+01
9.092430468750000000e+04,5.831900000000000000e+04,1.021762343750000000e+05,1.073441250000000000e+05,9.462600000000000000e+04,7.434430468750000000e+04,9.051500000000000000e+03,1.597387988281250000e+04,6.013399902343750369e+01
1.263319765625000000e+05,7.877700000000000000e+04,1.050978359375000000e+05,5.271564062500000000e+04,4.554500000000000000e+04,7.585403906250000000e+04,1.382020019531250000e+03,5.139439941406250000e+03,6.015299804687499829e+01
8.751646875000000000e+04,5.892800000000000000e+04,9.733029687500000000e+04,5.200367968750000000e+04,4.615600000000000000e+04,7.383900781250000000e+04,3.390120117187500000e+03,6.811560058593750000e+03,6.016399902343749773e+01
1.355867187500000000e+05,8.250900000000000000e+04,1.076950546875000000e+05,6.533916015625000000e+04,5.185300000000000000e+04,8.258089843750000000e+04,7.896520019531250000e+03,9.896040039062500000e+03,6.017100097656250313e+01
9.997785937500000000e+04,6.256800000000000000e+04,1.047204453125000000e+05,7.918532031250000000e+04,6.730100000000000000e+04,7.710864843750000000e+04,3.297239990234375000e+03,1.271667968750000000e+04,6.017200195312500455e+01
1.446656406250000000e+05,8.527800000000000000e+04,1.111752968750000000e+05,1.198064843750000000e+05,7.656700000000000000e+04,1.025459765625000000e+05,6.096540039062500000e+03,3.152412109375000000e+04,6.018700195312499801e+01
8.346316406250000000e+04,5.563300000000000000e+04,9.832010156250000000e+04,5.535403906250000000e+04,4.051700000000000000e+04,8.953482031250000000e+04,6.705419921875000000e+03,1.288328027343750000e+04,6.020100097656250426e+01
9.859961718750000000e+04,6.686700000000000000e+04,9.663697656250000000e+04,4.013632031250000000e+04,3.621900000000000000e+04,7.262414843750000000e+04,2.513780029296875000e+03,6.832640136718750000e+03,6.020700195312500114e+01
1.223606875000000000e+05,7.893300000000000000e+04,1.015928671875000000e+05,5.864796093750000000e+04,5.140100000000000000e+04,7.477584375000000000e+04,8.516580078125000000e+03,1.245420019531250000e+04,6.021200195312500369e+01
1.595300937500000000e+05,9.776000000000000000e+04,1.069452187500000000e+05,7.418256250000000000e+04,5.954400000000000000e+04,8.164765625000000000e+04,4.920060058593750000e+03,2.083383984375000000e+04,6.021399902343750199e+01
8.873599218750000000e+04,6.000200000000000000e+04,9.692013281250000000e+04,3.874367968750000000e+04,3.316600000000000000e+04,7.655749218750000000e+04,4.804820312500000000e+03,8.000200195312500000e+03,6.022299804687499858e+01
8.447796875000000000e+04,6.187700000000000000e+04,8.947344531250000000e+04,3.329076171875000000e+04,3.058900000000000000e+04,7.132444531250000000e+04,3.744439941406250000e+03,6.668760253906250000e+03,6.023000000000000398e+01
8.949473437500000000e+04,6.301700000000000000e+04,9.307214843750000000e+04,4.447948046875000000e+04,4.137300000000000000e+04,7.045675781250000000e+04,2.737380126953125000e+03,7.982520019531250000e+03,6.023399902343749801e+01
8.342658593750000000e+04,6.163600000000000000e+04,8.870538281250000000e+04,3.281612109375000000e+04,3.062800000000000000e+04,7.021801562500000000e+04,2.602360107421875000e+03,2.565640136718750000e+03,6.023499999999999943e+01
8.845397656250000000e+04,6.364100000000000000e+04,9.108782031250000000e+04,3.916664062500000000e+04,3.596500000000000000e+04,7.137007812500000000e+04,3.161360107421875000e+03,4.844319824218750000e+03,6.023899902343750057e+01
9.782671875000000000e+04,6.007300000000000000e+04,1.067230234375000000e+05,5.285503906250000000e+04,4.022100000000000000e+04,8.612186718750000000e+04,4.314620117187500000e+03,2.206056054687500000e+04,6.024399902343750313e+01
9.962798437500000000e+04,6.346300000000000000e+04,1.028823046875000000e+05,4.208248046875000000e+04,3.866700000000000000e+04,7.132483593750000000e+04,3.562979980468750000e+03,4.966040039062500000e+03,6.025100097656250142e+01
1.415468906250000000e+05,9.613200000000000000e+04,9.649665625000000000e+04,6.568120312500000000e+04,5.729200000000000000e+04,7.513236718750000000e+04,7.460500000000000000e+03,1.397536035156250000e+04,6.025299804687499972e+01
9.800843750000000000e+04,6.767000000000000000e+04,9.491770312500000000e+04,5.200367968750000000e+04,4.414200000000000000e+04,7.720795312500000000e+04,6.375180175781250000e+03,1.052028027343750000e+04,6.026799804687500028e+01
9.470089843750000000e+04,6.195900000000000000e+04,1.001681484375000000e+05,7.245264062500000000e+04,5.959900000000000000e+04,7.967007031250000000e+04,8.102919921875000000e+03,1.001436035156250000e+04,6.026899902343750171e+01
1.670986093750000000e+05,9.830500000000000000e+04,1.113979531250000000e+05,1.114812421875000000e+05,7.548100000000000000e+04,9.679303906250000000e+04,1.278132031250000000e+04,1.817980078125000000e+04,6.026899902343750171e+01
9.132314843750000000e+04,5.490700000000000000e+04,1.090016640625000000e+05,5.703092187500000000e+04,4.691100000000000000e+04,7.967382031250000000e+04,7.216260253906250000e+03,1.068348046875000000e+04,6.028600097656249801e+01
1.205841953125000000e+05,8.203600000000000000e+04,9.633095312500000000e+04,7.180460156250000000e+04,6.147200000000000000e+04,7.655171093750000000e+04,4.138320312500000000e+03,1.101191992187500000e+04,6.030799804687499943e+01
1.114863984375000000e+05,7.158100000000000000e+04,1.020713906250000000e+05,5.656035937500000000e+04,4.839300000000000000e+04,7.659660937500000000e+04,3.135560058593750000e+03,6.576959960937500000e+03,6.032100097656250171e+01
1.125483984375000000e+05,7.429600000000000000e+04,9.927819531250000000e+04,5.237835937500000000e+04,4.501300000000000000e+04,7.625948437500000000e+04,1.795680053710937500e+03,1.230187988281250000e+04,6.032899902343750398e+01
9.378639843750000000e+04,6.496800000000000000e+04,9.460634375000000000e+04,5.089800000000000000e+04,4.556900000000000000e+04,7.320000781250000000e+04,6.314979980468750000e+03,9.944320312500000000e+03,6.034399902343750455e+01
8.800380468750000000e+04,5.808200000000000000e+04,9.929785156250000000e+04,5.863776171875000000e+04,5.072100000000000000e+04,7.576515625000000000e+04,5.366399902343750000e+03,1.018571972656250000e+04,6.040600097656250256e+01
1.148806640625000000e+05,7.478100000000000000e+04,1.006782343750000000e+05,5.466451953125000000e+04,4.766400000000000000e+04,7.516141406250000000e+04,1.836099975585937500e+03,1.925760009765625000e+03,6.041700195312500199e+01
1.141130781250000000e+05,6.706500000000000000e+04,1.115114375000000000e+05,7.711607812500000000e+04,4.724500000000000000e+04,1.069717265625000000e+05,8.219020507812500000e+03,1.549720019531250000e+04,6.044299804687500455e+01
8.978619531250000000e+04,5.685100000000000000e+04,1.035026328125000000e+05,3.775087890625000000e+04,3.276700000000000000e+04,7.550406250000000000e+04,3.199199951171875000e+03,8.319799804687500000e+03,6.047500000000000142e+01
1.137555312500000000e+05,6.750000000000000000e+04,1.104456640625000000e+05,7.950084375000000000e+04,6.814900000000000000e+04,7.645259375000000000e+04,8.872620117187500000e+03,1.583379980468750000e+04,6.048899902343750057e+01
1.291102812500000000e+05,8.271500000000000000e+04,1.022955000000000000e+05,5.860987890625000000e+04,4.930200000000000000e+04,7.790875000000000000e+04,8.346299804687500000e+03,9.241200195312500000e+03,6.051500000000000057e+01
1.211104765625000000e+05,7.720800000000000000e+04,1.028014843750000000e+05,5.637948046875000000e+04,4.940400000000000000e+04,7.478920312500000000e+04,3.863120117187500000e+03,8.055959960937500000e+03,6.052000000000000313e+01
1.149420234375000000e+05,8.112100000000000000e+04,9.285931250000000000e+04,5.068312109375000000e+04,4.381300000000000000e+04,7.581240625000000000e+04,6.739820312500000000e+03,9.481919921875000000e+03,6.055000000000000426e+01
8.712647656250000000e+04,6.592500000000000000e+04,8.661236718750000000e+04,3.456371875000000000e+04,3.244100000000000000e+04,6.982423437500000000e+04,1.940160034179687500e+03,4.577760253906250000e+03,6.055799804687499943e+01
1.175032109375000000e+05,7.384000000000000000e+04,1.042888671875000000e+05,5.623803906250000000e+04,4.861600000000000000e+04,7.581077343750000000e+04,2.707280029296875000e+03,9.350679687500000000e+03,6.056100097656250369e+01
9.611807812500000000e+04,6.238800000000000000e+04,1.009680468750000000e+05,4.674660156250000000e+04,4.136400000000000000e+04,7.406404687500000000e+04,2.561080078125000000e+03,1.156612011718750000e+04,6.057700195312499858e+01
8.245426562500000000e+04,6.052400000000000000e+04,8.928232031250000000e+04,3.414824218750000000e+04,3.242400000000000000e+04,6.902107031250000000e+04,3.115780029296875000e+03,4.363560058593750000e+03,6.057999999999999829e+01
1.270671171875000000e+05,8.443600000000000000e+04,9.862464843750000000e+04,4.151264062500000000e+04,3.552400000000000000e+04,7.658407812500000000e+04,3.667900146484375000e+03,4.769520019531250000e+03,6.058100097656249972e+01
9.184529687500000000e+04,6.141700000000000000e+04,9.800501562500000000e+04,4.540087890625000000e+04,4.109700000000000000e+04,7.239925000000000000e+04,3.661020019531250000e+03,6.082600097656250000e+03,6.058700195312500369e+01
8.884455468750000000e+04,6.083600000000000000e+04,9.570842187500000000e+04,3.781819921875000000e+04,3.466800000000000000e+04,7.149110156250000000e+04,3.915580078125000000e+03,5.788160156250000000e+03,6.059000000000000341e+01
8.289027343750000000e+04,5.642800000000000000e+04,9.626953125000000000e+04,3.806164062500000000e+04,3.570100000000000000e+04,6.986940625000000000e+04,1.651200073242187500e+03,2.656760009765625000e+03,6.065200195312500142e+01
1.341689375000000000e+05,8.203700000000000000e+04,1.071820781250000000e+05,1.325387968750000000e+05,1.086930000000000000e+05,7.991372656250000000e+04,4.217439941406250000e+03,5.223760253906250000e+03,6.065899902343750227e+01
6.296597656250000000e+04,4.161900000000000000e+04,9.915035156250000000e+04,5.856703906250000000e+04,4.780300000000000000e+04,8.029306250000000000e+04,1.024517968750000000e+04,1.871904101562500000e+04,6.066100097656249801e+01
1.181227109375000000e+05,7.758900000000000000e+04,9.977303906250000000e+04,6.800679687500000000e+04,5.869300000000000000e+04,7.593569531250000000e+04,3.558680175781250000e+03,5.168000000000000000e+03,6.066700195312500199e+01
9.449675781250000000e+04,6.840400000000000000e+04,9.053475781250000000e+04,4.305351953125000000e+04,3.996800000000000000e+04,7.059536718750000000e+04,3.640380126953125000e+03,4.066400146484375000e+03,6.067899902343749829e+01
1.383608906250000000e+05,9.019100000000000000e+04,1.005379609375000000e+05,6.262392187500000000e+04,5.512200000000000000e+04,7.445523437500000000e+04,3.526000000000000000e+03,8.134839843750000000e+03,6.068299804687499943e+01
9.581835937500000000e+04,7.022700000000000000e+04,8.941792968750000000e+04,5.588035937500000000e+04,4.365900000000000000e+04,8.388133593750000000e+04,4.901140136718750000e+03,8.604719726562500000e+03,6.070200195312499858e+01
