"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
148068,93994,103238,119273,97352,80292.6,23356.7,40133.9,0.547
99913.1,70218,93251.1,73118.1,63692,75235,20357.7,34505.2,0.556
94391.4,61705,100252,69433.3,59135,76949,16008.3,25862,0.561
147827,89945,107710,119038,89391,87271.1,21504.8,38581.6,0.565
121893,85733,93177.6,73395.3,61811,77818.4,23729.6,44037.1,0.568
148425,99344,97914.3,98619.8,78786,82034.2,19140.7,33686,0.569
146586,90539,106105,115548,93257,81201,17374.5,29731.2,0.572
110031,69445,103838,109563,89751,80002.9,16611.5,28894.2,0.573
153008,97388,102965,114447,91406,82055.6,25824.5,49728.9,0.577
152826,98956,101213,116702,94202,81189.1,15847.3,28187.4,0.578
93619.1,65016,94367.9,63298,54154,76601.8,19676.6,32862.8,0.578
114287,70539,106181,109730,89444,80399.8,18068.8,33096.1,0.59
99919.8,68857,95100.7,75634,66043,75053.4,6740.58,11808.7,0.593
78356.3,59041,86976.2,64530.8,57987,72931.8,5220.6,8995.91,0.593
125903,87363,94446.9,86850.1,70721,80482.5,15170.8,24204.2,0.596
144737,96400,98396.8,94996.4,77574,80254.8,30141.5,53769.9,0.597
162637,104137,102351,101927,79503,84020.7,29554.1,53630.5,0.6
94367.6,67681,91376.8,65745.9,53827,80047.6,21495.5,17858.6,0.601
137981,91568,98754.5,126525,101046,82061.3,8451.3,14402.1,0.601
102362,68190,98377.7,80914,65676,80741.5,13458.1,24816.3,0.605
112865,81772,90455.1,57517.7,49166,76668.4,11696.5,21992.7,0.608
123330,81795,98814.6,114759,89745,83802.7,1765.5,3139.29,0.61
95889.6,62509,100533,74524.6,61899,78903.4,12823.8,23792.2,0.614
104760,70231,97756.3,74954.9,64289,76408.8,17544.1,31954.2,0.621
157320,103252,99853.7,92900.9,77990,78065.9,14072.5,25042.7,0.624
102771,69796,96498.3,109420,92822,77254.9,16738.9,8624,0.625
150877,97782,101122,82975.2,68036,79926.3,13460,23957.8,0.626
171043,110684,101275,110782,86078,84344.8,23013.5,40093.9,0.629
131127,87716,97969.9,106376,88982,78347,1953.6,4275.81,0.63
129403,84583,100263,80807.1,68033,77841.3,13190.1,25160.5,0.633
103099,72282,93476.5,103322,87532,77357.9,9709.92,17279.6,0.634
128497,86306,97573.6,103903,82704,82334.5,31326.2,58131.1,0.635
112580,74841,98583.2,86267.9,70111,80638.6,15497.5,28730.2,0.635
149459,93907,104305,106306,84754,82201.2,17128.3,29627.3,0.64
94873.9,63310,98209.7,65084.6,54316,78529,16240,27724.6,0.644
140548,93436,98580.1,108668,86318,82505.3,10652.4,19393.2,0.644
134566,91393,96494.5,76390.4,64963,77064.2,19497.1,33602.8,0.644
151171,96494,102671,99706.9,78952,82764.1,34648,56929.9,0.647
142085,98432,94600.1,80625.6,63318,83449.9,16605.6,29520.3,0.648
125936,89985,91718.9,87692.2,71299,80604.2,7819.02,14870.2,0.652
101052,66845,99073.1,73539.2,59755,80653.7,19177.6,32640.3,0.656
115700,75819,100008,72627.7,60733,78371.4,10966.6,20124.7,0.656
146327,92625,103533,93223,74951,81512.8,20451.4,36066.8,0.661
106697,75793,92257.7,103361,82531,82076.9,34137.2,61603.8,0.661
110384,74158,97550.5,73790,61784,78271.1,16024.1,24064,0.662
107071,78253,89671.1,69000.4,58731,76995.2,16698,28044.9,0.665
122170,80881,98991.2,87634.1,71287,80564.4,16637.3,29207.6,0.666
143659,100474,93704.4,92724.1,77100,78816.7,33867.9,61595.4,0.667
144226,89830,105221,101239,85008,78048.9,18866.1,32267.6,0.667
111047,76450,95193.8,70096,58596,78398,22859.1,39053.6,0.668
120226,82316,95717.7,104236,87066,78460,21236.8,38463,0.668
150291,91793,107301,125376,95543,85999.6,21229.6,35988.3,0.671
122399,89937,89190.6,70304.5,61219,75262.2,15251.3,26240.8,0.671
98850.5,68992,93898.8,61114,53842,74387.4,16865.6,28933.5,0.671
124047,77164,105354,81241.4,64858,82090.7,15825.5,25981.3,0.677
152619,100221,99799.8,112952,89883,82356.5,39222.5,70566.6,0.678
126364,85676,96659.4,86940.5,74442,76539.2,18077.4,30144,0.679
134061,87016,100968,126763,102346,81171.1,24443.1,42226,0.681
131006,82043,104648,86232.3,68249,82804.4,19619.2,35410,0.683
112868,72342,102250,91093.9,73472,81254.5,21589.3,39076.7,0.684
