"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
113899,79768,93577.1,58681.3,49550,77613.2,19538,43.89,0.626
99534.9,68865,94723.3,77956.6,65427,78086.4,10119.1,10.78,0.629
120230,83751,94081.5,71615.9,61781,75968.7,27697.6,20.79,0.632
114225,75880,98653.7,116378,92558,82402.2,13046.9,66.99,0.635
84846.1,58299,95378.6,91972.3,78521,76762.9,18667.4,74.69,0.637
155174,103581,98179.2,98933.3,82719,78382.2,24701.8,54.67,0.637
129997,85446,99706.1,117008,86032,89132.5,34246.7,47.74,0.64
84944.3,57726,96436.8,94832.1,79580,78096.5,17199.6,42.35,0.641
143941,94241,100098,80636.2,62995,83888.8,44435.2,117.81,0.645
154156,95501,105787,116391,91887,83012.9,20949.7,29.26,0.647
103297,70185,96455.1,81543,68235,78317.6,44825.2,26.18,0.647
120861,87464,90560.2,77812,66106,77141.1,35346.3,43.12,0.648
119888,81841,96002.6,89951.4,77139,76421.2,23728.3,30.8,0.649
107259,70454,99772.2,100135,80608,81411.5,26233,53.13,0.65
83081.4,59682,91230.6,48019.6,42996,73193.2,11183,10.01,0.651
133219,89093,97994.8,96674.2,79396,79797.9,18583,29.26,0.651
96665.5,66366,95456.6,71250.3,58156,80292,17532.2,50.05,0.652
123650,79676,101706,91939.3,71870,83836.6,40027,71.61,0.652
138937,83492,109057,130575,102994,83086.1,30384.4,2.31,0.652
90325.8,58557,101091,94659.2,73579,84311.9,26307.6,52.36,0.653
143739,90655,103911,100889,77641,85159.4,38254.9,68.53,0.654
97318.8,68711,92821.9,71016.7,61445,75744.9,13759,56.21,0.655
110663,74957,96753.9,74462.5,62091,78593.9,22341.7,60.83,0.658
75117.2,53434,92130.2,77887.3,69861,73065.4,13558.4,15.4,0.658
110035,76033,94844.1,64734.1,53875,78745.5,16111.9,70.84,0.658
177014,117611,98637,94022.9,76484,80564.4,38883.9,56.98,0.665
123177,74951,107704,106905,86477,81017.6,26487.1,56.98,0.667
102824,67734,99487.4,98511.6,81216,79492.4,14667.8,34.65,0.667
149892,92545,106147,85912.2,69379,81153.4,9834.66,57.75,0.668
92353.4,59613,101529,86530,68191,83160.9,30060.4,34.65,0.671
88071.8,60637,95187.3,79338.6,68059,76397.5,32345.3,46.97,0.672
147855,98460,98414.1,102517,83594,80371.4,38408.7,53.13,0.672
77748.8,54345,93759.2,61750.9,55099,73447.9,15264.5,34.65,0.673
118590,83928,92602.2,93632.9,73962,82965.9,31454.9,46.2,0.673
122539,75889,105822,116579,91027,83932.5,27198.6,44.66,0.673
161321,107959,97928.9,133894,108885,80588.6,6576.24,8.47,0.673
113146,72204,102697,108630,89754,79318.8,23583.1,47.74,0.674
162398,109242,97425.4,101587,81068,82123.4,31156.6,14.63,0.676
101075,64090,103356,92083.2,73800,81771.9,15384.6,32.34,0.676
150679,98118,100643,95925.1,79392,79183.6,59083.9,63.91,0.677
129125,90387,93623.7,77125,64241,78679.7,16111.3,37.73,0.679
133767,85244,102841,102919,82430,81825.9,13551.1,56.98,0.68
141444,89177,103947,113030,86559,85577.6,49551.5,-10.01,0.681
127145,78743,105820,102416,76561,87667.9,29146.3,40.04,0.684
129114,85404,99077.4,97874.7,79806,80373.9,17802.8,23.1,0.687
157566,102666,100581,107703,86940,81187.1,16752.8,53.13,0.687
97428,66838,95530.1,69653.1,61948,73687.4,15087.6,10.78,0.687
108969,74584,95749.8,99620.4,81509,80098.2,21455.9,8.47,0.688
83959.2,59516,92451.6,87178.1,70138,81458,23262.4,63.14,0.692
102274,74318,90188.9,71341.4,61756,75708.1,18513.7,62.37,0.696
127708,83405,100347,92365,73167,82731.8,31687.3,37.73,0.696
140850,95897,96256.6,74704.7,63375,77252.1,20504.2,43.89,0.697
102009,75239,88853.8,39542.6,35877,72231.9,12313.6,42.35,0.698
115754,78674,96424.1,83319.1,66624,81958.4,22287.5,61.6,0.698
146796,89627,107338,134142,103257,85138.6,24849.7,31.57,0.698
112984,78657,94137,70671.5,60039,77142,47655.3,41.58,0.699
99871,68116,96088.3,71427.8,61606,75984.4,23552.8,50.05,0.703
84087.3,52665,104638,91634.4,73483,81724.4,46346.5,29.26,0.705
113039,76429,96928.3,61013.7,52891,75600.7,19810.6,45.43,0.705
123050,89707,89894.8,54188,45565,77938.4,22720.5,-5.39,0.707
150530,98726,99924.6,114575,88464,84879.3,23966.6,335.72,0.71
122640,81214,98964.8,89396.3,74188,78970.7,13534,31.57,0.713
123105,77156,104565,120486,91346,86442.7,23234.6,90.09,0.713
107660,74164,95135.3,54602.5,48502,73779,21311.4,21.56,0.714
88526.9,61205,94791.2,76601.6,62071,80877.7,14314.7,59.29,0.717
108269,66337,106962,97398.2,74279,85934,23174.6,24.64,0.719
105981,71909,96588.1,84841.7,72867,76305.9,22061.8,36.96,0.722
111658,76833,95240.6,85510.9,72087,77740,19720.1,60.06,0.723
123693,80767,100367,86454.7,72189,78487,16996.3,36.19,0.726
111965,77412,94788,81034.1,64470,82374,27434.2,0.77,0.728
125041,82700,99089.7,84627.8,71242,77849.7,17285.4,33.88,0.729
102345,70213,95527.8,65280.6,56247,76061.5,25143.4,39.27,0.734
104478,79756,85850,55412.9,50654,71693.1,15568.1,3.08,0.739
132821,84509,103001,109882,86927,82842.3,43000.3,36.96,0.739
157722,98960,104451,104245,83958,81371.7,18331.5,44.66,0.739
138164,94651,95664.1,88387.2,76066,76151.5,30096,50.82,0.741
103738,71808,94676.9,62404.3,53266,76779.4,10327.7,34.65,0.741
151386,101182,98053.4,132129,97752,88583.2,54602.5,145.53,0.742
105747,69304,99997.2,88690.1,70814,82079.8,36804.2,65.45,0.743
107169,75322,93245.4,65472.7,57496,74628.1,27150.4,46.97,0.743
113109,70753,104769,101571,81287,81889.9,30028,77.77,0.743
111897,77720,94355.3,105894,86714,80032,11917.6,78.54,0.744
119381,84788,92274,79966.9,69234,75695.6,25484.6,23.1,0.748
139261,91886,99325,82011.6,69452,77387.4,23806.2,33.88,0.748
83211.3,59728,91302.9,85260.8,69330,80595,18810,41.58,0.749
116781,84285,90803.2,51584.3,44363,76203.8,9838.62,28.49,0.75
89046,60378,96653,78157.9,65813,77828.9,16845.2,18.48,0.75
122518,81177,98911.9,114624,94751,79281.1,24301.9,43.89,0.751
79480,55034,94646.9,70955.3,61153,76040.8,14180.8,8.47,0.752
86036.8,55359,101854,87721.9,70377,81687.8,28746.3,48.51,0.753
92567.5,56531,107313,86008.6,68529,82252.1,10987.7,38.5,0.754
117356,76646,100345,108960,85006,84003.6,35071.1,61.6,0.755
114293,78642,95245.8,119166,92800,84156.1,38218.6,87.78,0.76
92677.3,70272,86431.3,71249.6,63842,73140.2,16217.5,10.78,0.761
103809,69241,98253.9,95119.9,76667,81309.8,22174.7,10.01,0.762
137065,92567,97039.6,99101,78213,83038.4,22405.7,66.22,0.764
79153.6,64557,80354,52879.2,46859,73955.7,7586.04,29.26,0.765
