"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","585_15 YG E-A","Time"
127535,105925,78905.9,80613,67539,78222.3,34922.4,88486,9.426
110334,94100,76842,44796.2,39538,74251.7,13203.2,38944.7,9.428
134410,120450,73131.4,41551.8,37980,71699.2,20210,41364.1,9.432
145053,125088,75996.1,62940.5,56438,73086.8,13921.9,35096.7,9.438
135868,115492,77098.3,62860.1,51922,79342.1,21160.3,45744.6,9.439
106446,95566,72997,42057,38881,70889.3,20168.6,34591.2,9.44
106684,86768,80578.3,64733.6,52098,81430.8,22020,35257.6,9.441
103281,93995,72010.2,48394.5,45236,70111.9,12920.3,25434.4,9.442
129062,115632,73147.5,51164.2,47170,71085.4,13911.1,21884.8,9.443
103335,91759,73804,30242.6,27670,71629.2,10888.5,17933.3,9.443
97546.2,86694,73739.7,44037.6,39420,73212.8,12408.5,40546.4,9.451
111410,102285,71382.4,50182.4,44043,74671.4,33622.4,60395.4,9.452
110525,96105,75369.4,40302.5,36427,72508.4,3012.23,4684.95,9.455
157815,135517,76319.5,57585.8,52411,72006.7,17070.4,43513.9,9.458
98481.9,88544,72891.5,38957.4,35762,71391.7,20552.2,34140.5,9.464
156679,132364,77574.7,70660.3,61710,75041.2,29964.4,51282.1,9.468
123220,107389,75197.3,59847.4,51855,75637.1,25963.7,36105.9,9.469
143878,123372,76429.1,54244.1,47966,74113.8,21116.6,42474.3,9.469
100540,84713,77780.1,50633.1,43887,75609.9,34231,58950.3,9.469
129614,116149,73133.6,48166.1,42231,74746.3,20915,48977.5,9.472
100279,87726,74913.5,47333.2,41669,74444.6,23446.9,40824.8,9.472
80348.2,69816,75422.5,46878.7,41322,74348.9,15353.5,32959.1,9.474
127049,115349,72183.3,57844.8,51027,74292.3,9857.31,17603.6,9.474
133768,113961,76926.5,50231.2,44031,74764.5,17528.2,32036,9.476
147390,117899,81929,85778.8,67780,82938.9,34783.8,82918.8,9.477
115834,104305,72779.8,67808.8,60131,73903.9,36002.9,56222,9.477
97946.9,84587,75886.9,53089.8,45604,76293.6,11622.2,28537.7,9.478
140920,123768,74618.1,73679.5,64058,75379.5,29876,55726.1,9.48
113734,103555,71978,54286.9,48889,72771.9,9744.51,28315,9.481
125039,116188,70528.4,71038.6,60046,77533.7,29216.1,41852.2,9.481
147489,130289,74187.9,64614.2,56403,75076.8,28257.8,55840.1,9.488
156311,139889,73229.6,45671.3,41479,72159.8,10202.3,22652.2,9.488
116435,102060,74766.5,32391.9,29802,71231.4,14671,26774.2,9.489
145723,128928,74073.3,52755.1,47954,72097.5,21132.6,32504.1,9.49
143532,131946,71290.4,73726.5,60821,79442,30576.8,56981.5,9.492
171035,144544,77546.9,42195.7,38086,72607.6,11131.5,32567.6,9.492
103842,91387,74467.6,52665.9,47588,72529,18762.9,31351.3,9.493
138174,116140,77969.4,57080.6,51722,72325.7,11695,17801.9,9.495
98687,83181,77752.8,60576.4,51071,77733.7,16648.8,37392.6,9.507
147056,122059,78957.2,83829.2,68948,79680.8,21694.7,29022.3,9.507
96974.9,83600,76020.9,38322.9,33350,75308.2,10134.6,22662.6,9.508
111520,99605,73375.7,53562.1,48611,72211,12127.4,20777.3,9.51
104779,93241,73645.9,42021.3,37407,73620.1,22272.8,27358.9,9.511
94575.1,77344,80136.4,70587.4,56470,81919.9,24109.1,46676.4,9.511
114564,104617,71767.1,42741.8,40271,69556.9,11373.1,38109.5,9.513
104538,90936,75338.6,43349,38458,73870.8,23031.4,42436,9.514
82677.6,72413,74825.8,34553.5,31243,72480.1,17518.8,39135.2,9.515
125144,107185,76516.9,59157.5,50163,77286.9,21286.3,42359.4,9.519
150854,132939,74367.8,65982.4,58973,73325.4,3325.25,9976.29,9.521
135110,119101,74345.2,48700.5,42699,74747.3,16336.3,32797.3,9.526
112477,97441,75648.7,53146.7,45607,76370.3,16590.5,22998.4,9.526
121904,109932,72673.2,45663.8,42142,71012.8,11898,25006.4,9.531
142828,126203,74169.3,90017.7,73636,80115.7,29227.9,69687.9,9.532
123149,104269,77402.8,44477.5,40939,71200.5,27178.7,43654,9.536
151832,136877,72696.3,44894.4,41199,71414.3,32066.7,46079.6,9.536
166307,145052,75139,62715.9,56446,72815.6,17585.1,38614.1,9.538
76585.4,66265,75742.9,48951,44415,72229,14246.2,25121.2,9.538
118236,107492,72086.5,28978.3,26978,70395.3,11052.5,25805.9,9.538
146052,129337,74005.8,55176.1,47791,75663.2,24952.8,32188.3,9.541
125948,112448,73404.2,51535,46454,72704.2,35927.3,48861.8,9.541
115804,99324,76409.9,50480.8,45982,71948,25703.4,46516.3,9.543
127915,116949,71681.4,42712.7,38743,72250.9,10768.6,22580.8,9.548
120691,101225,78138.6,74565.5,59759,81773.9,19938.3,45361.8,9.55
121375,107348,74099.3,44585.1,40470,72200,10372.4,18067.3,9.552
125180,106196,77251.3,57143.1,48726,76856.9,22653.1,58442.2,9.557
93686.4,83428,73594.4,44991.2,40662,72513.5,23323.8,42451.6,9.557
104897,93537,73495.6,29497.2,27571,70114.6,15879.4,21489.9,9.558
130172,111112,76778.1,71393,57386,81532.3,19706.6,37537,9.558
99955.7,87316,75022.9,70927.2,62562,74298.9,23244.8,38498.4,9.559
159627,137810,75911.1,68471.5,60024,74759.2,11413,31005.1,9.56
122962,106376,75754.4,57755,49098,77091.4,16872.1,41219.7,9.562
116892,103293,74164.4,27992.7,26015,70518.2,5215.59,17106.8,9.562
145719,127620,74830.4,64202.5,57206,73551.2,35668.3,41570.3,9.564
98446.9,88592,72826.2,28803.9,27362,68989.7,5857.14,20920,9.565
114596,101176,74228.8,42931.7,39262,71661.4,25429.3,40827.4,9.565
142802,126337,74077,41806.5,35639,76877.3,9901.02,23054.1,9.566
113184,99448,74587.9,35326.1,31610,73240.5,13258.2,30536.1,9.567
113350,99676,74526.8,44011.7,40270,71625.4,14274.4,24738.4,9.567
127738,114027,73416.5,45486.1,39908,74696.3,21760.5,36750.5,9.568
157571,139744,73896.2,70073.2,56034,81956,20363.2,101418,9.57
102352,92400,72594.8,45476.7,39270,75894.1,30936.8,43114.6,9.571
115570,100938,75036.1,51963.2,45891,74207.6,29042.2,49780.5,9.577
121660,106667,74747.9,40358.9,36338,72787.7,23539,39840.8,9.578
108468,94953,74864,42415.6,35355,78624,27565,35808.3,9.58
152280,131355,75975.9,67851.1,59236,75067.3,8596.77,17955.9,9.582
121880,104590,76370,55429.9,47925,75798.8,36946.7,50695.8,9.586
86846.6,73410,77531.4,42846.6,38632,72685.7,20474.1,30279.5,9.588
102668,90553,74304.2,58071.3,52799,72080.2,5147.44,7009.59,9.593
137478,119577,75347.1,58221.2,51647,73878.2,19524.3,50442.6,9.593
89046.8,77464,75335.3,39586.7,35674,72723.9,11749.5,23641.4,9.598
77762.1,67233,75799.3,51995.6,42999,79248,22167.1,31731.5,9.599
129683,114793,74036.6,44479.4,39519,73762,27770.9,38443.6,9.6
132214,115649,74923.1,45054.7,41559,71048.5,15100.6,22615.7,9.603
106548,95285,73282.9,34630.1,31315,72473.8,26283.3,36993.3,9.605
126953,114464,72686.6,46614.1,41298,73972.2,26949.3,32024.7,9.607
160887,138901,75909.3,77478.6,63191,80353.8,24724.3,50646.2,9.608
106941,94577,74103.7,36598,32887,72931.1,21273.6,31370.5,9.613
129368,114668,73937.5,57811.9,46814,80932.2,20850.1,54667.3,9.615
107820,93609,75485.1,41340.3,34395,78769.5,21501.1,38994.3,9.617
105553,91876,75292.2,50498.2,45878,72135.9,18623.8,27642.5,9.619
149831,129320,75930.3,57837.7,51358,73804.5,25819.9,43603.5,9.62
121707,104741,76151.7,47566.4,43623,71460.2,8844.93,25778.1,9.624
154724,131188,77293.7,44477,38534,75643.5,14710.1,37990.3,9.627
106744,91657,76323.7,60942.6,54155,73750,10799.7,14615.1,9.628
110471,99277,72925.4,44377.9,39359,73892.8,13956.7,20398.9,9.629
119285,104978,74467.6,43559.1,39379,72492.7,23926.8,33757.7,9.633
143722,126532,74439.6,44189.4,39830,72708.9,12354.4,33010.4,9.636
106385,95938,72672.5,30518,28332,70592.6,15406.1,21821.3,9.636
120804,108776,72782.6,37375.8,31598,77519.5,14594,32409.2,9.637
149131,131172,74508.5,64441.7,57634,73277.1,15366.2,32090.8,9.638
184482,159169,75958.4,65677.8,57091,75393,11898.5,23325.6,9.641
117844,102908,75048,47845.1,41982,74688.5,16515.8,38099,9.641
115195,100564,75070.8,49586.4,42418,76611.2,23841.2,30336,9.642
128398,114082,73760.3,47138.2,42264,73094.1,15828.7,26673.3,9.649
103227,89804,75331.8,78308.1,67470,76063.4,20577.1,35787.4,9.652
121955,107703,74208.3,38157.4,36237,69009.2,7094.18,18332.6,9.652
96235.7,84005,75077.7,37560.1,34103,72179.4,11151.7,20731.2,9.654
123571,103600,78169.5,49692.6,43062,75627.1,23019.2,52243.5,9.657
123734,106022,76484.7,46789.4,41900,73183.6,15447,23084.6,9.657
118880,107725,72322.1,40912.6,37087,72296.1,26128.7,52317.4,9.658
89332.5,76428,76601.4,58941.8,51614,74840.3,15004.3,32230,9.658
76858.6,64724,77822.9,40540.8,36822,72154.7,18168.8,28443.8,9.662
91978.4,81093,74333.1,32300.3,29939,70704.8,10929.4,30195.1,9.664
85054,68736,81094.3,55054.4,46642,77356.1,13165.6,22305.9,9.67
129574,116467,72911.4,42324.4,38425,72186.7,8113.61,19251.4,9.67
114005,98544,75818.2,42951.9,39298,71629.5,9541,26110.4,9.671
117708,107469,71779.6,57222.5,49452,75833.8,31952.9,54842.2,9.672
126074,105944,77988,55756.6,48654,75103,45848,61931.8,9.674
105138,91633,75194.8,35428.6,31859,72878.9,15018.8,18464,9.68
133666,115997,75518.6,57215.4,49899,75145.2,13670.9,63897.1,9.682
120620,106072,74524.3,56634.5,51994,71385.2,14526.3,29721.8,9.683
104050,91347,74649.4,42411.9,38223,72718.1,14593.5,23720.6,9.684
100440,88692,74216.9,43563.4,38550,74058.8,16601.3,35509.9,9.685
104653,88530,77471.5,51909.1,43978,77355,14679.5,37974.6,9.687
146837,130977,73471.6,68302.8,60839,73576,28529.5,46211.8,9.687
101080,89251,74222.2,38420.1,35261,71407.6,12378.9,33431.5,9.69
91739.2,82033,73290.2,58501.8,48935,78348.4,25317.5,45183.4,9.69
94421,84400,73317.2,49115.9,44629,72124.9,10345.6,25433.6,9.692
79748.4,72096,72492.1,53782.1,45158,78051.8,20012.1,51639.7,9.696
98717.8,88057,73470.3,42934.5,38559,72972.7,25130,44409.1,9.696
121130,109808,72293.5,40741,37094,71979.4,20454.4,31729.8,9.699
92310.5,78361,77202.4,50714.9,44063,75429.5,17193.1,33890,9.699
123106,109161,73908.1,50275.4,44587,73897.1,29359.5,44024.6,9.699
152714,133959,74711.4,50490.7,44681,74057.4,20448.3,48918.4,9.699
110873,87551,82993.5,72151.1,59216,79851.6,27977.2,52097.3,9.7
102403,91040,73716,76049.8,64658,77082.5,38018.3,60258.8,9.701
102545,89812,74827.3,29009.3,25266,75245.6,10241.3,21131.4,9.703
98076.1,88277,72810.8,59403.3,53251,73107.6,15716.3,29747,9.704
94662.5,85049,72943.8,65443.7,53023,80887.9,28147.8,68786.5,9.706
104013,93601,72826.4,26581.8,25015,69640.8,9169.23,13342.3,9.709
87877,79276,72646.3,38120.8,33290,75046,12420.7,33388,9.711
126112,111535,74101.3,65814.1,53152,81148.3,33525.6,74622.5,9.715
131891,119258,72478.1,44347.8,40993,70899.3,25629.6,39816.4,9.715
153797,136980,73582,43897.5,39202,73385.8,12218.1,26014.7,9.717
74520.5,63028,77485.8,46780,42438,72241.3,23357.6,41634.7,9.72
116476,106505,71671.6,35730.3,33275,70371.9,20088.7,40897,9.72
162629,137864,77308.4,66016.2,58250,74273.6,20987.4,28510.8,9.723
159537,132712,78782.6,82845,68350,79434.3,23565.3,58455.3,9.727
121168,105488,75277.5,48028.8,43554,72269.3,24411.3,31949.9,9.727
119407,105849,73930.3,58324.6,49455,77289.8,24768.5,48057.9,9.73
123226,102944,78447.7,40614.6,32386,82187.3,10871.6,15332,9.731
133699,114893,76263.1,54260.1,47755,74463.2,26659.8,44203,9.731
131310,116208,74053,57034.5,50610,73855.2,10454.2,34272.8,9.732
103585,89909,75504.7,39616.8,36103,71914.4,21243.1,45781.1,9.735
115768,103293,73450.8,42684.5,38939,71839.8,18945.7,38898.6,9.735
140025,124629,73632.2,59367.1,51459,75607.4,17171,35391.6,9.737
113853,103275,72248.7,73513.2,64276,74954.2,17482.6,57821.1,9.737
127905,113458,73880.8,39013.8,34712,73657.7,18488.9,29679.2,9.738
101839,93848,71116.2,49204.8,43117,74789.1,14956.3,30531.8,9.741
106439,93080,74942.1,41152.7,37930,71104.3,24091.7,35608.2,9.742
113735,100178,74404.9,44780.2,39644,74026.7,20344.4,41402.4,9.742
113024,100777,73500.5,39584.3,36267,71530.6,32062,53909.6,9.746
108304,100000,70978,36201.3,33090,71698,11568.1,21588.2,9.748
124458,110783,73625.8,44050.8,40256,71713.8,18450.3,36115.4,9.751
89922.2,78276,75286.7,50739.3,46914,70879.7,14728.9,21225.4,9.754
96731.1,87541,72416,35653.3,32147,72684,7866.86,14798.7,9.755
97128.5,86196,73848.2,72343.8,62390,75991.7,22332.5,45901.2,9.759
82989.1,71981,75558.4,47851.6,42815,73245.5,12057.4,14608.2,9.76
129103,108586,77918.6,56831.9,44977,82809.8,19308.1,29715.7,9.768
117704,102580,75198.6,55699.2,49154,74262.6,27535.9,72613.7,9.768
100129,90797,72271.8,41611.9,36635,74439.2,14478.8,54779.6,9.769
170127,136369,81759.3,80638.4,67367,78446.7,37827.5,82202.8,9.769
113816,101272,73653.9,48303.3,44318,71429.3,11321.8,20518.1,9.77
128343,113789,73918.4,64292.2,56715,74291.7,28542.6,45121.7,9.773
119082,104375,74770.1,42903.9,38239,73531,13425.1,32545,9.774
152014,136129,73183.4,41517,36963,73610.3,16228.6,26943.9,9.777
100493,86208,76395.6,60228.6,50050,78864,30701.3,62324.2,9.779
103932,92376,73734.7,34172.3,31130,71940.7,14707.2,23203.8,9.78
134398,114036,77238.1,87755.6,75378,76297.5,29866.6,66313.1,9.781
105320,90097,76609.3,48706.1,43603,73206,16533.7,28720.4,9.782
106780,93668,74710.2,44387.3,38802,74969.4,11601,21569.9,9.784
125535,112841,72908.4,49111.2,44943,71614.1,18697.5,38711.5,9.788
164512,136124,79203,68991.8,61022,74095.3,38733.2,67897.4,9.792
115584,107041,70766.6,57784.6,52759,71778.7,27334.7,52544.5,9.793
125906,108996,75703.6,53357.7,45778,76387.1,2602.86,6189.18,9.794
177280,149701,77609.5,74751.6,64675,75746.8,34035.1,46280.5,9.797
87044.9,76272,74792.5,25303.9,23442,70741.1,10153.9,17128.6,9.797
152200,133926,74478.4,51436.3,44952,74989.6,20398.5,35703.9,9.799
145674,124051,76959.5,93974.6,78329,78626.3,21820.7,47161.8,9.801
144609,130058,72868.4,79545.6,64481,80847.1,53770.4,78749.8,9.802
143428,120179,78214.4,55610.4,48665,74889.2,23906.6,39165.7,9.802
132285,114797,75519.9,65193.2,57563,74223.1,13036.9,18986,9.805
100779,88895,74297.3,51921.8,45744,74386.8,39473.9,63590,9.806
122286,107198,74760.1,40692.6,36821,72426.9,23025.8,36771.4,9.808
129353,116985,72464.9,52597.7,47519,72540.3,22462.2,34627.7,9.812
128132,111033,75628.6,53570.6,48923,71761.8,17282.8,27068.3,9.812
145079,122373,77696.3,72535.6,62823,75668,26705.9,41279.8,9.813
97022.3,80428,79057.7,56762.8,50106,74242.8,26262.2,42081,9.816
140764,121072,76195.3,50154.2,43218,76054,20897.6,31582.7,9.818
108809,96427,73951.6,40602.4,37700,70581.3,16452.8,29448.6,9.82
106789,95037,73640.3,38929.2,35659,71546.1,19284.6,37367.4,9.821
112449,100468,73351.2,36415.6,32934,72464.1,13861.7,26378.4,9.825
84954.6,74972,74262.2,38719.1,34573,73395.2,14644.7,31118.2,9.825
124320,109116,74667.4,43157.3,39790,71082.1,9731.82,15419.9,9.826
131044,119904,71624.7,63871.6,56194,74490,20470.8,32106.5,9.827
86370.1,74733,75741,27081.4,24127,73561,13466,28032.3,9.828
98298.3,87273,73815.3,42432.5,38783,71703,17669.7,32285.7,9.829
123267,110822,72895.6,42719.2,39036,71719.6,18980.9,35949.3,9.829
138747,126657,71791.7,52405.9,47639,72093.8,12382.6,20561.6,9.829
131015,114353,75085.2,41263.6,38051,71069.2,16527.1,26257.5,9.831
111562,102797,71123.6,32007,30427,68939.1,15985.2,38168.6,9.831
125506,110910,74160.6,57852.8,50609,74916.3,16759.7,22044.1,9.832
94401.7,83060,74484.8,32125.9,29378,71666,20371.2,32243.1,9.833
147063,130609,73792.1,99616.5,83287,78385.2,45259.1,108924,9.834
130320,115909,73684,57785.1,49683,76223.3,26324.7,37978.1,9.836
128117,111282,75450.4,53149.9,48748,71453.9,5290.79,6727.71,9.836
85959.3,74980,75132.4,46718.9,40002,76540.5,11039.4,14454.2,9.839
137396,119564,75309.9,63315.1,53338,77794.8,16787.9,26627.2,9.841
93309.2,83148,73544.9,50527.8,44730,74030.6,18526,30176.8,9.844
146134,122940,77900.2,69152,60126,75374.2,35368,75526.4,9.85
112141,100740,72952.9,43245.6,40022,70814.7,18135.9,23483.9,9.853
125383,112940,72756.1,62715.4,56010,73381.8,36446.1,61110.5,9.856
167738,147272,74643.2,80932.1,72558,73099.7,28278,59789.9,9.857
111552,98708,74063.8,38966.8,35510,71915.7,10810.9,12769.9,9.86
123673,113352,71503.1,35097.2,32718,70301.8,16900.3,27580.7,9.862
98316.3,85829,75070.8,42386,35767,77664,22494.7,40302.8,9.866
135988,118819,75005.8,53765.6,47277,74530.6,22098.9,45300.9,9.866
78638.4,65125,79134.7,50735.6,40487,82125.3,19087.2,43502.6,9.87
180272,155669,75893.6,52808.7,47351,73089.8,24722.5,48463.4,9.872
131147,117513,73139.8,54817.5,47771,75203,16273.8,25276.1,9.876
142377,127182,73366.1,56029.6,50405,72849.1,13902.1,19200.9,9.877
95712.2,83695,74945.9,35757.1,32672,71724.4,16959.5,27143.1,9.878
105017,87685,78489.7,48872,44115,72602.9,32396.2,38451.4,9.879
85461.6,75236,74443.2,24891.2,23606,69104,12635,20090,9.88
121438,108672,73234.8,38497.7,35170,71736.9,16029.3,28348.1,9.882
150764,136367,72455,65524.6,54800,78361.6,17442.2,41501.6,9.884
123771,108868,74507.2,44670.2,40946,71496.8,33596.5,48278,9.885
154377,130549,77497.7,79265,68423,75920.6,12546.2,42202,9.886
127214,114999,72497.4,34979.8,31997,71645.2,12729.5,21213.2,9.889
119333,101013,77421.6,61199.2,53671,74728.4,20230.2,25062.1,9.893
122944,109591,73521.3,44724.7,40185,72939.6,14442.6,38713.3,9.894
115663,100952,75086.3,54454.7,48874,73019.2,17337.4,23261.2,9.895
145464,131708,72380.8,72909.7,62926,75933.8,29576.6,64677.5,9.895
128586,117504,71716.9,44799.9,42370,69294.5,13544.9,24139.9,9.895
88939.6,77622,75091.4,54490.9,48574,73519,12302.2,30254.2,9.896
123345,110086,73429.5,43333.5,39050,72724.9,8851.04,15964.5,9.898
153517,138286,72754.1,88526.4,75403,76942.1,21750.2,49109.8,9.899
131483,108352,79526.5,48393.1,41490,76439.8,13659.1,19515.8,9.901
111303,93625,77910.6,57672.8,47183,80106,28817.1,52207,9.902
106001,95908,72432.5,54584.4,44770,79902.7,26950.7,59638.5,9.904
128057,115801,72472.2,39406.2,36411,70927.1,16471.2,31535.8,9.904
116881,103505,74005.2,50327.1,44983,73321.9,26395.7,41748.7,9.906
168262,144737,76188,66843.4,60247,72711.5,32338.8,62777.5,9.908
125327,110108,74594.3,45446.6,41082,72498.7,32666.9,37899.8,9.909
107290,99815,70443.9,44702.2,40971,71504.3,18372.8,43657.5,9.911
141592,119251,77813.6,69981.6,59570,76990.3,22344.7,62787,9.911
106313,93756,74313.7,53440.9,47118,74330.4,12761.4,22537.3,9.915
125358,106036,77478.2,72479.6,60102,79032.7,58803.6,80379.3,9.916
160701,139929,75264.4,57963.7,52751,72012.1,22956.7,51023.8,9.921
164622,142141,75901.4,55781.5,46491,78632.3,21027.8,33815.2,9.921
113563,99911,74491.2,37080.2,33741,72021.8,14274.8,23799.7,9.923
145402,130037,73279.8,50139.6,45303,72532.7,28833.1,38400.9,9.924
116181,101704,74864.9,33815.1,29930,74043,8694.06,22631.3,9.924
128424,112022,75131.5,67334.5,56492,78114.4,15459.2,38699.3,9.925
105522,92548,74723.1,36021.7,33238,71024.8,19533.7,27584.2,9.928
121775,109725,72733.4,59117.5,53723,72116.7,15238.8,30234.2,9.931
85420.6,73617,76043.9,41508.1,36583,74358.9,20377.8,37933.7,9.933
112238,99176,74167.2,46853.4,40394,76015.8,15799.5,41452.9,9.933
154436,123765,81777,85287.6,73875,75660.4,20293.7,41050.9,9.934
101608,89572,74342.2,43677.1,38418,74507.3,14809.7,26429.7,9.936
114437,103529,72441,40472.2,35547,74616.3,11211.8,23482.2,9.941
116826,96665,79204.4,67365.6,55675,79297.2,37969.4,36645.3,9.942
93817,78289,78534.5,37839.7,33763,73449.1,13124.8,21279.3,9.942
139097,119822,76078.2,60385.1,54101,73148.4,29429.1,48271.9,9.945
93812.4,82422,74592.8,56807.5,49864,74661.8,34537.9,49553.5,9.946
108339,94833,74869.4,34509.3,31587,71599.1,9535.83,27087.4,9.95
122176,109833,72900.6,45340.4,41471,71650.8,31252.7,52801.2,9.95
116809,101501,75420,70294.6,62267,73985.1,36484.2,51071.6,9.954
118989,105532,73892.7,47011.8,43034,71593.7,5632.01,10334.7,9.955
91204.7,80344,74395,30302.3,27562,72051.8,27277.4,46099.6,9.957
133082,120108,72615,49049.7,41726,77038.8,14717.1,27337.1,9.957
137019,122321,73410.9,50368.5,43411,76039.5,18837.6,34099.6,9.957
121155,111060,71493.2,44409.4,40534,71801.7,27319.7,44296.9,9.957
162140,141314,75194.2,56469.1,51868,71349.6,33715,55195.4,9.958
133449,115235,75894.7,60952.4,54217,73677.6,14550.3,26971.7,9.961
120885,105372,75184.2,42975.4,37642,74821.6,24860.7,47330.6,9.963
89757.5,79602,73897,67212.8,62350,70647.3,8429.92,11919.9,9.966
101735,87378,76304.5,39221,34828,73802.4,11471.8,20241.4,9.968
171341,137817,81477.8,76375.5,63423,78920,41841.3,72631.1,9.969
143048,123337,76009.6,71503,60155,77899.1,31784.2,52789,9.971
108215,97609,72657.3,32426.7,29915,71038.5,13340,22485.2,9.972
157720,137178,75349.9,73851.6,63739,75933.7,30628.5,57952.4,9.972
130447,116852,73160.9,50669.3,46102,72028.6,22776.2,34882.6,9.973
169862,146197,76144.3,77189,65847,76824.5,29910.3,52228.7,9.974
103166,91353,74010.9,40975.5,37131,72321.6,16561.9,27102.2,9.975
112085,100265,73261.9,38688.1,36015,70400.1,23781.5,37798,9.981
107704,92960,75930.4,53768,45618,77244.5,14476.5,29681.8,9.985
126734,114048,72825.9,48504.5,43410,73227.1,22362.6,27944.4,9.987
137555,124836,72213,47054.5,43794,70415.2,13412.4,30500.5,9.989
147239,128105,75324.6,53576.2,47327,74189.6,29615.6,39981.7,9.991
135369,120909,73373.9,83642.6,70735,77494.9,36343.2,73330.6,9.991
106229,95041,73250.9,47258.5,42679,72568.1,10604.1,21113.2,9.991
102516,88877,75592.8,35103.4,31163,73822.6,13744.7,21021.8,9.993
105059,91564,75195.2,40179.8,35834,73484,18563.1,33731.6,9.994
94993.2,83289,74745.5,41039.5,37807,71139.3,6167.81,8013.57,9.995
116417,103824,73484.9,64506.6,56966,74211,25074,43173.8,9.996
147937,131492,73732.4,66043.5,60258,71828.2,5686.06,13453.7,9.998
117362,106374,72305.4,36424.5,33587,71072.7,9907.6,18687.6,10.004
134024,116550,75361.5,48238.4,42172,74963.4,24183.8,59487.1,10.01
102568,87517,76806.8,37747.6,33371,74131,21695.2,28100.1,10.012
103914,93384,72926.2,44282.9,39498,73475.3,17715.2,29419.9,10.013
127194,106400,78343.9,49156.8,42738,75378.9,14780.6,29117.2,10.013
117879,96921,79707.5,57066.9,48367,77324.2,17703,51066.4,10.014
120972,108932,72779.6,60047.2,53090,74124.2,27392.1,51248.2,10.015
103270,81454,83088.6,42435.4,35701,77898.2,21512.4,44897.2,10.016
118056,108064,71595.9,39316,35574,72429.6,14257.9,28096.7,10.022
148878,131314,74301.9,49812,44632,73142.1,18770.9,24038.1,10.023
109656,99417,72285.7,43528.1,38591,73920.3,28967,54880.5,10.024
117835,102159,75592.6,50899.1,42800,77937.5,17440.3,24107.7,10.026
139092,123079,74062.5,38452.1,35405,71176.3,16697.2,31611.4,10.027
130264,117281,72790.7,49357.1,42755,75655.8,20536.2,41762.6,10.028
105809,92708,74797,37168.5,33890,71876,8712.39,15914,10.028
133342,119532,73107.7,36048.1,32398,72919.5,15523.2,41182.3,10.03
132560,117113,74180.1,45472,40875,72906.5,17598.7,41631.2,10.033
136890,123674,72539.5,58171.9,52405,72747.9,25292.1,48773.9,10.035
145716,128637,74236.9,52225,47115,72643.9,20840.7,46298.8,10.035
90205.5,79661,74210.8,33190.9,31083,69980.4,4549.6,12451.4,10.038
132127,113020,76615.3,63530.4,54366,76583.3,15376.5,20779.1,10.039
84534.2,73672,75198.6,34790.3,31482,72423,4831.6,8964.48,10.044
166378,137448,79330.1,64116,57274,73365,11459.1,36425.2,10.044
98450.6,83942,76863.3,42083.3,37788,72985.4,19905.9,30036.8,10.047
101220,91042,72862.4,53788.2,48188,73152.3,15703.2,19612.4,10.048
107794,97356,72562.2,42841,38254,73394.3,12479,26494.1,10.048
107806,96805,72983.6,53631.2,46439,75685.9,27931.2,50846.3,10.049
146132,126340,75802.6,72751.3,63494,75091,27827.3,38300,10.053
96966.6,86981,73059.7,55249.4,45687,79252.9,13906.8,38033.8,10.058
86970.8,71083,80184,44472.3,37636,77440.2,17147,29941.9,10.062
107576,86154,81831.1,36813.2,31365,76919.9,17964.3,34073.6,10.063
128426,110075,76461.5,62816.4,53770,76562,33886.1,53366.7,10.064
144736,127909,74157.7,49961,45639,71742.2,33343.2,44785,10.066
129346,113461,74711.1,60291.6,53479,73884.5,28334.9,53930.4,10.066
118113,108040,71646.1,47555.5,43914,70970.5,12474.3,35978.9,10.067
88135.1,77179,74839.3,51024.6,46116,72511.7,15010.4,21516.8,10.07
122670,109932,73130.1,37445.8,34462,71210.3,13783.2,43978.5,10.072
124813,114343,71536.7,42674.1,38265,73087.5,14438.4,25120.4,10.073
97733.9,86359,74168.2,35132,32873,70039.6,14934.7,23839.7,10.074
154951,139196,72953.7,41734.6,36490,74955.3,18639.3,38069.5,10.075
94052.1,79576,77458,46581.2,40542,75298.4,17072.8,27586,10.075
116742,104564,73168.4,42225.7,38310,72234.6,23346.3,40794.3,10.076
113229,101617,73024.6,50249.1,45127,72974.6,20759.9,34337.2,10.079
114174,103140,72547.3,36751.6,34598,69615.5,19314.2,30402.2,10.081
105839,92116,75299.3,68735.6,60198,74830.7,13006.3,26347.1,10.089
148025,129140,75119.9,44308.3,37862,76694,28146.9,37657.1,10.093
128179,114357,73456.9,59678.2,49479,79045.1,42606.4,57202.5,10.093
131787,121479,71097.1,60916.2,52454,76108.7,35073.3,45820.3,10.094
127413,101532,82241.5,80917.1,68778,77102.9,29232.1,57728,10.097
141643,128328,72335.7,53344.5,48750,71712.6,20386.2,37339.5,10.097
83112.8,73391,74217.3,28445.3,26816,69518,12025,21150.6,10.099
123262,109279,73921.8,41892.5,37774,72681.4,16610.7,19611.5,10.101
150314,130601,75427.9,56656.6,47739,77778.1,38154.6,53537.2,10.103
114996,102632,73431,31932.7,29086,71950.2,9900.55,11535.3,10.103
113511,100421,74078.7,45051.9,40611,72702.4,16031.2,50897.6,10.104
146066,127369,75156.4,51597.1,45307,74634.5,19227.2,35030.6,10.105
