"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","585_15 YG E-A","Time"
149289,128575,76094.1,50423.9,43552,75876.7,16965.1,189.66,13.697
101652,89029,74828.2,43475.9,37795,75386.7,23507.1,243.6,13.708
113758,100852,73922.3,42344.6,36710,75595.2,4623.39,279.27,13.71
127867,110457,75865.5,72496.6,63595,74709.2,5314.76,86.13,13.71
131148,112426,76449.7,70594.5,61377,75378.1,27340.4,205.32,13.716
119508,106945,73234.6,66632.8,57779,75578.5,25036,149.64,13.725
104238,90724,75298,55934.2,47986,76391.2,28741.4,443.7,13.726
119033,102656,75991,48528.4,42578,74694.9,27904.8,164.43,13.727
142053,116577,79857.9,73069,63427,75498.6,40023.3,974.4,13.73
139651,125843,72727.1,44388.2,39821,73052.6,18980.9,259.26,13.732
104402,91932,74425.6,44759.5,38366,76457.3,14845,173.13,13.735
83077.8,73294,74284.2,31094.3,28145,72403.4,15982.3,294.06,13.736
155771,141469,72161.5,44136.8,37775,76573,12091.2,151.38,13.737
173679,141044,80699.6,71206.4,59078,78990.2,26368.9,261.87,13.738
114937,100332,75075.6,57943.5,51466,73784.3,4048.11,75.69,13.741
131654,106889,80719.9,69412.4,55871,81419.9,36091.3,307.98,13.742
109399,90989,78796.1,36294.8,32399,73416.4,10129,387.15,13.753
102384,86392,77667,36387.4,31774,75051.4,28512.1,195.75,13.755
140327,117919,77989.8,67398,55040,80250.6,55210,524.61,13.764
131131,113693,75587.7,62108.6,54031,75333.6,32178.6,267.09,13.767
92903,83594,72834.1,46350.9,41605,73011.8,52644.7,669.03,13.77
136013,121121,73593.6,63484.8,55667,74739.8,35817.3,1273.68,13.771
143181,127048,73858,42783.2,37994,73796.8,47039.9,210.54,13.771
141007,128193,72087.1,53257.1,47283,73816.3,16037.8,222.72,13.772
151783,136287,72987.7,68663.7,59200,76012.6,41653.3,240.99,13.773
141739,124770,74449.2,69238.5,58664,77349.2,40788.9,989.19,13.776
113226,98997,74955.5,54094.6,49095,72209.9,38962.1,463.71,13.78
84900.8,71704,77597.6,40815.7,34446,77654.9,15683.4,71.34,13.78
119910,105677,74363,43477.8,38991,73077.4,21691.9,151.38,13.78
161710,143025,74097.6,65704.6,55443,77665.6,31613.6,238.38,13.787
131093,115833,74169.9,58317.1,52255,73138.9,16596.6,155.73,13.788
119821,103032,76214.9,44831.9,37737,77857.4,33674.1,179.22,13.788
140857,124688,74034.2,49270.1,44114,73195.9,19245.1,96.57,13.791
147623,128456,75314.5,75095.7,62718,78469.8,64165.8,573.33,13.794
94809.7,84788,73282.1,71927.4,62674,75211.9,46991.1,287.1,13.794
116443,100872,75652.7,68230.4,55898,79994.7,74184.3,424.56,13.795
104827,94688,72553.5,37302.5,34742,70366,14940.4,87.87,13.795
86824.1,75066,75801.3,44176.7,39809,72726.4,14952.1,187.05,13.797
119906,108174,72643.6,46421.9,42913,70894.7,24396.8,174,13.806
111074,96889,75130.7,83300,69679,78347.1,35085.5,162.69,13.807
139957,120349,76213.4,79263.6,66911,77634.8,11471.3,764.73,13.807
142579,114268,81773.4,76180,66174,75445.5,26802.2,482.85,13.808
121785,104231,76572.9,67093.4,55393,79378.9,54448.1,1212.78,13.813
130991,117136,73287.4,41804.6,37618,72829.7,16729.7,93.09,13.815
103384,91088,74382.8,30411.3,27090,73571,4970.25,25.23,13.816
108742,96588,73782.4,54395.9,46494,76674.2,19073.1,225.33,13.816
131605,114485,75336,50768.9,41847,79508.5,20231.2,394.11,13.817
82811.5,71914,75467,48472.5,43249,73451.3,6200.24,49.59,13.827
117818,93548,82538.2,77844.2,61806,82542.1,61903.2,939.6,13.829
105751,93001,74520.9,42449,37567,74052.7,9231.74,80.91,13.83
93097.1,79544,76702.4,51986.7,44094,77266.8,35610.5,140.07,13.831
111349,100797,72397,36942.5,33451,72376.4,19777.1,133.98,13.832
119196,106005,73690.9,36976.3,32967,73506.2,22855.2,482.85,13.836
80604.9,72764,72598,31653.6,29630,70011.7,29795.7,168.78,13.837
112955,99844,74142.1,42363,37014,75006.8,25514.9,227.07,13.838
121266,109603,72509.6,36345.6,33693,70695.5,12419.3,111.36,13.84
108201,97799,72506.3,49938.4,44413,73689.4,38205.4,272.31,13.842
107065,91909,76343.4,81443,69395,76914,51825.5,165.3,13.843
127996,111792,75035.5,53313,48450,72114,37150.7,229.68,13.843
127558,116585,71704.3,52563.9,42191,81648.3,43117.3,1116.21,13.843
116101,104737,72646.8,38363.8,34567,72734.3,19021.8,180.96,13.844
121210,109565,72501.4,63545.9,52431,79429,35619.9,287.1,13.845
157078,138289,74440.2,54443.4,48995,72823.8,19272.8,262.74,13.846
139852,119768,76526,50204.9,45086,72976.8,12520.8,217.5,13.847
107564,94569,74541.6,59455,49131,79307.2,22519.1,111.36,13.853
92601.2,81932,74070.1,45554.8,39374,75823.5,24996,20.88,13.856
113457,101591,73190.5,56947.6,47565,78463.5,44761.9,811.71,13.859
128172,111920,75052.3,46234.8,42034,72085.6,8491.96,196.62,13.862
112131,100998,72760,36369.5,33628,70878.9,12322,501.99,13.862
111150,97578,74651.5,35324.7,32549,71124.8,9793.39,165.3,13.862
97399.9,83912,76070.2,30237.4,26542,74660.6,16011.5,116.58,13.864
134634,119453,73864.9,38432.4,35263,71426.3,9467.68,107.01,13.868
136195,118676,75210.7,42466.4,38546,72201.4,11666.3,160.08,13.868
126247,114807,72066.4,59564,51801,75357.4,42677.9,295.8,13.869
90826.1,76185,78130.6,56306,48011,76858.8,21458.3,108.75,13.872
111274,96976,75198.2,41100.1,36530,73734.9,35582.3,372.36,13.877
104547,90251,75917,53230.8,44354,78652.1,49184.1,820.41,13.879
112340,99565,73945,50236.9,43611,75493,10527.5,354.96,13.882
133704,111857,78336,75172.7,61111,80615.9,41498.2,441.96,13.884
141496,119981,77287.9,54040.1,47871,73981.6,51496.5,266.22,13.885
111625,96369,75910.9,67636.3,54135,81880.7,33092.2,365.4,13.888
140997,127796,72305.7,63590.5,57798,72104,30891.2,677.73,13.889
138015,121452,74473.6,61731.7,53930,75016.6,24425.4,240.12,13.889
89910.7,78105,75441.9,53592.7,45471,77241.6,30944.8,526.35,13.893
127236,113575,73418.5,39708.9,35049,74249.2,6936.26,330.6,13.897
112765,98865,74750,61319,50999,78797.7,60139.3,264.48,13.898
86219.6,73708,76660.5,37404.5,31054,78938,16977.3,431.52,13.903
98636.4,86824,74452.2,37800.7,32954,75174.7,31955.8,287.1,13.904
93750.8,81700,75202.6,67407.9,56086,78765.5,25082.5,600.3,13.905
122173,105492,75899.1,49393.2,43398,74589.5,17774.9,714.27,13.907
93330.3,84576,72319.5,36891.7,33394,72400.3,19633.8,240.12,13.908
110859,96597,75212.1,68135.4,57383,77816.1,42557.1,197.49,13.909
133471,114176,76611.3,85359.5,72306,77367.3,25065.6,187.05,13.913
122875,104029,77408.7,89520,73615,79695.4,55109.9,245.34,13.915
110658,98515,73614,39848,36537,71474.9,12401,50.46,13.916
119117,107193,72825.9,33730.5,30351,72833.2,24488.9,529.83,13.919
88356.3,76744,75452.4,36911.9,33306,72631.3,9948.02,216.63,13.919
114952,102115,73774.7,43853.8,39981,71884.2,36638.9,909.15,13.92
100057,89963,72889.2,53236.4,46644,74798.5,32089.7,357.57,13.922
161424,139937,75599,56551.3,50083,74000.1,20786.7,615.96,13.929
127337,103353,80744,77033.5,65663,76884.5,29319.1,166.17,13.929
125448,110406,74464.8,49209.5,43036,74937.1,28737.7,176.61,13.932
113703,103449,72031.9,55840.7,48031,76192,24901.1,258.39,13.94
133132,108285,80573.7,91528.7,76399,78514.5,44551.8,445.44,13.942
111731,100747,72681.3,38090.2,34090,73226.2,21265.2,693.39,13.943
113569,98286,75726.8,53910.9,45391,77837.1,30068.7,165.3,13.944
118075,101231,76440.4,65879,54960,78556.1,40062.3,220.11,13.948
124928,111362,73519.6,39303.3,35832,71884.9,22423.2,192.27,13.948
96894.4,83488,76059.7,51514.8,43634,77372.6,11993,156.6,13.948
114280,103368,72454.1,38076.1,34622,72074.3,40558.2,256.65,13.95
154490,136255,74306.5,51643.6,45456,74457,29593.6,696,13.951
119955,107380,73210.5,67317.2,59410,74258.5,33329.6,297.54,13.955
102135,94944,70499.5,66935,56358,77835.5,21754.4,386.28,13.956
104682,94374,72694,49615.1,42444,76608.6,32286.7,259.26,13.957
105998,95253,72928.6,39599.4,37075,69998.2,19224.4,477.63,13.959
155935,135543,75395.6,78757.9,68635,75201.8,48285.4,1247.58,13.959
97552.7,81437,78505,42456.5,36843,75521.3,23715.3,271.44,13.961
121891,102496,77937.1,67558.3,57830,76560.6,45028.8,229.68,13.961
118463,106053,73205,61354.3,53063,75776.2,53735.1,1360.68,13.965
130827,115172,74444.2,47333.7,42658,72719.3,9365.22,80.04,13.966
121879,111616,71561.9,50884.6,45302,73612,34868.4,254.04,13.967
98676.4,78453,82429.7,76194,62343,80096.5,39863.5,241.86,13.969
109300,89300,80213.8,57215.4,47506,78930.5,59170.2,846.51,13.969
154275,127991,78994.5,60748.9,52041,76502,20589.8,141.81,13.971
108283,96651,73423.4,40780,35908,74428,35601.6,858.69,13.974
144727,127496,74393.2,37460.4,34266,71645.5,11888.2,240.99,13.975
120701,103571,76375.1,62108.1,52861,77000.4,54317.9,403.68,13.976
151784,125905,79006.7,94594.5,76483,81055.2,45682.6,212.28,13.978
98579.4,88660,72868.2,44409.8,39618,73462.6,7636.09,90.48,13.984
102491,89747,74841.9,38527.3,35261,71606.8,23124.9,120.93,13.985
112894,99324,74489.8,41531.6,37758,72085.7,21970.2,192.27,13.986
100935,91313,72441.5,54004.9,47203,74979.6,36230.4,167.91,13.987
81860.2,69990,76650.8,40056.7,35816,73295.6,6467.67,16.53,13.988
143745,132584,71053.1,70099.6,60954,75369.1,51296.7,789.96,13.988
80420.9,72512,72684,35906.6,31302,75176.5,16826.9,96.57,13.99
90096.1,73937,79859,58546,49671,77245.7,12471,66.99,13.994
127049,116053,71745.4,74799.6,65107,75292.4,38369.9,345.39,13.995
140245,118405,77624.4,49789,43779,74532.8,35367.5,514.17,13.996
161274,139312,75867.4,44539.1,39730,73468.7,27561.7,231.42,13.997
114477,105392,71185.3,71949,62130,75893.3,42310.3,212.28,13.998
118645,102080,76170.6,68673.1,58982,76304,22328.8,169.65,14
133194,118458,73688.5,71376.5,61843,75638.9,22303.8,849.12,14.001
107738,99669,70842,35026.3,32487,70658.5,23513.2,394.98,14.003
81716.7,71292,75119,42547.7,38766,71929.1,21941.5,614.22,14.01
111898,97781,74997.5,46183.1,42071,71941.7,12328.1,178.35,14.011
84468,66924,82716.1,60176,52954,74473.9,30913.3,708.18,14.011
115451,105108,71985.1,43532.3,37702,75670.7,20506.1,264.48,14.011
143937,127820,73799.4,52050.1,45774,74521.8,27324.4,894.36,14.015
126717,112926,73539.3,39701.8,36053,72168.8,9661.32,61.77,14.018
123653,107638,75286.6,49586.9,42940,75680.6,24341.8,232.29,14.019
110858,97452,74551.6,62958.9,54046,76343.7,35686.2,244.47,14.021
95331.8,85712,72891.4,40940.3,34546,77666.4,18213.9,146.16,14.023
144477,129929,72874.1,49191.1,41791,77140.8,18007.1,307.98,14.023
144615,121953,77714.4,61847.3,50839,79726.7,63548.2,435.87,14.024
138701,123683,73493.6,47394.3,42425,73212.4,14579.4,649.02,14.025
111780,100748,72712,64570.9,57486,73613.1,46538,379.32,14.026
100253,91029,72176.7,33569.8,30583,71936.3,16589.6,94.83,14.028
118474,99151,78308.2,73048.8,61040,78429.3,27773.2,105.27,14.028
138434,113797,79724.4,75780.9,61699,80493.7,71386,138.33,14.032
113255,98345,75471.7,79505.7,64015,81394.7,48311.3,375.84,14.032
108174,93962,75448.2,62773.7,52641,78150.8,27511,139.2,14.036
120755,107364,73710,35048.8,31410,73128.3,2710.96,59.16,14.045
76345.3,63691,78556.9,50160.3,43636,75334.7,34066.1,237.51,14.047
125466,106272,77372.5,54879.6,48962,73456.7,15705.5,390.63,14.057
109076,96197,74309.8,63122.4,55251,74872.7,22330.6,281.88,14.061
102029,83662,79923.6,79476.5,63845,81581.5,38997.3,1126.65,14.062
139621,125442,72943.5,56175.8,50396,73052.2,24753,577.68,14.064
98159.9,87049,73901,61004.1,53291,75021.4,18842.8,390.63,14.065
109739,97684,73623.4,37642.3,34562,71376.8,7059.87,368.01,14.067
115671,100111,75721.9,52214.6,42000,81474.7,29417.8,475.89,14.069
112438,98542,74777.5,44568.2,39537,73875.7,19373.9,333.21,14.072
140365,125766,73143.6,62357.7,51020,80099.5,40091,444.57,14.072
98297.9,88077,73141.1,35547,31023,75093,27073.4,220.98,14.074
99462.6,86020,75777.5,34671.9,28598,79455.1,13673.7,187.05,14.074
72540.6,61761,76974.5,45557.1,36163,82560.4,45583.4,527.22,14.077
140771,124833,73903.1,77583.8,65507,77618.2,29791.4,372.36,14.079
140241,118872,77316.9,91426.3,73998,80971.3,41549.4,962.22,14.079
87007.6,76656,74386,34026.6,30322,73542.9,14800.8,265.35,14.082
99887.2,92565,70720.1,69085.3,60643,74659.5,51657.2,254.91,14.092
107505,94360,74665.8,53017.4,44890,77401.4,39529.8,819.54,14.092
136901,117865,76120.3,58151.2,50939,74814.9,42966.9,594.21,14.092
84929.8,73829,75389.9,59152.8,50371,76961.7,23726.5,520.26,14.093
96561.8,83914,75413.8,57275.6,50257,74688.4,33656.7,705.57,14.094
99738.6,85760,76218.1,59121.3,51298,75530.7,23712.9,535.92,14.095
106491,96092,72628.5,68568.3,56026,80207.3,60173.6,691.65,14.095
128433,111146,75729.3,54340,48085,74061,35152.2,1064.88,14.098
94396.6,85860,72051.9,47580.9,41190,75704.4,25719.8,113.1,14.102
97211.3,86505,73647.1,52167.6,46479,73557.1,24613.4,165.3,14.102
103000,92611,72887.4,35925.9,31981,73619.9,23056.3,101.79,14.102
122113,99372,80533.7,77309.4,62414,81176.4,62749.2,290.58,14.104
140085,122485,74953,42483.3,35495,78438.8,24840.4,367.14,14.106
90825.2,80151,74263.8,45192.4,39865,74293.9,26406.9,127.89,14.11
99734.4,84451,77396.3,53501.5,43785,80079.4,10950.1,24.36,14.11
120428,100745,78339.8,64325.6,54411,77477.8,49307.7,267.09,14.113
118056,105361,73432.6,46668.2,42083,72676.5,31695.9,180.96,14.115
115266,105457,71632,31786.6,29607,70360.6,8010.21,547.23,14.119
102738,91188,73837.1,58189.8,48646,78393.4,41006.1,104.4,14.119
149671,122133,80312.8,74502,59203,82471.6,67061,170.52,14.124
100786,92037,71765.8,55075.1,47847,75436.3,33509.6,294.93,14.127
113379,99156,74936.5,59228.5,51478,75403,31405.4,192.27,14.13
93619.7,84023,73021.2,42908.2,36713,76595,33618.6,281.01,14.133
94948.6,84819,73362.7,60280.8,51949,76046.9,29775.4,135.72,14.134
149720,128681,76251.1,47996.4,43087,73003.3,31823.7,155.73,14.138
112818,101411,72907.5,40205.7,37631,70019.9,3064.87,175.74,14.144
133815,120136,72998.1,39649.7,35258,73699,31138.4,232.29,14.145
119545,99893,78429.1,75040.2,64327,76450.5,34122.9,126.15,14.146
110502,97709,74116.7,58185.5,50939,74859.1,56773.2,226.2,14.146
101898,90956,73420.2,40562.9,36970,71905,15710.2,181.83,14.148
114681,105113,71501.3,31001.2,28367,71621.8,10911.5,293.19,14.15
138073,123168,73466.6,68392,60134,74535.9,25673.8,266.22,14.152
120840,108741,72827.6,74629.4,66887,73122,23628.3,655.11,14.152
78069.4,69429,73691.9,42143.5,38355,72009.3,10742.3,432.39,14.153
110272,99673,72504.7,40787.1,37499,71282.5,18474.8,118.32,14.154
151927,133414,74630,64450.6,56684,74515.5,12399.1,174.87,14.159
152899,131388,76265.6,63864.5,55530,75372.3,23336.9,356.7,14.16
164891,141344,76453.7,61902.8,54402,74571.9,16788.9,203.58,14.174
122329,111570,71855.7,65534.4,54183,79265.9,31130.4,592.47,14.175
79732.3,72612,71962.4,37383.8,34774,70454.5,21050.4,671.64,14.176
82068.6,74064,72618.9,41124.1,38834,69400.7,5916.36,254.91,14.176
95927.9,87859,71554.8,35309.2,32825,70495.8,26751.9,466.32,14.177
96353,82004,77003.4,57583,50178,75207.4,26168.2,124.41,14.185
94743.4,86537,71750.9,35075.6,32111,71586.6,12195.1,412.38,14.187
144319,113646,83224.1,68564.1,55489,80978.5,23049.3,601.17,14.19
113675,102368,72774.6,55819.1,49702,73601.9,49169.1,248.82,14.19
140268,120208,76472.6,74336.1,64802,75178.1,52323.7,214.02,14.191
118148,100832,76790.4,52730.7,47282,73088.3,24717.8,188.79,14.191
123360,108103,74785.7,50957.9,45705,73068,3772.69,57.42,14.192
117775,102212,75514.5,51730.6,46306,73213.3,13255.9,16.53,14.192
117194,103321,74335.4,53623.7,47547,73911.8,41529.7,563.76,14.196
139060,123909,73549.3,52886.3,47411,73104.5,11703,239.25,14.198
118243,100962,76753.7,73193.6,64152,74772.6,21885.1,120.93,14.202
117583,98540,78200.9,59436.2,51326,75891.6,3910.87,58.29,14.203
98957,92688,69968.6,37699.6,34770,71057.9,28021.4,130.5,14.21
153778,137278,73413.3,59413.6,54071,72011.5,3127.85,193.14,14.21
81760.9,73545,72857.2,34680.4,32831,69227.6,21874.3,240.12,14.229
101337,89425,74265.9,39768.6,36455,71492.9,16839.6,218.37,14.23
108287,99177,71556,29032.8,27055,70327,10105.9,249.69,14.232
120861,105917,74782.8,45473,39291,75847.3,28792.7,395.85,14.236
117801,103800,74376,43730.2,36394,78746.6,35208.6,374.97,14.24
144278,128840,73388.5,99181.3,81438,79814.6,49491.5,295.8,14.241
155771,131080,77880.8,77895.9,68030,75040.2,14289.4,212.28,14.25
104730,92332,74335.6,45437.7,41454,71834,2692.16,59.16,14.251
106305,99356,70119.4,37330.7,33786,72411.8,11852,446.31,14.255
82581.5,66604,81257.3,57610.7,49002,77049.4,40303.4,209.67,14.257
118366,102960,75342.4,82149.4,69858,77067,32568.2,627.27,14.262
159960,139620,75083.5,57378.5,49158,76495.4,44219.9,610.74,14.265
107127,97547,71972,28457.1,26532,70291.1,15620,403.68,14.268
86632.7,75892,74811.1,30031.1,27462,71667,9754.38,435,14.268
99994.8,80536,81370.6,70702.1,56026,82703.3,15358.7,449.79,14.271
124709,108997,74982.9,73585.1,61603,78283.1,24812.7,215.76,14.277
106312,97925,71149,41108.1,36787,73234,34092.9,259.26,14.279
114669,97738,76888.9,64402.7,53985,78182.7,35305,325.38,14.279
156729,140397,73159.6,60319.3,53179,74335.5,37158.2,463.71,14.284
131585,121086,71218.6,72661.5,60405,78833.6,54663.8,234.9,14.285
139207,117617,77565.7,79075.1,67235,77077,36108.7,287.1,14.29
113256,100291,74008.2,62117.6,50377,80809.4,52441.7,837.81,14.291
77630.1,69133,73591,43689.3,41115,69639.4,5252.72,62.64,14.291
74219.2,61458,79143.9,41534.8,37384,72812.6,18684.8,500.25,14.295
160182,138264,75924.8,62275.9,54926,74305.7,13229.1,352.35,14.297
90679.3,81921,72542.6,44873.2,41063,71617.1,15599.8,96.57,14.3
175282,150693,76229.5,54035.4,47763,74142.5,26136.2,218.37,14.301
88067,76192,75750.2,44013.1,38194,75520.9,25410.6,236.64,14.301
115828,104165,72874.1,53682.9,42375,83024.5,39316.4,424.56,14.306
152991,139818,71710.7,65741.2,58551,73584,42159.9,264.48,14.309
84974,75452,73806.6,36581.5,34234,70030,8227.82,123.54,14.31
98042.1,82221,78146.5,34960,31999,71600.3,16257.8,89.61,14.314
109099,98729,72419.7,33679.3,30815,71627.6,5895.21,54.81,14.316
120206,105853,74422.4,47742.1,43003,72758.4,18186.7,369.75,14.323
99899.1,88640,73860.4,34396.9,31186,72283.7,11871.7,355.83,14.325
105202,93537,73709,52326.5,44339,77342.1,15964,290.58,14.33
109164,88765,80596.8,83819.8,67243,81692,37420.5,1010.07,14.33
100115,89783,73077.6,32122.2,29929,70338.4,9166.41,416.73,14.334
121816,107845,74026.2,51302.9,43623,77073.7,55128.6,1082.28,14.337
134425,124253,70901.1,56431,50747,72876.5,15539.1,620.31,14.339
171995,153976,73205.5,57785.6,51838,73055.2,47603.9,288.84,14.342
134132,113788,77253.3,65245.4,57310,74610.4,14619.3,385.41,14.344
137378,112538,80001.5,59727.1,47173,82977.1,33214.9,104.4,14.347
112641,103061,71627.7,52328.9,46247,74154.5,38745.9,244.47,14.35
129519,117994,71937.4,31093.3,28673,71068,14846.4,124.41,14.35
172379,152305,74173.7,67445,62259,70995,21809.9,188.79,14.352
123909,108373,74931.2,38403.7,31331,80330.2,16874.9,131.37,14.354
95597.2,83064,75424.5,38108.1,35646,70062.6,13431.2,140.94,14.358
106808,86949,80504.6,79412.1,64119,81167.1,32717.2,277.53,14.362
105049,96023,71696.2,40922,37401,71705.6,18353,617.7,14.363
115604,95889,79010.3,61243.4,54391,73792.4,23092,354.96,14.366
139498,109900,83185.9,89635.6,70410,83430.7,35668.3,293.19,14.368
103887,92161,73874.3,51684,46295,73164.8,35617.1,258.39,14.37
150205,129432,76054.2,72808.2,65034,73370.2,44178.6,214.02,14.373
84901.3,72505,76740.8,38357.6,33247,75610,27291,282.75,14.375
175131,145652,78800.1,72952.5,62002,77110.6,74551.9,387.15,14.379
98049.5,86813,74018.5,47455.9,41627,74712.8,51030.7,178.35,14.381
86505.3,76864,73756.4,60887.6,51702,77179.4,39503,290.58,14.382
147553,127405,75900.1,66342.9,59631,72912.5,20612.8,576.81,14.383
132954,119890,72677.1,65778.4,59004,73060.3,34339.6,206.19,14.383
126466,113577,72973.4,53920.8,47055,75098.3,40504.1,539.4,14.383
96563.7,86564,73106.6,26428.1,24534,70595.6,9193.2,249.69,14.384
90996.7,82473,72309.3,22241.8,21551,67636.7,4184.88,153.12,14.385
140945,115282,80125,74206.9,61930,78527.7,63936.9,452.4,14.385
108069,99157,71426.3,40023.8,36887,71109,15694.7,206.19,14.396
115014,99231,75959.6,36806.6,29024,83109.1,20462.4,397.59,14.398
135389,107598,82462.7,65420.2,52439,81759.4,30393.5,726.45,14.398
109412,96401,74381.2,34086.3,32003,69802.2,7819.39,267.09,14.404
77269,67045,75529.8,34725.5,32855,69267.1,8398.9,167.91,14.405
93632.1,83365,73607.3,31853.3,29907,69801,8704.4,26.97,14.406
125181,110732,74087.4,41478.4,37838,71841.3,26534.8,515.91,14.406
89975.1,71956,81947.4,40867,32710,81878.9,30171.2,344.52,14.406
135498,114276,77706.4,59258.1,51126,75960.1,41433.3,351.48,14.408
139813,118325,77437.4,57687.8,51091,73997.9,23579,149.64,14.41
129418,112132,75639,52360.4,46694,73488.8,30947.2,230.55,14.411
108119,99916,70916.6,42864.5,37850,74218.4,29978,374.1,14.414
120135,107972,72918.3,47070,41394,74522.4,16122.4,187.05,14.414
101001,87220,75890.7,44269.8,38994,74402.8,8226.41,236.64,14.415
108495,95878,74159.9,44468.1,40535,71895,11438.9,391.5,14.416
141004,127501,72476.5,47181.4,41371,74740.3,20223.2,224.46,14.422
87837,77735,74052.7,40917.7,36157,74165,25853.3,877.83,14.422
100800,89013,74214.1,47622.3,39319,79375.7,25866.4,243.6,14.423
115842,101289,74952.3,39122.3,35151,72940.2,11181.8,103.53,14.424
91504.1,81160,73888.8,41273.1,38170,70863.8,24255.8,284.49,14.429
157278,141952,72611.7,50749.7,46658,71283.2,26620.8,215.76,14.445
131284,117922,72962,38910.4,35772,71285.6,20120.2,127.02,14.451
145826,127749,74809.8,65744.1,58227,73996.7,13442.9,209.67,14.452
101482,88920,74794.8,40516.8,35390,75030,28969.9,113.97,14.453
81432.4,67580,78969.5,43064.2,36458,77411.2,8491.96,281.88,14.454
128617,109040,77302.5,65056,56098,76001.1,62032.9,428.91,14.459
126696,114488,72524.2,57785.6,52634,71950.4,39467.8,407.16,14.461
114389,99319,75480.1,53913.7,46893,75347.9,43638.6,403.68,14.462
106716,87873,79589.1,52202.9,46263,73950.4,22626.3,562.02,14.463
115806,101788,74561.4,33841.9,30874,71835.9,16415.7,299.28,14.467
98279,91056,70734.6,51949.1,46566,73112.1,55663,240.12,14.467
132130,119302,72583,55827.1,50652,72231.8,21385.9,465.45,14.469
89124.1,73072,79932.6,53447.5,45314,77299.1,31431.2,120.06,14.471
85393.5,71300,78490.1,36271.3,32962,72115.7,30723,136.59,14.474
131865,114360,75567.5,50433.4,44554,74184.1,7699.07,213.15,14.475
142400,117985,79097.5,83459.8,70419,77672.5,25700.1,421.08,14.476
117602,105829,72826.4,47452.6,42595,73009.8,59533,233.16,14.483
129835,109020,78048.4,52137.6,47230,72345.7,62078.1,368.88,14.483
107819,94437,74822.9,37934.2,34931,71170.4,10665.2,128.76,14.484
99174.6,85242,76247.7,64148.4,58047,72424.6,16630,143.55,14.484
110515,99072,73105.8,35308.3,31490,73482.5,15490.3,415.86,14.485
127430,112461,74258.9,38044.1,34235,72827.9,17446.9,80.04,14.485
110497,98022,73876.3,42714.1,37976,73712.6,25184.9,90.48,14.489
101422,87257,76175,49892.4,43535,75106.2,18063,110.49,14.49
138282,126484,71649,50535.3,46470,71269.3,33792.5,166.17,14.493
132936,112636,77347.5,70584.6,55962,82660.2,27450.8,320.16,14.495
129627,110049,77195.1,43226.8,38823,72970,17554.5,240.99,14.495
99923.5,87691,74678,29610.9,27258,71193.1,14859,68.73,14.497
127225,111016,75104.6,66649.8,58574,74571.6,11920.6,338.43,14.499
110695,91856,78976.9,75686.5,63078,78635.8,38760.4,782.13,14.5
116007,103909,73166.2,40627.7,36787,72378.3,11801.2,93.09,14.502
106916,92642,75633.2,49495.7,43004,75429,41774.1,195.75,14.504
91826.1,84028,71618,56584.2,49594,74773.2,54972.1,251.43,14.505
122213,95779,83623.1,87394.1,69039,82959.8,36167.9,964.83,14.511
124104,109377,74360.2,71122.8,64263,72531.6,17895.2,274.05,14.514
84369.5,73381,75349.8,29071.8,24435,77972.3,15620.5,343.65,14.514
105729,95075,72879.7,38320.5,34825,72114.1,29116.5,787.35,14.517
109723,91492,78595.2,74118.5,61302,79237.8,20397.5,155.73,14.518
126833,113721,73092,54375.2,46587,76492.1,32385.3,253.17,14.519
85378.8,74648,74956.9,33052.8,30830,70260.9,19118.2,82.65,14.52
140570,128233,71841.1,50890.2,46427,71836.2,30004.8,191.4,14.521
142995,114374,81935.8,82453.5,68072,79381.7,38204.9,255.78,14.522
97206.3,87502,72804.2,51501.2,45125,74796.3,34967.5,142.68,14.527
81307.3,70953,75099.8,37769.7,34363,72033.1,25533.7,145.29,14.53
100677,88853,74257.1,33676.4,31187,70767.3,4298.15,255.78,14.531
114327,103025,72725.7,45709.4,41335,72471.5,33912.4,219.24,14.532
84265.6,75885,72773.6,53910.4,45675,77352.4,40259.7,398.46,14.532
120852,101689,77886.2,43850.1,35151,81754.6,29514.6,824.76,14.532
132201,112444,77051.2,61412.6,52766,76275.1,45997,232.29,14.535
119776,107464,73044.2,44121.7,39210,73745.5,21300.4,304.5,14.541
131306,109269,78752.9,74059.3,59539,81518.9,44944.7,378.45,14.543
122057,112677,70991.6,32918.8,30675,70329.8,10237.1,313.2,14.548
109220,92506,77376.8,58680.4,49505,77682.7,33084.2,319.29,14.548
124973,100790,81260.2,71087,60204,77382.9,23961.1,193.14,14.55
125819,113268,72798,84797.9,68790,80786.6,48302.4,1004.85,14.553
137093,120845,74347.7,62102,53739,75734.9,8568.1,86.13,14.557
104972,90368,76127.3,52669.6,45766,75421.8,20234.4,46.11,14.557
136833,118665,75570,60004.9,54075,72722.7,19323.6,174.87,14.557
121662,108238,73664.1,46195.8,42161,71807.8,13923.3,261,14.558
91238.2,75097,79622.2,44733.2,37567,78037.5,31604.7,495.03,14.558
163278,137402,77878.1,66300.5,58657,74075.9,13440.1,492.42,14.562
112575,102428,72028.2,43835.5,38158,75287,34563.8,352.35,14.566
122093,107585,74373.8,51280.8,46311,72568.9,16492.8,134.85,14.568
