"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
64797.8,40668,104421,94265,60037,102899,16792.5,12.435
94491.4,68573,90306.5,72855.7,56832,84013.8,16691.1,12.435
103447,74710,90744.6,82119.7,61982,86828.3,20944.3,12.436
108148,69965,101302,60943.6,42189,94669.2,21564.6,12.437
68099.8,45641,97784.6,63818.1,45613,91692.8,13742.7,12.44
124183,87278,93247.3,75891,56647,87799.8,26372.5,12.44
67340.9,42617,103556,60001.7,40909,96122.4,24132.8,12.44
89343.4,57935,101065,69200.1,48284,93925.5,19667.1,12.442
116090,75410,100889,85366.1,54722,102236,16328.8,12.442
126968,89756,92706.9,61145.7,44629,89790.2,10564.6,12.442
54891.4,36535,98463.4,86630.2,56703,100125,29326.4,12.443
70930.1,45074,103130,68022.3,48650,91632.2,15226.9,12.444
76021.2,51268,97178.1,60627.5,43836,90639.8,11487.8,12.444
128143,100111,83887,122022,93794,85259.3,12691.2,12.446
74088.7,55776,87053.2,65102.9,51548,82769.1,20115.6,12.448
57513.6,32595,115638,103728,66127,102801,11079.3,12.449
55350.7,38383,94507.1,97792.3,68434,93651.1,22267,12.45
79718.4,51465,101514,114044,78441,95281.6,13643.4,12.452
151018,106076,93302,83706.7,55724,98445.9,29398.1,12.455
92299,73406,82403.4,71803.5,58275,80750.1,25263.7,12.456
84091.7,57809,95331.7,74811.2,52365,93627.9,16729.1,12.457
67404.2,42180,104727,55974.2,38080,96332,30428.3,12.457
111151,74396,97913.5,75479.8,49553,99825.3,24539.8,12.458
72927.4,47857,99867.7,129706,84005,101190,15975.6,12.458
72895,47063,101507,55163.4,36203,99858.9,26390.4,12.458
80177.8,48947,107351,72042.9,47056,100336,18452.7,12.459
72030.2,49645,95086.6,100654,73504,89742.7,15749.9,12.462
82244.2,57097,94399.9,69394.7,48825,93145.9,29832.8,12.463
75453.1,52560,94081,55629.2,39380,92577.8,19983.1,12.464
66987.4,49378,88907.7,69739,54474,83900.8,20530.3,12.465
100266,69697,94279.8,86579.1,64073,88556,30533.2,12.465
112958,84838,87258.2,73795.5,58682,82414.7,27422,12.466
66691.4,47513,91989.4,57305.9,41364,90793.9,11972.2,12.467
95154.5,70304,88701.1,57305.2,44780,83866.8,18997.8,12.468
109003,79403,89966.6,52072.9,39526,86339.4,24309.4,12.468
66174.5,44241,98027,59666.4,42257,92536,17977.3,12.468
96033.6,58428,107716,105613,69249,99950.7,23617.3,12.468
80357.8,57821,91079.8,60488.2,48096,82421.7,26452.5,12.47
97067.5,55688,114233,101162,67128,98762.4,15918.3,12.473
75523.7,47190,104885,58593.4,39402,97456.4,13116.9,12.474
115325,78662,96081.4,146655,97086,98996.4,27103.9,12.474
70557.1,47968,96398.3,63271.6,46772,88654.9,14459.6,12.474
55707.8,42405,86095.2,71104.5,53049,87841.5,22781.7,12.474
119105,77689,100473,92301.3,62537,96727.7,29898.4,12.476
91990.1,56813,106114,60593.7,39520,100483,12309.6,12.476
81264.2,55353,96214,59035.7,38548,100367,13330.8,12.476
107266,65716,106972,92747.7,59136,102785,17957.2,12.477
86814.7,65896,86340.4,66306.9,51269,84758.6,18689.3,12.477
71547.1,46269,101340,60570.3,39024,101720,22873.5,12.478
118282,83484,92852.6,76944,52689,95705,27024.5,12.478
82791.4,51713,104922,78365.4,49989,102738,30219.2,12.479
66674.9,45961,95072,56962.9,40909,91254.3,15246.9,12.479
106617,76637,91173.2,75880.7,58729,84675.6,30403.5,12.479
72396.7,51440,92235.5,46145.1,33976,89008.9,18512.7,12.48
55103.8,38567,93636.5,74016.3,57835,83871.9,22737.6,12.48
36590.4,27410,87485.9,88613.9,66066,87903.1,13768.3,12.481
92003,62717,96138.4,100843,74509,88698.5,22643,12.481
81257,56810,93738.1,72749.5,53699,88785.8,26957.6,12.484
81414,50673,105294,57624.7,39897,94656,23934.7,12.486
72501.8,44505,106763,82053.4,52100,103214,28270,12.486
103415,75506,89759.9,63986.5,49602,84541.3,13541.2,12.486
84329.3,54169,102025,96480.6,64612,97860.4,12909.9,12.487
77454,51252,99040.5,75387.3,52252,94553,10032.6,12.493
106837,72896,96050.3,103222,71124,95112.1,29400.9,12.496
85842.7,58265,96555.2,67002.5,48873,89846.6,18536.2,12.496
73504.1,46476,103648,57169.9,38732,96733.7,27880.1,12.497
70077.6,47208,97284.5,48809.9,34273,93333.1,20244.6,12.497
115185,86419,87350.7,59555.3,47291,82531.9,22820.4,12.5
80605.4,55218,95667.3,98860.4,66926,96807.2,16383.4,12.501
123756,79466,102062,105826,70554,98299.4,26756.8,12.503
64877,44619,95290.8,53269.4,37638,92753.7,28977.2,12.503
75102.5,52116,94441.6,56991.2,43064,86730.9,23760.2,12.504
77445.4,59016,86001.4,44380.1,35781,81286,22149,12.504
76631.8,51965,96644.7,70745.7,51117,90701.5,19533.2,12.505
113791,81940,91010.6,80240.1,59308,88666.2,16520.7,12.507
74130.5,48617,99928.3,78391.6,56772,90493,25398.9,12.507
105270,70284,98158.3,95794.8,66181,94861.2,21244.4,12.509
80364.2,55240,95343.1,66977.6,50065,87674.9,16680.1,12.509
112253,71597,102750,101963,68045,98203,15199.3,12.51
76637.5,53635,93642.5,58411.3,46107,83025.1,12381.4,12.51
112929,74509,99329.3,108021,73824,95893.7,27742.1,12.51
137772,101624,88847.4,85884.3,62556,89975.6,22876.9,12.511
103296,77829,86980.7,60621.3,48781,81443.2,22803.8,12.511
91165.7,57892,103203,70885.1,49640,93584.3,15362.8,12.512
91457.3,58857,101836,64741.3,43197,98221.8,14457.6,12.513
130623,87021,98373,75646.8,49008,101159,30130.9,12.514
65828.9,43371,99471.1,51511.9,35478,95154.4,15924.5,12.514
91040.4,63912,93353.7,65076.7,47644,89515.2,24312.2,12.515
77382.7,47524,106711,55894.8,35420,103420,22233.2,12.515
112637,84973,86871.9,62587.1,47872,85680.8,23613.2,12.515
100363,76368,86127.5,54855,45392,79198.5,20190.8,12.517
72594.7,44964,105808,52624.2,34280,100606,18631.4,12.519
82768.3,58155,93273.2,54118.1,39910,88867,20969.1,12.52
66260.2,51222,84776.6,67797.3,56978,77980.4,23788.4,12.52
70899.8,43739,106232,51171.1,35894,93429.2,19538,12.522
96050.9,66729,94333.6,77589.8,57044,89140.4,17434.2,12.523
96845,70189,90425,68502.5,51229,87633.6,11622.4,12.524
106371,76357,91296.2,62555.4,47197,86862.1,22658.2,12.524
87837.1,64041,89887.6,57505.3,43769,86103.6,25988.8,12.524
159722,102861,101764,112085,74896,98077.3,16908.4,12.524
101053,61683,107366,116785,79771,95945.1,26727.2,12.524
71375,49805,93919,46037.5,34624,87139.4,20638.6,12.525
42272.6,28343,97744.8,108349,71103,99865.5,16711.8,12.525
108575,68728,103533,88979.6,57057,102203,24506,12.526
87430.3,59539,96236.6,46812.4,35483,86461,29103.5,12.528
71802.7,48832,96364.3,62729.3,45436,90479.5,25294,12.529
118821,86580,89940.5,59522.9,45288,86135.2,20708.3,12.53
71255.5,47163,99014.1,47505.8,32911,94598.8,18139.4,12.532
84269.5,59565,92717,71555.8,52432,89439.2,22574.7,12.532
100836,69673,94848.6,84162.8,55252,99827.9,16242.6,12.533
116951,83764,91501.2,95854.8,68936,91127.1,12662.9,12.533
116592,77725,98308.2,70148.2,51273,89661.8,24987,12.534
112339,81253,90609.3,71361.2,53697,87094.7,27866.3,12.537
81545,61440,86981.4,73470.5,58040,82959.4,10710.9,12.538
90024.5,68334,86338.4,57897.9,48122,78849.5,13190.7,12.539
71465,50596,92567.2,62455.4,46088,88810,16675.2,12.539
72586.8,45925,103583,48874.8,33289,96219.7,23270.2,12.54
87770.2,65197,88226.5,44425.6,34889,83449.8,22864.5,12.54
75589.9,53871,91957.8,66685,52626,83044,24486,12.54
72276.5,45731,103578,98641.7,65811,98229.5,27755.2,12.54
70145.3,51648,89007.2,54853.6,39128,91875,19029.5,12.541
61273.4,40945,98073.4,82905.6,57309,94807.1,15941.8,12.543
91705,64656,92953.1,59148.9,42376,91475.8,27164.6,12.543
64213.2,44527,94510.7,58605.1,43026,89265.7,30576.7,12.544
82574.6,51518,105043,77746.4,52807,96487,30146.8,12.545
119080,77984,100072,109203,69788,102549,25946.8,12.546
76330.8,50344,99364.7,63702.2,43137,96779.7,28070.6,12.546
104438,78193,87532.9,140000,107873,85053.9,17255.5,12.547
123592,85525,94705.6,75098.2,54709,89960.3,21760.5,12.547
113320,80205,92594.5,65553.5,49248,87234.2,22352.6,12.548
76024.1,49889,99868,47270.5,34321,90263.1,19059.2,12.549
90321.1,67097,88219.8,51748.6,40525,83686.6,20110.7,12.552
78282,59052,86877.5,47526.5,37797,82405.9,15222.8,12.552
63774,43503,96073.7,53397.7,36866,94924.1,25337.5,12.553
65316.2,42192,101454,57686.8,38296,98719.4,18195.3,12.553
68198.4,44624,100158,65292.6,42920,99697.5,21020.2,12.554
109863,76660,93920.7,94981.3,68664,90654.4,25934.3,12.554
125760,84420,97628.8,79816.4,52324,99970.4,19244.8,12.555
96519.6,71928,87942.2,46906.2,37404,82184.9,20608.2,12.555
79436.9,46925,110942,55236.6,36505,99164.1,19687.8,12.555
87933.6,61808,93237.4,67268.1,52528,83926.3,24733.1,12.556
74221.9,47568,102258,68659.1,47444,94841.2,28463.9,12.556
86561.3,55148,102866,69106.3,44261,102324,22122.1,12.557
46800.7,35841,85576.1,87592,64601,88859.8,10439,12.557
98078.4,56629,113505,75301.8,51105,96565.4,12315.8,12.558
115177,78159,96575.4,85633.8,62610,89635.8,15541.6,12.56
70894.8,46402,100128,66485,43794,99492.1,21717.1,12.562
97821.4,71825,89256.1,79661.9,61165,85354.7,27225.3,12.562
57818.2,34481,109892,75841.4,53521,92867.1,29331.2,12.565
152335,94344,105820,112685,73185,100907,23444.1,12.566
94016.2,71050,86719.8,63580.1,51914,80263.2,17523.9,12.567
76770.7,47029,106982,68974.5,45161,100093,27294.3,12.567
75968.6,56457,88185.4,57811,46740,81059,27092.8,12.568
73568.2,44831,107545,62602.3,40034,102481,14265.1,12.57
77683,50556,100701,52795.4,36497,94802.2,19443.5,12.571
103754,67768,100337,57958.6,38849,97772.8,22235.9,12.571
58491.4,38094,100627,64052,44302,94752.2,14603.2,12.573
77199.8,52653,96088.9,60061.7,44032,89394.2,12941.6,12.574
71978.4,53945,87444.2,71083.8,55453,84008.9,23709.8,12.58
88115.8,60086,96108.2,66781.6,49514,88391.2,18423,12.581
140375,95748,96081.4,71268,49576,94211.3,20880.8,12.581
90345.6,57016,103846,61512.1,40101,100528,27075.6,12.583
66895.2,44553,98400.6,57125.1,38061,98361.9,29740.4,12.588
78328.1,52029,98662.5,56849.8,39680,93893.8,25443.1,12.588
86428.8,64166,88274.1,52306.1,40006,85685.5,28246.5,12.589
143972,94148,100218,104854,71412,96226.7,19926.5,12.59
86227.2,59941,94275.8,71909,49553,95102.8,20094.2,12.591
72846,46509,102648,68329.3,44976,99564.9,14767.4,12.594
109945,83388,86407.4,51859,39601,85821.9,22657.5,12.596
98731.4,64393,100484,62317.4,43268,94389.2,26626.4,12.596
85866.5,52225,107752,88889.9,62761,92820.2,25826,12.596
102268,76955,87093,78926.3,62614,82609.6,26526.4,12.598
66076.6,45124,95966.5,62074.5,44416,91591.2,26077.9,12.6
71324.6,50582,92411,57180.3,43402,86340.9,12040.5,12.601
61366.3,42002,95750.3,60495.8,42138,94087.3,25221.6,12.602
78027.8,51772,98772.2,86173.4,63429,89035.9,21996.5,12.603
92164.3,66809,90408.2,64083.1,50537,83102.4,26087.5,12.603
70505.3,49136,94037.7,114045,89420,83583.4,19329.7,12.605
100342,68460,96056.4,123941,85176,95362.7,26247.6,12.606
70973.3,45997,101122,91065.5,59680,100001,24515.7,12.606
84735.4,65398,84914.2,88540.1,72894,79602.8,19378,12.607
70779.6,47549,97554.4,48627.8,33728,94487.3,23665.6,12.608
121825,82149,97188.7,71639.9,47494,98854.5,29708.6,12.609
75494.9,54708,90437.1,78080.4,59948,85358.6,20122.5,12.609
119012,90704,85989,78972.6,61888,83627.6,25177.4,12.61
94243,54360,113619,91827.3,60241,99898.6,24381.8,12.61
73474.6,47002,102447,71545.4,49543,94641,20611,12.612
103118,78600,85978.6,61705.3,47249,85587.4,26049.6,12.613
70409.5,49094,93990.3,60297.7,43838,90142.6,27824.2,12.614
60548.4,39635,100116,80039.3,61551,85221.3,13022.4,12.615
97733.5,73916,86653.3,65954.3,51889,83300.6,24401.8,12.615
59017.7,41083,94145.6,62100.7,45062,90316.2,15067.5,12.615
78924.2,58467,88466.6,43300.3,33151,85600,18512,12.616
87678.7,68037,84455.7,56387.5,46141,80089.5,27446.8,12.616
80121.6,59571,88144.4,75377.7,58191,84892,14547.3,12.618
71273.5,47453,98433.9,49431.6,33040,98049.3,23193,12.618
108801,75989,93834.1,86555.7,62541,90700.7,21413.5,12.619
87900.5,59849,96253,73151.7,51412,93248.1,18472,12.619
103069,79796,84650.4,46301.8,36224,83768.6,22457.4,12.619
67671.4,43113,102867,59620.1,39828,98103.5,18313.3,12.62
90241.9,54169,109179,57021.6,37033,100909,25736.3,12.621
82499.8,52544,102899,70308.2,46368,99372.9,19182,12.622
76649.8,57731,87012.5,79128.5,60459,85773.3,26022,12.623
84974.4,57973,96059.9,82912.5,59585,91193.3,20924.9,12.623
61976.2,41823,97115.7,62881.8,44962,91655.6,26772.7,12.624
90190.1,68548,86227.1,69514.7,55372,82274.8,23798.8,12.626
79319.5,51446,101044,51569.2,34398,98251.1,24731.7,12.627
72558,56807,83707.3,65032.5,55995,76113.4,26095.1,12.629
67525.9,47157,93843.5,62263.5,46253,88221.4,21126.4,12.631
115970,76939,98782.6,56069.4,39519,92982.2,23568.3,12.633
84602.2,56591,97974.7,86360.4,58610,96565.7,29213.9,12.633
92119.7,59462,101530,79916.5,53746,97447.4,27419.2,12.634
81355,53383,99876,51271.8,34167,98344.9,13428.8,12.634
114324,84550,88614.7,56137.7,42014,87567,29579.6,12.635
69508.8,43407,104945,63279.2,41842,99112.5,19706.4,12.637
85145,54411,102554,61834.4,41142,98497.3,25924,12.638
69609.6,50040,91165.8,132371,95957,90405.8,28336.2,12.638
62326.1,44560,91665.2,90844.7,58516,101743,11614.8,12.638
113707,78889,94460.4,58809.4,42052,91651.6,14945.4,12.638
76507.9,49249,101810,68663.3,46205,97390.3,17310.7,12.639
64054.1,42853,97959.3,74452.4,52809,92395.5,28219.6,12.639
81880.6,54853,97827.4,84008.9,54433,101145,22006.9,12.64
86986.8,54082,105410,69409.9,46250,98353.4,17103.7,12.64
117660,85261,90439.7,82159,60688,88722.2,30818.8,12.641
79742.9,52785,99006,50800.6,35689,93285.5,27168.1,12.642
69624.7,47809,95440.7,58618.3,42157,91126.2,29716.9,12.644
72764.6,47414,100576,58578.9,38938,98593.4,28819.2,12.644
115371,72405,104426,74927.8,48829,100565,27236.4,12.644
95079.6,66085,94289.7,92978.2,60013,101535,13495,12.645
76482,50055,100136,71838,45771,102859,16424.1,12.646
90555.1,52163,113771,86183.1,57711,97868.6,17102.3,12.647
63139.7,42729,96841.1,60658.6,44297,89742.5,28143.7,12.649
75528,46620,106173,92820.9,59669,101948,23646.3,12.653
105191,69523,99158.8,79242.4,51323,101187,22306.3,12.655
77690.9,50617,100590,76020.1,52180,95478.2,24356.3,12.655
106727,76093,91919.9,72396.2,52160,90961.6,20617.2,12.656
121154,70619,112433,91314.6,60422,99043.3,24386.7,12.657
43622.6,31596,90481.5,96782.9,67733,93643.6,21275.5,12.658
126708,84368,98425.6,87065.6,65576,87012.5,20725.5,12.658
98345.5,63377,101696,81881.6,55789,96187.3,29621.7,12.659
71071.9,47605,97842,60217,40617,97160.8,13574.4,12.659
69298.6,44193,102766,65661.1,43817,98207.7,16339.2,12.66
102248,73915,90657.1,76285.7,58920,84851.7,26464.3,12.662
72171.4,47020,100592,84291.8,57176,96616.5,21692.2,12.662
66742.6,46937,93189.6,61038.1,46116,86742,28439,12.663
132584,86244,100750,90483.1,65020,91201.2,17505.3,12.664
64236.2,45933,91650.6,56074.9,44272,83007.9,26974.9,12.664
97719.1,71680,89343.2,52444.8,39452,87119.1,26961.1,12.664
75453.1,53029,93248.9,100576,73821,89288.1,29987.4,12.665
46711.4,37193,82308,102162,86409,77483.8,12987.9,12.665
64718.6,45283,93664.3,62489.2,45231,90541.7,14431.3,12.665
85968.7,54785,102839,49467.5,34197,94800.7,14416.9,12.666
110004,71705,100540,66205.5,43604,99505.6,30475.9,12.666
80509,53881,97923.9,66466.3,48265,90250.4,27860.1,12.666
59710.3,35781,109365,66650.5,43085,101381,17686.8,12.667
92700.7,66241,91714.1,76199.5,58445,85444.6,26713.3,12.669
136274,94558,94448.2,73512.6,53485,90076.1,12822.3,12.673
96601,70385,89945.9,75572.9,57921,85508.7,20593.7,12.673
73298.9,47680,100749,54674.2,36080,99310.7,26482.2,12.673
97241,58671,108619,95095.8,62946,99008.6,26398,12.673
88320.2,66669,86819.3,55866.5,44464,82342.3,22434.7,12.674
104070,70465,96790.6,93234.2,65413,93409.5,30062.6,12.675
82841.8,52234,103938,100966,69207,95610.7,11085.5,12.677
100693,76141,86668.8,68522.5,54064,83062.5,15468.4,12.677
121296,79929,99453.6,140684,91332,100949,22465.7,12.679
70189.2,45580,100920,52648.4,34981,98635.4,26689.9,12.68
106291,68670,101440,94311.3,67802,91159.3,22111.7,12.682
101750,64168,103919,62551.9,42396,96693.2,13150,12.683
76512.2,57305,87502.1,129069,96692,87480.7,12416.5,12.686
99463,69574,93690.2,74343.4,55474,87827.9,19220.6,12.687
80486.6,60633,86995.1,38121.1,31737,78719,25955.7,12.687
70799,53891,86097.6,48328.3,36591,86558,16028,12.688
85568.4,54554,102794,83664.6,54446,100706,20453,12.688
141318,88681,104435,100758,67924,97215.6,29153.2,12.688
118874,81553,95527.3,90159.5,67101,88056.7,23742.9,12.689
67851.4,43996,101071,74432.4,48261,101075,27736.6,12.69
74214,47813,101723,73057.2,48533,98652,9922.89,12.69
85358.9,57914,96592.9,94948.1,70602,88135.2,29569.3,12.691
91290.2,68345,87538.2,80759,63732,83044.9,28777.8,12.691
72928.8,52314,91361.1,47275.4,36231,85513.4,18531.3,12.693
80902.8,54203,97818.3,81956.8,54920,97799,22450.5,12.693
117348,86085,89336.7,88421.4,67997,85221.2,13730.3,12.694
66605.8,46993,92887.8,61374.8,45181,89025.5,16088.7,12.694
79174.1,51447,100856,54442.4,35919,99332.8,26194.5,12.696
89910.7,69672,84573.3,78729,63473,81287.9,21639.1,12.696
68762.9,44961,100230,84734.8,59177,93840.1,22703.8,12.697
76839.8,45765,110036,46316.9,29869,101625,13130.7,12.698
48217.7,31348,100804,74613.8,49116,99558,23164,12.699
61459.2,42425,94939.1,64003,47796,87758.4,30418.7,12.7
67482,48468,91245.8,52377.2,37660,91146.9,17499.1,12.701
83764.1,56752,96729,58792.8,41208,93502.4,23963,12.701
72418.3,45750,103738,66696.8,43150,101299,24253.5,12.702
76698,51976,96707.7,46119.6,33560,90062.4,17261,12.703
120640,79396,99579.8,59892.7,39560,99219.6,18570.7,12.703
86227.9,62508,90405,48883.1,38517,83173.7,28056.1,12.704
89020.1,60445,96517.8,133052,94144,92620.9,30567,12.706
109118,76265,93767.4,65436.1,46852,91531.3,19273.8,12.706
83793.6,52246,105108,66022,45194,95738.7,29949.4,12.707
90820.1,67097,88707.2,60392.2,46989,84229.6,15863.8,12.708
87229.4,60708,94166.6,64243.8,48488,86831.5,26627.8,12.709
105826,66776,103861,87652.8,56353,101936,30327.6,12.709
82049.8,55017,97737.3,76703.2,58036,86615.5,26264.2,12.71
120723,79036,100103,78271.5,52453,97794.3,16792.5,12.71
144491,99884,94803.6,117766,81432,94777.7,19580.8,12.712
93882.2,65709,93635.1,58728,42128,91359.6,25317.5,12.713
107060,74772,93836.1,68889.6,52152,86569.1,11157.3,12.713
99194.4,68380,95068.8,77284.1,55057,91993.6,24668.2,12.715
152790,95315,105055,102439,68592,97874.8,26883.8,12.718
107632,73381,96125.4,77124.8,55529,91023.6,19424.9,12.718
97495.2,67346,94874.9,65743.9,47962,89833.4,29703.1,12.718
60356.2,38885,101723,58651.4,39641,96964.7,26747.8,12.718
140650,92068,100118,125559,86436,95198.9,26064.1,12.725
82260.7,55819,96580.7,58220.1,41158,92704.1,21281,12.725
70110.7,47409,96917.8,91626.5,69577,86304.9,12355.8,12.727
62130.2,38259,106426,82276.3,54363,99186.2,13489.5,12.727
101459,76060,87420.5,45339.9,36661,81050.6,18334.7,12.727
68432.4,48036,93363,59373.8,41652,93419.8,19510.4,12.727
99537.1,60300,108180,79523.9,52721,98853.9,24982.1,12.727
77415.1,42652,118951,106608,68085,102617,26636.8,12.727
88405.2,55967,103520,101783,73554,90687.4,12875.4,12.729
114749,82139,91554.7,69334,51974,87425.8,24657.2,12.73
63552.2,42198,98700.4,68951.7,48618,92945.4,10861.3,12.73
105436,81296,84996.3,83545.9,65048,84172.7,17437,12.732
81053.3,59663,89031.9,48772.6,39275,81384.2,18348.5,12.732
102177,60505,110673,120235,78125,100861,20976.7,12.733
76824,48890,102981,49842.8,32519,100449,14027,12.734
132146,88780,97548,71337,48257,96880.1,22531.9,12.734
119139,74417,104921,69129.7,44713,101324,28124.4,12.736
63510.5,42469,98006.1,55375.3,38293,94771.2,17781.3,12.736
111167,75934,95944.6,67368.1,48023,91935.9,11037.2,12.738
66554.6,45670,95505.3,52417.2,40714,84374.3,22461.6,12.739
69788.9,46224,98946.1,71104.5,48772,95544.7,18726.6,12.739
102149,63893,104776,125612,86361,95321.9,28273.4,12.742
76489.9,54020,92796.1,64424.6,48824,86476.6,28529.4,12.744
108820,73848,96571.8,84727.2,63345,87657.8,25288.5,12.744
66844.8,43933,99714.1,53216.9,36528,95478.1,18570.7,12.744
53501.8,32971,106345,80407.1,54728,96286.3,16468.2,12.745
76651.9,52176,96279.1,67057,46268,94982.4,28019.5,12.747
71195,46621,100080,48526.3,34272,92793.6,24974.6,12.748
85317.1,62482,89487.3,54674.9,42650,84013.5,19417.3,12.748
75857.8,47293,105119,69484.4,44336,102710,29712.1,12.748
108945,77765,91813.1,72018.1,52237,90353.1,16228.1,12.748
109862,75981,94759.4,69029.7,51677,87542.4,23553.2,12.748
76433.8,50719,98763.1,73890,50898,95140.4,26751.3,12.75
70976.9,45413,102428,82406.7,55689,96978,11611.3,12.751
150787,107448,91969.7,125770,90828,90748.4,13386,12.752
81440.6,50385,105930,77506.3,50041,101506,25594.2,12.752
106815,70975,98629.4,86785.4,61010,93223.6,28632.2,12.752
76867.9,47133,106881,87532,58640,97825.7,29294.6,12.752
89174.9,63405,92172,80193.9,59577,88215,26728.5,12.753
99941,72184,90736.7,57833.7,44405,85355.1,24810.3,12.755
98787.6,64360,100593,75773.7,52353,94854.3,24428.1,12.756
96422.4,70390,89773.2,57074.7,43822,85355.5,30557.3,12.758
114252,82946,90271.4,95549.8,76314,82055.1,25294,12.758
111016,80029,90911.4,70874.7,50749,91525.9,18080.1,12.759
76905.4,45144,111644,64044.4,41857,100275,19162.7,12.759
131578,82969,103931,76229.1,48889,102186,30631.2,12.76
91061.3,56773,105117,107684,70497,100106,18251.2,12.761
71639.3,47546,98745.5,83323.7,60509,90246.1,16629,12.761
78652.1,45025,114482,54779.1,34821,103099,13077.6,12.767
118088,74861,103378,83233.3,57296,95203.5,25110.5,12.767
82949.8,54793,99213.3,81880.9,59172,90687.3,13571.6,12.768
122404,84692,94718.4,74825.7,54824,89445.8,22203.5,12.768
146375,86556,110828,85520,55633,100743,13889.7,12.77
90536.4,66568,89132.8,44458.1,33436,87139.8,27567.6,12.77
127887,94828,88383.3,120867,88433,89571.9,30414.5,12.771
65556,46186,93021.2,53553.7,38871,90290.8,23318.6,12.771
136038,92425,96460.9,78451.6,56445,91087,21276.8,12.772
79117.2,47801,108471,56763.5,39517,94138.1,17201,12.772
75571.2,49761,99528.4,53362.5,36201,96604.1,15246.2,12.772
59136.5,36878,105092,62027.6,41683,97522.7,18536.8,12.772
88845.8,68832,84591.5,56626.9,46704,79460,29843.9,12.773
87645.6,70528,81442,61432.1,53112,75802.3,20941.5,12.774
59560.6,37057,105334,59264.1,40213,96584,26400.8,12.775
73373.8,47396,101456,89781.4,57720,101939,27207.4,12.777
116482,80641,94663.2,76394.7,58029,86277.6,26793.4,12.779
94585.7,60957,101691,78435.8,56928,90295.9,13811.7,12.779
109094,73987,96633.4,69484.4,53631,84908.5,20801.4,12.783
70531.2,47700,96904.2,74132.9,57084,85109.2,19101.3,12.784
70523.3,44044,104936,59677.4,37864,103291,21884.7,12.786
70339,50325,91599.3,49428.8,36221,89433.4,15889.3,12.788
86426.6,63524,89164,61315.5,48260,83265,29831.5,12.789
70912.1,46732,99445.7,54973.7,37448,96206.9,30199.2,12.79
136952,93402,96093,105608,70393,98321.2,11288.4,12.792
54993.6,38597,93376.7,64695.8,49225,86133.1,22131.8,12.792
132184,93485,92665.3,62035.1,43533,93389.7,27357.8,12.792
99542.9,73896,88281.4,66449.8,51036,85329,22243.5,12.793
101033,74959,88332.5,50081.6,38715,84777.1,13382.5,12.794
115855,75147,101038,66726.5,47686,91703.8,23156.4,12.795
84538.8,55527,99777.3,85388.9,60575,92382.1,29149.7,12.796
97745,70776,90508.4,73616.1,56865,84841.4,25621.1,12.796
81822.2,63652,84244.1,41069.5,34052,79041.8,14015.3,12.796
90713.5,66324,89635.7,67994.7,50928,87498,27731.1,12.797
70632.7,50829,91069.8,56322.6,44269,83380.2,15694,12.797
80287.2,52717,99810.3,87190.5,65168,87682.8,30028.1,12.798
101943,73981,90305.8,56267.4,41792,88235.6,30778.8,12.799
146657,93330,102982,108833,69458,102688,16869.1,12.8
93538.8,57100,107358,90532.1,60869,97473.5,19990,12.8
68279,43821,102114,54153.3,35584,99735.5,24904.9,12.8
81897.1,59033,90918.8,75424.6,56692,87190.9,22189,12.8
107942,76644,92298.3,55515.3,42636,85332.9,28339.7,12.801
73600.6,49302,97835.5,64426.7,43230,97669.8,14329.9,12.801
93583.4,71277,86045.8,40687.9,33072,80627.8,22347,12.801
68076.7,46692,95551.2,76015.9,51644,96463.9,21795.7,12.802
70919.3,44681,104021,55299.4,36420,99508.5,26830,12.802
90272.9,57581,102744,82008.6,56464,95184.8,29798.3,12.803
86785.9,57456,98990.6,68321.7,44156,101403,10509.4,12.803
76276.1,50116,99745.2,99866.5,66984,97707.6,26897.6,12.804
91486.1,58088,103216,87841.1,59649,96510.5,25786.7,12.804
85788.7,58208,96589,66850,46936,93341.5,18730.7,12.807
65580.5,45249,94982.9,53256.3,36306,96133,19594.6,12.807
64643.8,46859,90409.4,54033.9,42358,83600.9,13929.7,12.808
74283.1,49969,97424.8,76305.7,54873,91133.6,20455.1,12.809
85582.8,56848,98662.3,87465.1,57024,100521,30500.1,12.809
157542,106749,96719.4,106731,71913,97266.7,14999.2,12.809
69315.8,43613,104159,52896.8,33961,102077,19435.9,12.81
93916.1,59223,103927,87022.1,57279,99566.7,30826.4,12.811
136802,86480,103671,74682.8,50004,97880.5,25546.6,12.814
84524.4,58556,94599.9,80114.5,57281,91660.1,14712.2,12.814
110116,77890,92650.8,61427.2,44026,91439.1,25730.1,12.814
57721,41953,90167.6,61683.2,44845,90143.2,22964.6,12.817
93367.4,66209,92418.4,57325.2,43149,87067.2,18428.5,12.817
56766.2,39774,93534.3,70431.1,51294,89986.6,20724.2,12.819
76919,48337,104288,63446.9,40705,102151,26532.6,12.82
106131,73840,94195.5,60746.9,44760,88943.5,23307.5,12.822
77791,54300,93887.8,45417.2,34012,87512.1,12420,12.823
83588.4,63716,85976,47919.8,40124,78269.2,18665.2,12.823
69798.2,47236,96839.2,55534,40180,90579.2,18807.3,12.824
58011.8,39955,95153.7,60855.2,45711,87248.3,18131.1,12.825
