step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
ba4,ba1,ba4,ba4,wuhan,ba4,ba4,wuhan,wuhan,ba4,ba4,ba1,wuhan,3580476.0,1794800.0,4467455.0,799084.0,2800317.0,1504540.0,2221741.0,828736.0,6270564.0,1360528.0
wuhan,ba4,ba4,wuhan,ba4,ba1,wuhan,ba4,wuhan,ba4,ba1,wuhan,ba1,1633944.0,4121511.0,830896.0,1175860.0,2514343.0,2129561.0,3232134.0,3037574.0,1505790.0,2073738.0
ba1,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,wuhan,3738518.0,2347063.0,2901880.0,2955299.0,3481684.0,1179107.0,5518789.0,510503.0,2349484.0,2142057.0
ba4,ba1,ba1,ba1,ba4,wuhan,wuhan,ba4,ba4,ba1,ba1,wuhan,ba4,6081860.0,4537501.0,2941866.0,2466593.0,267515.0,525533.0,2109442.0,3390964.0,8183552.0,4672117.0
wuhan,ba1,wuhan,wuhan,wuhan,ba1,wuhan,ba1,wuhan,ba1,wuhan,ba1,wuhan,2069954.0,2776108.0,2810420.0,1314419.0,2065959.0,1323451.0,5994346.0,1653263.0,1939904.0,1883117.0
ba1,ba1,ba1,ba4,ba1,ba1,ba4,ba1,ba1,ba1,ba4,wuhan,wuhan,3534165.0,4132380.0,5411451.0,3873959.0,3905401.0,1050937.0,5334866.0,1701651.0,3727810.0,2462729.0
ba1,ba1,ba4,ba4,ba1,ba4,ba1,ba4,wuhan,ba1,ba1,wuhan,ba1,6499174.0,8227965.0,2280222.0,3784428.0,6986239.0,4432078.0,5144925.0,3054985.0,4172973.0,4167287.0
wuhan,ba1,ba1,wuhan,wuhan,wuhan,ba1,ba4,ba1,ba1,wuhan,ba1,ba1,4192825.0,8520478.0,500489.0,1516410.0,4857774.0,2885521.0,2270413.0,5300459.0,1363636.0,2406352.0
wuhan,ba4,ba4,ba1,ba1,ba1,ba4,ba1,ba1,wuhan,wuhan,ba4,ba4,1965805.0,1435794.0,1040834.0,4051743.0,153087.0,140114.0,1842824.0,2481272.0,1456833.0,2696501.0
ba4,wuhan,wuhan,ba4,wuhan,ba4,wuhan,ba1,ba4,wuhan,ba4,ba1,ba4,4778216.0,1142464.0,2048585.0,1901231.0,98259.0,246312.0,1025833.0,1978758.0,2408425.0,2695191.0
ba4,ba1,wuhan,ba4,ba4,ba1,ba4,ba4,ba4,ba4,ba4,ba1,ba4,2675095.0,902756.0,1830968.0,1432078.0,347393.0,254188.0,785348.0,1575223.0,2709062.0,1791420.0
wuhan,wuhan,ba4,ba1,ba4,ba1,ba4,ba1,ba1,ba1,ba4,wuhan,ba1,4878216.0,5265108.0,1090455.0,2373864.0,5146445.0,3674492.0,2993278.0,3811328.0,1965971.0,2073762.0
ba4,ba1,wuhan,wuhan,ba1,ba1,wuhan,ba4,wuhan,wuhan,ba4,wuhan,ba4,3388595.0,2153007.0,1725150.0,1073186.0,67889.0,104873.0,800283.0,1821797.0,4494374.0,1829152.0
wuhan,ba4,wuhan,ba1,wuhan,ba1,ba4,wuhan,ba1,wuhan,wuhan,ba4,ba4,2486266.0,1942211.0,1028649.0,3781029.0,99624.0,101334.0,2294200.0,3121530.0,2011491.0,2681022.0
ba1,ba1,ba1,wuhan,wuhan,ba1,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,6268836.0,5485486.0,1889014.0,2559053.0,9606425.0,2264480.0,4284147.0,3395075.0,3828970.0,2211683.0
ba1,ba1,wuhan,ba4,ba1,ba1,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,6020871.0,4862676.0,2148965.0,2877872.0,9414102.0,2390941.0,4173341.0,3303080.0,4180637.0,2166910.0
ba4,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba4,6796106.0,3827546.0,2197634.0,2480090.0,259508.0,486992.0,1806589.0,2656533.0,5680947.0,3378644.0
ba4,ba1,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,wuhan,ba1,ba4,ba1,5834068.0,4720817.0,1721766.0,873017.0,6832724.0,2978645.0,1818166.0,2670693.0,6023165.0,1940330.0
ba1,ba1,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,3783278.0,2112877.0,2723059.0,6460005.0,518331.0,281138.0,4887694.0,2634406.0,2186527.0,7673523.0
ba4,wuhan,ba4,ba1,ba1,wuhan,ba1,wuhan,ba1,ba4,ba1,wuhan,ba4,7422079.0,2789736.0,3123309.0,2308985.0,170436.0,459208.0,1623313.0,1900661.0,5423162.0,3312930.0
ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba4,wuhan,ba4,ba1,wuhan,wuhan,1888253.0,960974.0,2870622.0,751740.0,1548130.0,558523.0,1690994.0,762846.0,4092198.0,943543.0
ba1,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,ba4,ba4,ba4,1651902.0,1661147.0,685973.0,3519582.0,243138.0,95700.0,1955824.0,686354.0,747575.0,2221203.0
wuhan,ba1,ba4,ba4,wuhan,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,wuhan,1743396.0,2692887.0,2923770.0,1684747.0,2197347.0,1134563.0,3158707.0,2266569.0,2198349.0,1175195.0
ba4,ba4,ba1,wuhan,ba1,ba1,ba4,ba1,ba1,ba1,ba4,wuhan,ba4,5097917.0,2569075.0,1755090.0,2454733.0,118065.0,312621.0,1402416.0,2079648.0,4075942.0,3340733.0
ba1,ba4,ba4,ba4,wuhan,wuhan,ba4,ba4,ba1,ba4,ba4,ba4,ba1,1004714.0,2387899.0,1528404.0,1535599.0,2184443.0,1023867.0,1375185.0,438699.0,943748.0,505360.0
ba4,wuhan,ba1,ba4,ba1,wuhan,ba4,wuhan,wuhan,wuhan,ba4,ba1,wuhan,4206367.0,1413196.0,3793697.0,875517.0,3113379.0,1260012.0,2565712.0,662363.0,4442245.0,1432485.0
wuhan,ba1,wuhan,wuhan,ba1,ba1,wuhan,wuhan,ba4,ba4,ba1,ba4,wuhan,1338845.0,3255193.0,2183111.0,1649733.0,1559147.0,870083.0,3498143.0,2898304.0,2007289.0,579647.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,wuhan,ba1,wuhan,ba1,ba4,ba1,ba4,3012414.0,1965811.0,1655596.0,3294647.0,143418.0,275869.0,2956016.0,4665025.0,2264870.0,3535827.0
ba1,ba4,ba4,ba4,ba1,ba4,ba4,wuhan,ba4,wuhan,ba4,ba1,wuhan,3181384.0,4055800.0,6181162.0,4794372.0,2187654.0,1446572.0,6043312.0,663233.0,3428102.0,2580028.0
ba1,ba1,wuhan,ba4,ba1,ba1,ba4,wuhan,ba1,ba4,wuhan,ba4,ba1,6218029.0,5501547.0,2549138.0,3501526.0,10061675.0,2722485.0,4291658.0,2881066.0,4738918.0,2076959.0
ba1,ba4,ba4,ba1,ba1,wuhan,ba1,ba4,ba1,ba1,wuhan,ba4,ba4,3325229.0,1900655.0,1320873.0,7399680.0,131922.0,234249.0,3017355.0,1458608.0,2169930.0,3503786.0
ba1,ba4,wuhan,wuhan,ba1,wuhan,ba4,ba4,ba1,ba4,ba4,wuhan,wuhan,1757767.0,2960891.0,3676544.0,3249050.0,1071086.0,837823.0,2846633.0,439317.0,1631301.0,1347659.0
wuhan,wuhan,ba4,ba1,wuhan,ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba1,ba1,2243755.0,3142099.0,184289.0,710871.0,2328024.0,1468615.0,845946.0,1864218.0,400480.0,836114.0
ba1,ba1,ba1,ba4,wuhan,ba1,ba1,ba4,ba1,ba1,ba4,ba1,wuhan,6074829.0,5566047.0,6255381.0,5191178.0,5190261.0,2618574.0,11992033.0,1948256.0,5978440.0,5263220.0
ba4,ba1,wuhan,ba4,ba1,wuhan,ba1,ba4,ba1,ba4,wuhan,ba4,ba1,6068338.0,4979622.0,3152253.0,1219961.0,9492686.0,2408043.0,1803056.0,3333932.0,7563021.0,1529364.0
ba4,wuhan,ba4,ba1,ba4,ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,4597608.0,1674177.0,1071954.0,278511.0,3502161.0,1202725.0,1354363.0,1066319.0,3323826.0,836894.0
wuhan,ba4,ba4,ba1,ba4,ba1,ba1,ba4,wuhan,wuhan,ba1,wuhan,wuhan,1494861.0,1989870.0,3345685.0,2098572.0,1697267.0,823639.0,4057111.0,1979953.0,2351263.0,1515050.0
ba1,wuhan,ba1,ba4,ba1,ba4,ba4,ba1,wuhan,ba1,ba1,ba4,ba4,5399776.0,4319778.0,1925591.0,10847146.0,274520.0,336486.0,5671398.0,2144372.0,2509480.0,6609164.0
ba1,ba4,ba4,ba4,ba1,ba4,wuhan,wuhan,ba4,ba4,ba4,wuhan,wuhan,1245415.0,3122317.0,4686797.0,2759604.0,851296.0,652411.0,2080428.0,317006.0,1640324.0,930642.0
ba4,ba4,ba4,ba4,ba1,wuhan,ba1,wuhan,ba4,ba4,ba1,wuhan,wuhan,1844696.0,984722.0,3120255.0,848354.0,1438949.0,598142.0,1707644.0,794726.0,4967777.0,980270.0
ba4,wuhan,wuhan,ba1,ba4,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,ba4,wuhan,990576.0,672999.0,1497480.0,250837.0,853743.0,136568.0,891424.0,124556.0,1470337.0,69979.0
wuhan,wuhan,ba4,wuhan,ba1,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,ba4,3431283.0,2633054.0,1141898.0,2569473.0,111736.0,436854.0,2041023.0,3245008.0,1573260.0,2690240.0
ba4,ba1,wuhan,ba1,wuhan,ba4,ba4,wuhan,wuhan,ba4,ba1,ba1,ba4,3821891.0,1966141.0,4454186.0,2419752.0,207714.0,429435.0,1960293.0,2501435.0,4868042.0,5811374.0
ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,ba4,ba1,ba4,ba4,ba1,ba4,4981904.0,2838470.0,2070435.0,7799420.0,735009.0,587207.0,4676766.0,2552410.0,1993708.0,7296351.0
ba4,wuhan,ba1,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,ba1,ba4,ba4,wuhan,1680294.0,1781002.0,1898608.0,640777.0,1874152.0,480092.0,1578992.0,469640.0,1686512.0,265562.0
ba1,ba1,ba1,ba4,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,1511683.0,2267028.0,1212330.0,1268435.0,3939086.0,791065.0,1656021.0,1038142.0,1518750.0,784515.0
wuhan,ba1,ba4,wuhan,ba1,ba1,wuhan,wuhan,ba4,ba1,ba4,ba1,ba4,3945924.0,2961158.0,2118547.0,5377851.0,347027.0,487480.0,3316833.0,7797213.0,2387855.0,6046475.0
ba4,wuhan,wuhan,wuhan,wuhan,ba1,wuhan,ba4,ba1,ba1,ba1,ba4,ba4,3376955.0,2027894.0,1724801.0,2705766.0,46311.0,98716.0,1255333.0,1578554.0,1576381.0,3085789.0
ba1,ba1,wuhan,wuhan,ba1,wuhan,wuhan,ba4,wuhan,ba4,ba1,ba1,wuhan,2825445.0,2175954.0,4033115.0,2550085.0,2908209.0,1308431.0,8291672.0,896117.0,3364470.0,3046157.0
ba4,wuhan,wuhan,ba4,ba1,ba4,ba4,ba4,wuhan,ba1,ba4,ba1,ba1,7345004.0,3742325.0,953953.0,665062.0,5205229.0,1904917.0,916269.0,1748179.0,2372268.0,1266633.0
ba1,ba1,wuhan,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,ba4,wuhan,ba4,4672333.0,3859159.0,1725694.0,4206767.0,239371.0,276026.0,2564429.0,1716704.0,2844586.0,3899676.0
ba1,ba4,ba4,ba1,ba1,ba4,ba4,ba4,ba1,ba4,ba1,ba1,wuhan,4771994.0,4900642.0,9170829.0,6857914.0,3180489.0,2322125.0,10769547.0,871840.0,5169099.0,4223910.0
wuhan,ba1,ba4,wuhan,wuhan,ba1,ba1,ba4,ba1,ba4,ba1,wuhan,wuhan,2138868.0,4090614.0,4099814.0,2662512.0,3190378.0,1723149.0,4813230.0,2898699.0,3049482.0,2074516.0
ba4,ba4,ba4,wuhan,ba1,wuhan,ba1,wuhan,ba4,ba1,ba4,ba4,ba4,1080052.0,717713.0,494961.0,1334210.0,52230.0,64363.0,929475.0,1207923.0,1450356.0,1565217.0
ba4,ba4,ba1,wuhan,ba4,ba1,ba4,ba1,wuhan,ba1,ba1,ba1,ba1,4078562.0,5233221.0,707329.0,1140599.0,4803492.0,2304375.0,1320196.0,1700844.0,2567665.0,2298906.0
ba4,ba1,wuhan,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,wuhan,ba4,wuhan,2314379.0,2192880.0,6009334.0,810408.0,2955441.0,873380.0,1838505.0,1319955.0,5317183.0,510235.0
ba1,ba4,ba1,wuhan,ba1,ba4,ba4,ba1,ba1,ba1,ba4,ba4,ba4,1927404.0,1746337.0,919157.0,5194257.0,95494.0,239718.0,2682098.0,1152571.0,1390463.0,2781740.0
wuhan,wuhan,ba1,ba4,wuhan,wuhan,ba4,wuhan,ba1,ba4,ba1,ba1,wuhan,2575973.0,2323958.0,2917801.0,1475519.0,2859294.0,2469541.0,6988528.0,1285988.0,2332069.0,2158755.0
ba1,ba1,ba1,wuhan,ba1,ba4,wuhan,ba4,ba1,ba1,wuhan,wuhan,wuhan,2534244.0,3880794.0,4906722.0,3469685.0,3984826.0,1119620.0,6401895.0,1447058.0,4080193.0,2644759.0
ba1,wuhan,ba4,wuhan,ba1,wuhan,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,4398440.0,3154190.0,407294.0,1725830.0,3228561.0,1296281.0,1188915.0,628725.0,911622.0,967215.0
ba1,ba4,ba1,ba4,ba4,ba4,ba1,wuhan,ba4,ba1,ba4,ba4,wuhan,2933299.0,4995303.0,4850975.0,4487777.0,2682333.0,1972623.0,5665212.0,1384249.0,3453933.0,1361784.0
ba1,ba4,wuhan,wuhan,ba1,ba1,wuhan,wuhan,ba4,ba4,wuhan,ba4,wuhan,1392152.0,2093096.0,2994698.0,2404726.0,966532.0,727771.0,3435564.0,443141.0,1771259.0,694148.0
ba4,wuhan,ba1,ba4,ba1,ba4,ba1,wuhan,ba4,ba1,ba4,ba1,ba4,8210171.0,2609967.0,3191606.0,3890710.0,604371.0,577676.0,2667568.0,4668360.0,4142533.0,6036079.0
wuhan,wuhan,ba1,ba4,ba1,ba4,ba1,ba1,wuhan,ba4,ba4,wuhan,ba4,4335470.0,3420497.0,1185811.0,2523469.0,168981.0,579952.0,2638819.0,4040021.0,2510566.0,2877746.0
ba1,ba1,wuhan,wuhan,ba1,ba4,ba1,ba4,wuhan,ba1,ba4,wuhan,ba4,7169409.0,4986655.0,2521144.0,5994921.0,226829.0,338672.0,4127968.0,3229005.0,3964600.0,5626839.0
ba1,ba1,wuhan,ba1,ba4,wuhan,ba4,ba1,wuhan,ba4,wuhan,ba4,ba1,5423439.0,5142479.0,2392034.0,2854981.0,10198803.0,2556327.0,4166349.0,2587954.0,4540505.0,1862995.0
ba4,ba4,ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,wuhan,ba4,4575370.0,3427466.0,1922165.0,2461116.0,169568.0,577661.0,1730401.0,2481139.0,5419284.0,4398410.0
ba1,ba1,ba1,wuhan,ba4,ba4,wuhan,ba4,ba4,wuhan,ba4,ba1,wuhan,3727294.0,4629855.0,4379149.0,4283731.0,5190744.0,1707710.0,8353084.0,1157240.0,4760266.0,4072634.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,ba4,ba4,ba4,ba1,ba1,1888238.0,2313932.0,248736.0,1116587.0,2767727.0,1023309.0,1111149.0,766073.0,979346.0,680316.0
ba4,wuhan,ba4,ba4,wuhan,ba1,ba1,wuhan,ba1,ba4,ba4,wuhan,ba4,5800563.0,1541094.0,1421039.0,1085863.0,67496.0,175586.0,894161.0,1282385.0,2947194.0,1722624.0
wuhan,ba1,ba1,wuhan,wuhan,ba4,wuhan,wuhan,ba1,ba4,ba1,wuhan,ba1,3040192.0,9015060.0,685818.0,1527451.0,4356225.0,3597194.0,2919970.0,4715835.0,2177427.0,2280135.0
ba1,ba1,ba4,ba1,ba1,ba4,ba4,wuhan,ba1,wuhan,ba4,ba1,ba1,7949807.0,7029407.0,2123680.0,4966957.0,7605875.0,3687857.0,4022208.0,3166841.0,3413304.0,3530399.0
ba1,ba1,ba4,wuhan,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,wuhan,ba4,4464735.0,4980062.0,2557299.0,5413466.0,360916.0,487216.0,3192371.0,1965128.0,3466227.0,4733359.0
ba4,ba4,wuhan,ba4,ba1,ba1,ba1,wuhan,ba4,wuhan,ba1,ba1,ba1,4488554.0,3471399.0,872695.0,725937.0,2804985.0,1729303.0,802414.0,1389309.0,2373318.0,1412035.0
ba4,wuhan,ba1,wuhan,ba1,ba4,wuhan,ba1,ba4,wuhan,wuhan,wuhan,ba4,3999183.0,2193732.0,1545136.0,1216257.0,184380.0,259214.0,1362889.0,1752117.0,3178073.0,1570446.0
ba4,wuhan,wuhan,ba1,ba4,ba4,ba4,wuhan,ba1,ba1,wuhan,ba1,wuhan,4522868.0,1759658.0,4340192.0,903030.0,3357366.0,1205641.0,3126252.0,608927.0,4520181.0,1464455.0
ba1,ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,wuhan,wuhan,ba1,4959530.0,5018339.0,2202682.0,3276260.0,6414046.0,2747227.0,3942282.0,2565182.0,3794125.0,2911896.0
ba1,ba1,ba4,ba4,wuhan,wuhan,ba1,ba1,wuhan,ba4,ba1,ba4,ba4,3343837.0,2113113.0,1282165.0,6783611.0,235724.0,303791.0,3766586.0,1698878.0,2216611.0,4190491.0
ba1,wuhan,ba1,wuhan,ba1,ba1,ba4,ba4,ba4,ba1,wuhan,ba1,wuhan,6358347.0,3997574.0,4928958.0,4824830.0,4915572.0,2154820.0,10116672.0,838226.0,4043399.0,3942802.0
ba1,ba1,ba1,ba4,wuhan,ba4,ba4,wuhan,wuhan,ba4,ba1,wuhan,ba1,5286519.0,8276399.0,1963204.0,3034546.0,7302593.0,3318849.0,4724158.0,2458625.0,3452100.0,3187817.0
wuhan,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,wuhan,wuhan,wuhan,ba1,642461.0,1067865.0,29196.0,95549.0,917503.0,750535.0,778556.0,814567.0,115396.0,261854.0
ba1,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba1,ba4,ba1,ba4,ba4,3018830.0,2150364.0,1175206.0,7715810.0,28078.0,248805.0,3564884.0,1180889.0,1923141.0,4006016.0
wuhan,ba4,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,wuhan,wuhan,ba1,ba4,2347902.0,3580982.0,2214834.0,3802139.0,344705.0,524855.0,4131122.0,6197597.0,2369425.0,6379746.0
ba4,ba1,ba1,ba4,ba1,ba1,ba4,wuhan,ba4,ba4,wuhan,ba4,ba1,6096259.0,4502300.0,3441393.0,1388163.0,9376867.0,2404070.0,1931495.0,3694252.0,7255587.0,1641938.0
ba1,ba1,ba4,ba1,wuhan,ba1,ba4,ba4,ba1,ba4,ba1,ba1,ba1,7432494.0,6884387.0,1658749.0,5013647.0,7018763.0,3911784.0,3780328.0,2583282.0,2839865.0,4024651.0
ba4,ba4,wuhan,ba4,wuhan,ba4,ba1,ba4,ba1,ba1,wuhan,wuhan,wuhan,2050206.0,1448013.0,3229945.0,718237.0,1407939.0,513263.0,1560251.0,652289.0,3714602.0,819396.0
ba4,ba1,ba1,ba1,ba4,wuhan,wuhan,ba4,wuhan,wuhan,ba4,ba1,wuhan,4524603.0,2693167.0,6667512.0,1430911.0,4551935.0,1905216.0,3855159.0,1371240.0,8803668.0,2551803.0
wuhan,wuhan,ba1,wuhan,ba4,ba1,ba4,ba4,ba1,wuhan,ba4,wuhan,wuhan,1460695.0,2828148.0,2019927.0,1190635.0,2297729.0,927446.0,2795800.0,1495286.0,1638441.0,1008465.0
ba4,ba1,ba4,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba1,1577813.0,1836205.0,1354160.0,505746.0,3986614.0,1121529.0,612390.0,1146236.0,3076214.0,528356.0
ba4,wuhan,ba4,wuhan,wuhan,ba4,ba4,ba1,wuhan,ba1,wuhan,ba4,wuhan,2360069.0,1430965.0,3134707.0,671427.0,2207142.0,500882.0,2210653.0,409215.0,2928716.0,376495.0
ba1,ba1,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,2256084.0,1452135.0,864448.0,3906150.0,232065.0,125151.0,2480347.0,1383343.0,1042375.0,2429444.0
ba4,wuhan,ba1,wuhan,ba4,wuhan,ba1,wuhan,wuhan,wuhan,wuhan,ba1,ba1,3835556.0,2270279.0,502162.0,231152.0,2374204.0,648424.0,355605.0,804020.0,1111857.0,433756.0
ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,ba4,ba4,ba4,wuhan,2193053.0,3618881.0,4107394.0,3700242.0,2095047.0,1589707.0,4113189.0,976127.0,2697297.0,1163655.0
ba4,ba1,ba4,ba1,ba4,ba1,wuhan,ba4,wuhan,ba4,wuhan,ba4,ba4,3583883.0,1527382.0,1370601.0,2448499.0,272763.0,268453.0,1704519.0,2231539.0,4412327.0,2640477.0
wuhan,ba1,ba1,ba4,ba1,ba1,wuhan,wuhan,ba1,ba4,ba1,ba4,ba4,3337258.0,3735532.0,936869.0,5702032.0,190254.0,389128.0,3183614.0,5253621.0,2378736.0,5012872.0
ba1,ba1,ba1,wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba4,ba4,ba4,538494.0,996991.0,249949.0,1913826.0,111850.0,88131.0,1361577.0,538674.0,700271.0,1592158.0
ba4,wuhan,ba1,wuhan,ba4,ba4,wuhan,ba1,ba1,ba1,wuhan,ba1,wuhan,4563618.0,1978132.0,3854889.0,870448.0,3397051.0,1377996.0,4441155.0,699633.0,4449591.0,1671299.0
wuhan,wuhan,wuhan,wuhan,ba1,wuhan,ba1,ba4,ba4,ba1,ba1,wuhan,wuhan,1012263.0,1766641.0,1900765.0,1227692.0,1466838.0,522368.0,2289865.0,1086634.0,1200955.0,820093.0
ba4,ba4,ba1,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba1,ba4,ba4,wuhan,1297876.0,1770495.0,2083183.0,720679.0,1378995.0,396495.0,1852937.0,568389.0,2567967.0,357049.0
ba1,wuhan,ba1,ba4,ba4,ba1,ba1,ba4,ba4,ba4,ba1,wuhan,ba4,6633593.0,3996101.0,2429012.0,5420708.0,229186.0,615721.0,3600263.0,1960550.0,3489000.0,4653293.0
ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,ba4,ba4,2727582.0,841048.0,800637.0,1281928.0,21215.0,15008.0,1178483.0,1299059.0,2485378.0,1463104.0
ba1,wuhan,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,ba1,wuhan,ba4,ba4,4573851.0,1325455.0,1061334.0,5528074.0,202205.0,196042.0,3117083.0,1059987.0,1818309.0,2814576.0
wuhan,ba1,wuhan,ba4,ba1,ba1,ba1,ba1,wuhan,ba1,wuhan,ba1,wuhan,2979036.0,4093809.0,3814605.0,1902970.0,3081325.0,2087639.0,7063188.0,2625050.0,3340729.0,2650175.0
ba4,ba1,ba1,ba4,wuhan,ba4,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,689658.0,750148.0,473837.0,610973.0,158805.0,129913.0,352695.0,666143.0,1257289.0,897583.0
wuhan,ba4,ba4,ba4,ba1,wuhan,ba4,ba4,wuhan,wuhan,ba1,ba4,ba4,1709069.0,1851743.0,1187480.0,3816805.0,43384.0,91856.0,2407237.0,2707386.0,976892.0,3950296.0
ba4,ba4,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,wuhan,ba4,ba4,wuhan,ba1,1713061.0,1189401.0,321662.0,120851.0,1098067.0,433977.0,586335.0,643706.0,1766852.0,486452.0
ba1,wuhan,ba4,ba4,wuhan,ba1,ba1,ba4,ba4,ba4,ba1,ba4,ba1,4510741.0,2987475.0,1294385.0,2562183.0,5526772.0,2088177.0,2386869.0,1306655.0,2016384.0,1309034.0
wuhan,ba4,ba4,ba4,ba4,ba1,ba4,ba1,wuhan,wuhan,ba4,ba1,wuhan,1479289.0,1884187.0,3477663.0,1951162.0,2199685.0,1147240.0,4979119.0,1644304.0,1942085.0,2031391.0
wuhan,ba1,wuhan,wuhan,ba4,ba1,ba4,wuhan,ba4,ba4,ba1,wuhan,wuhan,1206590.0,2610766.0,2560211.0,1775563.0,2189450.0,665795.0,3023916.0,2048470.0,2243940.0,1031622.0
wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,2302921.0,1870200.0,4189930.0,1908107.0,1827793.0,1222406.0,5340147.0,1535108.0,2081669.0,2145322.0
ba4,ba4,wuhan,ba4,ba1,wuhan,ba4,ba1,ba1,wuhan,ba1,ba1,wuhan,4036795.0,1685019.0,5284382.0,1089671.0,2437420.0,1403391.0,3922080.0,997624.0,5079096.0,2081670.0
ba4,ba4,ba4,ba1,ba4,ba4,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,2093475.0,1338579.0,4172789.0,1549178.0,2607407.0,843811.0,2575594.0,854184.0,5211097.0,1301051.0
wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba1,ba4,ba4,wuhan,ba4,ba4,1895455.0,1759938.0,547945.0,2171830.0,86037.0,130453.0,1709993.0,3014779.0,1364063.0,1805322.0
wuhan,ba1,ba4,ba4,ba4,wuhan,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba1,2138147.0,3108368.0,615862.0,514889.0,2627341.0,1832223.0,1796813.0,2527220.0,1360776.0,912049.0
ba4,wuhan,wuhan,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,wuhan,1157409.0,770892.0,1531443.0,253527.0,1019894.0,307040.0,366598.0,359885.0,888436.0,112904.0
ba4,ba4,wuhan,ba1,ba1,wuhan,ba4,wuhan,ba1,ba4,wuhan,ba4,wuhan,2478185.0,1936056.0,4871627.0,1199101.0,2117489.0,733426.0,2279350.0,887769.0,4640182.0,600466.0
ba4,ba1,ba4,ba1,ba4,ba4,ba1,wuhan,ba4,ba4,wuhan,ba4,ba1,5832962.0,3905465.0,3033908.0,1060485.0,8592427.0,2790109.0,1766556.0,3014899.0,7432251.0,1561869.0
ba4,ba1,ba1,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,2714501.0,1390143.0,2433892.0,1696037.0,270636.0,217002.0,1427626.0,1710802.0,2382014.0,4438135.0
wuhan,ba4,ba4,wuhan,ba1,ba1,wuhan,ba4,ba4,ba4,ba1,wuhan,wuhan,881979.0,1365776.0,2824390.0,1827136.0,1138026.0,454932.0,2986674.0,1579164.0,1773864.0,1247645.0
ba1,ba4,ba1,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,ba4,ba4,2370777.0,1368995.0,1001085.0,5631408.0,99294.0,219587.0,2521799.0,999487.0,1558735.0,2663533.0
wuhan,ba4,ba4,ba4,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,ba1,601966.0,1356108.0,365044.0,159757.0,918270.0,654587.0,1026345.0,1067091.0,427526.0,604854.0
