"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
122006,75155,106391,78323.8,57167,89790,30045.1,12553.5,0.7
85565.6,53174,105458,56302,40826,90378.8,11197.6,7580.25,0.705
79679.9,49234,106063,60885.8,45210,88259.5,13247.1,6521.25,0.706
61381.2,41971,95844.3,37202.1,29999,81272,10928.3,7561.5,0.707
81810.9,58675,91377.2,32946.7,26199,82415.1,14416.7,8013.75,0.707
62830.2,40138,102587,36605.8,29383,81645.7,6553.16,1140,0.71
93651.6,61111,100433,60420,46899,84430.1,14697.5,14957.2,0.714
85894.2,59748,94215.1,44006.2,35712,80756.9,7777.84,4134.75,0.715
85914.6,51034,110328,45394.8,32403,91812.2,16217.3,12534,0.722
98218.5,63679,101083,42926.4,33330,84405.1,5656.92,10865.2,0.723
89255.8,53051,110261,51861.6,38166,89053.1,12136.6,11985.8,0.725
66552,43205,100950,50668.2,36789,90260.4,19361,8165.25,0.73
120765,76227,103828,75795.5,55759,89085.8,12507.2,13730.2,0.735
67518,42248,104735,58354.2,43960,86995,5828.96,1023,0.738
126419,76547,108234,88651.6,65295,88978.8,18838,7467.75,0.741
69476.6,48854,93200.5,57321.3,43002,87358.9,12116.9,3391.5,0.744
117471,70198,109670,54393.9,40330,88389.7,9228.96,4368,0.746
102838,68154,98887.2,55495.5,41934,86730.4,16476.4,10270.5,0.748
109364,65651,109172,66268.7,48747,89092.4,22424.4,25589.2,0.749
119932,74981,104825,48986.5,35805,89662.9,12821.4,7386.75,0.749
90088.5,54471,108389,71304.1,52531,88956.8,11304.3,3100.5,0.751
74023.7,51690,93852.1,36684.6,29635,81125.9,11332.9,6589.5,0.751
89474.1,62462,93877.4,42383,32462,85565.1,10266.6,7627.5,0.754
82709.2,58777,92220.3,59662.5,44818,87242.7,29799.6,21806.2,0.755
108747,68798,103591,52900.6,39639,87461.7,9277.92,4765.5,0.756
71436.4,46435,100822,49493.8,38207,84896.1,6615.72,3879,0.757
140082,84070,109200,77450,55658,91195.5,12911.2,14186.2,0.759
95711.3,67147,93414.9,54701.2,41878,85603.4,12642.6,9713.25,0.759
116318,74932,101733,58133.2,44116,86359.1,17836.4,19811.2,0.76
104553,74500,91973,49686.2,40224,80952.6,21356.1,21208.5,0.761
112759,70956,104146,68419.6,48920,91658.7,13986.9,4413,0.762
85596.6,50844,110331,62929.9,47916,86071,6024.12,3143.25,0.762
95995.2,61403,102457,57104.4,42822,87394.1,18552.4,13939.5,0.764
119023,81967,95164,47347.7,38114,81413.1,13261.4,7819.5,0.765
83589,57106,95928.5,66581.5,49950,87357.1,27321.7,35207.2,0.765
96246.9,64447,97873.3,64289.2,45794,92004.6,19356.9,11763.8,0.765
126365,82790,100029,57638.8,44922,84088.4,19435.8,8670,0.767
121292,70519,112722,68533.1,50339,89222.8,24261.7,21500.2,0.768
118946,71542,108960,62494,46378,88309.3,15811.4,8442,0.769
