"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
104037,62578,108955,94138.5,68190,90474.6,27355,77432.2,1.324
80493.4,48747,108216,81347.7,60070,88749.9,16118,47090.2,1.325
61257.2,36686,109430,50964,37687,88624,31038.6,46725.8,1.326
58818.2,38263,100742,48594.8,36479,87302.6,25374.2,85008,1.335
78454.8,53627,95877.3,50239.1,38806,84844.3,1357.28,6582.75,1.344
62629.3,42091,97514.3,45430.8,35654,83506.8,24591.5,71790,1.363
94898.4,59858,103900,69662.6,51850,88050.3,24099.9,25587.8,1.365
75220.3,53099,92838.6,61089.2,48438,82652.9,18192.7,53576.2,1.378
80566.5,56732,93069.3,55915,42572,86076.5,14494.2,34421.2,1.379
70577.7,43864,105448,53737.7,41436,84992.6,10618.9,16342.5,1.383
89361.2,56736,103222,76778.8,55012,91466.9,32331.3,75108,1.387
59930.4,36308,108175,43550.6,32692,87303.7,3382.32,14267.2,1.393
69994.3,41063,111710,63220.3,45507,91045.4,20978,64767.8,1.394
82173.6,51653,104260,53256.2,39953,87357.7,24420.2,48931.5,1.401
126972,79647,104477,92346.7,67426,89758.2,13460.6,19471.5,1.402
99501.9,64690,100803,77110.6,57354,88111.1,14166.4,29475.8,1.405
78111.9,46124,110987,68878.6,49544,91111.5,14563.6,23346.8,1.406
69222.4,42203,107494,62197.6,46246,88141.2,23277.1,38262.8,1.409
113121,66438,111586,72242.5,52430,90301.1,25956.3,53133,1.412
107008,71357,98278.4,76925.7,59209,85145.9,23458,69942,1.412
88617.8,61855,93891.5,51552.8,40763,82883.2,19441.9,44310,1.414
58596.2,39439,97369.6,49861,38754,84318.8,24844.5,52013.2,1.416
118808,72537,107341,78020.5,56522,90463,7278.72,19616.2,1.417
102314,67716,99019.8,53672.4,42096,83558.4,12663,17977.5,1.423
72131.4,49168,96143.9,62774.9,47396,86800.9,12188.3,52173,1.434
112664,69742,105869,68891.5,49447,91307.3,21048,24633.8,1.442
104986,65991,104262,74647,54051,90508.3,32176.2,60414,1.457
74910.9,50915,96422.7,71129.4,54639,85315.1,27752.8,44157,1.485
74192.9,51523,94371.6,58541.9,43491,88216,21636.9,25676.2,1.499
68741.9,43722,103039,49601.2,36983,87896.2,4707.64,7662.75,1.499
65705.1,42251,101916,56582.8,40790,90909.8,32004.9,79131.8,1.507
84502.3,55911,99049.2,66247,51195,84804.4,16245.9,42283.5,1.51
74604.6,50597,96632,72024.2,51637,91410.8,24860.8,79514.2,1.527
77548.4,49503,102665,63017,47202,87493.7,8931.12,12525,1.541
69524.3,47962,94999.1,48081.4,38026,82866.1,17306,38432.2,1.545
106709,62975,111049,66069.5,48511,89256.7,9574.4,16608,1.552
85602.2,48018,116832,85229.2,61706,90519.2,27484.2,38268,1.553
72766.3,43830,108802,68359.7,49710,90123.2,17487.6,26694,1.556
103006,64166,105205,60003.2,45854,85758.5,22203.4,18122.2,1.559
74371.5,48625,100237,54352.4,41829,85157.2,6200.24,13437.8,1.561
87625.8,60346,95162,61625.7,46787,86321,10480.8,11231.2,1.562
108343,69733,101822,78459.8,57265,89792,22138.1,64396.5,1.583
70954,49621,93711.2,51061.2,40049,83556.3,16851.8,46404,1.583
78027,53376,95802.9,59836.6,46384,84543.2,21186.1,52371,1.588
83357.8,52348,104358,60816.5,44028,90525.8,31258.9,40842.8,1.588
92369.5,58941,102705,73666.4,55142,87552.2,22153,50273.2,1.589
96944.4,63214,100505,77449.3,57374,88467.2,23478.4,50292,1.605
82231.8,52103,103433,75320.9,54239,91008.9,16145.9,34784.2,1.609
108748,71061,100293,100114,71477,91793.1,21847.7,32921.2,1.616
114623,77108,97421,68265.2,50896,87901.4,27512.8,52336.5,1.62
77118.1,54410,92887.5,45214.6,36819,80479.7,15079,32383.5,1.635
58124.4,34815,109414,51429.8,38219,88189.2,17784.7,31443,1.637
82172.9,48297,111504,74484.5,54660,89305.1,19575.2,38631,1.637
131792,80975,106664,78639.3,56322,91504.3,23018,27444,1.638
123319,83376,96932.1,71680.8,56004,83881.1,20876,24461.2,1.639
106370,61802,112796,87840.4,63879,90118.9,13870.6,57315,1.639
113017,69610,106402,68635.8,50455,89151,29848.6,95614.5,1.644
81755.7,47112,113728,72939.5,52392,91238.4,18976.8,24068.2,1.664
78886.3,53272,97047.1,61640,46856,86213.9,20539.4,43197.8,1.667
111718,69987,104613,64872,48227,88155,13376.3,16558.5,1.668
74198.5,46816,103868,60983.8,45232,88358.5,24983.2,55598.2,1.675
94791.8,60582,102543,78096,55426,92341.1,24461.6,55404,1.685
81944.2,55466,96821.4,61423.7,46346,86856.8,25226,47135.2,1.692
71878.5,43524,108231,64249.8,46852,89871.8,20844,43508.2,1.696
67485.8,45742,96689,56686.2,43111,86172.5,4706.96,7173,1.718
64607.1,43087,98268.4,52870,40514,85523.2,19865.5,49404.8,1.723
101978,61742,108245,66390.4,48483,89742,18324,21369.8,1.726
104428,68238,100293,56559.7,43262,85680.2,11597.4,44296.5,1.729
60260.9,36862,107136,42215.1,33555,82449.9,1589.84,9879,1.734
99539.8,64012,101910,99273.9,71848,90552.5,38046,69471.8,1.734
117455,75246,102298,74873.4,55646,88180.7,26430.9,71021.2,1.738
81019.7,49942,106318,82420.1,59538,90723.3,43739,59523,1.744
88979.9,59615,97817.5,57863.9,44690,84855,26236.4,68374.5,1.759
82882.8,56568,96022.7,60683.2,46572,85393.2,17898.3,31782,1.764
91709.8,58805,102207,63996.8,46805,89607.9,19792.8,14510.2,1.765
68839.2,43776,103058,62060.9,45044,90294.4,11923.8,24680.2,1.769
93212.7,54487,112115,69182.5,50235,90254.7,19252.2,20193,1.772
125787,79998,103048,72034.4,53191,88752.8,11643,13436.2,1.772
108432,67949,104582,76563.2,54173,92622.7,23627.3,32592,1.775
119579,79086,99091.1,93722.4,66638,92172.5,13471.5,11306.2,1.835
94296.4,55095,112166,65154.2,47439,90009.2,23054.7,57033.8,1.84
65400.7,43536,98449.6,57271,43520,86243.3,19053.6,31013.2,1.865
83292,53905,101264,62199.6,46017,88582.8,24226.4,75069,1.883
119359,75519,103581,67636.2,49883,88860.1,19856.7,36054,1.902
120589,74446,106157,62956.4,48659,84792.4,1952.28,6129.75,1.908
75943.2,53913,92315.6,67307.1,49337,89406.3,22814.7,38330.2,1.911
88300.4,57727,100245,66826.3,51531,84988.3,25694.5,46189.5,1.921
91751.9,57966,103734,66128.6,48142,90021.3,23513.7,72410.2,1.925
104433,69962,97826.7,63961.5,48499,86430.2,9725.36,17690.2,1.925
85823.5,54994,102275,63573.9,45218,92139.8,28121.4,65037,1.944
75431.7,52430,94287.4,44816.1,35146,83567.6,18239.6,32912.2,1.945
64960.5,47283,90037.7,35969.3,28943,81445.7,11266.2,26349.8,1.945
89808.2,59139,99522.7,69623.2,52843,86346.8,31647.2,35825.2,1.963
81887.1,50982,105264,56444.8,42686,86659.9,30983.5,72043.5,1.965
66233.4,43735,99249.3,58209.4,46263,82459.2,11728,18225,1.975
120203,76222,103351,71186.5,51363,90829.5,16887.8,34629.8,1.998
129448,81515,104073,81625.8,59366,90109.3,30117.9,80496,2.002
79922.3,47371,110570,49993.6,36310,90233.6,2950.52,10871.2,2.004
107765,72915,96858.9,84679,60079,92370.5,37521.7,80916,2.01
63618.8,41180,101246,47323.9,35788,86660.9,20859.7,58635,2.021
111498,77503,94282.2,64266.1,48047,87658.9,28757.2,41760,2.049
91784.2,58238,103286,59349,43575,89259.9,29624.2,56898,2.065
79795.2,53764,97267,50944.2,39300,84953.7,15187.8,23418.8,2.074
87650.6,57821,99345.8,71498.6,51513,90962.1,28167,63553.5,2.1
117717,73749,104607,71701.9,53861,87244.2,16685.8,11821.5,2.106
121767,75352,105905,75460.3,55420,89234.3,24429,51152.2,2.117
78353.1,52243,98289.7,59701.3,45363,86250.5,20053.9,37847.2,2.122
79484,50558,103031,71833.2,51278,91806.6,29890.8,52869,2.124
86013.8,53366,105629,71385.7,55778,83874.2,15890.9,12502.5,2.125
65811.8,43174,99899,58799.6,44486,86622.5,16828,50980.5,2.128
80521.9,48129,109645,63720.1,47505,87905.7,28389.3,29834.2,2.132
104488,64189,106681,66531.2,47789,91238.3,31643.8,64792.5,2.133
102640,63797,105438,62636.2,47793,85889.6,7811.84,5250.75,2.143
74631.9,47406,103174,52732,40666,84981.1,28382.5,64285.5,2.173
88494.5,57750,100426,65756,47458,90804.2,28451.2,45530.2,2.178
102949,63626,106040,65747.8,48915,88088.5,22025.9,68490,2.186
83883.5,48447,113472,71215,52002,89749.4,18275,71931.8,2.198
81704.8,47062,113778,68444.7,50210,89336.7,19957.3,38983.5,2.21
104042,66371,102733,72322.1,52335,90564.6,27483.6,71352,2.212
62269.1,42206,96689.2,42541.5,32586,85558.2,12582.7,42728.2,2.24
65377.8,45632,93894.6,52195.4,39956,85611.2,19118.2,59029.5,2.242
82327.9,55991,96362.7,67853.8,50023,88896.4,34699,87490.5,2.244
60808.4,43474,91667.1,45225.4,36978,80152.9,5381.52,1773.75,2.246
82223.2,51462,104710,77476.5,57438,88399.6,16719.2,55937.2,2.246
57202.4,38518,97326.4,48143.3,36766,85816.3,14740.4,19729.5,2.265
62907.1,41867,98470.8,52016.6,38454,88650.3,42583.6,50244,2.266
98477.1,67998,94911.5,87543.2,63354,90558.3,24550,47493.8,2.287
61712.9,37275,108502,54435.4,39750,89747.8,14248.7,36871.5,2.288
108483,72669,97834.3,79968.7,60365,86819,21529.5,44800.5,2.299
80328.4,54682,96273.1,53146.8,41479,83970.8,17495.7,33873,2.304
62437.1,43046,95058.3,39671.9,32278,80548.2,15176.9,32611.5,2.31
69688,47507,96134.7,64020.6,49967,83968.6,22244.8,35595.8,2.352
86928.3,59010,96541.9,68127.8,50646,88157.5,16729.4,21577.5,2.355
86367.9,55215,102512,76306.2,55202,90591,33339.7,50481.8,2.356
82773.7,48972,110771,68871.8,50357,89631.6,16284,50213.2,2.358
70521.9,46390,99627.6,60932.8,45070,88601.9,38397.6,68891.2,2.362
88457.9,55322,104790,61278.2,45610,88049.3,12887.4,26424.8,2.389
77289.2,47798,105971,53996.1,40938,86440.2,13844.1,26173.5,2.392
70020.3,45695,100424,62971.4,49058,84122.8,37483,68061,2.401
98149.7,60475,106364,66510.1,49158,88669.3,23249.2,64920,2.436
63559.9,39286,106029,57013.9,42858,87182.4,20007.6,34829.2,2.463
