"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
106506,64718,107852,77050.8,58151,86836,27321,54781.5,0.505
117445,74684,103059,69191.4,50392,89985,52233.5,105175,0.506
81064.4,52033,102101,65180.7,49733,85892.3,25721.7,47874,0.507
101751,62726,106310,65423.5,49286,86994.1,16582.5,35049.8,0.509
107351,67598,104076,47706.8,35015,89290.6,11594.7,24819.8,0.517
78852.2,54546,94739.5,36152.2,28766,82363.6,11388,12411,0.518
110967,70566,103057,62971.4,47654,86601.2,14411.2,53180.2,0.518
126006,78194,105608,64000.2,49310,85060.2,9289.48,37574.2,0.52
73974.1,49063,98811,51325,39163,85888.2,12694.2,21023.2,0.52
89865.9,56593,104067,94785.9,71425,86970.8,13556.5,39882,0.531
77051.7,50215,100561,43304.4,33067,85825.7,8055.28,26589,0.532
73903.4,46755,103590,54998.4,38991,92441.2,17537.2,19546.5,0.534
108780,67849,105071,55509.8,41721,87195.6,11774.9,47919,0.536
94147.6,61018,101119,55173.8,42074,85940.8,10929.6,38418,0.537
86498.7,60543,93632.2,54115.1,42667,83120.1,27531.2,53613.8,0.538
96701.4,62463,101459,62334.2,46050,88710.9,18694.6,44388,0.54
120048,79054,99519.7,72371,57091,83076.3,8043.04,13604.2,0.541
75421.1,48938,101001,61044.3,44103,90710.3,19356.2,57752.2,0.545
140642,85955,107232,79084,57375,90332.9,17781.3,8940.75,0.545
78281.8,53744,95457.7,48297,37504,84396.1,19989.3,104459,0.545
102697,62811,107153,63541.9,47499,87671,3715.52,9668.25,0.546
109346,77953,91928.2,47277,38357,80776.5,20109.6,57192.8,0.549
120927,79094,100198,55399.6,41678,87112.4,20912,44789.2,0.553
121212,76919,103274,77972.2,59279,86202.3,24467.1,82924.5,0.555
144691,93227,101714,73047,55078,86916.8,38197.6,98124,0.557
100565,59655,110479,67403,48051,91929.8,37996.4,116968,0.563
108069,71474,99090.8,60022.2,46890,83890.3,21352,52620.8,0.564
103818,63371,107365,82530.9,58559,92364.1,25007,55999.5,0.568
83933.7,53183,103429,47385.1,34866,89067.6,12489.6,36122.2,0.572
99449.2,60330,108031,62462.8,47258,86621.5,7222.96,8010,0.577
133539,93227,93874.5,63341.3,47995,86491,10608,19253.2,0.579
124300,75390,108053,71451.7,52135,89817.9,14735.6,24344.2,0.582
83757,57899,94804.8,56725.6,41878,88771.4,21458.1,74140.5,0.584
