"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
130428,89535,95468.1,48263,37842,83583.4,10147,3116.25,0.313
104999,64906,106019,64799.9,50919,83401.6,6634.08,2504.25,0.313
71239.9,48016,97233.7,39400.6,31504,81962.8,650.76,357.75,0.314
106469,71068,98181.3,52057.4,40296,84664.3,11189.4,1659.75,0.314
130778,77362,110787,69731.3,52570,86930,15323.8,35294.2,0.315
78433.7,49698,103429,59527.9,47454,82210.6,14118.8,2135.25,0.315
84664.1,56128,98855.2,73790.9,58016,83355.6,7016.92,1980,0.316
124684,79588,102670,58465.7,45876,83521,14231,1673.25,0.317
142653,87617,106702,63162.5,45317,91343.6,22772.5,1588.5,0.317
107646,71073,99260,72945,57221,83544.9,8740.04,56.25,0.318
141015,90803,101776,82664.9,64043,84592,11048.6,1735.5,0.318
73692,49454,97655.9,46970.3,36579,84153.4,6077.16,8882.25,0.318
93712.4,56639,108433,65629.5,49378,87105.5,8665.92,414,0.319
86080.2,59554,94726.6,41731.6,33762,81005.9,7010.8,891.75,0.319
83409.8,52980,103178,51392.4,37652,89452.1,8463.96,2066.25,0.319
72843.2,51314,93032.1,35011.8,27910,82212,7055.68,519,0.32
120721,77356,102275,70926,51592,90095.5,10308.8,2491.5,0.321
68947.7,43502,103870,63416.8,46279,89805,10094.6,56.25,0.322
80792.8,53344,99258.4,43962.7,35216,81813.3,3786.92,697.5,0.322
106288,68702,101390,69760.5,53806,84968.7,5458.36,325.5,0.322
67645.1,43811,101189,57249.9,42667,87935.1,7333.12,450,0.323
98709,64233,100711,56935,43860,85072.8,23296.8,28119.8,0.324
99109.5,67218,96629.5,39495.1,31034,83403.7,5163.24,180,0.324
84139.6,55511,99334.8,57390,46411,81039.2,2652,1646.25,0.324
85053.5,54490,102295,53499.7,41598,84286.6,8315.72,3125.25,0.325
104949,72342,95075.5,69687.8,57330,79662.6,14900.8,970.5,0.326
116642,76458,99979.6,72830.7,55843,85472.4,10724.3,3621.75,0.327
98880.7,69895,92714,48667.6,39719,80301.1,5520.24,1126.5,0.327
108160,72997,97104.7,61156.5,47957,83573.9,7395.68,1160.25,0.327
77631.4,54175,93911.5,42888.3,34098,82430.8,5969.04,1878,0.328
77899.9,54637,93439.4,37353.1,28553,85734.3,6409,1986,0.328
78709,45352,113739,67489.3,49313,89692,5189.08,183.75,0.328
82491,58694,92107,41565.7,34078,79935.7,11742.2,418.5,0.329
85449,59620,93928,48792.7,39236,81498.6,13644.2,1824.75,0.329
64765.2,40174,105652,43586,33827,84442.9,7690.8,50.25,0.329
68274.4,47287,94622.9,43426.8,34947,81438.2,10880.7,316.5,0.33
85683.4,60131,93385.2,54328.6,40431,88063.1,11372.3,189,0.331
109431,74084,96804.8,63335.2,49192,84378.3,12236.6,636,0.333
91520.7,54757,109537,71704.6,51877,90584.2,4821.2,11.25,0.333
71646.6,56457,83168.3,34051,28873,77289,4237.08,-127.5,0.337
100787,66282,99652.2,62942.2,49267,83727,12937,328.5,0.339
76950.7,47172,106907,66502,48320,90196,13805.4,1947.75,0.339
93597.7,68879,89055,56457,46683,79257.2,12250.2,2304,0.339
120039,81936,96012.3,61006.2,46676,85656.5,10253.7,934.5,0.341
90241.6,62918,93996.5,94701.6,70110,88523.2,10160.6,9164.25,0.341
84589.1,55283,100277,42500.7,32747,85055.9,8785.6,779.25,0.341
59997.4,41319,95161.8,46402.5,34059,89287.3,5040.84,1304.25,0.342
109160,65918,108528,72836.8,53159,89795.4,9659.4,555,0.342
79454.2,46028,113129,56786.8,44412,83796.7,4821.88,5400,0.342
135499,78415,113245,99722,71762,91070.2,23636.8,2815.5,0.343
98911.7,58894,110067,63663.6,47150,88489.1,10700.5,1115.25,0.344
70924.9,49850,93242.4,52772.8,44489,77738.7,5247.56,42.75,0.344
122645,79558,101029,80988.7,60250,88094.2,10533.9,13458,0.344
106042,64900,107081,74262.1,56608,85974.5,7430.36,412.5,0.344
116448,73161,104311,72716.5,52873,90132,23857.1,1813.5,0.344
125391,80125,102560,64844.1,47488,89488.4,19215.4,431.25,0.344
63478.7,39941,104157,46753.4,36501,83943.8,7286.88,159.75,0.345
84666,55891,99276.6,60558.8,44191,89809.7,18103,660,0.345
87407.6,62885,91092.4,41288.2,33993,79600.7,13876.1,683.25,0.346
80570.2,54305,97233.2,51982.6,41553,81985.2,7139.32,554.25,0.347
108692,80818,88139.4,70834.2,57082,81325,11383.2,108.75,0.348
128146,81077,103583,87367.8,64045,89401.7,19046.8,5793,0.35
66038.7,42743,101254,50778.3,36607,90906.3,11298.9,487.5,0.35
76766.5,55024,91432.3,34469.9,28592,79008.8,14246,795,0.35
115828,76534,99183.2,93950.8,70702,87086.1,14469,309.75,0.35
78818.1,51676,99957.9,50331.6,40744,80957.4,9322.12,469.5,0.351
91967.1,60387,99808.8,54557.1,41267,86641.9,16949.7,579,0.352
74923.3,53858,91168.9,47895.8,39550,79365.3,4033.08,501.75,0.353
127833,78814,106297,77048.1,57562,87721.5,17015.6,1179.75,0.353
116070,77346,98347.4,67493.4,54334,81408.5,17873.8,1782,0.355
75358.5,51402,96079.8,43542.4,34094,83697.9,1413.72,-45.75,0.358
77823.6,51978,98123.2,41521.5,32611,83442.8,4583.2,706.5,0.359
122189,81899,97776.2,49785.5,38774,84147.7,8598.6,795.75,0.36
103177,68939,98083.6,77269.1,59110,85669.2,17641.2,169.5,0.361
76041.8,52598,94746.4,57061.5,46858,79806.7,2647.92,1614,0.361
78482.1,52158,98612,46809.2,36787,83390.5,12522.9,1862.25,0.361
77241.5,51163,98940.6,51502.5,41759,80827.3,14831.5,936,0.363
94293.9,62675,98598.3,54733.2,41263,86930.1,18800,12453,0.364
130304,84166,101462,72223.5,57902,81745.7,3238.16,2577.75,0.364
104913,70702,97247.6,66974.6,50023,87744.5,9641.04,2620.5,0.364
79868.4,52970,98815.5,60098.4,48535,81149.9,8464.64,138.75,0.364
76485.1,57395,87333.8,37297.3,30907,79086.2,3429.24,141.75,0.365
107842,69319,101956,73638.6,56759,85025.8,10470.6,2207.25,0.367
89425.1,61423,95413.1,50968,41186,81101.4,15719.6,354,0.367
70068.7,51106,89852.9,30344.3,25706,77361.1,3755.64,122.25,0.368
78918.6,57267,90313.9,53198.4,42683,81681.5,15293.9,105.75,0.37
142251,85018,109654,90831.7,66387,89667.3,15391.8,960.75,0.372
113224,71285,104093,61045,46849,85394.4,10554.3,198.75,0.372
85413.7,58931,94986.9,43230.3,35491,79827.1,8066.16,1812,0.373
135922,88551,100595,71835.9,55199,85288.4,15176.9,2205,0.374
108987,71518,99870.7,96268.3,74995,84126.1,33628,779.25,0.375
105181,61978,111219,92507.2,70647,85814.7,16860.6,215.25,0.379
56417.5,35924,102922,46546,36868,82739.5,5021.8,705,0.38
96336.2,64455,97951.9,65911,49715,86886.2,24429.7,885.75,0.38
86844,55574,102411,86181.8,63046,89585.6,8468.04,318.75,0.38
84721.1,61107,90861.7,66396.6,56607,76869.7,13684.3,921,0.381
112046,69291,105974,74353.2,57766,84354.4,7096.48,192.75,0.382
75512.3,51719,95685.8,36975,28547,84884.4,10350.3,1095.75,0.382
100873,68225,96897,64848.9,52005,81721.7,11925.8,266.25,0.382
136907,81835,109639,98565.3,71110,90839.2,2905.64,1750.5,0.384
128117,80643,104117,76624.4,58255,86201.3,18243.7,2170.5,0.384
63957.3,42165,99407.3,34841.2,26801,85196.5,7441.92,784.5,0.384
108902,68679,103918,61802.5,45399,89215.3,10926.2,1050,0.385
78855.3,57240,90284.1,48581.2,40840,77958.4,7003.32,2547.75,0.385
103827,75396,90249,54536,45124,79205.6,8623.08,666,0.387
130299,77278,110500,71219.8,52759,88467.6,13465.4,1990.5,0.387
83568.6,59562,91950.4,40181.2,31911,82520.6,10665.8,708,0.387
69508.8,46206,98587.4,65666.9,49859,86314.4,15047.7,1280.25,0.387
69658.9,46123,98978,47607.5,36774,84842.7,13090.7,663,0.389
102400,64627,103841,47749.6,36095,86696.7,10999.7,750,0.389
142322,93855,99379.2,81313,62379,85428.3,10531.2,774,0.389
77629.6,53498,95097.6,53977,42846,82561.7,9232.36,378.75,0.39
134118,87551,100394,70273.2,54002,85282.5,30417.1,1147.5,0.39
142947,90755,103225,73357.7,55275,86975.5,8830.48,1078.5,0.391
116199,76118,100045,65413.3,50698,84558.1,10533.2,396.75,0.391
96840.3,59778,106168,63161.8,46314,89376.2,9638.32,244.5,0.392
87773.4,66899,85985.1,37858.3,32019,77487.8,8101.52,875.25,0.392
70319.2,44580,103375,42640.1,34224,81652.1,8772.68,201,0.393
76488.8,45454,110282,69791.8,54307,84222.6,4099.04,8.25,0.393
111807,77414,94652,44858.9,35402,83042.6,7741.8,2025,0.396
130117,84802,100556,76192,57282,87170.8,17148.2,1529.25,0.397
72829.5,47376,100746,51225.8,40132,83652.2,4794,3434.25,0.398
90743.8,60366,98515.5,55208.5,42631,84871.2,11351.9,447.75,0.399
66607.2,45883,95137,37966.4,31691,78513.4,6198.2,179.25,0.399
82004.3,52111,103130,41259,32130,84156.5,14305.2,1785,0.4
106993,60447,116001,72821.2,52290,91268.1,3445.56,229.5,0.4
90017.8,56470,104470,58359,44302,86330.5,8735.96,765,0.4
126670,86941,95483.5,54236.8,42969,82721.6,5493.04,341.25,0.401
69908.7,39219,116819,56035.4,41815,87823.4,8704.68,214.5,0.401
67408.3,48393,91287.3,40254.6,32953,80057.3,9216.04,693,0.401
85915.9,60362,93280.3,41875.1,33111,82882.6,6523.92,162.75,0.402
80258.4,53510,98295.9,46301.9,36310,83570.4,12629.6,553.5,0.402
99350.7,67734,96126.7,57096.9,47242,79207.1,11716.4,153,0.402
