"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
83975.3,55009,100046,37090.6,28661,84811.1,17140.1,5112,0.41
114318,75868,98749.8,69243.7,52284,86794.4,21065,53208,0.412
78115,56037,91356.5,58658.2,41813,91938.4,13347.7,20894.2,0.413
80746.3,53775,98406.2,55154.8,45426,79571.7,10294.5,16866.8,0.413
114774,72355,103957,56408,42859,86253.9,33103.1,56880.8,0.413
102607,70190,95803.5,58856,46158,83564.9,13566,48471.8,0.416
116040,77395,98259.4,71842.7,56603,83180.8,15742,29578.5,0.417
92631.1,58418,103918,68586.8,53378,84209,20666.6,7788.75,0.418
111630,81819,89414,61034.1,49814,80297.3,15878,36181.5,0.419
135750,80927,109933,83408.1,59874,91295.6,13625.8,30267,0.419
143699,87206,107991,72142.6,51094,92534,31623.4,46703.2,0.42
125004,85361,95972.3,73842.6,57833,83677.9,8382.36,6726.75,0.422
80283.2,48570,108327,57405.6,46010,81767.7,9911,9466.5,0.426
118847,77603,100366,79318.6,60752,85564.7,23147.2,35946.8,0.427
72124.6,52039,90831.1,29140,24155,79061.1,5061.92,5590.5,0.428
77206.7,57077,88649,45067.7,38145,77429.7,6020.04,12811.5,0.43
62057,45595,89197.7,43316.7,37062,76596,4485.28,3136.5,0.43
108598,69915,101796,57411,45787,82173.8,20189.2,18872.2,0.431
107816,72019,98110.8,61039.5,48795,81981.5,15717.5,14218.5,0.434
81917.5,56642,94780.3,44502.6,35910,81217.6,9547.2,14298,0.438
131703,86595,99674.1,63513.4,49359,84329.3,24542.6,20470.5,0.44
76920.9,52765,95538.5,51281.5,41629,80731.8,17335.9,32691,0.44
81133.8,56331,94391.8,57562,45398,83095.8,13845.5,38347.5,0.441
141199,85027,108831,71976,54175,87070,16280.6,48663.8,0.441
98777.2,62898,102920,54590.4,41386,86445.6,26286.1,39179.2,0.442
89572.6,62546,93854.6,61331.2,50534,79538.6,13406.9,29153.2,0.443
90077.9,62335,94703.6,62944.9,51202,80566.3,13236.9,11618.2,0.443
62783.1,40552,101464,38261.6,30579,82001,8453.76,7248,0.443
84124.7,55927,98578.4,47530.6,37471,83130.1,7318.84,8710.5,0.446
112075,76230,96352.4,68314.2,53697,83375.9,15126.6,18306.8,0.446
114476,74983,100053,65199.8,51907,82319,16870.8,35307,0.446
95389.5,65749,95080.5,57535.5,46705,80733.2,15222.5,29181.8,0.448
139493,84723,107902,74759.2,54319,90197.2,12353.6,15266.2,0.449
91991.3,60172,100192,56331.9,43205,85447.7,26833.5,24545.2,0.45
98624.6,67827,95293.4,83995,66507,82768.6,5426.4,9393.75,0.451
136423,85954,104016,72813,54074,88247.1,7423.56,6543.75,0.454
97939.5,64933,98849.1,59304.2,46693,83236.4,19407.9,57445.5,0.455
108560,68410,103999,79537.6,57603,90491.4,23293.4,57891.8,0.455
72792.3,47763,99879,40936.7,32403,82795.6,7851.28,13652.2,0.456
119913,80891,97150.7,81172.3,61990,85815.6,25734.6,45564,0.456
128661,87241,96650.6,61786.8,48066,84243.8,11643.6,9521.25,0.457
86484.4,59882,94650.2,49078.3,40227,79956.2,16296.2,35196.8,0.457
83983.3,46592,118130,61408.8,44628,90178.5,18746.9,45834,0.459
102069,65546,102053,61686.9,48211,83854.5,12586.8,23579.2,0.459
91468.6,63320,94669.7,57555.2,45560,82790.6,26853.2,79827,0.459
126113,78111,105810,88891,67426,86399.3,20984.1,15846,0.459
94199.7,57124,108071,69768.7,53736,85089.3,16861.3,27951,0.464
109331,72730,98517,66798.4,51258,85405.2,13352.5,46783.5,0.465
72029.7,42935,109946,51706.5,39115,86632.7,18218.6,46423.5,0.465
106476,74135,94125.5,55940.9,44811,81813.4,10684.2,25136.2,0.466
69002.9,47005,96206.2,55467.6,42877,84780.3,9001.16,14214,0.47
111314,66791,109223,65065.8,47999,88838.4,17141.4,47424.8,0.472
61262.2,41707,96263.9,49150.4,38491,83685,9133.76,6423.75,0.472
79260.8,54497,95316,43031.8,34221,82409.3,14829.4,46092.8,0.477
71978.9,44403,106236,42268.1,31771,87189.1,11244.5,22822.5,0.477
104275,77583,88083.6,70799.6,55810,83137.8,23611,56452.5,0.478
114490,79647,94206.2,57156.7,46402,80725.5,10320.4,20337,0.478
121799,81711,97688.4,72740.3,57583,82786.7,37481.6,72783.8,0.478
126420,83667,99024.1,73344.1,56683,84799.3,15790.3,12170.2,0.48
123415,83305,97090.8,67862,53033,83861,12529,11682,0.481
82013,51720,103921,60307.8,44325,89167.2,14088.2,27268.5,0.481
71878.5,48985,96164.7,52064.9,41961,81316.6,12384.2,5281.5,0.484
123798,69759,116304,78629.1,56402,91362.6,14941,15227.2,0.484
98983,62415,103933,57110.5,43442,86156.1,10829.7,25587.8,0.484
97111.2,67439,94370.9,46138.7,36943,81848.9,12117.6,11091.8,0.485
92348.4,57814,104683,66610.1,48426,90144.9,12787.4,39699,0.485
77901.1,49171,103828,48564.9,37787,84228.7,8385.08,12388.5,0.486
79559.6,53881,96769.2,65010.7,51293,83062.9,10863,17363.2,0.486
141364,89770,103202,78820.2,57838,89310.8,17953.4,67485,0.487
97549.6,65599,97455.9,63314.8,50610,81987.7,15443.5,29634.8,0.49
104812,71498,96072.3,58179.4,42634,89432.1,8206.92,11397,0.492
126188,79274,104320,70604.4,50423,91766.3,20603.3,28599.8,0.492
75616.4,47039,105351,72240.5,53951,87752.8,16961.9,22028.2,0.493
77602.9,55269,92018.8,45733.4,37809,79271.7,14237.2,10245.8,0.493
113978,88649,84261.3,96299.6,75481,83611.6,22214.2,54450,0.494
97106.3,63230,100648,72906.9,54739,87287.4,24903.6,29270.2,0.496
96778.9,61094,103815,83953.5,62350,88243.4,29051,60651.8,0.496
80685.6,50654,104391,59415.7,47198,82500.7,13255.2,19792.5,0.499
137680,82023,110005,88098.8,63827,90457.6,19490.8,21723.8,0.499
120202,85291,92360.9,76471.4,58854,85153.6,28393.4,65082.8,0.501
110259,71730,100738,94560.8,73690,84097.4,6249.2,2420.25,0.505
105552,67200,102938,65212.7,52440,81498.4,7286.88,3681,0.505
122350,83562,95956.3,90755.5,67607,87975.4,44839.9,113734,0.507
95677.2,67998,92213,62302.3,50563,80751.6,15976.6,55816.5,0.507
79084.7,59759,86730,60280.6,49698,79491.2,32204.8,52143.8,0.51
90683.1,66235,89726.1,45226.8,38342,77303.8,7931.52,18180.8,0.511
78353.7,54730,93824.1,69863.2,51351,89161.9,15312.9,29815.5,0.516
138586,86931,104478,79499.5,62635,83181.6,18483.1,15878.2,0.516
82427.8,54934,98335.9,58337.9,43898,87093.5,13339.6,4473,0.519
116819,70429,108703,78491.7,57785,89020.2,38434.3,41812.5,0.519
131504,88681,97182.9,76640.8,59917,83828.1,18372.9,16962.8,0.52
103477,64650,104895,80907.8,59895,88527.8,16254.7,26224.5,0.521
105751,71378,97095.6,54463.9,43054,82904,15791,32537.2,0.521
109127,70566,101348,66488.4,50122,86935.5,22310.8,61219.5,0.522
103027,71027,95062.4,82444.6,63859,84609.6,15434.6,11144.2,0.523
114812,75433,99748.6,90816.7,70116,84884.5,16287.4,7462.5,0.523
97657.4,62209,102880,53046.8,41717,83334.7,15693.7,15462,0.524
124942,78479,104337,76714.9,58946,85291.4,18261.4,26193.8,0.525
90356.9,64058,92441.7,75451.4,59171,83567.7,13927.1,10433.2,0.527
84667.2,60399,91868.2,47787.7,39106,80085.2,12534.4,10168.5,0.527
111754,76416,95842.4,74653.1,60604,80728.4,29393,41772,0.53
111427,74266,98328.7,98700.6,77274,83707.9,27268,48116.2,0.53
96912.2,64639,98257.1,61244.2,46699,85948.3,23686.4,82160.2,0.531
124743,85363,95769.1,86117.2,64155,87971,36333.8,100001,0.531
95705.1,59827,104838,59097.4,44031,87961,13638.8,15029.2,0.533
128684,85875,98206,68464.4,51887,86474.2,18906.7,29583.8,0.541
106576,72850,95875.5,61998.3,48330,84070.4,23556.6,78909,0.542
97601,63334,100994,74912.9,57666,85136.7,26519.3,63189,0.546
91298.1,62631,95532.8,62656.6,47723,86043.6,13406.2,22608.8,0.547
97242.7,65199,97745.3,46004.7,34786,86671.8,8400.72,7191.75,0.549
101968,63786,104766,84040.5,61543,89493.2,18354.6,22458,0.551
90409,57559,102939,59037.6,44591,86768.4,19110.7,60651,0.562
94760.2,64485,96304.6,48601.6,38917,81844.9,12435.2,9944.25,0.563
97714.5,68312,93743.7,55908.9,46216,79280.9,16868.8,53821.5,0.563
99637.1,69476,93986.7,48236.5,39180,80684.7,12625.6,19292.2,0.563
120960,74338,106638,73119.7,53182,90105.2,11065.6,7629,0.566
101868,73219,91179.2,54750.9,44987,79759.8,18341.6,32298,0.569
99648.9,72179,90477.7,72785.2,59595,80041.1,7531,9277.5,0.57
104016,62219,109561,68412.8,50918,88053.3,10206.1,16466.2,0.572
116777,77802,98366.3,65148.8,49527,86207.3,19223.6,48520.5,0.572
125550,80026,102817,56105.4,41923,87706.7,16923.8,7375.5,0.573
108760,73606,96836.1,63144.1,50126,82556.2,15371.4,20348.2,0.574
112457,71390,103235,78219,59002,86881.2,26760.7,51050.2,0.575
80627.9,55088,95919.8,57141.8,46180,81092.3,12405.2,31294.5,0.576
98227.8,61298,105019,43501,33978,83903.7,15648.8,20871,0.576
99803.9,68160,95961.7,67165,53588,82140.1,14210,20303.2,0.58
107778,66504,106210,70342.6,54076,85249.9,13219.9,20482.5,0.58
63863.1,40576,103148,58250.2,43408,87944.2,17771.8,36594,0.585
84977.2,58935,94495.1,62803.4,51707,79600.2,3451,9717.75,0.586
69645.8,47048,97013.9,40130.2,30280,86855.1,14954.6,19782,0.586
127901,75838,110527,78973.2,57038,90739.2,11810.2,7501.5,0.586
91124.5,57898,103146,60724,45630,87214.7,19633,46627.5,0.588
124118,75893,107180,60887.9,46305,86175.3,27248.3,45298.5,0.589
127068,73823,112804,78663.8,57083,90312.5,15759.7,21533.2,0.589
91958.4,57351,105082,58575.9,46059,83345.9,14121.6,18167.2,0.589
96359.2,64572,97797.7,66505.4,50764,85858,18127.4,24459.8,0.59
85286.6,62655,89208.2,48539.8,39154,81245.9,11091.5,27761.2,0.592
67351.8,46796,94323.7,56350.2,45564,81050.2,9405.08,19882.5,0.596
140423,88435,104063,93931.8,68959,89269.2,11529.4,36753,0.596
95661,65767,95325,52470.8,43051,79875.7,6386.56,11968.5,0.596
95893.5,58705,107052,75911.8,56801,87585.7,21296.2,32638.5,0.597
121999,79799,100193,69248.5,50863,89225.4,18043.8,26518.5,0.599
111784,74102,98861.6,67868.8,51982,85565.1,15911.3,24765.8,0.6
106122,76947,90384.7,60345.2,49567,79786.7,16840.2,33447,0.601
