step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
ba4,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,ba4,wuhan,ba4,ba4,ba4,0.0005752157888261658,0.0001988867254263998,0.00016740074764541672,0.0003298963016353338,4.399551639316607e-05,3.8595843828868595e-05,0.000518800546498389,0.00017234443513737224,9.316304611436889e-05,0.000226647357329693
ba1,wuhan,ba1,ba1,ba1,ba1,wuhan,ba4,wuhan,ba4,wuhan,wuhan,ba4,0.0006391023309951225,0.000374777028240936,0.0004419220574850397,0.0010715077790384837,0.00016906579131867775,0.0002322932617290497,0.0024473472818040843,0.0010073150405587924,0.00022689830549241813,0.001180349997106769
ba4,ba1,ba4,ba4,ba4,wuhan,ba4,wuhan,ba1,wuhan,ba1,ba1,ba1,0.0009660835048450411,0.0005210023115554883,0.0003467854109369254,0.0004590489317978233,0.00069969078764242,0.0007626667439486378,0.00028858893308608127,0.00047411278913948054,0.0003820019645384772,0.00020945376731344376
ba1,ba4,wuhan,ba4,wuhan,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba1,0.0003908317059729481,0.0009246969321506373,0.001085251415698714,0.0020279086087444677,0.0011717436939351028,0.003227255994598578,0.0007416069800956247,0.0011571891587407656,0.0008519507927153229,0.0005371120020943169
wuhan,ba4,ba1,wuhan,ba4,ba1,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,0.0004486604318102502,0.000410421387645714,0.00023171966877726964,0.00086109509934549,0.0005714079314147264,0.001223537838696566,0.0014064276538064792,0.0005770211517022038,0.0008592769973762372,0.001479617765092966
wuhan,ba4,ba4,wuhan,ba1,ba1,ba1,wuhan,ba4,ba1,ba1,ba4,wuhan,0.0005673928486651796,0.0007070066713100481,0.00044779322464596604,0.0015842028252224473,0.0007805740480954784,0.0009766677012003012,0.0012237579538722303,0.0007261020418257337,0.0008099213487407422,0.0004534386389302947
ba1,ba4,wuhan,wuhan,ba1,ba4,wuhan,wuhan,ba4,ba1,wuhan,ba4,ba4,0.00052965513863213,0.0006992602052335406,0.001379006064644122,0.0013962239987109107,0.000148986624567855,0.00018679668933915055,0.002014823726285995,0.0008904543168443964,0.00014430562204002665,0.0006540370640238837
ba1,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,0.00010147179493900098,0.00021692730690034182,0.0004951285870187153,0.0004851806911650902,0.00035081765416901693,0.00044582231502572725,0.0013519509186769958,0.00014604137117020608,0.0007672650790935447,0.0004404668482543618
wuhan,ba1,ba4,ba4,ba1,ba1,wuhan,ba4,ba4,ba4,wuhan,ba4,wuhan,0.0009591947016250272,0.0005492764748226123,0.00031127460460034825,0.0012306365793129112,0.0009839433735286081,0.0006103407408822686,0.0015712334269312729,0.0010717974177809476,0.001033887967659088,0.0003654158712948377
wuhan,ba4,ba4,ba4,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,0.00021970284773970036,0.00018864462188097637,9.529771778352964e-05,0.00038142789499528404,0.00021890704669157333,0.00030491018019589296,0.0005215485208872113,0.0002725482665753517,0.0005190850755399958,0.0004146524185288067
wuhan,wuhan,ba1,ba1,ba1,ba4,ba1,ba4,wuhan,ba4,ba4,ba1,wuhan,0.001068974605861971,0.0006313136294287848,0.0005085129594846514,0.0011145702181752563,0.0007758411183124477,0.0006947371438187102,0.0027662850659166145,0.0008112468262172885,0.0016616083368708593,0.00169470293554605
ba1,wuhan,ba4,ba4,ba1,wuhan,ba4,ba4,wuhan,wuhan,wuhan,ba4,wuhan,0.0003693488822815837,0.00048424010348434266,0.0008815171665839209,0.0014885255508315142,0.0010280999344335555,0.0006390377851091182,0.003621196932738813,0.0006259881491615245,0.0006557454616621711,0.0004415762182525451
ba4,ba4,wuhan,ba1,ba1,wuhan,ba1,ba1,ba1,wuhan,ba1,wuhan,wuhan,0.00044891597530405587,0.0002416495005036427,0.0001539748032308167,0.0006631854427263631,0.00030138776048507803,0.0007043131045208797,0.0011522096450905276,0.00018873329696504214,0.00109088464697203,0.0006571794031973503
wuhan,ba1,ba4,ba1,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,wuhan,wuhan,0.0008180149028668614,0.0006528443921384097,0.0002830811461351781,0.001146733798656956,0.0011765340800079873,0.0010347922017022164,0.002626211385161778,0.0008444167146008284,0.0023040072975743747,0.0015202629187960374
ba4,wuhan,wuhan,ba1,wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba1,ba1,ba4,0.001465211387717968,0.0004022224906834976,0.0005023287622920724,0.0007140852306853317,0.00010409180865386889,0.00013430203809010644,0.0009897761790078413,0.00045207649266772984,0.000403073608366614,0.0012086568996897101
ba4,ba4,ba4,ba1,wuhan,wuhan,ba4,wuhan,ba1,ba4,wuhan,ba1,ba1,0.001518055750615016,0.000568107593990096,0.0002992135629003628,0.0006875216611180178,0.00044703948523774353,0.0006525697325373312,0.000279894077333297,0.0006023837970074064,0.00029278578580905346,0.00026902324792640165
wuhan,ba4,wuhan,ba4,wuhan,wuhan,ba1,ba4,ba4,wuhan,wuhan,ba4,wuhan,0.0007209602428891161,0.0005495244185702013,0.0004405218253557426,0.0014556409138712612,0.000851065905677562,0.0008163497777536728,0.0010556920952584706,0.0014117707503453047,0.0006083329896228258,0.0003968537228514846
wuhan,wuhan,ba1,wuhan,ba4,ba1,ba4,ba4,ba4,ba4,ba1,wuhan,ba4,0.0014060269372927418,0.00035625048439963657,0.00019475928426916853,0.0006387002084684797,9.323680964128858e-05,0.00019309231671377008,0.0011181769078906418,0.000944741699765601,0.00028072644917701906,0.0012578762162821953
ba1,ba1,ba1,wuhan,ba1,ba4,ba1,ba1,ba4,ba4,wuhan,wuhan,ba1,0.00036875852704310784,0.0005639238849376973,0.0005872623621866009,0.001399387084408168,0.0009469706370082146,0.0014096938837686891,0.00042029325417374116,0.0009991597715708416,0.000593745537679585,0.0004335755967052526
wuhan,wuhan,ba4,ba4,wuhan,wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba4,wuhan,0.0007693749951003252,0.00043357821320406253,0.00043567259945887925,0.0009462470593444726,0.000556252913997652,0.00040094944135489474,0.0013578440064050822,0.0007411549100118143,0.0005845820196536315,0.000327736117644706
wuhan,ba1,ba1,ba1,ba4,wuhan,ba4,ba1,ba1,ba1,ba1,ba4,ba4,0.0005991185470238266,0.0003654945444560797,0.0002314002180930394,0.000482934754976615,8.787792705167356e-05,7.965055050410812e-05,0.000548230731834339,0.0006229227355193812,8.206071811637729e-05,0.0002680732189915552
ba4,wuhan,ba1,ba1,ba1,wuhan,wuhan,ba4,wuhan,ba1,ba1,ba4,wuhan,0.0009796487761901543,0.0003263961138597072,0.00037956750165329733,0.001548185344508382,0.0005915608793141746,0.0006185611372215393,0.0020139349317930258,0.00034865924337092614,0.0016425860558005006,0.0005667067879584592
ba4,ba1,ba1,ba4,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba1,wuhan,wuhan,0.0006431487524459448,0.0002460816061458006,0.0001779849519057475,0.0005776473179596178,0.0005007703365242612,0.0005302080251608958,0.0016719796916709285,0.00016343651722275945,0.0016809987677158618,0.0010331611384124756
ba4,ba4,ba4,ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,ba1,ba4,ba1,0.0013724312238603236,0.0007552323771354714,0.00028278370654303284,0.0015389036332082138,0.0007951502189213271,0.001038744892047764,0.0003029669197729037,0.0006910733824393748,0.0011051191952010779,0.0002593328110537408
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba1,ba4,ba1,wuhan,ba1,0.0003962660161891475,0.0007380216999925951,0.0005262275055364015,0.0011959170975079567,0.0011257000566346578,0.001647301991336612,0.0006206067834014194,0.0008441273113381425,0.0007644004490741068,0.0005342903883338332
ba1,ba1,ba4,ba4,wuhan,wuhan,ba4,ba4,ba4,wuhan,ba4,ba1,ba4,0.0008905766539732037,0.0006453600664664031,0.0010067130935136816,0.0009685012186859088,0.00015499711774473823,0.00032858456470078443,0.0019354032179216031,0.0007091757642934284,0.0002620984312468409,0.0014118795631862648
ba1,ba4,ba1,ba4,ba4,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba4,wuhan,0.000267220413006006,0.0004073096743985525,0.0007124739649406021,0.001288589539475789,0.0008637269719310954,0.0010485730683236188,0.002205109145478931,0.0008073963677553279,0.0005947557765056386,0.0004424250732051087
wuhan,ba4,ba4,wuhan,ba4,ba1,ba4,wuhan,ba4,ba1,ba4,ba1,ba4,0.0021302408177132407,0.0014962110071862682,0.0007982313941346599,0.0015070038783888903,0.0002079489859495742,0.0003423790705027089,0.0014003996682131867,0.0016823343374885095,0.0004496606329105688,0.0023339749314511544
ba1,wuhan,ba1,wuhan,ba4,ba4,ba1,ba4,wuhan,wuhan,ba1,ba4,ba4,0.0005850081298671562,0.0005233444245277168,0.0010822359351516265,0.0012830918269929417,0.0002055857451090337,0.00023208858244290256,0.00258285642561315,0.0007725665723855177,0.0001239064444014924,0.0007062090245860516
ba4,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,ba4,ba4,ba4,wuhan,ba4,0.000853489493983977,0.00023512205261275862,0.0001584817155362521,0.00045442674044578267,4.2347681359137297e-05,0.00012879512066972455,0.0007184294119864338,0.0002896952137581232,0.00021365942435318665,0.0006962107659707455
ba1,ba4,wuhan,ba4,wuhan,ba4,ba1,wuhan,wuhan,ba1,wuhan,ba1,ba1,0.00070378124059486,0.0012648174989478653,0.0016183734316898267,0.001594700102158541,0.0015613524279512847,0.0021867500366939594,0.0006632531463928432,0.0017274234211816974,0.0002796529392744666,0.0003565659616921547
ba4,ba1,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba1,ba1,ba1,ba4,ba4,0.0008238235579207487,0.000269507565751662,0.00027714859355698043,0.00042866957597312923,6.285282436458536e-05,7.388064117371494e-05,0.0007916597478411295,0.0002390304432517667,0.00015299743976285977,0.00040705218533871966
wuhan,ba1,wuhan,ba1,ba1,ba1,ba4,ba1,ba4,ba4,wuhan,wuhan,wuhan,0.0005162517959534222,0.00042899543396849617,0.00013019680150017402,0.0008769353060743173,0.0006400213653490486,0.0006786814675770491,0.0011801018222724808,0.0006543403037773171,0.000783045020038702,0.0005638442206537668
wuhan,ba1,wuhan,ba1,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba1,ba4,wuhan,0.0009515250859068507,0.0007736291906630739,0.00030583625478520474,0.0015320198113123204,0.0013777459665779831,0.0010528345873878256,0.0015154743045117426,0.0010533076246681612,0.0012016763995109875,0.000435303493657069
ba4,wuhan,wuhan,ba4,ba1,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,0.0005847524581324135,0.00017763212154494826,0.00016698590428608967,0.0005568064394249111,0.00024419584895441583,0.00028791814271854853,0.00012608794895537192,0.0002295340557344888,0.0003782630558888105,0.0002367541502563074
ba1,ba4,ba1,wuhan,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,0.00020153291632193284,0.0002769407375012651,0.0004407610071095308,0.0005016821849672991,5.897311861843177e-05,7.516306098475426e-05,0.0006825165470071964,0.0004291084480476713,4.6638501460153386e-05,0.0003158816173947886
ba1,wuhan,ba1,ba1,ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba4,ba4,wuhan,0.0002310530164669706,0.0005365927948604066,0.0005343603796022537,0.0015541572280231303,0.0011872184257406115,0.0010110927649359368,0.0028901087147327,0.000608690497915635,0.000783498225070613,0.0004747992900924224
wuhan,ba1,wuhan,ba1,ba4,ba1,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba4,0.0010093710044472048,0.0007871965836651726,0.0003268692960123318,0.0008203393948184476,0.00013716470380115253,0.00010782174363838634,0.0008703942784369192,0.0012810862068613341,0.00012311807255567845,0.0004396417906444747
wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba1,ba4,wuhan,ba1,ba4,wuhan,wuhan,0.000867424821093436,0.0007757742883047637,0.00022847504694571255,0.0012806831540982486,0.0011460659022565565,0.0009219947895167938,0.0017676457887332586,0.0010943865171825903,0.002015732803959834,0.001237369747249899
ba1,wuhan,wuhan,wuhan,ba4,ba4,ba1,wuhan,ba4,ba4,ba1,ba1,ba4,0.0008186323712369339,0.0005397795694853963,0.000991702333697264,0.0010309611653714276,0.0002465042502840084,0.0002445687586680837,0.0022692440602476473,0.00063846285151679,0.0002393507780598665,0.001480930088110206
ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba4,0.000420570784351484,0.00046636966464434353,0.000784529920751774,0.0008110617767805627,0.00017042410761349423,0.0002513842470329616,0.0013109492765172933,0.0006250390883361157,0.00024209048046544446,0.0012397841082678652
ba1,ba1,wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba1,ba4,wuhan,ba4,ba4,0.0005944910316981526,0.0005945343774758519,0.0008066453087389459,0.0012026631461056585,0.00015060920764816112,0.00019285412965304742,0.0018858088870018456,0.0007759729467478227,0.00015516179967469966,0.0006694128627227386
ba1,ba1,ba1,ba1,wuhan,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,ba4,0.00044911639459220207,0.00025646091174240593,0.0002950203061727305,0.0006722471870263217,8.547411055819945e-05,0.00020718080930438295,0.0011070405952942571,0.0006347631105442144,0.00017955523832832336,0.0007359004199761854
ba4,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,ba4,ba4,wuhan,0.0006088279403270482,0.000264567229205444,0.0002078792380072364,0.0008811546694936492,0.0003338202054019183,0.00041583780631056065,0.0010981581697814265,0.00022131292874979965,0.0011814958288235238,0.00035998392623921274
ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba4,ba1,ba4,ba1,ba4,0.0010108564921242004,0.00112213310734641,0.0020790318649551113,0.001536800099185078,0.00029671297616864735,0.0005666190311199444,0.002770457845171752,0.0011829754531003794,0.00039359346351401994,0.002625127238999198
ba4,ba1,wuhan,ba4,ba1,ba1,wuhan,wuhan,ba4,ba1,wuhan,wuhan,ba1,0.0012762033237229424,0.0006026711545956096,0.0004727140522657755,0.001116565094949249,0.0007736825437395298,0.0009064113354623181,0.00034422224201900964,0.0005043818264901665,0.00126874506647245,0.0004760112189459244
ba1,ba1,wuhan,ba1,wuhan,wuhan,ba1,ba4,ba1,wuhan,wuhan,ba4,wuhan,0.00045362201861627577,0.0006769456114283093,0.0010393968120148494,0.002147018181655089,0.0013654179067807582,0.0016012063877603564,0.003246768981852577,0.0010139652190008282,0.0014191359574679831,0.0006387809543945882
ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba1,wuhan,wuhan,wuhan,ba4,ba1,wuhan,0.000786825470209765,0.00025534253003443294,0.0003303007393315173,0.0006960153704885381,0.000313277340358261,0.00035028941695854234,0.0016338786578122626,0.00019642308740246473,0.0016743103473173743,0.0009249848837415196
ba1,ba4,ba1,wuhan,wuhan,ba4,wuhan,wuhan,ba1,wuhan,ba4,ba1,ba4,0.0010544181473503985,0.0010393909571704944,0.0017159365380770937,0.0013885621030439092,0.0002583906557751078,0.0005231153658923407,0.002593195183755875,0.0011995421684446292,0.00040249381399436965,0.0019234713672160986
ba1,ba1,ba4,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,0.0002009816489016495,0.00030071752378448057,0.0003885212910072157,0.0006233311288994394,7.011813716864605e-05,7.403869406925994e-05,0.0008005930046161789,0.0003253944871545255,6.93918249825594e-05,0.00033292779431882025
wuhan,wuhan,ba4,wuhan,ba4,ba1,ba4,ba1,ba1,wuhan,ba4,ba1,ba1,0.0011544923383797624,0.0010359156453319004,0.00034437873728620534,0.0009512760873023271,0.0009198065737705004,0.0008703719388477964,0.00042877012698551686,0.001526817662209364,0.0003342923521763394,0.00029984236328226064
wuhan,ba1,ba1,wuhan,ba1,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,ba1,wuhan,0.0008161011012483188,0.0006081969013132787,0.00037568290643482223,0.0008085345457310252,0.0009286687455737017,0.0006957808031794563,0.002206797548686839,0.0008843885538870321,0.00120804968604744,0.0008393660996562447
ba4,wuhan,ba4,ba4,ba1,wuhan,wuhan,ba1,ba1,ba4,ba4,wuhan,ba1,0.0008339221049694801,0.00038063285673645695,0.0002121859152504103,0.0005523892988496739,0.00034256783646336374,0.0003629894675298701,0.00027860037460057473,0.0003757381121373983,0.0008529411431303668,0.0004324477285605606
ba1,wuhan,wuhan,ba4,ba4,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,ba4,0.0005092821354273334,0.00024345960065623817,0.0003765753765744005,0.0008268805702125643,0.00011321666569977033,0.00016370546771753226,0.0016338465608044894,0.0005725665258789402,0.00014571344298770563,0.0007287181728197912
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,0.00030748584056194386,0.0002230890284760127,0.00026107549665976544,0.0004563060732183272,0.00021449615871931116,0.0002911537898095822,0.001016454832005139,0.00010710090875094205,0.001082958499275009,0.0004907237285524274
wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,wuhan,ba1,ba1,ba4,ba1,0.0006923190218674891,0.0008207569809405628,0.00018849830284936743,0.0011886154042709464,0.0008814707175646404,0.0007528069896819329,0.0001477838445767621,0.0010879404022927006,0.00035507848909702264,0.00014044810995739735
ba1,ba4,ba1,wuhan,wuhan,ba4,wuhan,ba1,ba1,ba4,ba4,wuhan,ba1,0.0003262681003107775,0.0012044909374626575,0.000854052722045312,0.001267888039973251,0.001084362639202062,0.0018931574913397973,0.000638313962105361,0.001372035050746909,0.0007429744508471412,0.0007302956036860097
wuhan,ba1,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,ba1,ba4,wuhan,wuhan,0.00040263052701371697,0.00035087798441395886,0.0001331373809381974,0.0005442822782145922,0.0005532292982539735,0.00045786573101462953,0.0011543043367399032,0.00045177758139635244,0.001018171609510176,0.0006966479434187847
ba1,wuhan,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba4,ba1,ba1,ba1,0.00037558203792890926,0.0006102897278810333,0.0006050743169461205,0.0008536316649656954,0.0014340466444788605,0.0010068507136816018,0.0006495276199817327,0.0008148714902941698,0.00021339694354034986,0.0003024877218135928
ba1,ba1,wuhan,ba4,wuhan,ba1,wuhan,ba1,ba4,wuhan,wuhan,ba1,wuhan,0.0005354111003687417,0.0008470886356901088,0.0015673102637149899,0.002030927564079594,0.001396669883573309,0.0021409710430190785,0.0067518607180019445,0.0007880673474246886,0.0020109150561545197,0.001774545770942359
ba4,ba1,ba4,ba1,wuhan,ba4,ba4,ba4,ba4,ba1,wuhan,ba4,wuhan,0.001354715182684511,0.000499317353169355,0.000656722256613856,0.0017170528117588838,0.000818661140174675,0.0006408151946011526,0.0031070563897648462,0.0005658986537232455,0.0023641632182544747,0.000673445567333481
wuhan,ba1,ba1,wuhan,ba1,wuhan,wuhan,ba4,ba4,ba1,ba1,wuhan,wuhan,0.00047476155345702975,0.0004339865998812504,0.00015367473886038313,0.0007304347117053633,0.0007914972428780545,0.000749582656945181,0.0015825703107939487,0.0005958755726218308,0.0012440186541452316,0.000724030293993031
ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,ba4,ba1,wuhan,ba1,ba4,wuhan,0.000378032426992157,0.0006040292201531291,0.0010338515030793524,0.0018376462433991653,0.0014964551203268414,0.0020623525916341427,0.003174523129831312,0.000688225655887485,0.0013945233640079136,0.0006062014486058672
ba1,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,ba4,wuhan,wuhan,ba1,ba1,0.00031726344269876873,0.0004938546620085709,0.00043824149365946543,0.000785976879859557,0.0008774218961165499,0.0006897487304252644,0.0005083065886737982,0.0007411322330870764,0.00011374969084159598,0.00015545915160874286
wuhan,ba1,wuhan,ba1,ba4,wuhan,ba4,ba4,wuhan,ba4,ba4,ba4,ba1,0.0009366431419050374,0.0012190645808218032,0.00017383429532075495,0.0010415098719776515,0.001466028899834647,0.0009771489158759666,0.0001310956550272369,0.0019017062918700485,0.0005462035013882374,0.0001614305796026632
ba4,ba4,ba4,wuhan,wuhan,ba1,ba4,ba1,ba1,ba1,ba4,ba4,wuhan,0.0004130604986449196,0.00021387268246392835,0.0001720246209564325,0.0006028431738629451,0.00030270429395756206,0.00038219359562117946,0.0006118881944063504,0.00018594368689191194,0.0007400527181944157,0.0002562856779333637
ba4,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba4,ba4,0.0008620323702892822,0.00017996629228224272,0.00021593017515994536,0.0003635303556756969,4.64911198481304e-05,4.5476441756983034e-05,0.0005905538702220203,0.00017526456821773202,0.00010665569562955496,0.000323696317976428
wuhan,wuhan,wuhan,wuhan,ba1,wuhan,ba1,wuhan,ba4,ba1,wuhan,ba4,ba4,0.001298490579656412,0.0005843115256459045,0.0003875035845778262,0.000872661690177648,9.662986859494258e-05,8.054115926924908e-05,0.0009324233320076418,0.0011597989974506716,9.360247588504582e-05,0.0004741639945767191
ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,0.0002463350159751964,8.105121790211396e-05,8.028400954902962e-05,0.000219718774193108,1.5676416856713157e-05,1.9278299937376145e-05,0.0002726919623288814,8.943595443632538e-05,4.231047987338869e-05,0.00013197488526899988
wuhan,ba4,wuhan,ba4,ba1,ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,ba4,0.0008575647930611838,0.0007353167877614591,0.0005452264086108734,0.0010486375384508317,0.00012057106525705273,0.00011854253599925852,0.0007237637840136179,0.0014245785130210882,7.570108764001894e-05,0.0005771639561231159
ba4,ba4,ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,ba4,wuhan,wuhan,ba4,0.001493916770070895,0.00022884877589898149,0.0002270473316681289,0.0006877729624621669,5.519938524078648e-05,0.00017213369814382507,0.0008110110539499224,0.0003927990822733709,0.00022254339030844267,0.0009325220547977748
ba4,ba4,wuhan,ba1,ba1,ba1,ba1,wuhan,ba1,ba1,ba1,ba4,ba4,0.00043308638416454036,0.00019089215343523995,0.00017753001004689088,0.00039307102294524346,2.9759087533545337e-05,5.59042532201682e-05,0.0004046649874133368,0.00015156815662658123,5.6500912646448247e-05,0.00022793217872711907
ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,ba1,ba1,wuhan,wuhan,wuhan,ba1,0.00030923600156713293,0.0005926280005748253,0.0008840596453280821,0.0012019078778700472,0.0007480957118675237,0.0015364658668340378,0.00036198045971850206,0.0010675903197162365,0.0004119721876617709,0.0004375119220348938
ba1,ba4,wuhan,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba1,0.00021633120906957963,0.0009096857416696867,0.0006606951148070956,0.0010320978901956644,0.0010127028069106658,0.0012201385319974586,0.00021362177315468843,0.000762234003617916,0.00028191105954423497,0.00013434235337181051
ba4,ba1,ba1,ba4,wuhan,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba1,ba4,0.0016168298017537272,0.00038518157626981925,0.0003631383289719189,0.00039921562839413574,9.411535491536212e-05,0.00014913637226311185,0.0008428730200309311,0.0003718208190692389,0.00019652081484659268,0.0009521319767749835
ba1,ba4,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,ba4,ba1,ba1,ba4,0.0006213513918182329,0.0005850333043327816,0.001570148370668018,0.0009016855193433872,0.00023856445808607136,0.0002845174527475432,0.0016621697348001654,0.0007741838192468575,0.0002393835618356719,0.0018712698771242765
ba1,ba4,ba4,wuhan,ba4,wuhan,wuhan,ba1,wuhan,ba1,ba1,wuhan,ba1,0.0003053269874076286,0.000808165373566647,0.0005918930376907577,0.0016057530833780453,0.0009467695418196823,0.0020226583892096906,0.0006228620337796698,0.0008008876670058561,0.0008487472882454125,0.0005994468479092667
wuhan,ba1,ba1,wuhan,ba4,wuhan,wuhan,ba4,wuhan,ba4,ba1,ba4,wuhan,0.0012583679774515238,0.0008538986132104284,0.0004346709094800943,0.0018920325048591242,0.0018861480225881183,0.001356302368422466,0.002061839329720975,0.0015350631877476754,0.0016329608745308376,0.0007328175969110165
ba1,ba1,wuhan,ba4,ba4,ba1,ba1,ba4,ba1,ba1,ba4,wuhan,ba1,0.00041138187037205383,0.0009577764451163973,0.0007387279978616431,0.0014163112059804965,0.0011468244993586235,0.0016959594765610694,0.0006071573183987671,0.0009688280743937135,0.0009117416623829309,0.0007930942609314866
ba4,ba1,ba4,ba4,wuhan,ba4,ba4,ba1,ba1,ba4,ba1,ba1,ba4,0.0016729216326395809,0.0003814811346270824,0.0005806383678789838,0.00047730394952734135,0.00012379514941092062,0.00014452093113890362,0.0010434894731689683,0.0003615046631022294,0.0003971088377181636,0.0013317810862323125
ba1,ba1,wuhan,ba4,wuhan,ba4,wuhan,wuhan,ba1,ba4,wuhan,ba1,ba1,0.0008269005751180297,0.0011788241847302484,0.000895438744905576,0.0013230288612686152,0.0015336091382447915,0.0019003755423708081,0.0006653336499348976,0.0012824300477438056,0.0002861641016942441,0.0003579736100258214
ba4,wuhan,ba4,ba1,ba1,ba4,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,0.0010543685920362954,0.00040460161155429883,0.00028598265317963446,0.001026228756622209,0.0003391538309197909,0.0004571577327829014,0.00028469287375077737,0.0005612413312149323,0.0009850657907287154,0.0004147487644967844
wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba4,ba1,ba4,ba4,wuhan,wuhan,ba4,0.0017599219038817694,0.0005423260363416841,0.00020176472863263914,0.0009507311837238454,0.0001478989983721942,0.00024518395071819265,0.0008550494793497731,0.0015972329281096669,0.0002633015269004046,0.0008957646281328878
ba4,ba1,wuhan,ba1,ba4,ba4,ba1,ba1,ba1,ba4,wuhan,wuhan,ba1,0.0010964657940573954,0.0004930459751258223,0.000338284470482678,0.0008556205431756381,0.0006013560246175913,0.0007962070006760721,0.00025568797075345656,0.0005541815249089883,0.001092298914896196,0.0003944361757467838
ba4,ba1,ba4,wuhan,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba4,ba4,0.0006597484798028329,0.00021310249167868212,0.00025283550799724884,0.0003453933602329081,3.585987353881705e-05,3.15722241959361e-05,0.0005685302900332698,0.00022914928597820837,0.00011247271919346286,0.0003363157302952154
wuhan,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,wuhan,ba1,ba1,wuhan,ba1,0.0012143782613143357,0.001306086531254682,0.0003495964857868441,0.0015762711628061388,0.0015284914926726259,0.0016924109299116079,0.000496573116095385,0.0019548671478663623,0.0012573498927343158,0.0006335282758174342
wuhan,ba1,wuhan,wuhan,wuhan,ba1,ba4,wuhan,ba1,wuhan,ba4,ba4,ba1,0.0010094078851346862,0.0014488592341275084,0.0001982765874407287,0.0012565421593500638,0.0014555444311721113,0.0013374559305840607,0.00017988754599569762,0.0018663968271734784,0.0006768235074591109,0.0001577788813524831
ba4,ba1,ba1,ba1,ba4,ba4,wuhan,ba4,ba4,ba4,ba4,ba1,ba1,0.0006060552343596902,0.00041679178829401433,0.00016799516166921205,0.00033938142765063087,0.0004624817208787532,0.000375855065567598,0.00022542885330709248,0.000367191336658343,0.0003191635616398202,0.00021025569717321105
ba4,ba1,ba4,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,ba4,0.000989405654339038,0.00020112054354715132,0.00017736479570805132,0.0003979817287597824,5.769041364175607e-05,0.00012471322489492612,0.0009284048465471334,0.0002631602134616122,0.0004418336092657856,0.0007623343367753883
