step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,1591226.0,792248.0,507526.0,910653.0,30733.0,64092.0,346324.0,353900.0,7531.0,960696.0
ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,1919453.0,1044165.0,26956.0,233442.0,40344.0,36917.0,183541.0,52935.0,54865.0,764492.0
wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,620392.0,458132.0,4464.0,289693.0,9640.0,62364.0,151139.0,372331.0,13283.0,69357.0
ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,364097.0,143239.0,510646.0,173783.0,238867.0,158734.0,615489.0,43154.0,163804.0,486028.0
wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,623949.0,401729.0,4287.0,281457.0,7543.0,62610.0,141861.0,320734.0,16312.0,101535.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,142560.0,38356.0,449938.0,278122.0,55374.0,129850.0,247571.0,126827.0,144444.0,119793.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,221860.0,527251.0,1005293.0,158821.0,236016.0,319969.0,204806.0,324782.0,102941.0,98460.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,1676018.0,661516.0,89199.0,756551.0,36442.0,46847.0,681019.0,438498.0,79109.0,597611.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,433607.0,572283.0,526241.0,146794.0,403737.0,330419.0,324111.0,370822.0,92461.0,93890.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,553066.0,928140.0,744749.0,282860.0,718103.0,327285.0,756903.0,497583.0,215862.0,184313.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,993949.0,294835.0,477213.0,169031.0,440330.0,143682.0,737596.0,96244.0,238189.0,857902.0
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,931034.0,358060.0,2324431.0,1344310.0,512517.0,519304.0,1642413.0,508768.0,1246301.0,814228.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,925035.0,519744.0,6278.0,77006.0,15896.0,19504.0,171586.0,22392.0,17877.0,461520.0
ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,1353391.0,311290.0,748690.0,327725.0,836588.0,276853.0,1077810.0,169187.0,468068.0,1601965.0
ba1,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,527961.0,308890.0,5154.0,81839.0,10843.0,14050.0,124473.0,38512.0,13459.0,567359.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,163269.0,910925.0,571985.0,152824.0,278925.0,288956.0,327203.0,354312.0,66271.0,39122.0
wuhan,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,775886.0,1326036.0,1225515.0,510973.0,587443.0,1055833.0,1069034.0,1107409.0,228455.0,290512.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,454863.0,750812.0,801726.0,251299.0,472036.0,531457.0,452460.0,465192.0,186268.0,109743.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,530343.0,337019.0,21057.0,248431.0,17175.0,33325.0,275630.0,305558.0,14951.0,222068.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,2135757.0,696789.0,62440.0,300817.0,47287.0,22806.0,265221.0,14208.0,79133.0,505986.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,625935.0,347727.0,6525.0,91170.0,12227.0,15791.0,137658.0,45243.0,14503.0,590697.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,ba4,809470.0,478573.0,5475.0,64287.0,10648.0,13470.0,147835.0,13805.0,12118.0,438467.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,655138.0,600565.0,234792.0,146983.0,67893.0,15914.0,222042.0,21399.0,32082.0,473954.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,116324.0,534240.0,825999.0,151082.0,223600.0,241751.0,325130.0,330932.0,169239.0,65763.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,59704.0,213075.0,200517.0,142568.0,189235.0,174086.0,58052.0,199233.0,177309.0,25241.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,899875.0,395470.0,2129949.0,1047737.0,582900.0,647672.0,1690257.0,586617.0,1250504.0,796924.0
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,1858015.0,925387.0,657201.0,1256175.0,47676.0,88391.0,614959.0,484555.0,20053.0,1052115.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,550049.0,632445.0,12318.0,143321.0,6666.0,26035.0,95781.0,62491.0,7026.0,159510.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,1458167.0,352909.0,755986.0,352408.0,1097598.0,326576.0,1256692.0,239863.0,721901.0,1977914.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,694544.0,446025.0,27925.0,273773.0,20083.0,36181.0,185831.0,224301.0,18105.0,185094.0
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,746904.0,260297.0,6238.0,88765.0,14305.0,14773.0,110462.0,33813.0,12229.0,347670.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,1712264.0,402912.0,5946.0,122003.0,8070.0,8327.0,299023.0,17760.0,28071.0,639970.0
wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,422085.0,376397.0,11957.0,175908.0,6399.0,25400.0,183790.0,154633.0,11277.0,136208.0
ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,320963.0,67277.0,135549.0,124230.0,171429.0,104621.0,436035.0,61329.0,162935.0,415730.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba4,1499721.0,606892.0,129662.0,96053.0,116727.0,8828.0,207378.0,49561.0,28634.0,1716638.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,698855.0,708137.0,1332483.0,375411.0,490339.0,545103.0,494163.0,377713.0,442066.0,227478.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,377036.0,345915.0,23174.0,196134.0,24808.0,34561.0,167661.0,193956.0,14971.0,137827.0
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,598499.0,676055.0,801867.0,382038.0,446845.0,489599.0,590250.0,501502.0,234997.0,144359.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,92020.0,601120.0,208967.0,110701.0,240611.0,247027.0,83377.0,139707.0,143642.0,11027.0
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,648176.0,312692.0,160153.0,130406.0,492001.0,228508.0,820119.0,105966.0,254422.0,351584.0
ba4,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,323193.0,224176.0,737963.0,293086.0,352347.0,431749.0,527819.0,500507.0,264835.0,69675.0
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,992212.0,532703.0,439721.0,315381.0,1130611.0,571755.0,1206554.0,164588.0,456600.0,1405831.0
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1063140.0,1055453.0,1895844.0,598518.0,492458.0,652789.0,919121.0,566114.0,668733.0,334531.0
ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,502836.0,282168.0,4682.0,78491.0,8923.0,11867.0,92681.0,19358.0,8548.0,339499.0
ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,469667.0,282873.0,4040.0,66851.0,7416.0,11623.0,93513.0,22869.0,9111.0,403968.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,694286.0,825049.0,1553748.0,347840.0,458936.0,539838.0,666669.0,434151.0,668058.0,219794.0
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,1179886.0,327819.0,598080.0,333874.0,759385.0,580087.0,1526911.0,214134.0,575384.0,1490739.0
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,307164.0,834960.0,962898.0,182652.0,306979.0,468221.0,335071.0,232713.0,565356.0,79937.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,1104382.0,386920.0,1935439.0,1117854.0,528236.0,739630.0,1679529.0,248086.0,1439555.0,732240.0
ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,1204169.0,299909.0,2133542.0,1224365.0,547930.0,317163.0,1525986.0,616447.0,1179165.0,811081.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,306254.0,625409.0,417602.0,144595.0,334215.0,320466.0,279157.0,316912.0,78519.0,66242.0
ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,1725258.0,945398.0,23331.0,151398.0,31841.0,36202.0,219412.0,37808.0,57556.0,784278.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,938380.0,727495.0,26539.0,194305.0,10497.0,39908.0,145969.0,89062.0,9775.0,196749.0
ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,369315.0,407208.0,861069.0,374155.0,370167.0,509226.0,470163.0,513866.0,264827.0,224275.0
ba1,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,548977.0,414121.0,5694.0,111881.0,9753.0,14238.0,204297.0,12384.0,12282.0,483788.0
ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,954264.0,557069.0,434966.0,338268.0,1228184.0,478641.0,1141268.0,221879.0,490981.0,1554318.0
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,641529.0,953267.0,1495837.0,365858.0,354328.0,608084.0,642764.0,431171.0,439303.0,168163.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,874665.0,1150601.0,1107615.0,417368.0,699879.0,820009.0,1294177.0,514963.0,403768.0,156211.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,728947.0,211563.0,399249.0,197578.0,427592.0,169066.0,863851.0,118530.0,298533.0,963622.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,697852.0,903612.0,894170.0,318560.0,772175.0,613344.0,1045758.0,530473.0,372814.0,163588.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,248118.0,55045.0,152181.0,98502.0,129462.0,124502.0,337651.0,33804.0,134739.0,305160.0
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,1872762.0,1003705.0,26987.0,208080.0,46072.0,38090.0,208309.0,60304.0,63569.0,837350.0
ba4,ba4,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,476285.0,548549.0,1117393.0,547502.0,440089.0,343378.0,487904.0,832508.0,369457.0,315913.0
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,414649.0,884902.0,1241331.0,261479.0,344132.0,536242.0,430018.0,337839.0,789709.0,133949.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,1322130.0,856488.0,72697.0,510479.0,30168.0,65537.0,253070.0,287200.0,51504.0,418034.0
ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,382346.0,364541.0,972385.0,450668.0,440951.0,255799.0,464756.0,660009.0,362118.0,169092.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,63576.0,205676.0,158164.0,101846.0,165652.0,234595.0,70443.0,133108.0,127204.0,12838.0
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,350288.0,72618.0,169650.0,96645.0,205864.0,98005.0,501943.0,79944.0,176498.0,489367.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,263932.0,654442.0,1065989.0,146886.0,302530.0,414688.0,331532.0,239962.0,164256.0,110369.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,791054.0,273146.0,211802.0,100626.0,264474.0,78699.0,527292.0,43383.0,181989.0,186637.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba1,ba1,128978.0,456301.0,419064.0,216812.0,205613.0,193799.0,316947.0,272978.0,116527.0,43817.0
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,328369.0,300543.0,8677.0,165986.0,4376.0,16095.0,101152.0,120895.0,6747.0,97906.0
ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,1181818.0,341916.0,655141.0,337760.0,1062656.0,524803.0,1517505.0,298185.0,649553.0,1738900.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,1327391.0,939782.0,52966.0,339168.0,12922.0,45215.0,187984.0,149693.0,21091.0,312668.0
ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,603383.0,310866.0,4447.0,78926.0,7248.0,11838.0,118192.0,15559.0,9653.0,391661.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,743473.0,399664.0,399084.0,247852.0,718765.0,185818.0,729923.0,85628.0,250108.0,920172.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,973374.0,575237.0,29121.0,347345.0,23244.0,44689.0,335607.0,341026.0,21212.0,319234.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,298523.0,238892.0,108005.0,22947.0,294799.0,66449.0,134158.0,23909.0,49358.0,119036.0
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,101354.0,290815.0,238693.0,166797.0,248171.0,175341.0,72263.0,219732.0,207167.0,35650.0
ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,349896.0,78953.0,180364.0,122857.0,217639.0,160034.0,453609.0,59248.0,182204.0,392678.0
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,772526.0,1154387.0,1104072.0,367803.0,653165.0,589643.0,786130.0,639124.0,318161.0,176774.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,1224311.0,751648.0,13582.0,139644.0,17271.0,25676.0,189577.0,27928.0,20585.0,589499.0
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,1207498.0,782917.0,35380.0,387340.0,28867.0,57798.0,277483.0,253636.0,37638.0,276651.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,321467.0,279069.0,8001.0,151327.0,5249.0,16895.0,168965.0,147128.0,9092.0,115145.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,358768.0,304080.0,5694.0,166320.0,3407.0,26590.0,166895.0,78272.0,7665.0,93627.0
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,228237.0,634399.0,595061.0,317342.0,316898.0,202504.0,439771.0,327837.0,191354.0,80181.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,775886.0,942814.0,1621084.0,494865.0,587443.0,607415.0,985813.0,703792.0,638210.0,290512.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,489345.0,179178.0,278995.0,158224.0,310001.0,105285.0,553998.0,68712.0,193043.0,597067.0
ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,1007641.0,289523.0,710366.0,301948.0,928276.0,356908.0,1249487.0,191769.0,564714.0,1584638.0
ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,659205.0,322445.0,164437.0,153021.0,545600.0,177983.0,784803.0,142183.0,274833.0,375753.0
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,475486.0,386690.0,1099945.0,283695.0,403373.0,276358.0,365798.0,333342.0,364175.0,106882.0
wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,448588.0,353515.0,17015.0,216839.0,5597.0,30434.0,219783.0,169982.0,11953.0,197030.0
ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,233080.0,81963.0,522302.0,385845.0,73963.0,191074.0,420617.0,150817.0,311340.0,243137.0
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,546463.0,443671.0,23187.0,258992.0,26040.0,43448.0,193088.0,234897.0,21591.0,177097.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,629161.0,886421.0,628676.0,314049.0,660036.0,433548.0,807578.0,318519.0,234243.0,142071.0
ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,505290.0,257996.0,5109.0,65471.0,10486.0,11582.0,107403.0,27780.0,10590.0,486119.0
ba1,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,793391.0,233587.0,489371.0,227103.0,486196.0,263349.0,982615.0,165630.0,449421.0,1132667.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,694628.0,75544.0,578994.0,578211.0,519957.0,222547.0,611157.0,259818.0,584940.0,80434.0
ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,159155.0,569859.0,1111296.0,169592.0,234792.0,259969.0,426603.0,445439.0,210897.0,85796.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,107604.0,292112.0,222201.0,165074.0,261561.0,267718.0,115913.0,157731.0,289746.0,35175.0
ba1,ba1,ba1,ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,719336.0,201768.0,371218.0,202561.0,353782.0,213800.0,915721.0,112238.0,327697.0,972952.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,1164032.0,665205.0,67289.0,510881.0,26494.0,60495.0,326783.0,382118.0,39079.0,455566.0
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,913431.0,1081493.0,1008842.0,394610.0,721017.0,571581.0,745874.0,736634.0,268696.0,199998.0
ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,393221.0,795068.0,1277049.0,185176.0,456964.0,437140.0,487485.0,401362.0,292021.0,183611.0
wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,647199.0,415591.0,6524.0,328918.0,9336.0,65165.0,156524.0,340003.0,14831.0,106747.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba1,879135.0,1247295.0,2038288.0,522124.0,581516.0,705414.0,794172.0,581052.0,664476.0,307791.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,1107496.0,699200.0,35009.0,264540.0,19769.0,39939.0,171455.0,183856.0,16648.0,243612.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,560189.0,952223.0,971391.0,341198.0,519186.0,608349.0,615809.0,572732.0,263264.0,139059.0
wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,416827.0,389538.0,8002.0,243110.0,6543.0,26088.0,131278.0,148688.0,10528.0,146830.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,856746.0,386178.0,311474.0,208319.0,549785.0,186315.0,698505.0,65520.0,239546.0,896826.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,261578.0,577708.0,554170.0,314559.0,327544.0,313283.0,664008.0,227015.0,274540.0,73816.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,927710.0,659924.0,10849.0,100332.0,14038.0,32892.0,114141.0,23665.0,17233.0,464554.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,1297708.0,897481.0,219856.0,138366.0,97401.0,19448.0,342505.0,145481.0,51525.0,1071208.0
ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,929329.0,438585.0,454828.0,338684.0,957068.0,328808.0,892039.0,113978.0,361197.0,1390570.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,345338.0,243824.0,6782.0,72279.0,5693.0,16349.0,93627.0,6199.0,6000.0,278665.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba4,1320857.0,880801.0,430988.0,866881.0,16257.0,60738.0,302661.0,301339.0,7148.0,860765.0
wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,369315.0,541267.0,746806.0,324205.0,370167.0,709521.0,465247.0,709579.0,117556.0,224275.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,522825.0,336218.0,15193.0,282780.0,6316.0,29482.0,250480.0,258031.0,12499.0,212301.0
ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,725301.0,840822.0,1714101.0,469594.0,605463.0,621921.0,893880.0,637657.0,609414.0,344974.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba1,856880.0,871766.0,1638149.0,472562.0,500059.0,779277.0,435723.0,437481.0,1032719.0,265775.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,724941.0,391815.0,22621.0,223022.0,13911.0,28531.0,138751.0,174200.0,11461.0,147177.0
ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,990880.0,289264.0,1467011.0,1189202.0,568290.0,341508.0,1555380.0,403709.0,1119077.0,899080.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,407708.0,779047.0,591247.0,254514.0,477245.0,317890.0,425515.0,407243.0,144910.0,117184.0
wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,577910.0,364133.0,3334.0,211467.0,13397.0,44398.0,158630.0,269716.0,16491.0,84784.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,222331.0,606859.0,659906.0,303779.0,385155.0,215242.0,627198.0,399762.0,246850.0,97550.0
wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,782623.0,758949.0,1101313.0,543428.0,689279.0,624837.0,1130646.0,590576.0,305423.0,177816.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,2839461.0,889998.0,63434.0,234624.0,39823.0,32723.0,445666.0,70958.0,145058.0,876868.0
ba4,ba4,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,526083.0,276213.0,1515774.0,871337.0,220373.0,507044.0,1110713.0,525246.0,889187.0,755793.0
wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,623506.0,827140.0,941148.0,361371.0,595073.0,524623.0,700262.0,794946.0,307410.0,216051.0
