FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
104447,72666,94198.7,84863.5,65927,84360.2,19280.5,21265.2,1.316
61660.7,42856,94292.5,49080.9,40581,79262.8,24360.2,22584.4,1.32
72157.4,52330,90367,50725.6,42279,78629,22919.4,23893.9,1.328
99832.4,64323,101715,69572.7,53915,84568.6,22520.1,23406.5,1.338
81553.2,58220,91801.3,46708.3,38412,79690.7,25255.7,23071.4,1.342
106704,72189,96869.9,77933.1,60160,84897.3,24212.8,32020.2,1.342
91068.8,60405,98804.5,71961,54385,86715.8,12534.8,19060.8,1.346
60572.1,44102,90010.7,41724.6,35146,77803,16711.7,17258.4,1.346
90703.1,63436,93705.8,72529.6,56389,84294.9,25797.3,29869.4,1.352
89690.3,63589,92436.5,72322.6,58181,81465.3,38663.6,32911.8,1.362
69320.3,51429,88334.9,44166,36569,79150.7,28411.1,24803.3,1.372
109884,70256,102502,100140,75108,87377.4,29626.4,16747,1.382
86740.3,58712,96822,64057.5,49777,84337.6,38675.8,30935.4,1.386
88055.8,54060,106749,88706.9,62625,92830.2,35244.1,32068.6,1.391
62915.2,43765,94212.6,53324.6,44897,77837.7,23128.5,26062.4,1.396
71949.1,47615,99028.8,60493.1,46722,84852.5,40576.6,31117.3,1.397
61309.3,43282,92832.3,52619.2,42110,81891.6,27613.4,31532.3,1.41
62307.9,50169,81393,35139.5,30132,76427.1,25883.5,22168,1.415
55269.5,45566,79492.2,40979.5,36327,73929.4,24638.1,21048.9,1.422
91354.5,64676,92569.3,67485.8,53592,82526.2,28283.6,21415.1,1.424
81042.8,54814,96895.4,61595.8,47022,85847.9,36481.3,29434.2,1.427
74142.2,49081,98999.3,68373.7,53172,84272.5,37843.5,32671.1,1.431
77583,53796,94514.1,70095.4,55992,82043.4,30427.1,29483.1,1.441
76906.2,52974,95143.3,62706.5,51171,80309.9,27294.7,26928.7,1.442
73006.4,48957,97729.6,61952.2,50320,80685.7,28630.9,24791.6,1.453
73866.6,53212,90974.3,77243.6,64081,78997.5,10721.2,19007.7,1.456
82985.3,54172,100394,74264.2,54741,88909.1,28994,21319.7,1.471
106541,67212,103884,105649,78488,88214.5,34334.7,30336.2,1.476
81614.2,48987,109185,73464.5,50219,95871.4,35250.7,25206.6,1.477
78587.9,53292,96643.7,63944.8,50869,82382,19132.1,19677.5,1.492
72266.6,51441,92067.8,54524.6,44137,80959.9,33960.4,29438.4,1.496
70360.7,47377,97329,59545.6,44337,88016.3,45113.6,27852.7,1.507
72799.7,50464,94542.7,58020.1,46064,82546.2,18381.4,17384.4,1.511
87458.5,55656,102984,86470,66776,84864.3,17553.2,19512.1,1.512
64439,49828,84753,58207.3,46312,82369,9506.4,21511.9,1.512
89307.6,64172,91205.9,62583.6,48245,85013.6,46155.5,27163.7,1.513
