FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
135510,85584,103767.0,82257.5,59496,90608.2,5110.0,3239.1,50.65
118963,78406,99435.4,55548.5,43242,84187.3,796.5,1066.5,50.653
127691,84052,99561.8,51788.5,39944,84969.2,1770.5,1629.0,50.654
155665,100889,101117.0,57953.5,46516,81650.2,393.5,1718.55,50.656
137625,93720,96238.0,56543.0,46092,80395.8,12873.5,7731.45,50.66
153415,102611,97983.4,55492.0,45051,80724.6,545.5,452.25,50.675
143535,91162,103187.0,68052.0,54227,82244.2,4082.5,2966.4,50.675
133328,89193,97965.0,47893.0,39492,79477.3,6975.0,3211.65,50.69
127932,87745,95551.3,50084.0,39481,83136.3,1563.5,2223.45,50.691
135272,80672,109892.0,68214.0,53480,83591.5,5451.0,4216.05,50.692
130686,84525,101327.0,63472.0,46512,89432.9,14402.0,4848.75,50.694
117050,73479,104397.0,54076.5,40411,87697.8,1688.0,942.75,50.701
140913,90562,101973.0,60655.5,48650,81708.5,32706.5,8954.1,50.711
186141,111981,108938.0,72651.0,52304,91030.4,2122.0,2297.7,50.711
154283,88381,114404.0,104453.0,69481,98522.4,431.0,4182.75,50.725
147696,95192,101683.0,58242.5,43704,87337.1,7947.5,3566.25,50.727
151294,98193,100977.0,65796.5,51533,83675.3,4972.5,2608.65,50.728
163909,104552,102743.0,70519.5,53989,85602.0,1616.5,1633.05,50.731
164510,114704,93992.9,51361.0,40584,82939.0,3101.0,2037.6,50.735
151453,101137,98140.6,55150.0,41829,86406.8,2157.5,1921.05,50.736
138914,98864,92084.7,41084.0,35388,76084.6,1271.0,1053.9,50.752
120132,84935,92694.2,48605.0,40059,79517.2,4349.5,1878.75,50.753
150326,98261,100261.0,59322.0,48605,79986.1,2899.5,3281.4,50.761
126034,83340,99109.1,64285.5,51521,81772.8,5490.5,5968.8,50.765
141516,88457,104846.0,69743.5,55828,81871.3,1152.0,1714.95,50.772
132780,84849,102557.0,64642.0,49293,85942.8,2052.5,988.2,50.773
199229,121306,107634.0,64717.5,50019,84794.3,21694.5,3794.85,50.776
187445,121673,100962.0,124898.0,94772,86368.5,8855.0,2369.7,50.779
143281,91231,102926.0,57498.0,46978,80211.8,18763.0,6042.6,50.782
166006,110020,98885.5,62853.0,48696,84588.8,1185.0,1355.4,50.785
130628,86727,98710.3,59173.5,45359,85495.6,1247.0,1035.9,50.788
158841,96305,108092.0,90440.5,66001,89803.3,2628.5,2236.95,50.789
135331,88643,100054.0,68583.5,53199,84488.2,4844.5,3644.55,50.789
137465,85389,105504.0,67171.0,49264,89357.7,658.0,612.9,50.789
196781,103536,124558.0,103762.0,73764,92187.4,2284.5,2003.85,50.796
149663,89629,109432.0,85708.0,66109,84965.1,2604.0,1653.75,50.798
146477,89799,106900.0,64802.0,50015,84911.8,795.0,623.25,50.813
134925,79548,111159.0,64392.5,52001,81152.8,6533.5,2059.2,50.841
132948,86154,101131.0,68647.0,53719,83747.8,46137.5,8723.7,50.844
160832,97046,108611.0,105668.0,72898,94997.0,887.5,544.95,50.846
205419,118896,113228.0,123906.0,99568,81555.0,85733.0,10248.8,50.849
154438,102550,98696.0,62084.0,44270,91907.3,13406.0,6289.2,50.853
121915,80788,98898.8,49136.0,41204,78152.1,21957.5,5222.7,50.854
176711,106977,108256.0,76785.5,54997,91499.8,4069.0,3566.25,50.856
109967,74577,96635.4,45327.0,37117,80032.1,17914.0,7477.65,50.86
126440,82440,100514.0,57348.5,45272,83018.0,14280.5,7893.45,50.862
177344,108212,107404.0,85111.5,62952,88605.1,5779.5,5202.0,50.867
142168,91790,101505.0,62359.5,48071,85015.8,4822.5,1364.4,50.872
127811,88353,94804.0,44557.0,37557,77750.8,1166.5,685.35,50.876
122465,85087,94325.4,41450.0,33714,80573.9,13317.0,8620.65,50.881
136489,85670,104412.0,83299.0,60350,90457.1,4240.0,2240.1,50.896
146397,87256,109955.0,109097.0,76037,94030.3,18900.5,6903.45,50.909
179414,107660,109215.0,81851.5,53880,99558.6,1437.5,955.8,50.909
157070,98584,104416.0,84529.5,63985,86578.5,3470.0,4919.4,50.91
134597,87769,100502.0,77440.0,56964,89093.2,2830.0,2169.45,50.912
137127,85660,104912.0,79944.5,59756,87677.3,1574.5,1323.45,50.914
147426,98952,97640.3,39643.5,32792,79229.0,722.5,765.9,50.914
164523,112765,95616.3,42779.0,34633,80950.7,904.0,1012.95,50.916
125541,91129,90283.9,36616.0,31604,75929.2,434.0,454.95,50.931
152572,93872,106517.0,79336.5,60296,86231.2,5363.0,5400.0,50.934
191576,117366,106974.0,68070.0,50446,88431.9,4326.0,4873.05,50.94
158743,106491,97692.4,44970.5,36006,81852.7,26247.0,8442.45,50.941
127653,84985,98439.6,58342.0,45828,83431.6,4731.0,3447.0,50.943
114746,79309,94818.7,43777.0,34304,83633.7,21289.5,7345.35,50.953
168418,107086,103071.0,62816.5,47891,85960.7,1775.0,2362.05,50.955
134964,84182,105070.0,70966.0,54974,84600.5,1327.0,2328.3,50.964
141652,97100,95605.4,45654.0,37717,79327.1,1612.0,714.15,50.969
184419,106061,113954.0,113100.0,69488,106668.0,12243.5,5447.7,50.975
116910,80185,95551.7,47844.5,37380,83882.8,3418.0,2918.25,50.975
140635,98881,93209.5,47553.5,39961,77987.7,24999.5,8177.85,50.982
182274,100000,119455.0,108674.0,78452,90782.4,3452.0,3429.9,50.993
182861,119933,99922.1,64188.5,46672,90132.4,3050.5,2368.8,50.996
116689,80828,94612.1,56795.5,46353,80300.1,16399.0,8560.35,51.002
139528,89684,101959.0,58672.5,43416,88565.5,4789.5,1615.05,51.003
161526,100796,105022.0,69388.5,45404,100155.0,2761.5,1735.65,51.015
138587,93893,96731.9,53458.5,44229,79211.7,2731.5,2104.65,51.021
153098,92277,108731.0,92918.5,68537,88849.9,6425.5,1202.85,51.022
166396,107657,101293.0,73512.0,57517,83761.0,1230.0,855.45,51.028
182128,104897,113788.0,87264.5,66977,85387.0,2694.5,3044.25,51.029
176227,114651,100734.0,57686.5,46118,81975.4,1815.5,2039.4,51.036
143531,98796,95210.8,46182.0,37080,81623.1,27087.0,7425.9,51.038
111177,78032,93373.5,52645.0,40800,84562.3,15042.5,5510.7,51.038
142184,89394,104237.0,76090.0,57114,87310.2,514.5,564.75,51.05
159628,106465,98261.4,56038.5,45577,80578.8,25919.0,4999.5,51.051
124305,84304,96632.1,59949.0,47004,83584.8,7252.5,3005.55,51.058
141236,99414,93106.0,45380.0,36206,82141.7,13568.0,7820.1,51.069
199911,109784,119338.0,71446.5,52613,88995.5,4267.0,3855.6,51.073
125926,85513,96508.3,75680.5,57929,85618.6,48093.5,5460.75,51.074
153808,95512,105536.0,75400.5,57269,86284.9,4929.0,4675.05,51.075
136455,82738,108085.0,61499.5,49790,80948.6,1253.0,1308.6,51.078
176761,115796,100040.0,58497.5,46864,81804.6,1292.0,1242.0,51.078
126230,72877,113515.0,70298.5,53161,86662.8,2472.0,1663.2,51.079
154608,101720,99610.9,64630.0,51669,81975.5,965.5,939.6,51.085
120327,82685,95371.1,62969.5,51369,80335.8,10139.0,4733.55,51.089
124886,85620,95591.2,50462.5,39964,82752.2,4031.5,2057.85,51.095
168565,110385,100078.0,58793.0,46077,83622.2,23125.0,7950.6,51.101
124816,81685,100140.0,52586.0,42773,80571.3,5014.0,4625.1,51.103
144774,90331,105035.0,76299.0,58502,85472.8,957.0,858.15,51.107
130256,78208,109150.0,73038.5,56468,84767.5,668.0,580.05,51.113
133069,96396,90468.6,42762.0,33605,83393.9,12874.5,8620.2,51.115
144454,88092,107466.0,90659.5,70700,84037.6,1664.5,2146.5,51.121
149303,107781,90783.4,51720.5,39717,85342.7,25016.0,5273.1,51.123
202009,123965,106795.0,96157.0,70025,89992.8,32971.5,4617.45,51.123
175700,115513,99682.8,56211.5,43993,83737.8,969.0,1170.9,51.124
140469,91565,100538.0,54871.5,41632,86377.3,17343.5,8884.35,51.125
124660,87165,93727.1,61974.5,47344,85788.3,4978.0,1144.35,51.128
154077,105310,95884.2,48269.5,39431,80226.0,935.0,579.6,51.14
147454,93996,102808.0,58521.0,47992,79914.0,20378.5,3618.0,51.143
124280,82288,98979.3,71481.0,51824,90394.0,12721.0,8131.5,51.154
135078,85455,103592.0,92423.5,70738,85626.8,50050.5,9871.2,51.157
125654,83299,98859.2,60760.0,46875,84948.6,8437.5,5415.75,51.157
135667,91061,97639.0,55339.5,45609,79517.9,30561.5,6302.25,51.168
125961,83040,99409.6,57976.0,46856,81089.2,3455.5,2976.3,51.168
110520,78904,91795.7,46539.5,38449,79326.2,1502.0,1708.2,51.174
167686,102581,107130.0,75216.5,55149,89383.1,774.0,697.05,51.176
163103,98385,108646.0,78939.0,57005,90752.5,1565.5,1150.2,51.179
146584,93768,102450.0,75087.5,56353,87323.4,9925.5,6691.05,51.203
182831,107376,111589.0,129208.0,91240,92807.4,13587.5,5716.35,51.205
132293,91404,94853.1,50569.5,39457,83993.3,907.0,728.55,51.212
127864,88054,95165.4,58634.5,42234,90985.2,3590.5,2868.3,51.217
122741,77220,104170.0,52896.0,42652,81276.2,2616.5,1328.4,51.219
159589,109429,95576.3,60716.5,49305,80704.1,17148.5,5184.0,51.219
151485,100290,98989.9,62761.5,47214,87116.9,6340.5,6025.95,51.221
156782,92376,111229.0,83077.5,60181,90469.9,1042.5,1171.35,51.225
182024,109449,108993.0,75812.0,55428,89637.3,6807.0,2045.25,51.232
136340,86327,103504.0,52491.0,39851,86322.8,3864.5,2321.55,51.232
170364,101593,109899.0,97291.0,72308,88179.2,974.5,787.95,51.232
222701,126652,115237.0,120925.0,85128,93094.4,30764.0,8403.3,51.236
122255,76505,104727.0,57390.5,44516,84489.7,284.0,453.6,51.244
134469,86229,102199.0,59461.5,44981,86633.7,2570.0,3580.65,51.257
131041,93278,92067.6,45203.5,37671,78640.2,1058.0,977.4,51.261
180395,108220,109244.0,81309.0,61237,87017.1,1179.0,1510.65,51.262
148093,90068,107756.0,93859.0,67416,91241.6,844.5,1190.25,51.266
171482,112305,100069.0,73541.0,57169,84304.1,323.0,392.85,51.275
148000,89812,107996.0,79051.5,62188,83307.4,4500.5,1246.05,51.289
164560,96044,112288.0,86098.0,58616,96262.4,12220.5,7919.1,51.299
168031,109060,100973.0,101851.0,74648,89418.4,1720.0,674.1,51.302
158927,106826,97499.4,69262.0,55155,82298.1,35508.5,7988.4,51.304
187901,114817,107251.0,74107.5,54073,89817.6,6293.0,3169.35,51.31
120123,85019,92595.6,57845.5,46438,81634.9,2104.0,2034.0,51.318
118034,83399,92752.4,47042.0,35803,86108.6,823.5,841.5,51.332
135550,94925,93583.2,51112.0,43149,77630.4,1432.0,1538.55,51.336
131912,86392,100067.0,73611.0,58904,81898.9,1251.0,1359.0,51.343
178013,107227,108799.0,73545.5,56870,84752.6,3873.5,4727.25,51.348
119717,76804,102153.0,55351.5,43508,83375.8,653.5,576.9,51.358
125764,92379,89220.4,43988.0,36543,78887.8,10841.0,5137.2,51.359
121355,86685,91747.6,48415.0,39792,79737.8,2385.0,1694.7,51.366
155947,99981,102221.0,75194.5,57600,85554.6,742.5,977.85,51.366
118757,78525,99113.0,58705.5,48352,79569.1,829.5,701.1,51.369
189379,119697,103688.0,59439.0,45141,86293.9,1213.0,1312.65,51.37
121099,77644,102214.0,56292.5,43221,85356.3,41998.5,5179.95,51.374
188776,116993,105747.0,99479.0,77481,84142.6,24298.0,3899.25,51.38
140881,88692,104099.0,86482.0,68040,83299.3,819.0,1150.2,51.382
125352,84209,97556.0,56502.5,44553,83113.3,21467.5,3779.55,51.383
