"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
93493.9,75165,81516.9,31590,27177,76177.8,2082.85,310.08,0.504
100744,73938,89295.9,28569.3,24750,75649.2,10164,861.84,0.508
130384,95137,89816.1,41256.6,31169,86746.2,12226.8,1548.12,0.509
109619,78767,91205.9,52025.8,43266,78804.7,4997.3,520.6,0.512
134305,95601,92068,41951.1,34953,78657.3,11156.5,1129.36,0.513
114033,88812,84146.8,63513.4,47909,86881.8,9853.69,1117.2,0.515
118054,91788,84289.8,40305.6,33009,80022.8,13090.8,1063.24,0.516
97393.7,75284,84782.9,33868.4,27668,80222.7,13650.6,1307.2,0.516
100465,71793,91709.4,32336.9,26733,79274,10097.8,1026,0.519
112812,86349,85620.5,45275.2,35405,83806.2,16865.3,1730.52,0.52
131908,94605,91377.3,53259.4,44672,78134.1,15333,1844.52,0.521
131250,95885,89707.6,47402,39824,78006.6,957.11,206.72,0.529
102874,84217,80054.9,43712.1,33236,86193.2,21683.2,2387.16,0.533
144193,108946,86738.5,46082.2,34938,86440.1,17468.2,1669.72,0.533
119420,88072,88862.8,39714.3,30929,84151.3,11781.8,1234.24,0.537
111857,84930,86313.8,39646.5,30982,83864,7922.53,811.68,0.538
123223,92388,87408.9,47432.8,40448,76853.1,11566.9,1214.48,0.54
102917,70801,95264,43501.1,34929,81619.6,3210.13,348.08,0.541
149124,98610,99107.5,55960.5,43898,83544.3,11746.3,1338.36,0.541
130021,100988,84377.2,79401.6,63073,82502.3,12190.6,1459.2,0.542
166324,116281,93740.2,50361.8,40740,81014.1,23773,1928.12,0.543
85174.8,70751,78896.6,26435.6,24770,69942.9,3908.52,521.36,0.543
86877.5,67204,84721.2,36727.5,33176,72551.6,1116.5,236.36,0.544
105298,82177,83974.9,30463.5,27177,73461.3,8574.72,766.84,0.544
109482,80968,88615.4,48323.7,38504,82249.6,12446.3,950.76,0.548
124008,95641,84973.6,38881.9,31849,80007.7,5105.1,507.68,0.549
108929,92165,77456.6,50348,41845,78853,7961.03,915.8,0.549
113817,86333,86399.3,38180.4,31760,78784.4,6054.51,623.2,0.551
144282,96270,98220.5,47723.8,38154,81973.8,4802.49,724.28,0.555
132235,95618,90633,40785.4,32958,81100.5,9754.36,939.36,0.556
111681,84988,86119.6,40423.5,31036,85358.7,10470.5,767.6,0.557
131109,94806,90630.8,44842.5,35766,82167.3,14037.1,1554.2,0.557
91424,69074,86741.2,50162.4,36198,90818.4,10980.2,975.84,0.56
104611,78566,87261.1,37646.8,25982,94958.9,12280,1363.44,0.56
