"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
102419,79593,84330.6,33718.3,27892,79225.7,17629.9,4746.2,0.67
129327,101290,83676.4,68188.1,49555,90178.1,17738.5,5269.08,0.68
139354,96707,94436.7,43041.5,33275,84771.3,20099.3,6113.44,0.68
115024,84286,89436.2,41394.4,33363,81312.4,28546.2,7258.76,0.68
124889,92851,88149.4,43853.8,32607,88140.7,22942.9,5652.88,0.681
123249,84726,95333.5,47261.1,37802,81934.8,28486.1,7344.64,0.685
164257,114807,93764.1,53655.9,40287,87283.6,27325.8,8408.64,0.687
121447,91056,87409.6,35373.8,29756,77908.9,18058,5766.88,0.691
123928,93021,87310.9,41161.9,30576,88225.6,19919.1,5638.44,0.692
116279,87552,87039,34844,29720,76835.1,18781.1,6776.16,0.694
103459,75613,89671.2,55599.4,38429,94818,43663.6,13408.7,0.696
130621,95448,89686.4,34698.5,28005,81199.8,24659.2,7187.32,0.711
118999,92279,84512.1,33112.3,28363,76509.8,12015.8,4197.48,0.714
101858,78326,85225.3,28827.3,24250,77906.1,9876.79,3654.08,0.738
150579,105377,93648.1,49933.7,39301,83266.5,19912.2,7368.96,0.742
97450.8,72692,87857.5,29294.6,23388,82087.1,22188.3,5065.4,0.751
108004,83785,84479.7,33579.7,28596,76957.6,19703.5,5541.16,0.755
106980,81329,86205.6,37185.6,31317,77817,14839.4,4265.12,0.758
129879,94105,90449.2,47458.2,37412,83134.3,34332.8,8832.72,0.772
99785.9,76007,86039,25798.8,22543,75001.3,12187.6,3236.08,0.778
125630,93964,87621.7,31851,26341,79244.9,11318.2,3821.28,0.781
120861,82248,96303.3,62672.6,52929,77600.4,1118.81,448.4,0.781
102777,76553,87986.2,38359.9,32489,77378.6,24700.8,6121.04,0.783
139361,100651,90740.6,48339.8,37931,83520,14327.4,4668.68,0.795
159625,111548,93782,44829.4,32689,89875.5,23692.9,6401.48,0.808
159656,111134,94149.5,56159.9,44611,82502,38412.2,11334.6,0.819
120228,89534,88003.1,33395.7,28163,77712.6,14608.4,4393.56,0.828
137829,98660,91554.6,56944.6,43740,85320.5,36176.9,10232.6,0.834
125763,90672,90898.8,35913.6,29032,81070.3,19432.5,4451.32,0.838
105131,78199,88106.6,29251.5,25243,75943,10714.5,3223.16,0.839
93687,74854,82024.6,36521.1,28622,83622.6,13292.5,3981.64,0.842
116047,86978,87439.2,25662.6,22290,75451.8,16668.2,5959.92,0.843
127274,93553,89158,37155.6,30513,79803,11042.6,3289.28,0.844
130259,97905,87193.5,55734.9,44437,82198.2,32378.5,9770.56,0.845
129395,91602,92574.9,86568,66938,84754.9,30137,9109.36,0.847
104105,81234,83987,59417,44474,87555.8,15935.1,5748.64,0.848
83791,64589,85019.5,44078.6,33513,86197.5,17703.8,5114.8,0.848
146792,102567,93794.1,49085.2,37247,86365.3,11979.7,4505.28,0.849
129817,94727,89812.5,68975.1,49935,90524.7,51536.9,17848.6,0.851
158044,102948,100609,66830.6,51008,85865.2,25550.9,9273.52,0.854
166644,112029,97485,56969.2,44016,84822.2,18342.2,5354.96,0.855
106000,81641,85089.6,29782.8,25092,77787.6,14432.9,4180.76,0.86
123286,93380,86524.7,25537.8,21404,78193.2,24058.6,7335.52,0.866
149361,105289,92967.9,51675.5,41437,81729,19782.1,7410.76,0.871
84914.3,70349,79104.8,26444.1,23856,72645.9,12163.7,4208.12,0.872
111759,84294,86888.9,33324.1,28042,77880.5,9748.97,3546.16,0.878
147144,106113,90876.9,46238.5,37073,81738.4,16287.8,5737.24,0.885
117527,90661,84956.7,30081.6,23869,82593.6,24788.6,6199.32,0.886
119579,94828,82641.8,51995,39685,85864.8,22762,7144.76,0.888
103537,75961,89327.9,32118.2,26324,79961.3,9669.66,3678.4,0.89
83995,60126,91552.6,25948.2,18275,93053,2440.9,259.16,0.891
134107,98519,89209.5,37902.5,30507,81423.2,15661.8,5475.8,0.892
99311.3,75940,85705.4,44774,34832,84241.7,33666.7,8779.52,0.893
140880,99372,92910.4,62514.8,48376,84690.1,29138.3,9495.44,0.899
130017,93814,90826.7,38245.1,30134,83176.2,19611.9,6573.24,0.903
107267,83953,83735.2,41041.8,34981,76890.7,19940.7,7122.72,0.905
107585,84692,83250.9,25151.3,21860,75403.2,11808,3451.92,0.906
127250,91620,91022.5,37740,31200,79273.4,21375.2,7209.36,0.907
141657,100837,92065.7,31778.7,24669,84423.6,15426.9,4729.48,0.908
