"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
128738,89017,94779.1,71139.5,51348,90796.1,14102.5,12004.2,1.286
159635,119535,87521.4,64270.4,49042,85886,30527.4,21247.3,1.287
115812,86852,87388.5,38875.8,31932,79787.1,20592.9,17223.1,1.291
91222.7,67450,88634.1,37533.6,26599,92477.4,27150.2,18262,1.291
131377,96485,89235.7,42818.2,34669,80940.6,17028.5,14669.5,1.292
155740,115680,88231.4,46041.4,35468,85073,35447.7,31357.6,1.293
155874,114857,88940,47504.4,33620,92601,39326.2,29338.3,1.296
106815,79153,88439.3,31395.2,27097,75931.5,15514.7,9911.16,1.297
156188,107697,95043.8,65559.3,50393,85259.8,34059.4,30261.7,1.298
120223,89104,88424.3,29429.4,22300,86488.1,33706.8,27943.7,1.3
123874,89169,91042.6,38987.4,32541,78518.8,9508.73,7604.56,1.303
173968,117254,97235,72524,53882,88210,31400.6,29676.5,1.304
128686,96723,87192.9,61680.8,44463,90914.2,36596.6,31397.1,1.305
108223,76471,92747.9,53541.2,44463,78916.7,18395.3,16558.1,1.307
123189,91726,88015.4,39394,29799,86637.9,18096.5,14965.9,1.308
167710,116719,94166.6,82177.5,60210,89446.6,21992.7,19359.5,1.309
118939,90667,85971.4,41795.6,30495,89821.8,13974.7,11734.4,1.31
126267,92838,89134.2,43694.4,36058,79415.3,28893.5,21717.8,1.312
108276,84115,84360.7,49257.7,37179,86827.2,37655.3,27841.1,1.316
106653,82378,84848.2,27659.2,23082,78531.8,18225.9,13173.1,1.316
142610,104685,89278,59459.4,45593,85467.8,7271.11,4832.84,1.316
120282,89516,88060.1,35704.1,29809,78496.6,27769.3,23294,1.321
145804,99540,95995.4,51668.5,38680,87542.6,28768,21172.1,1.321
104693,81549,84135.3,47599.1,36032,86574.5,27577.5,21647.8,1.321
128364,94876,88668.2,45507,37048,80499.5,36293.2,35618.2,1.322
142622,104838,89155.3,42731.1,32974,84928.4,29829,22120.6,1.323
124485,90990,89660.9,37658.4,32295,76419.9,14667.7,11145.4,1.324
151364,104220,95181.2,61322,44101,91127.2,13479.6,13404.9,1.326
114091,83792,89233.7,33663.6,26376,83643.4,22307.7,20400.7,1.328
118998,87505,89122.3,37279.6,29733,82169.7,22366.2,20943.3,1.33
162611,114276,93255.7,64528.3,50124,84369.3,12752,11755.7,1.334
102643,80030,84053.3,30676,23911,84077.8,12681.1,9107.84,1.335
101578,78145,85188.3,39286.2,29161,88291.2,33456.5,28202.8,1.336
140680,104681,88073.6,50130.8,39876,82389.8,29563.4,24891.5,1.337
132255,96409,89903.2,37208.7,29021,84025.7,13254,11075.5,1.338
149410,109673,89280.9,49563.4,38132,85182.6,27596,21092.3,1.338
139500,99905,91509.6,52428.5,37001,92861.2,38058.8,29597.4,1.339
118809,88392,88087.9,36520.3,29201,81962.8,21073.4,15620.3,1.339
103076,81423,82963.9,38116.5,30783,81148.9,20231.8,14696.1,1.342
163798,118897,90285.3,60640.6,43181,92034.5,19648.1,15284.4,1.343
84977.6,64716,86054.3,67204.8,47877,91992.7,31583.9,23540.2,1.344
109757,82889,86779.5,27548.3,22804,79170.5,16859.9,12999.8,1.348
148084,102326,94842.5,62138.2,49498,82271.8,30724.5,25415.9,1.348
123594,94749,85487.6,34330.4,28272,79579.8,15553.2,13307.6,1.351
134424,98447,89486.1,36544.2,27602,86767.7,14302,11723,1.352
126547,89583,92577.9,41173.4,30290,89083.6,29184.5,22423,1.354
115984,85515,88886.1,44968,35654,82656.2,24300.4,23979.5,1.355
113323,85139,87231,32946.8,24907,86690.4,17244.2,12866,1.356
132159,95451,90739.2,34302,28518,78827.9,17849.4,14427.1,1.358
153615,113010,89083.2,62376.2,47486,86086.1,29276.2,25595.3,1.365
115782,91090,83300.7,45562.4,32670,91398.2,34767,29628.6,1.366
105764,83385,83124.5,31739.4,26553,78336.7,3430.35,2685.84,1.366
117294,90747,84707.7,39025.1,31910,80148.9,19073.7,11539.1,1.368
133084,95916,90931.7,58091.1,43489,87540.7,28814.2,14889.9,1.382
98244.4,75029,85814.1,37589.1,30701,80239.7,7201.81,6242.64,1.387
142015,107185,86832.2,53366.4,38573,90670.1,24400.5,21289.9,1.392
139583,98527,92844.7,40867,31074,86189.7,18315.2,15323.9,1.394
164917,112186,96340,56315.5,39955,92371.2,12526.4,10960.7,1.401
