"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
162615,113274,94082.9,47806.2,38135,82156.2,25521.6,97.28,0.408
109016,80384,88879.5,44225.7,37148,78022.4,15199.8,35.72,0.409
149525,100161,97834.9,49093.7,39433,81591.6,21893.4,19.76,0.409
129288,100216,84547.8,27631.4,23809,76057.6,16702.8,50.16,0.41
119597,88456,88608,21981.2,18476,77969.2,32711.1,4.56,0.41
116738,87901,87035.6,22815.1,19049,78492.9,12033.6,-51.68,0.41
157991,110720,93516.2,64262.7,50700,83067.4,20605.2,61.56,0.41
116053,85565,88887.3,26937.7,22061,80023,13058.4,-41.8,0.411
135195,100905,87806.7,40134.7,32221,81632.1,19008.2,98.04,0.411
125242,95244,86177,30515.9,26385,75796.4,12081.3,40.28,0.411
136634,93705,95559.8,36615,29572,81144.4,10284.1,96.52,0.411
140741,96817,95268.4,49447.9,39997,81021.4,19512.6,99.56,0.412
86442.3,71201,79564.6,33552,25753,85382.8,26325.5,-7.6,0.413
115104,84841,88913.1,38896.6,32276,78978.9,5892.81,79.8,0.413
126711,93274,89029.1,38319.8,32221,77940.7,14296.6,38,0.415
92117.6,71048,84971,22758.9,20197,73848.9,6721.33,12.92,0.415
121921,93678,85294.7,35517,31043,74981.3,18034.9,72.2,0.416
113843,84240,88566.1,33059.9,27868,77745.7,7170.24,40.28,0.419
121640,90825,87770.8,25050.4,19561,83927.4,16320.9,53.2,0.42
122047,92381,86581.4,27579.9,23453,77067.9,13505.8,44.84,0.42
131424,91297,94340.2,36531.9,30745,77871.3,25808.9,-60.8,0.421
93868.6,76197,80735.1,24767,21677,74878.1,8513.12,3.04,0.421
132091,98916,87516.1,34792.4,26220,86962.6,21938.1,43.32,0.422
113880,91248,81790.9,40423.5,29924,88530.7,20283.3,-9.12,0.422
103585,77947,87091.9,35296.8,30550,75718.9,14543,-27.36,0.423
89894,65319,90192.6,30400.4,26175,76115.3,12702.7,29.64,0.423
160361,117465,89468.5,83903.8,66196,83067.3,18409.9,63.08,0.424
136791,95937,93443.9,41556.9,32853,82898.8,10922.5,-11.4,0.424
111017,82813,87856.3,41925.7,34896,78738.1,12240.7,30.4,0.424
162377,110228,96541.3,46371.7,34564,87924.3,14381.3,12.16,0.425
90750.8,64680,91951.8,56642.7,45944,80797,9917.6,84.36,0.426
113593,78299,95076.7,61895.7,45622,88913.1,18367.6,74.48,0.427
156854,107366,95743.5,58288.2,45654,83672.3,2979.13,-20.52,0.429
178588,117629,99499,49159.1,36109,89221.3,26935.4,35.72,0.429
148082,105194,92255,42139.8,31955,86423.8,14322.8,81.32,0.429
129600,96173,88314.3,37017,30013,80829.8,22566.4,2.28,0.43
135920,100483,88648.7,32623.4,26187,81643.7,17268.8,36.48,0.43
135477,89155,99586.4,40127,31975,82244.4,22849.8,-53.2,0.43
127827,87914,95289.4,35763.4,27742,84485.3,15735.7,-19.76,0.431
98836.6,75099,86250.9,34798.6,29323,77773.8,9704.31,64.6,0.431
110203,83914,86067.3,24902.6,18867,86501,9069.83,51.68,0.432
126730,89607,92686.9,30142.4,23435,84293.3,24855.6,24.32,0.433
111443,87214,83742.7,28724.8,25587,73573,8717.17,37.24,0.433
137189,98530,91249.3,43026.1,33670,83746.8,26475.7,19,0.433
143584,103497,90919.8,46166.9,36266,83427.8,18362.2,-24.32,0.434
136558,96021,93203.4,46062.2,36897,81815.1,21673.2,-5.32,0.434
104154,79176,86210.6,29032.8,24620,77282.6,11655.5,36.48,0.435
121328,85960,92500.3,36755.9,28092,85748.2,18821.1,-28.88,0.435
90419.6,73771,80326.1,24191.9,19979,79355.2,15269.9,15.2,0.436
121629,85798,92905.1,38905.8,32634,78131.1,9624.23,14.44,0.438
116405,87549,87136.6,32681.1,27097,79041.6,14020.2,41.8,0.438
156901,113055,90952.9,42214.5,34290,80681.5,21096.5,103.36,0.439
128839,87910,96048.1,49903.7,40582,80589.6,12137.5,-18.24,0.439
89857.9,71415,82460.7,23768.4,21635,71998.3,10977.9,41.8,0.439
153701,101851,98898.9,49520.2,37878,85679.2,16636.6,17.48,0.44
117442,86343,89140.8,27167.1,22743,78284.6,11964.3,44.84,0.44
146877,100767,95524.8,52999.1,41490,83715.3,37156.3,39.52,0.44
116898,85594,89504.4,41267.4,33923,79724.6,17606,60.8,0.441
133774,93652,93612.9,43037.6,34968,80659.8,11523.8,63.08,0.441
141696,101688,91320.2,62413.1,47841,85497.9,2784.32,19.76,0.442
117158,90052,85262.5,29522.6,25480,75933.7,7509.81,-17.48,0.442
100618,79591,82849.5,28229.7,23716,78009.1,7589.89,1.52,0.443
124082,93096,87348.7,37181,29877,81557.5,20224.8,44.08,0.444
86500.8,69773,81248,47585.2,37632,82869.5,13534.3,47.12,0.444
119592,92825,84434.2,26263.9,21476,80146.8,10087,3.04,0.445
145425,109196,87279.4,56955.4,42248,88350.4,16491.9,31.16,0.445
113856,84037,88790.6,37591.4,28605,86124.4,8591.66,25.84,0.445
122114,91672,87299.2,47040.8,35109,87808.5,30214.8,57.76,0.446
137035,97864,91767.4,45284.5,35761,82988.8,11513.8,20.52,0.448
119985,81399,96602.6,73869.9,59231,81733.2,18160.4,75.24,0.448
120336,88008,89609,26518,21768,79836.7,10443.5,19,0.448
103686,79829,85121.8,83118.4,66485,81932,9413.25,25.08,0.449
102124,80573,83065.4,29602.6,25680,75546.7,15657.2,24.32,0.45
117061,87041,88138.8,41259.7,30605,88351.4,22719.6,-0.76,0.452
124933,95313,85902.3,33169.3,29245,74330.1,20625.2,32.68,0.452
151219,99657,99444,51954.2,36761,92621.8,29920.7,-21.28,0.452
124276,91736,88782.6,38961.2,32097,79551.5,19235.4,-11.4,0.452
128154,90936,92358.5,36612,31532,76094.2,10103.9,10.64,0.454
148782,103455,94249.4,48408.4,39698,79915.6,22664.2,56.24,0.455
124393,93252,87421.5,29399.4,24096,79960,18602.4,94.24,0.457
111770,83683,87532.4,20780.8,17451,78040.7,890.12,-21.28,0.457
136955,97968,91616.3,40479.7,31388,84518.8,13477.3,21.28,0.457
123128,86035,93790.8,43256.3,33472,84693,15288.3,55.48,0.458
139367,97180,93986.2,69231.5,57429,79004.6,40139.3,82.08,0.459
153501,101139,99465.6,40498.9,32459,81768.9,14221.1,28.88,0.459
106523,81896,85243.1,56062.9,39800,92315.1,12324.6,16.72,0.459
135281,97768,90681.9,42897.5,35345,79539.6,9252.32,45.6,0.461
143783,95522,98646.8,42541,31566,88321.8,22096.7,46.36,0.461
128745,86912,97080.2,56029.8,45324,81016,12052,58.52,0.462
139749,96748,94664.3,41733.2,33313,82101,32035.1,6.08,0.462
116414,87569,87123.4,32634.1,28501,75039.9,14975,40.28,0.462
142567,99908,93519,42931.3,34856,80719.2,28589.3,52.44,0.462
146579,96162,99895.9,54348.9,43822,81279,35249.8,53.96,0.463
96859.2,73966,85820,28070.3,25591,71885.4,14560.7,-7.6,0.464
112948,87292,84797.7,31079.5,26577,76638.7,6504.96,49.4,0.464
87476.6,60168,95280.9,42417,31029,89588.4,13482.7,63.84,0.465
116429,76834,99308.7,34030.1,26810,83185.4,15067.4,44.08,0.465
106462,79901,87321.9,20468.1,17833,75220.1,4007.08,36.48,0.465
119549,91749,85393.8,36487.2,32013,74695.5,6126.89,39.52,0.465
112145,85080,86383.8,33665.2,28113,78479,15062.7,41.8,0.465
109807,88337,81464.4,59280.8,50253,77309.3,12595.7,45.6,0.465
111505,87309,83698.1,41318.2,33705,80339.1,11384.5,59.28,0.466
105747,81614,84915.2,46475.7,38211,79710.8,12346.9,0,0.466
161368,108640,97343.7,47322.7,37656,82359.7,25514.7,66.88,0.466
156558,106197,96614.9,58753.3,44753,86038,18635.5,65.36,0.466
109872,88133,81701.5,30053.1,24525,80308.2,19303.9,61.56,0.467
129759,87802,96853,41206.6,32585,82875.9,24449.8,70.68,0.467
127352,95372,87511.3,67065.5,53324,82424.5,66.22,-42.56,0.468
113850,85673,87090.4,30311,25085,79189.4,14546.8,60.8,0.469
99737,77112,84764.5,33230.1,28305,76939.4,22919,-72.96,0.469
154476,103288,98014.4,66762.1,52840,82803.2,14106.4,78.28,0.469
113625,88106,84518,31272.8,25939,79012,11770.2,15.2,0.47
143587,96092,97928,50861.6,40252,82809.9,20825.4,39.52,0.47
149738,104349,94042.4,53019.9,38733,89709.3,17594.5,-18.24,0.47
101198,79088,83857.1,21074.1,18708,73824.8,10459.7,25.84,0.47
147675,99677,97093.9,43150,33725,83851.2,29634.2,-47.88,0.471
139267,100408,90899,41278.9,34232,79027.1,14069.4,18.24,0.471
