"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
152442,113234,88228.5,97527.4,75281,84902.7,16997.8,4582.8,0.688
119107,87896,88807.5,45346.8,38892,76412.9,5095.86,1199.28,0.688
96703.5,68864,92030.1,43312.5,33232,85415.5,27946.4,6111.16,0.689
97514,72011,88745.9,47449.7,33606,92533,25788.8,7901.72,0.69
93455.8,71764,85345.3,51680.1,41724,81174.1,13400.3,3272.56,0.691
137361,89401,100694,51901.8,40797,83374.8,34263.5,5539.64,0.693
135134,99167,89305.1,79541.8,58434,89209.2,34612.3,7448.76,0.694
126361,95565,86655.1,82035,60960,88193,23669,6526.88,0.695
98521.8,75826,85151.9,34022.4,30814,72359.8,20833.9,4374.56,0.695
93689.7,73878,83110.7,50094.7,38926,84339.6,18396.8,3188.2,0.699
99207.2,70546,92161.8,38393.7,31870,78951.1,33331,4898.2,0.704
139817,99330,92248.4,46662.8,36374,84073.5,13342.6,547.2,0.706
120872,85458,92694.3,39911.4,34030,76862.6,23160.8,3405.56,0.706
136532,93309,95894.2,54077.9,39005,90861.4,41091.8,6105.84,0.708
86284.5,63914,88474.2,55508.5,45827,79381.3,11401.4,1710,0.71
147742,99980,96843.3,44427.5,38828,74987.1,28499.2,3812.92,0.712
132061,98158,88171.5,79075.9,62567,82828.3,28712.5,4877.68,0.713
106242,84111,82779.5,35113.5,32770,70222.8,22462.4,3595.56,0.713
88937.2,71286,81763.4,34164.9,29466,75986.9,13233.2,3161.6,0.718
129173,90711,93324,79079.8,57423,90252.5,17247.2,6697.88,0.718
96441.7,75032,84236.1,30077,25496,77311.1,22874.4,5386.88,0.721
106912,71051,98613.1,49427.1,37670,85990.2,42521.7,7517.92,0.722
116744,81613,93746.9,48071.1,37533,83936.5,20050.8,5245.52,0.723
166975,121457,90096.9,49969.1,42181,77636.3,34913.3,5978.16,0.723
92142,71551,84396,28177.4,23506,78560.1,12947.5,2431.24,0.725
126107,86653,95375.5,79589.5,60942,85589.2,16208.5,4542.52,0.726
106780,82297,85032.4,36648.9,32253,74468.2,25884.3,6925.88,0.728
103667,87245,77871.5,63461.9,49705,83674.4,23618.2,4221.04,0.73
144990,102055,93107.5,60073.9,48531,81123.4,27918.7,4538.72,0.731
112800,92071,80291.2,64911.8,50363,84467.9,28436.9,8059.8,0.732
116004,80057,94962.8,50690.6,38457,86383.8,24292,5732.68,0.733
123136,92626,87122.7,37288.8,32122,76077.4,14771.7,3426.08,0.733
96307.7,77359,81588.7,29705.8,26418,73692.2,24907.2,4417.12,0.734
91853.7,73971,81379.5,47546,39871,78151.3,8669.43,1450.08,0.735
98253.9,73222,87940.3,40398.8,31278,84646.6,24083.3,5093.52,0.737
151208,109142,90795.3,84080.1,59682,92327.3,17257.2,3183.64,0.737
142667,102968,90803,69305.4,51493,88206.1,26480.3,5380.8,0.741
113442,86826,85625.4,56441.8,47011,78683,14014.8,3490.68,0.742
110567,85865,84389.4,78456.8,54676,94040.3,31388.3,5699.24,0.743
127683,95428,87687.3,74076.3,54952,88343.7,15251.4,2663.04,0.743
135320,97401,91049.7,66799,53316,82109.4,35839.6,5237.16,0.745
83546.2,70657,77491,32946,30245,71388.6,4425.96,1348.24,0.746
87278,67455,84795.1,60586.7,46002,86313.8,23364.9,4859.44,0.748
94402.4,68559,90239.8,50042.3,41826,78409.9,25084.3,3987.72,0.748
108147,80793,87724.6,47164,40116,77050.1,22010.4,4430.8,0.749
79919,63988,81852.4,24606.1,22344,72170.9,13366.4,2713.2,0.751
94045.4,76156,80930.7,43293.2,37816,75028.2,20287.2,3375.92,0.753
92527.6,76436,79332.9,55797.3,47164,77532.2,23857.7,4192.16,0.753
109647,90182,79681.6,72209.8,55034,85989.5,39041.3,9567.64,0.754
