"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
61704.7,41366,97758.5,32523.8,21322,99966.3,5588.31,85
69652.4,50141,91038.1,36570.7,26189,91515.4,3643.89,85.005
109767,78418,91734.9,41426.9,29230,92882.4,3723.93,85.005
110539,75938,95397.5,34283.3,24042,93452.8,4832.76,85.012
71823.6,52720,89283.6,14864,11188,87068.8,3284.4,85.014
113765,85357,87347.6,46949.7,35821,85896.4,2889.03,85.03
98786.6,61518,105239,65412,44503,96327,3276.12,85.031
93874.1,62643,98209.4,32619.1,22195,96315.5,2291.49,85.033
75820.9,52383,94859,28774.4,20930,90098.3,3571.44,85.036
88207.6,57538,100469,26280.7,17538,98205.8,2356.35,85.1
61925.5,38472,105488,30700.9,20008,100560,6220.35,85.103
120878,87907,90116,37650.5,27303,90373.4,3659.76,85.121
87655.2,56783,101167,53061.7,34987,99392.7,5800.83,85.126
106646,74465,93857.8,34954.7,26053,87928.1,4593.33,85.13
114401,79533,94267.5,47832.9,32733,95768,2538.51,85.168
84881.2,55662,99938.5,74219.2,52858,92020.6,2834.52,85.192
72534.3,48451,98111.7,24590.2,17707,91011.7,7163.58,85.205
185040,119766,101254,94823.9,58618,106015,8424.9,85.21
82564.5,54739,98849.9,26951.4,18179,97160.9,5660.76,85.218
99431.9,61063,106716,37960.4,24679,100805,2443.98,85.262
69918.7,49049,93420.7,30871.3,21897,92395.3,2542.65,85.262
70368.1,45623,101082,40247,25807,102206,2483.31,85.269
90880.7,68098,87461.6,32833.6,24826,86674.7,3570.75,85.27
60394,36546,108301,41564.9,27062,100658,4720.29,85.288
156727,104347,98433.6,52680.1,36879,93615.5,2297.7,85.308
90014.5,70297,83918.1,27969.8,22717,80689.9,6419.07,85.321
81768.6,50394,106338,57056.1,39923,93661,2865.57,85.323
120995,90986,87151.3,49209.4,37258,86558.3,5648.34,85.345
91741.9,65599,91653.8,30574.6,22882,87568.2,3278.19,85.361
84957.2,54819,101566,32614.2,21663,98666.2,2566.11,85.373
136656,90724,98715.6,50116.1,35492,92539.4,3222.99,85.377
115477,82678,91534.2,33981.8,25198,88381.3,5686.29,85.377
74115.5,51427,94449.1,41478,28307,96029.3,3799.83,85.385
94831.9,68915,90182.1,63542.8,47019,88567.2,3001.5,85.393
121612,84861,93917.6,50124.4,35017,93810.1,7966.74,85.455
104330,68883,99260.9,46153.4,30623,98772.5,3254.04,85.468
96326.4,73384,86024.9,34477.9,26664,84741.4,4831.38,85.477
75924.6,49018,101509,32686,21299,100573,3109.14,85.479
116843,81017,94516.5,32163.7,21549,97817.9,6309.36,85.481
103508,70344,96433.3,31406,22760,90431.7,2895.93,85.483
90248.8,70430,83977.6,25294,20167,82197.1,2462.61,85.508
105821,78103,88794.3,27430.9,20831,86300,2283.9,85.519
67913.6,48349,92055.4,26984.5,20665,85577.4,8958.96,85.523
82899.6,57959,93737.1,43178.8,31051,91132.9,2933.19,85.556
120030,84595,92988,44504.3,31391,92913.1,5275.05,85.558
112437,80375,91678.7,37827.9,28599,86684.4,2660.64,85.568
111897,83739,87572.8,29147.7,22527,84797,3049.11,85.583
72977.4,56819,84173.3,24773.8,20139,80618.4,3121.56,85.611
96872.4,62047,102320,20127.3,14050,93883.5,9789.72,85.631
100062,60222,108892,42535.7,26083,106875,9529.59,85.651
87543,57735,99371.6,27793.2,18575,98059.5,7240.86,85.651
73929.5,50006,96889.2,28413.5,20490,90878.9,2835.21,85.659
97566.1,70881,90208.8,24608.2,19317,83487.1,2372.22,85.697
113658,73672,101106,48650.5,31580,100961,2421.21,85.697
72309.9,47953,98823.9,37769.2,27657,89497.9,5703.54,85.713
92143.1,61396,98356.4,25527.2,17392,96191,3338.91,85.718
116872,89571,85511.5,33462.9,26191,83732.1,2381.88,85.721
79590.3,55519,93950.4,36455.5,27807,85918.8,3266.46,85.726
70707.5,50005,92668.4,24377,17605,90745.3,2999.43,85.748
103480,78158,86768.4,28116.8,20419,90242.6,3323.04,85.763
66984.2,46070,95287.1,32366.5,22842,92862.8,3048.42,85.775
100010,59902,109416,35032.7,22458,102231,3634.23,85.783
81136.7,48831,108893,55246.2,33810,107087,3701.16,85.79
91987.6,73769,81721.3,40258.1,32829,80366.5,6241.74,85.84
98468.5,67216,96007.4,37805.8,27040,91628.7,4694.76,85.858
62187.5,51150,79677.8,40420.2,35571,74470.2,9069.36,85.883
130715,76085,112592,83426.5,50197,108920,2962.86,85.9
106422,71881,97027.9,33662.3,22237,99208.3,7396.11,85.91
83625.2,61455,89178.5,47894.3,36735,85444.4,2545.41,85.91
119198,83867,93144.3,26293.1,19318,89199,5672.49,85.914
73516.2,58987,81678.3,20187.3,16838,78572.1,7237.41,85.964
92314.9,63691,94989.1,35777.9,24870,94279.8,2620.62,85.981
108198,80326,88275.8,18909.4,14482,85571.7,4219.35,86.012
87878.8,58947,97701.8,37525,26607,92428.2,3714.27,86.034
55191.1,39478,91620.8,43125.7,34074,82945.5,4054.44,86.039
78183.1,49941,102597,49143.9,32273,99795.3,4304.22,86.059
92504.5,63069,96122.9,29303.6,20781,92413.3,3944.73,86.067
108014,76161,92945.7,39051.9,25709,99549.1,5306.79,86.105
82705.8,57089,94943.1,34392.4,23941,94145.5,4206.24,86.117
119830,89033,88205.5,35041.6,25917,88609.4,3900.57,86.118
80687.9,51000,103686,31751.7,20424,101884,4398.75,86.142
68439,46366,96735.1,44043.4,28551,101097,6292.8,86.151
87664.4,62904,91332.4,40658.2,29576,90092.6,2840.73,86.157
138473,95231,95294.5,42579.2,30050,92860.9,2570.25,86.178
97517.1,71099,89887,38801.5,28806,88276.5,3701.85,86.182
113257,87604,84726.9,29999.1,23764,82731.1,2517.12,86.207
81710.3,54746,97814.8,32360.3,22547,94059.8,5619.36,86.209
136315,92330,96756.7,53991.8,36595,96691,2820.03,86.229
88752.1,54991,105771,48075.8,31554,99850.8,2550.93,86.231
83962.5,66411,82856.2,27110.8,22214,79982.6,2746.2,86.239
100015,76902,85232.8,16615.9,13126,82960.5,8080.59,86.247
76557.9,50286,99775.2,26013.7,17146,99430.4,2432.94,86.266
74890.1,44872,109378,40924.6,25000,107281,9214.95,86.266
69258.4,42374,107116,27366.8,17962,99850.2,7853.58,86.281
91015.6,64450,92549.2,48611.9,35986,88529.7,4440.15,86.302
139126,96450,94533.5,49578.6,35330,91966.6,2627.52,86.309
119239,82813,94362.4,39034.7,27741,92216.5,3688.74,86.315
70627.2,47039,98399.8,22909.4,16306,92075.9,3965.43,86.316
87694.2,65173,88182.7,31378.4,23589,87177,3050.49,86.333
109018,76875,92937.6,33992.9,25942,85874.5,3611.46,86.362
68569,48735,92207.6,26349,19282,89555.5,4811.37,86.374
91273.3,60564,98766.4,50659.8,32804,101208,8985.87,86.391
88994.9,59259,98421.7,36972.3,25606,94626.8,3128.46,86.403
96749.6,66183,95803.8,39718.5,26855,96927.6,2980.8,86.414
86531.2,54033,104953,30609.8,19729,101680,3919.2,86.436
88876.4,57119,101973,57639.8,37138,101715,7767.33,86.48
74300.1,52886,92072.2,21761.9,16222,87916.9,9027.96,86.488
79686.1,51822,100774,21833,14426,99185.2,3790.86,86.533
72648.6,43995,108219,19654.7,12918,99712.6,9693.81,86.533
81542.8,55889,95617.9,24771,17497,92781.2,6775.8,86.545
78406,54168,94860.7,23363.4,17356,88219.9,6833.07,86.584
80354.2,53903,97695.8,25171.2,17330,95188.7,9367.44,86.588
96587.7,73938,85611.9,44594.7,34410,84933.4,8186.16,86.596
78297.4,48710,105344,20631,12798,105647,8382.12,86.629
177961,119218,97827.8,55910,37378,98028.8,2529.54,86.632
81275.8,51843,102743,50341,33291,99100.3,6844.11,86.643
79518.6,54339,95904,20593.1,13851,97436,7198.77,86.647
144863,92233,102932,55496,39977,90977,3544.53,86.687
86252.9,56038,100872,33397.4,20442,107070,7332.63,86.699
108298,78186,90775.8,65264.3,47447,90146.1,7082.85,86.699
69435.2,47253,96300.8,32410,22453,94598.5,3865.38,86.711
62198.1,42047,96944.3,30415.9,22447,88801.9,8423.52,86.729
82751.2,58324,92983.7,29546.5,21324,90806.6,2363.94,86.732
61290,44927,89405.1,44360.8,32770,88716.2,3165.72,86.739
105076,70984,97011.9,48726.4,32357,98690.7,4908.66,86.787
106387,78481,88839.2,35802,28229,83117.4,5072.19,86.791
102913,68274,98785.9,50821.9,35090,94917.9,5956.77,86.797
93370.7,69980,87441.3,31219.7,24620,83103.9,9230.82,86.803
116174,78535,96945.4,30541.5,20539,97452,9259.8,86.809
84703,56272,98647.6,29896.3,19972,98101.6,3235.41,86.82
75444.6,51290,96399.6,21525.2,14967,94252.6,3062.91,86.864
140113,90732,101204,65115.3,43484,98137.2,4705.11,86.893
72713.2,50634,94113.3,26124.8,18010,95064.6,7638.3,86.894
81955.3,62199,86352.2,24477.1,18763,85494.3,8839.59,86.9
104937,63783,107821,30005.3,19507,100806,3588.69,86.908
174512,117011,97741.2,72897.1,45547,104889,7947.42,86.922
73918.8,52230,92750.2,21876.4,16810,85288.2,9039,86.929
87523.8,60327,95081.2,35253.5,24255,95253.4,3042.9,86.938
75678.2,42230,117444,35439.8,21402,108522,8922.39,86.941
111298,79387,91879.5,32581.8,23142,92268.6,2517.12,86.947
58084.4,34819,109326,44949.4,27275,108004,8464.92,86.962
80990.4,62090,85485.4,24342.5,19955,79945.4,4290.42,86.963
73138.5,51167,93677.7,26728.5,18978,92300.6,4960.41,86.969
97268.6,71717,88885.4,33309.1,25377,86020.5,2673.06,86.986
89305.9,62747,93275.4,26041.3,19446,87763.1,9862.86,86.988
111621,72999,100209,90694.3,56639,104941,6178.26,86.989
69383.3,49227,92370.2,24924.9,18454,88516.1,2952.51,86.989
128493,88038,95650.9,40612.7,28318,93989.5,3136.74,87.001
93331.6,72091,84845.3,23415.2,19526,78589.3,2316.33,87.011
60733.4,42479,93698.6,37608.4,28683,85929.2,5037,87.015
90329.8,63865,92693.2,37384.2,29533,82958.4,6910.35,87.04
69778.1,48690,93920.2,36487.2,26858,89032.1,3894.36,87.04
88018,63811,90397.4,43145.7,32083,88133.8,5932.62,87.074
67662.3,42807,103589,22326.3,14739,99272.6,8110.95,87.088
72352.5,48218,98338.7,25979.9,18174,93684.2,9534.42,87.097
103779,76799,88558.9,30363.4,23058,86299.7,2961.48,87.102
73464.4,45458,105912,21421.1,13738,102187,4623,87.103
101149,73218,90536.9,40076.6,29626,88653.8,3897.81,87.104
86110.2,62375,90474.1,41780.9,30703,89181.9,2728.95,87.113
130027,95971,88791.6,36365.8,27291,87327.9,2435.01,87.116
92228.3,68938,87676.9,34126,25683,87080.3,4344.93,87.137
143690,101548,92733.5,54764.6,38197,93961.7,7720.41,87.144
91983.3,71211,84652.9,44680.3,37494,78096.9,4615.41,87.146
113083,81752,90652.4,46105.8,34392,87857.3,5395.8,87.185
81259.5,54386,97919,40568.6,25346,104896,2967,87.19
103446,65765,103086,64497.8,43873,96344.6,3701.16,87.197
76291.6,54950,90989,28323.8,21134,87831.4,4064.79,87.255
126687,78883,105251,43200.2,27287,103755,4943.16,87.263
88300.6,68034,85058.4,22767.2,18438,80923.9,6079.59,87.264
87733.3,55938,102787,31069.3,20722,98260.7,4004.07,87.271
103093,64163,105299,53096.2,33931,102553,4360.8,87.287
72662.1,48055,99094.5,25747.3,17231,97926.9,7979.16,87.292
109735,80558,89272,47271.9,34474,89865.2,3012.54,87.297
72630.2,54060,88048.3,33065.5,26017,83290.9,2929.05,87.305
70738.7,49599,93468.3,25541.7,18450,90726.4,3754.98,87.306
89625.4,57900,101445,49490.2,34364,94383.5,9397.11,87.308
92326.3,66601,90849.9,55862.4,43101,84940,6225.18,87.315
66945.9,47491,92383.1,29338.8,20647,93124.8,2334.27,87.317
88794,62097,93711.5,38453.7,27301,92308,3234.03,87.324
64287.7,43486,96885.3,31771.7,21447,97085.5,5827.05,87.341
77839.4,58574,87091.3,34013.6,24631,90500.3,2820.72,87.343
117318,84236,91274.1,42257,34220,80927.9,3279.57,87.348
82673.8,57073,94933,16606.9,11617,93686.1,2439.84,87.368
77482.3,56581,89745.3,39171.3,30837,83248.4,3188.49,87.369
96239.8,63479,99358.4,39993.8,26591,98568.4,2877.99,87.369
123940,93624,86756.7,28276.2,21157,87588.5,5574.51,87.375
84132.2,58079,94934.2,18409.2,13359,90311,3424.47,87.381
70883.6,42456,109417,26062,15676,108956,3382.38,87.385
103350,68396,99028.1,44103.4,28652,100878,6196.2,87.387
118591,68656,113201,47623.1,29072,107355,9076.95,87.397
98860.4,55422,116902,62644.4,40026,102570,10013.3,87.42
79026.5,55814,92791.8,40024.1,29054,90280.9,4046.85,87.45
73249.3,51448,93307.1,31488.8,24632,83779.3,2659.26,87.48
119826,89566,87677.4,27798,21571,84454.7,2567.49,87.486
106635,80566,86741.6,50951,40110,83249.1,7088.37,87.495
117070,83362,92035.7,28906.2,20706,91490.1,2888.34,87.498
91144.1,58809,101570,37358.7,24637,99376.5,9103.17,87.507
77080.4,49826,101384,49396.4,35230,91888.8,4502.94,87.51
131462,86511,99588.6,61383.8,42751,94099.5,6360.42,87.53
101186,72002,92098.9,32879.2,22822,94416.4,2861.43,87.548
68035.8,54975,81105.8,58999.8,49954,77403.5,2324.61,87.567
71240,47403,98491.3,34346.1,24335,92496.7,10017.4,87.573
72484.6,49818,95354.1,33583.7,24442,90047.5,2399.82,87.574
153470,94066,106923,88202,59794,96672,5140.5,87.611
158464,108066,96099.7,53941.4,35686,99061.4,3862.62,87.616
88223.2,58553,98744.6,35668.9,24761,94406.3,6916.56,87.639
122416,86343,92916.1,41208.2,30243,89297.3,7390.59,87.641
140100,105230,87252.6,53428.8,39086,89584.7,2938.02,87.644
127390,92189,90559.7,43683.2,33261,86071.5,2643.39,87.667
76885.9,55456,90861.1,26566.4,19424,89634.2,3274.74,87.685
143025,103874,90237.2,44926.6,30398,96858.6,2728.26,87.686
76101.4,53104,93917.2,26094.4,19840,86195.8,7264.32,87.727
99801.1,62730,104265,42172.8,26846,102952,4378.05,87.763
94833.3,68867,90246.3,31211.5,23771,86049.1,2976.66,87.766
96957.6,65564,96916.2,42147.3,29173,94682.2,3209.88,87.768
60603.5,38097,104253,33968,21765,102280,7762.5,87.812
93570.9,63890,95981.6,22326.3,16618,88047.8,9337.08,87.815
74338.4,48348,100766,27482.7,17816,101095,3910.92,87.838
109006,81645,87498.8,39867.5,30237,86409.3,3365.13,87.84
88033.6,65436,88168.1,38197,30396,82355.6,7716.96,87.843
82265.6,58507,92148.9,25256.1,19478,84977,9243.93,87.851
83213.4,54190,100636,40792.8,27559,97006.3,3281.64,87.899
95573.1,67905,92238.8,62522.3,46033,89011.4,4818.96,87.913
105556,78875,87705.2,43168.5,32086,88172.1,6543.96,87.935
86417.6,58863,96214.4,40115.2,27010,97334,3095.34,87.935
56567.1,36998,100200,39913.1,25718,101709,6194.82,87.943
120040,82055,95874.3,61096.7,42939,93249.4,3510.72,87.946
82798.8,54810,99002,54189.8,36387,97600.4,4605.06,87.962
96529.5,60970,103758,54448.6,35395,100815,2419.14,88.002
76394.6,51788,96674.8,32853,21315,101011,3107.07,88.05
78484.8,50835,101182,50143,31059,105804,9174.93,88.062
96943.4,70522,90089.4,25225,19671,84039.8,5307.48,88.072
104978,71390,96369.6,32735,22375,95880.2,3111.9,88.076
71829.3,45763,102865,76481.7,50331,99586.8,6828.24,88.081
118069,87790,88139.9,32163.7,24967,84426.5,2742.75,88.082
80943.5,57422,92381.2,41422.1,29219,92906.6,2378.43,88.095
72991.5,56454,84734,61089.8,49486,80903.4,2829,88.101
71978.4,47883,98514.6,28491.5,20571,90769.4,3957.84,88.123
96565,67766,93387.3,41595.3,26506,102844,5684.22,88.124
71109.3,47526,98056.2,24559.9,17858,90130.8,4927.29,88.126
85848.2,58447,96260.7,30012.9,21339,92175.2,4142.07,88.143
131224,85202,100935,48868.6,33642,95198,6670.92,88.152
73811.6,44840,107880,25522.4,16417,101884,5931.24,88.159
143646,93906,100249,38340.5,25862,97157.4,5372.34,88.19
117700,82947,92994.4,33711.3,23763,92972.5,3933.69,88.193
77907.6,57201,89259.8,18325.7,12897,93121.9,4020.63,88.202
77926,56844,89841.7,33722.4,25336,87228.8,2772.42,88.211
103718,77134,88123,32955.1,24970,86493.6,2392.23,88.249
106570,77818,89750.3,34460,27454,82260.1,3476.91,88.25
87147.5,54523,104750,50020.2,32550,100710,3066.36,88.267
96322.9,68410,92276.2,32385.8,25095,84576.2,4376.67,88.288
106761,77057,90798.5,31518.5,24613,83923,8956.2,88.3
78592.7,51922,99199.8,29994.3,21090,93205.6,3577.65,88.319
73739.2,50850,95035.8,38896.7,26430,96448.5,7657.62,88.332
91999,63729,94607.5,15799.6,12017,86164.9,5719.41,88.333
84578,48919,113308,45233.6,28671,103395,4832.76,88.359
91658.2,70281,85469.9,26557.4,21209,82062.6,3179.52,88.395
154252,109002,92741.8,45119.8,28947,102151,5124.63,88.397
83050.8,62855,86593.3,28619.8,22787,82311.3,2424.66,88.403
114933,81599,92308.4,33001.3,22991,94070.5,8734.71,88.41
140729,100083,92151.7,73672.7,52643,91716.1,3838.47,88.433
70673.4,43654,106099,40601,27742,95913.3,5506.89,88.441
87453.5,55499,103270,36302.3,22054,107876,9806.97,88.442
68835.9,43515,103671,31034.1,19622,103652,8934.81,88.467
65990.9,43573,99253.7,38842.9,26245,96993.9,2664.78,88.494
87713.4,63526,90488.7,40932.9,30762,87204.2,2780.7,88.505
125237,85182,96352.8,43282.3,29742,95371.9,2381.19,88.515
113050,83342,88896.7,34653.2,26055,87163,2596.47,88.537
137039,90432,99311.7,30228.9,19460,101803,5764.95,88.538
142387,89969,103719,45724.2,28473,105243,8409.72,88.564
81660.6,52583,101776,45531.7,34383,86786.1,5439.27,88.582
94550.7,61971,99989.9,42968.4,29515,95408.3,2409.48,88.598
73184.7,49704,96495.9,22883.2,16088,93216.7,7538.25,88.631
127856,83649,100171,48540.8,32865,96795.1,2336.34,88.64
100412,62798,104790,30808.5,20131,100296,7536.18,88.645
88608.7,65828,88215.7,23128.8,18148,83522.7,9506.13,88.649
64255.7,44642,94329.6,34397.2,24426,92289.1,3492.78,88.659
87449.3,66970,85576.8,32928.9,27514,78433.8,3012.54,88.665
84625.6,56052,98944.3,24211.4,16132,98358.5,9156.99,88.669
90500.1,60750,97629.9,82776.5,53882,100680,5030.79,88.695
89174.6,55641,105033,29078.7,18045,105608,8411.1,88.705
97728.7,70919,90310.7,52279.9,40307,85003,8839.59,88.708
73357.2,51762,92877.7,12504.2,8978,91275.8,3102.93,88.738
69310.9,48201,94237.9,23687,16809,92352.4,3080.85,88.752
119857,92220,85176.4,57723.3,45745,82696.6,4863.81,88.768
84548.9,59044,93845.2,27361.9,19808,90528.7,3855.03,88.786
105916,74123,93645.6,34605.6,26063,87016.5,2730.33,88.791
90162.2,65417,90326.2,46986.9,36340,84736.8,4117.92,88.801
124934,88261,92766.4,45917.4,35633,84451.1,3317.52,88.803
71184.6,53054,87932.2,26148.2,21182,80901.3,2938.02,88.832
114434,91534,81931.5,45238.5,36567,81077.2,2969.76,88.844
86825.9,61138,93071.8,18378.2,13010,92577.3,7527.9,88.855
75345.9,52415,94207.2,41219.2,29106,92810.5,5878.8,88.881
149664,107899,90903.2,49536.5,34315,94606.5,3527.28,88.883
65487.6,34154,125660,38997.4,25143,101648,3689.43,88.889
84789.6,47805,116238,45190.2,28381,104351,3247.83,88.91
61740.2,43974,92013.6,44255.9,32110,90325.6,2373.6,88.939
68380.1,43508,103001,31130,20768,98234.7,2553.69,88.959
74249.7,53436,91062.7,23259.9,17516,87026.8,4159.32,88.964
99630.8,72959,89494.1,37077.8,29762,81645.5,2272.17,88.966
113212,79031,93880.7,48435.2,32115,98840.2,9759.36,88.981
70417.1,46665,98893.3,30761.6,20973,96123.2,3616.98,88.987
72985.9,49250,97120.8,48373.8,31546,100495,9090.75,88.996
64468,43239,97712.1,26767.2,19403,90409.4,2744.82,89.014
92554.9,60250,100675,42352.2,27475,101023,6971.07,89.028
125685,87546,94086.4,45192.9,33550,88279.1,7239.48,89.028
110228,67942,106324,28500.4,18538,100756,9792.48,89.036
70154.4,47531,96729.3,26346.3,18582,92919.4,2430.18,89.038
133384,84882,102984,65416.1,39198,109371,2967.69,89.04
86519.9,67355,84183.3,77088.9,62463,80881.4,7144.95,89.046
131897,97499,88657.6,39122.3,29718,86275,2403.27,89.049
107170,75275,93304,32969.6,23238,92981.1,2285.28,89.056
97188.3,70343,90546.8,37391.1,27675,88544.3,6326.61,89.065
84078.2,57946,95091.1,27608.3,18787,96307.9,4525.71,89.072
111615,78522,93155.9,39860.6,30174,86574.7,3348.57,89.072
75247.2,53717,91803.4,50643.2,36405,91167.6,2635.8,89.076
86244.4,60723,93080.3,36857,27771,86977.9,8182.71,89.092
78131.2,56507,90615.5,27315.7,19974,89624.7,2413.62,89.096
69423.8,51463,88408.3,21073.3,16675,82822.1,3203.67,89.097
117563,89390,86190.6,35572.3,27507,84751.6,6178.95,89.149
92325.6,66702,90711.6,24712.3,18807,86114.1,10038.1,89.151
78689.3,53693,96045.7,23366.8,15721,97409.2,8019.18,89.176
104503,76270,89796,34764.3,27134,83965.2,2435.7,89.186
127395,94843,88029.5,32748.1,25286,84876.2,7322.97,89.188
69437.3,47289,96230.5,34797.4,23161,98462.1,9958.77,89.19
109525,62319,115178,40957,26591,100942,3669.42,89.197
84254.3,59619,92616.3,24546.1,17935,89693.4,2644.08,89.206
107295,78683,89367.4,39017.4,28799,88789.4,3160.2,89.216
93528.3,62047,98787.5,25002.8,17122,95700.6,3404.46,89.218
186090,117855,103479,72056.7,46907,100674,4686.48,89.24
110881,81398,89273.4,52121.9,38830,87969.7,3977.16,89.269
94530.1,70667,87666.5,33760.3,25654,86244.5,7583.79,89.305
121086,81255,97661.2,38267.4,27267,91975.4,2348.07,89.351
94812.7,68395,90849.4,27197.7,19638,90764.4,3256.11,89.354
99414.2,73655,88455.7,32443.8,24159,88010.1,3010.47,89.356
76344.9,52533,95241.8,41470.4,29557,91951.2,3921.27,89.366
143221,106707,87961.8,33271.8,25643,85033,2464.68,89.381
70490.2,49711,92930.1,31537.1,22914,90198.9,3652.86,89.382
129827,93261,91231.5,39924.8,30233,86544.9,7661.07,89.385
96023.2,68358,92059.1,26079.9,18778,91020,2568.87,89.391
111297,83014,87864,32640.4,24342,87877.9,2614.41,89.393
73107.3,50809,94297.4,31169.4,24333,83948.4,9599.28,89.398
108837,80598,88498,49462,38034,85227.4,5715.27,89.426
162508,111474,95538.9,80339.5,55214,95358.6,7762.5,89.44
111256,73707,98922,48288.3,32886,96230,9440.58,89.444
76780.1,59236,84946,30872,25060,80735.3,4192.44,89.458
75160.6,52114,94518.3,30122.6,21586,91453.6,4121.37,89.471
109085,69159,103371,47605.9,31895,97817.8,4347,89.473
86368.7,52911,106977,54465.8,33599,106237,3027.03,89.479
81969.5,56546,95001.5,30667.7,21306,94332.2,3767.4,89.534
99914.8,71562,91501.3,31408.8,23363,88105.4,4162.77,89.545
94004.7,58992,104433,37544.3,23188,106111,3456.9,89.551
65180.8,44657,95655.6,42371.5,32113,86471.5,9938.76,89.564
69832,53658,85290.4,21245.1,17367,80170.4,3386.52,89.581
71001.4,49953,93150.5,26140,17985,95252.1,7922.58,89.603
68898.4,38822,116308,35495.7,22022,105633,2792.43,89.623
75115.2,51203,96141.8,26838.9,18955,92794.3,2993.91,89.639
88724.4,50851,114347,61107.8,40387,99159.6,5109.45,89.655
116609,72250,105773,51220.1,31914,105181,3378.93,89.66
77635.7,49262,103283,38023.1,23671,105272,4054.44,89.666
80402.5,49422,106618,39598.4,24595,105514,3151.23,89.673
87417.3,60059,95389.2,28459.1,20758,89849.3,2419.14,89.712
68690.4,46695,96406.3,26170.3,18179,94345,2698.59,89.717
93032,64983,93823.7,29910.1,20975,93453.6,3803.28,89.727
100043,67656,96908.4,84658.9,55649,99700,3307.17,89.74
72617.4,47138,100960,23121.9,15774,96064.2,3899.88,89.744
52236.1,36568,93615.9,45427.5,32232,92365.9,2675.82,89.751
103752,81033,83909.8,45242.6,33773,87792.6,3876.42,89.773
85668.6,55559,101053,29707.3,19207,101364,3344.43,89.783
87148.9,64808,88127.9,38116.3,27864,89649.3,2423.97,89.784
77825.2,51506,99024.5,38944.3,24038,106176,7964.67,89.797
141512,95569,97040.9,45853.3,31889,94234.4,5776.68,89.801
82273.4,51839,104012,46475.6,28303,107615,6256.92,89.809
130468,90529,94448.9,41145.4,26673,101095,4703.04,89.825
94625.2,61291,101179,47565.8,28502,109370,2813.82,89.849
124803,83170,98341.9,55055.8,41674,86580,6963.48,89.862
75690.3,53926,91986,36692.1,25966,92607.9,3803.28,89.88
64622.8,42106,100582,29238.8,20727,92449,5686.98,89.891
126673,92223,90016.7,61630.1,42303,95477.6,7547.22,89.914
155741,96968,105258,47614.1,30933,100877,5445.48,89.926
83966.7,51428,107001,38724.2,23888,106239,2275.62,89.943
69676.6,48950,93285.5,23539.3,18322,84197.9,4137.93,89.984
60013.5,41170,95531.7,43742.6,29722,96450.8,8184.09,89.985
103154,58427,115706,62737.6,39702,103561,5841.54,89.996
149629,101516,96596.4,45905.7,31484,95555.7,3316.14,90.019
102058,74158,90192.4,36038.7,27498,85891.1,2426.73,90.028
67452.8,48433,91272.2,28986.9,21749,87345.9,3532.8,90.037
74500.3,58755,83098.5,24595.1,21015,76700.5,2297.7,90.039
74724.7,48890,100167,22422.9,15063,97557.5,4200.72,90.054
71071,45592,102161,39065,28661,89325.8,7015.92,90.057
86552.5,61712,91915.8,45415.8,35876,82962.7,3064.98,90.059
72474.7,54560,87054.6,20693.1,15316,88544.2,3258.18,90.092
85295.8,63007,88719.5,21169.9,16530,83931.6,2579.22,90.098
87225.6,67382,84836,25909.5,20330,83522.1,8649.84,90.124
74786.4,43953,111510,27494.4,16597,108566,3409.98,90.132
98004.1,57119,112446,77317.3,47954,105665,8730.57,90.136
85207.1,62394,89497.9,30339.3,23079,86152.6,3615.6,90.142
95792.5,68542,91591.4,34965.1,26951,85023.6,2282.52,90.149
67962.6,46046,96729.3,37905.1,27367,90771.8,9562.71,90.157
89809.3,62970,93469,43955.1,30311,95036.1,2499.87,90.161
85099.2,55614,100282,34007.3,23882,93321.5,2490.9,90.198
75932.4,42123,118137,21457.6,12870,109265,9472.32,90.225
74909.3,57150,85901.2,21441.1,16871,83288.6,7233.96,90.231
105830,76223,90991.7,52700.1,39279,87928.8,2922.15,90.282
68750.7,48637,92638.3,21882.7,15856,90445.4,3017.37,90.307
90416.4,64951,91230.7,34647.7,25923,87592.8,4398.75,90.317
117195,87220,88059.2,46209.3,34720,87222.7,5433.06,90.321
100892,66407,99569.1,37837.5,24451,101416,4870.71,90.335
85367.6,63401,88242.3,36931.6,27145,89163.6,6559.14,90.354
98116.3,69383,92676.2,36110.5,27335,86575.3,4249.02,90.369
148815,102679,94982.5,46192.1,31083,97392.2,2481.24,90.419
70817.5,48131,96426.4,32792.9,22975,93541.6,2744.13,90.42
91725.6,60654,99108.5,43040.8,29991,94052.3,6684.72,90.442
84684.5,56565,98115.2,32882.6,22913,94051.3,7938.45,90.458
79949.5,57216,91575.3,36370.6,26320,90561.7,8809.23,90.458
91734.8,68533,87723.2,30947.2,24833,81671.8,6320.4,90.46
81614.5,58905,90801.9,19663.6,14413,89410.6,2369.46,90.517
145850,92024,103869,60272.9,38396,102876,2279.07,90.563
82566.6,62593,86448.7,26724.4,22169,79002.6,3635.61,90.578
137095,90624,99141.9,43705.3,29020,98699.9,2389.47,90.616
108242,79280,89477.4,28324.5,23348,79504.6,2361.87,90.619
71355,46862,99789.2,19244.1,13127,96075.4,3037.38,90.624
104929,66556,103321,41892,29516,93015,4621.62,90.625
