"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","585_15 YG E-A","Time"
144702,124148,76386.3,145645,131862,72386.5,26198.3,55442.5,29.556
137270,121894,73802.9,184370,167468,72150.4,11830.8,20075.2,29.556
152516,124994,79966.3,70410.7,64584,71448.6,13274.2,19688.1,29.556
116640,93889,81416.5,104943,96743,71090.6,24840.9,50112,29.556
126763,109194,76080.4,140989,130373,70872.3,11508,24346.1,29.557
113228,93625,79257.8,90305.8,82923,71370.8,37259.2,54102.7,29.558
117708,98258,78508.8,98790.2,92716,69829.6,40736.3,67010,29.559
181233,149645,79369.8,113189,102927,72070.2,36442.4,49181.1,29.56
117398,105740,72761.4,117521,104042,74026.2,5636.71,90574,29.562
185353,158652,76565.6,100594,81338,81051.1,13466.9,16874.5,29.562
110582,89581,80899.8,185974,162795,74867.1,21947.6,174859,29.564
125619,96066,85697.1,65110.5,59164,72123,6137.73,11984.2,29.565
136505,118992,75181.7,174008,155734,73225.9,23324.7,39931.3,29.566
98936.3,81741,79322.4,87454.3,79807,71815.8,17531.9,26849.9,29.566
159271,125661,83064.6,155529,141327,72121.6,21958.4,41370.2,29.567
128982,105063,80456.2,170403,153465,72769.1,16567.5,43907.2,29.567
124401,108513,75131.2,169799,155447,71586.7,15416.5,31700.2,29.567
111782,91872,79738.8,126243,115410,71687.8,19380,34028.3,29.568
144608,126644,74832.2,213568,187906,74486.3,30846.1,262143,29.568
124224,109398,74417.9,164095,147944,72690.7,22502.7,43074.6,29.57
105848,94588,73337.8,137466,128426,70149.2,9747.33,20886.1,29.572
117725,96061,80315.9,186294,170063,71791,25703.8,262143,29.573
152233,137221,72705.8,124781,117939,69337.8,12690,31198.2,29.573
134434,107150,82223.7,123829,114033,71165.6,26872.7,47515.1,29.574
163831,145219,73935.4,101865,94761,70449.4,30382.2,54790.9,29.576
118751,107180,72611.4,148653,135354,71974.9,10493.7,20111.8,29.576
119879,96828,81137.4,106883,97930,71527.3,15101.1,23511.8,29.577
163771,139332,77031.1,63418.5,59586,69751.2,4259.61,7754.31,29.578
164223,153146,70276.1,135850,124421,71555.8,7925.14,14155.8,29.579
132556,107302,80960.1,184255,164380,73459.7,14018.2,21287.2,29.579
146192,128972,74286,164264,149738,71893.4,24734.2,46657.2,29.58
179211,150725,77922,82151.3,76935,69979.4,11296,18076,29.581
102373,91711,73155,84669.6,80016,69347.4,25599,98370,29.582
108837,89373,79808.6,89341.8,82427,71033.8,35424.8,64661.9,29.582
122050,93224,85800.2,100049,91562,71610.9,25696.8,39397.1,29.583
110066,91288,79017.2,99229.2,92398,70381.2,39481.9,74154.5,29.584
133152,120494,72420.7,180101,161621,73029.6,31873.1,54022.6,29.584
118050,101377,76314.3,170617,154723,72268.2,11238.6,137766,29.585
159788,134432,77897.3,179678,163878,71854.6,10107.8,21528.2,29.585
94770.6,87942,70624.8,100330,93656,70206.5,20464.3,29190.2,29.585
126402,95793,86476.6,98814.7,91351,70890.5,17820.1,34693,29.585
123405,105261,76832.3,77566.5,72299,70310.7,19502.2,33076.5,29.586
163713,136600,78543.7,125007,114650,71456.4,8827.54,15069.3,29.587
157732,139410,74148.9,114400,104732,71585.7,18868.6,31103.4,29.587
171860,156324,72049.1,169385,157238,70598.7,20725.6,47114.9,29.588
112484,94972,77620.1,168944,155818,71056.8,15723.8,34212.8,29.588
119420,102918,76043.9,171222,154408,72672.4,14598.2,23128.9,29.59
147345,133865,72135.3,146669,135467,70955.1,12818.3,24739.3,29.59
96289,80752,78145.4,182060,163638,72913.8,16679.8,35600.4,29.59
174916,143748,79745.7,78001.2,73970,69107.6,14949.3,25220.4,29.59
124013,116159,69967.3,124730,116464,70187.7,22015.7,108418,29.592
107125,97932,71688.1,152054,140638,70855.9,16190.6,33109.6,29.593
133010,105614,82536.1,109200,101909,70224.9,14084,27145.7,29.595
167994,149661,73564.1,152054,138015,72202.3,9033.87,16127.2,29.596
100958,87441,75666.9,108693,100391,70955.4,4942.05,17680.1,29.598
158755,147476,70548.3,149693,137126,71541.9,21907.2,85373.1,29.598
131872,108545,79620,84953.9,80115,69494.3,23184.6,40274,29.6
149000,128532,75972.2,215901,181314,78037.3,37469.3,57716.7,29.601
157014,135444,75972.9,134336,121926,72206.6,13580.7,28676.9,29.602
114670,95409,78766.1,71114.3,67347,69202,18181.5,34063.1,29.602
122755,103817,77491,65560.8,61835,69484.8,20440.3,32765.9,29.603
107624,88126,80035.9,108571,102321,69539.4,29485.9,133078,29.603
134100,118801,73975.7,141816,127475,72908.8,43854.8,72493.6,29.603
124781,108468,75392,185002,169270,71626.9,24251.1,47920.5,29.604
119442,100754,77691.9,188171,167422,73658.1,18816.4,34567.7,29.607
115737,100324,75604.7,87530.5,81750,70170,32703.5,51084.7,29.607
107686,95128,74187.5,111607,105310,69454.5,34871.6,64752.4,29.61
145942,113924,83954.9,80755.9,75094,70477.2,27612.5,43701,29.61
184412,153640,78661.9,194605,168506,75686.7,26172.4,41077.1,29.61
155874,143428,71222.8,71733.8,67030,70134.9,22757.4,33374.9,29.611
167725,149625,73463.9,91162.1,85775,69652,10826,19883.8,29.611
153635,129980,77463.1,124859,113758,71931.2,22153.9,37232.5,29.611
123753,102067,79460.2,93196.8,86541,70576.3,17200.6,32533.7,29.613
109112,95112,75182.2,193798,173066,73386.7,12163.1,92485.4,29.614
123498,101760,79535.6,89473.9,84722,69211.8,16955.7,28795.3,29.615
152802,132679,75475.8,140066,126509,72558.8,63683.1,97504.4,29.616
108073,90643,78138,111016,102637,70886.4,27705.1,45459.2,29.617
123113,108311,74492,79878.4,74473,70292.7,34970.8,48457.3,29.618
100520,95761,68792.7,191845,174195,72176.3,26010.7,43625.3,29.618
157285,141226,72988.2,127010,116101,71693.6,29254.2,111688,29.619
104258,83925,81413.5,86409.5,74711,75797.8,13521,28213.2,29.62
158374,139653,74321.3,104109,94803,71969.3,10764.9,21262.8,29.621
104199,92541,73792.1,82544.2,74731,72387.9,19426,52360.9,29.622
157193,147248,69962.1,139638,128790,71056.1,11396.6,127182,29.623
166246,150033,72618.1,75689.3,68951,71940.5,11990.6,20478.9,29.623
177114,151621,76554.9,72687.9,66899,71206.9,12855.4,18858.1,29.623
123177,102216,78975.2,84693.1,77886,71263.7,19435.4,29556.5,29.623
122880,100352,80248,92975.4,85926,70912.6,25315.1,37292.6,29.624
107663,89693,78666.5,186892,169039,72457.6,17264,29586.1,29.624
126744,104764,79285.9,161427,147418,71763.9,9702.21,19333.1,29.626
123338,96982,83346.2,104339,97528,70112.8,25507.4,58936.4,29.627
159988,132101,79370.7,85490.6,80183,69874.1,17824.8,28842.2,29.628
143045,126385,74174.8,163369,149399,71664,10358.3,25270.9,29.633
149021,136140,71736.6,151795,140762,70672.7,29666.4,57445.2,29.633
139337,120261,75931.5,132134,122631,70614.8,12530.2,23821.5,29.633
156153,127409,80321.4,187666,166599,73823.2,22136.1,33517.6,29.634
93066.7,76901,79312.6,168701,154979,71338.6,22818,44819.8,29.635
145433,123733,77029.6,100991,89267,74143.4,66269.5,103015,29.635
98983.7,80604,80479.8,93790.4,85214,72131.9,22535.1,41184.9,29.635
177225,152086,76368.8,152109,138488,71982,25393.2,40253.2,29.635
125458,106544,77169.9,155054,141458,71834.9,15346,29419.1,29.636
112578,103329,71401.9,84478.3,76391,72474.1,21545.7,32869.5,29.636
117053,88556,86625.2,91132.5,84314,70835.9,23558.3,47015.7,29.637
96876.5,92525,68618.2,123637,114479,70778.6,14672.5,30205.5,29.638
139114,115808,78724.7,85815.9,78838,71336.5,29926.3,46917.4,29.638
165038,135073,80074.9,111200,100867,72249.4,29581.3,52963.9,29.639
106743,89892,77820.9,80004.3,73494,71341.4,25937.9,49145.4,29.64
125646,112608,73123.8,98572.2,91862,70323.1,16796.9,29584.3,29.641
153120,141618,70858.8,215486,188840,74783.4,19764,29407.7,29.642
148809,124660,78231.6,88664.1,82918,70077.5,23290.8,38119.9,29.642
119579,97017,80777.1,119146,107611,72561.2,12569.7,25918.2,29.642
109475,98269,73009.6,194001,174527,72848.6,13767.2,171346,29.643
146582,128492,74762.5,168768,152222,72659.4,20256.5,170709,29.643
96854.4,78114,81258.8,95527.5,88152,71019.3,24165.5,59107.8,29.643
142622,129281,72299,154827,141987,71462.7,19851.4,36949.8,29.645
169098,146452,75669.8,145170,118470,80306.3,69920.5,119557,29.646
119395,100996,77475.2,187413,169478,72471.5,14477.9,163398,29.647
118565,103667,74954.5,132485,124361,69817,13457.5,28650,29.649
149745,135468,72442.9,195406,175102,73135.4,19547.3,169182,29.649
94447.2,75333,82164.4,90811,82791,71884.5,15715.9,31789.8,29.65
171787,136488,82485.4,63098,58522,70660.4,6570.6,12798.6,29.65
100497,79420,82928.5,114101,102666,72835.7,40183.6,65205.6,29.651
122262,110773,72332.9,160530,147831,71165.6,21230.4,179718,29.651
129639,106760,79580.6,95706.6,88746,70676.2,13787,23220.3,29.651
128420,98176,85725.3,94251,86242,71622.1,21291,31754.1,29.652
157169,132095,77976,137779,109888,82170,33423.1,194897,29.653
179095,156972,74772.2,168009,152154,72364.9,10780.9,128302,29.653
102327,82977,80818.8,104715,95879,71575.7,10214,20587.7,29.653
151810,132733,74955.2,171860,150971,74603.9,44282,69822.7,29.654
125417,102548,80150.8,64628.8,60774,69692.8,17440.3,34816.5,29.654
120811,94259,83997.1,103572,92911,73055.9,24283,40129.6,29.656
139856,124972,73341.1,172333,156382,72220.5,28036.9,62913.2,29.656
198626,166938,77976,167220,145697,75217.4,87353.7,122506,29.657
159435,139940,74665.8,141461,130710,70926.4,23120.7,47288.9,29.657
116267,102132,74606.3,131850,117970,73246.5,33660,59323.6,29.657
101152,88133,75217.1,159941,142215,73704.8,9780.23,17701.9,29.661
144873,115574,82150.1,108973,96920,73686.2,12956,22084.1,29.663
127909,99404,84328.7,185054,152366,79595.6,30441.9,50127.7,29.663
116899,94865,80758.1,75847.2,70624,70382.9,16294.4,29761,29.663
140756,107374,85910.7,123468,112421,71975.6,22651.7,34988.8,29.663
137055,116861,76860.9,202665,181691,73101.3,22176.9,136560,29.664
176313,150036,77014,194580,167318,76213.9,59675.4,110459,29.664
129204,108951,77718.5,75851,71414,69607.8,31489.5,51208.2,29.669
100954,83265,79458.5,108809,99107,71951.7,35688,61148.8,29.67
106362,90649,76895.7,58076.5,55327,68792.8,32831.9,106465,29.67
105824,89647,77362.1,191932,173296,72583.8,17289.9,262143,29.67
123651,105743,76634.6,68573,64669,69492.3,28830.7,46238.8,29.674
104941,91325,75307.1,127704,118159,70829.9,19555.3,39683.3,29.674
95897.1,78753,79802.8,152782,138391,72350.9,10635.2,18135.2,29.675
114293,101825,73560.3,137089,124391,72226.1,29886.4,36557.4,29.675
112073,88312,83169.3,74633.2,66986,73017.6,9603.04,15988.9,29.677
137761,119673,75441.6,162140,144415,73579.7,17234,105615,29.678
169725,156344,71145.1,154010,141566,71296.6,18905.3,38704.6,29.678
154091,131073,77045.1,89834.4,81287,72427.2,15424.9,23702.3,29.678
125970,102317,80686.2,64324.2,60143,70092.1,17667.8,33019.1,29.679
113417,86013,86415.7,82876.5,75371,72062.1,29361.4,50065,29.681
147369,123920,77937.3,145142,133042,71496.5,36494.6,64618.4,29.683
170328,138789,80428.6,149795,135924,72223.8,27948.1,45447.1,29.685
154699,127396,79581.4,106517,95142,73371.4,15435.7,22687,29.685
119241,103056,75828.6,94288.6,86066,71797.2,30231.8,50687.9,29.686
92801.8,76444,79559.6,125101,114510,71597.3,11419.1,21576,29.686
119864,97760,80354.3,73111.8,68118,70340.5,7297.22,11926.8,29.687
146735,129770,74103.8,188569,171525,72048,21556.6,194425,29.687
101536,84616,78640.6,95660,80250,78120.6,27198.9,45534.1,29.687
160421,132248,79497.4,97837.5,89914,71311.3,18223.8,25697.2,29.687
153154,123916,80999.1,89928.4,83178,70854.6,17508,26867.3,29.687
116370,95066,80222.3,105418,98689,70004.6,31269.6,192199,29.688
111780,89672,81693.4,98645.5,90922,71103,29321.4,46678.1,29.689
112792,89419,82666.6,95255.8,87860,71052.7,15825.8,44303.9,29.689
109121,91822,77882.9,142765,119857,78061.9,19704.8,48178,29.69
129861,119905,70977.7,144725,129431,73279.8,25553,45133.9,29.693
107295,94032,74779.7,148904,135538,71998.6,15559.8,31175.6,29.693
150438,136010,72488.1,111987,104503,70229.6,13082.5,29033.6,29.694
125956,97117,84997.2,76737.8,71183,70650.2,21097.4,31213,29.695
137485,117604,76614.8,177482,160450,72492.7,14211.4,150308,29.695
122901,105819,76115.2,188285,170196,72501.5,20365.1,41566.9,29.696
104889,93754,73319.7,171591,155987,72092,20320.4,41836.6,29.696
116504,87778,86982.9,123602,108526,74639.7,30070.1,52661.1,29.697
116756,93780,81592.4,85784.4,79074,71097.5,22400.7,37698,29.697
185090,170693,71063.7,90947.4,85523,69692.7,21165,34959.2,29.7
112806,93871,78755.7,178162,159008,73430.4,21118,36160.7,29.7
126437,109559,75632.4,151175,136605,72525.9,24233.2,39702.4,29.7
111369,86729,84155.2,90846.8,83323,71453.7,21500.6,34773.9,29.7
112796,94585,78153.8,85901.9,77455,72683.1,18672.2,27891.3,29.702
162207,140293,75772.9,197493,176451,73351.1,25467.4,48659.1,29.702
120258,100383,78511.8,99931.4,91104,71886,18482.8,36429.5,29.702
190875,154468,80982.2,168558,148146,74565.7,86162.8,108941,29.703
167232,140285,78124.5,130489,120171,71163.2,10695.8,22168.5,29.703
129140,118809,71234.9,161440,148751,71126.4,7722.57,190597,29.703
164483,140308,76827.7,93117.3,86726,70365.7,16538.4,29267.7,29.703
134509,117392,75091.9,100341,93798,70107.4,12711.2,24091.2,29.704
101446,87100,76330.3,143604,132126,71229.4,12496.8,155332,29.704
153474,125648,80049.8,110887,102354,70999.3,13965.6,33959.6,29.705
120637,101976,77528.9,201027,172526,76362.3,30567.9,51000.3,29.705
124229,101380,80306.2,155556,137330,74233.7,25940.2,38156.5,29.706
160274,137474,76405.2,117079,107372,71461,18122.7,28121,29.706
134503,107608,81915.8,109735,99774,72078.9,19709.4,32308.3,29.706
164851,144089,74979,98963.7,91211,71106.4,15689.5,23140.3,29.706
129349,109936,77108.5,182419,159330,75033.1,85946.5,128919,29.707
144851,126904,74804.1,152259,139450,71555.9,7615.41,21897,29.707
101571,92085,72287.2,57373.8,54455,69048.8,12791.5,50071.1,29.708
168648,132943,83137.5,192025,167568,75101,48826.4,83732.3,29.709
141756,113889,81571.9,104579,96707,70870.8,27834.8,50073.7,29.71
138617,113320,80165.9,192777,172542,73221.6,19227.2,36473,29.712
119853,98110,80059.7,78907.8,72931,70906.8,23032.3,43399.9,29.712
156358,138691,73884.3,213757,193453,72414.5,12110.5,23714.5,29.713
164218,144856,74295.7,165387,151838,71383.9,21665.1,45460.1,29.713
96633.1,79300,79860.6,153298,139218,72164.1,13871.1,129190,29.714
162777,129288,82511.3,144283,130574,72416.9,21004.8,34758.2,29.717
129318,103956,81525,59525.5,55430,70378.2,30910.5,43953.3,29.718
121126,103633,76598.5,106176,95107,73163.6,37852.4,65408.3,29.72
106022,93146,74595.5,164745,145009,74455.5,12510.9,20251,29.721
132794,116812,74502.4,161079,149294,70709.2,25671.4,128325,29.721
195668,172524,74327.8,167515,152046,72203.6,26271.6,40528.1,29.722
185799,170752,71311,186773,168754,72533.7,16401.1,28759.6,29.722
100424,85949,76572.8,190126,172395,72276.4,28097.5,205181,29.722
128353,105839,79477,133129,121520,71796.7,39798.2,65730.2,29.722
184216,160245,75339.4,167098,147127,74431.9,7026.5,9570,29.723
106817,90736,77150.6,178511,164118,71283.3,25175.1,40945.7,29.724
156262,142405,71913.1,148891,138679,70361.8,10817.5,23568.3,29.725
178825,172850,67801.6,133715,124168,70575.2,46131.9,85977.8,29.725
105618,83431,82964,86463.5,75801,74754.6,17473.7,28233.2,29.726
162682,137276,77664.8,197298,176266,73355.9,25247.5,175619,29.729
113344,93150,79743.6,156157,141267,72443.5,16028.4,31824.6,29.73
147059,130704,73736.4,90980.2,85190,69990.4,16149.2,26131.3,29.73
110696,90110,80508.2,77257.7,73093,69270.1,22995.2,41239.7,29.731
195391,164797,77702.4,152321,135259,73802.9,17972.8,31837.7,29.731
137694,106405,84807.3,94261.8,79079,78118.6,24671.7,43606.1,29.732
99389,82257,79185.4,171726,157043,71663.3,36988.5,236251,29.735
109888,93793,76781.8,113900,103943,71814.1,21062.6,32411.8,29.741
112806,104540,70717.8,156814,145498,70633.1,21347.9,145728,29.742
105943,80725,86008.7,168048,150035,73404.2,15137.8,25544.9,29.742
109796,98605,72973.9,109103,103119,69339.4,15383.1,32143,29.743
101064,78852,83996.9,155498,140482,72541.1,18813.2,35662.2,29.745
203204,190501,69906.1,166975,153171,71442,12493.5,23649.2,29.745
114104,89988,83099,120070,109010,72185.4,15401,24622.7,29.746
136004,109021,81756.4,114117,105435,70932.5,37546.4,60833.9,29.746
99188.4,81488,79771.4,106309,98374,70822.1,40552.5,74352.8,29.747
145027,112145,84752,111969,103623,70814.1,24041.4,41926.2,29.747
103967,84384,80745.2,96287,87686,71964.4,39885.6,57578.3,29.748
129602,106670,79624.9,153612,141685,71052.6,16357.4,202165,29.748
114585,88690,84670.4,114202,93976,79641.3,14101.4,42588.2,29.748
105355,87160,79216.7,119864,107390,73148.2,46524.8,70834.5,29.748
186881,170291,71920.8,118986,108365,71959.1,42347,58733.7,29.75
98455.6,86080,74958,173111,159842,70976.5,17296.9,35405.5,29.75
102222,81768,81929.7,80861.6,75642,70058.3,11520.6,25678.1,29.75
143783,126203,74665.2,212960,189802,73532.2,17529.6,30844.1,29.752
118589,101790,76352,81796.5,76177,70370.5,20034.2,38364.4,29.753
166769,134409,81314.2,131045,116539,73693.5,12989.9,22433.8,29.753
98834.2,85782,75507.7,105722,97080,71370.2,13617.3,67736.5,29.754
147898,122221,79304.1,138074,121707,74349.1,31421.8,57145.1,29.755
132733,110228,78916.1,86173.1,81170,69575.5,27063.1,54350.6,29.755
185864,158113,77038.4,197290,167367,77253.2,30578.7,62833.1,29.756
168481,150276,73475.5,164744,150886,71555.1,19663.4,35320.3,29.756
144448,121212,78099.2,120759,108938,72647.1,27898.7,45038.2,29.765
129371,107252,79051.7,57920.4,55254,68698.6,8414.41,15385.1,29.766
158469,122521,84764.5,145413,128299,74277.9,44780.7,60446.7,29.767
106711,82625,84640.2,111205,100647,72410.7,16418.5,29245.1,29.767
144556,122191,77531.5,216077,188688,75048.8,40989.2,57744.5,29.767
151332,130376,76070,67550.3,60926,72661.5,3324.31,6243.99,29.768
159672,136652,76576,79159.8,73614,70473.2,9073.82,14109.7,29.768
111147,97741,74524.8,137740,127995,70525.4,9043.74,21040.9,29.769
102066,83277,80322.4,78512.6,73659,69854.3,19043,36633.1,29.77
137608,116138,77651.2,95520.5,89541,69912.4,31918.6,53572,29.77
150725,124218,79521,91384.9,83269,71923.6,20103.8,38751.5,29.771
195804,164341,78082.9,118825,104291,74669.1,16208.9,29088.4,29.772
110420,91544,79049.4,86393.5,78734,71911.6,28606.1,43398.2,29.772
175266,145537,78922.9,153275,135191,74302.7,31168.1,59705.5,29.773
145218,121169,78543.4,94193.2,86663,71230.4,21696.1,33154,29.773
126098,111780,73930.3,152544,140914,70944.9,14897.1,65579.7,29.773
130803,111252,77053,69383.3,62338,72942.7,32958.3,51694.5,29.774
137731,113589,79464.9,101605,94291,70619.2,14207.2,24594.9,29.774
130888,102845,83405.8,92005.3,84795,71108.7,21875.2,33127.9,29.775
147773,123323,78529.2,171279,147460,76122.1,70180.9,86560.6,29.775
119071,101145,77151.3,143273,131867,71204.8,19719.8,33079.1,29.775
117989,100040,77294.1,71076.7,67306,69207.5,16255,30735.4,29.777
114283,98331,76167.7,185525,169876,71573,24003.8,52374,29.777
161660,139137,76144.6,103048,95639,70612.9,11415.8,18282.2,29.777
138966,119257,76366.6,98228.1,89931,71582.4,24792.5,37911.1,29.778
175384,155296,74013.4,157690,145266,71140.9,26105.7,47110.5,29.779
102766,82253,81879.8,63750.8,58927,70900.8,8188.34,10929.8,29.78
114933,91882,81977.6,84325,79381,69617.7,19545.9,36777.5,29.781
123000,107667,74869,211375,188169,73618.2,25505,244487,29.781
182700,155516,76991.8,99531,91278,71461.5,16338.6,35864,29.781
174686,161220,71009.9,132009,120550,71765.8,9152.31,14319.3,29.782
179139,144157,81439.5,117465,103371,74471.6,28179.8,51586.6,29.784
149108,130857,74676.5,156847,143855,71455,15408.5,26905.6,29.784
125577,101396,81164.9,121133,111858,70969.9,15049.9,34658.2,29.784
163022,142996,74714.1,73641.5,68914,70031.8,19892.3,32869.5,29.785
121078,94680,83808.6,82063.9,74954,71752.5,23816.3,37688.4,29.785
112775,90742,81448.7,196049,177336,72451.5,11509.8,22346.8,29.785
137408,113404,79408.1,124213,114106,71340.9,27811.8,52865.6,29.786
129600,98052,86622.3,128181,114674,73255.4,36461.2,51291.7,29.786
109471,84952,84451,133827,120058,73052,44454.5,75035.8,29.786
115891,91980,82572.7,73442.7,68010,70771,18400,26252.2,29.787
180615,152896,77417.4,111412,104182,70084.1,8584.08,16053.2,29.789
127912,112851,74282.2,168573,154130,71677,15045.6,208013,29.79
189309,172145,72070.5,171793,157623,71427.6,22009.2,85978.6,29.79
118703,91833,84711.3,122178,108219,73989.3,27395.4,39438.8,29.79
163372,141564,75631.7,131032,119562,71823,16302,28005.3,29.793
135862,102194,87127.2,141358,122872,75395.7,22240.4,41125.8,29.793
155514,130753,77946.5,124833,115831,70629.5,19988.2,34841.8,29.799
131793,118528,72870.3,92947.7,83398,73040.3,46456.7,58814.6,29.801
118307,90605,85573.6,92458.9,84847,71415.4,11068,20844.3,29.801
138821,112310,81006,94128.3,87196,70746.3,30232.3,56449.9,29.802
150575,128709,76669.7,115827,106055,71574.4,29183.7,44936.4,29.803
165410,148609,72945,205885,184247,73232.7,24585.2,35123.6,29.804
110175,90368,79900,170946,151558,73919.7,16327.8,25553.6,29.806
150242,132012,74585.9,154300,138906,72798.9,31961.9,138942,29.806
170230,147483,75643.9,130680,119764,71509.2,10068.8,15570.4,29.806
127256,110388,75550.2,155335,141170,72111.7,19559.5,31902.9,29.807
122164,99887,80151.7,100177,90688,72393.1,30846.1,51464,29.808
168503,148628,74299.7,210318,190486,72359.3,12116.1,33739.5,29.809
148486,132612,73380.9,138161,127526,71001.2,27926.9,41391.1,29.809
152799,135953,73656.7,170880,151415,73960.8,16951.5,39858.2,29.81
115495,88704,85330,99857.1,91526,71501.4,24084.2,35550.8,29.811
132041,110864,78054.4,102463,94966,70709.9,39211.6,55913.2,29.811
106932,86480,81034.9,151829,137269,72487.3,18885.5,29876.7,29.813
112001,90716,80913.1,113073,103738,71433.4,23767.9,36332.9,29.813
184609,169301,71461.5,187316,170115,72162.5,24953.2,50544.4,29.814
105298,91557,75371.8,136472,129239,69203.6,19870.2,45744.6,29.814
116940,108516,70623.7,96789,90562,70042.2,17547,25064.7,29.815
101377,85678,77544.4,80837.6,74081,71513.3,49749.5,80512.4,29.815
191145,153055,81845.7,156709,136000,75515.4,48198,70238.6,29.816
134835,120456,73359,89594.7,83310,70479.9,12632.2,27665.1,29.816
113486,95021,78271.4,151951,136843,72771.2,15308.8,28092.3,29.816
149127,119572,81735,127118,111286,74859.5,41546.6,62264.2,29.816
120253,103756,75956.2,200251,178570,73493.2,47436.6,69007.5,29.817
118409,98876,78482.4,71466.8,68462,68412.4,13769.1,30800.6,29.817
171138,151012,74270.2,199047,180934,72096.8,45775.2,84851.1,29.817
138869,124645,73014.9,99622.1,92835,70327.3,11661.2,20810.4,29.818
202905,173424,76676.7,107053,95686,73321.5,21100.7,27431.1,29.818
160208,134118,78284.7,188940,170796,72498,25319.8,55459,29.818
95179.5,77823,80152.2,94791.5,88320,70338,21873.3,44530.1,29.819
157471,134564,76692.2,179518,143814,81806.5,77508.2,111498,29.819
113466,89081,83475.7,180676,160399,73820.6,12377,27378.9,29.82
143698,117593,80084.4,130456,117243,72921.5,34351.8,48250.2,29.821
153772,140473,71740.7,146363,136219,70416.4,13521.9,27122.2,29.823
92480.2,83141,72897.7,108435,101988,69678.8,5461.4,9576.96,29.825
157918,146130,70822.7,173736,159560,71358.5,21637.4,49981.5,29.825
160025,147202,71244.9,137050,126540,70979.3,14727.9,28884,29.825
166250,147593,73820.5,135327,125787,70506.2,19013.8,35401.2,29.825
158239,130894,79227.1,114985,99905,75428.2,36953.3,65384,29.827
144476,115335,82094.8,138621,124733,72832.8,23475.6,37553.6,29.827
164489,150829,71471.2,110872,103899,69934.4,13015.2,28960.6,29.827
141910,114638,81126.5,113795,97521,76472.1,54557.6,69934.1,29.828
118090,91691,84404.9,200443,177572,73976.9,12716.8,21064.4,29.828
105989,91032,76303.9,66893.2,63022,69561.6,10245.5,16289.9,29.829
137898,119108,75874.9,214188,189238,74176.5,23864.7,47250.6,29.829
176036,161931,71244.5,166692,151300,72203.1,26016.4,45441.8,29.829
114362,100420,74634.8,145733,135062,70714.1,11947.9,143246,29.831
110481,95750,75618.9,93200.5,82680,73875.1,15641.1,33332.3,29.833
170679,143841,77763.7,150115,135511,72598.9,21994.6,36289.4,29.833
167883,148138,74271.3,183542,165201,72811.8,18366.2,40512.4,29.833
136239,119890,74473,91087.4,84760,70428.3,16182.1,27457.2,29.833
112958,100577,73603.5,176941,159923,72509.9,16065.5,193398,29.833
180556,153164,77256.3,128105,115726,72546.3,35114.6,61355.9,29.835
136687,125365,71454.8,152387,142211,70225.5,18027.8,36684.4,29.836
98516.8,81871,78860.6,174368,153232,74575.7,20999.1,200964,29.836
148571,127283,76496.8,198344,178253,72922.5,30218.2,47633.4,29.837
163346,149769,71477.2,168996,149787,73940.5,25991,44867.6,29.838
100766,81936,80596.9,83464.5,77954,70168.7,19242.7,34732.1,29.838
168757,139335,79374.6,78001.7,72921,70102.1,12360.5,22132.8,29.838
184985,153873,78786.9,161564,144279,73387.3,43102.3,65772.9,29.839
126808,110080,75495.1,173813,159378,71471.7,5295.49,148364,29.84
136350,116504,76699.5,132209,109758,78941.2,42723.9,69071,29.841
113956,93604,79785.1,90556.3,81938,72429.1,19974.1,37245.6,29.841
119403,101280,77263.1,153110,140978,71176,20655.1,36267.7,29.842
145413,123253,77318.9,198615,177619,73283,35801.8,51000.3,29.843
190397,147277,84723.6,143515,131131,71725.4,15376.5,31474.9,29.843
105825,93082,74507.8,85288.5,77713,71924.5,27771.4,42470.8,29.844
116946,97482,78621.6,73383.5,69441,69256.8,22654.9,36738.4,29.846
127006,107836,77186.6,69925.2,64814,70704.1,15674,31539.2,29.846
98275.8,76605,84075.5,104192,96223,70963.5,9913.24,19528.9,29.846
151104,135645,73004.7,155228,141631,71827.8,6146.66,123194,29.848
131163,111960,76776.5,204185,183054,73101.3,23889.2,262143,29.849
103440,82887,81786.4,91378.8,84329,71014.7,22861.7,38167.8,29.85
168669,142893,77357.7,115777,106091,71519.1,19414.8,32269.2,29.85
159269,138645,75284.8,121000,109587,72361.1,14634.4,23184.6,29.85
122534,98651,81402.2,141334,127042,72908.5,36464,66520.2,29.852
102540,84781,79264.1,76293.2,70395,71027.1,17387.7,26983.1,29.855
134122,112013,78471.3,178229,163115,71608.4,12384,24835,29.855
184519,152468,79312.8,139469,126210,72421,42520.9,72744.2,29.855
139163,119311,76440.4,103795,97728,69604.7,4918.08,9179.37,29.855
164505,141059,76428.9,174643,158249,72325.1,23467.1,37699.7,29.855
144736,121661,77966.1,137824,118523,76208.4,24274.1,48378.1,29.856
120622,99037,79819.3,85827.2,80059,70257.8,23627.4,42170.6,29.857
178672,154973,75557.9,122271,110703,72384.2,7501.67,10645.3,29.859
191324,175163,71582.4,104769,98820,69481.1,15616.7,21746.5,29.859
110862,93872,77397.3,75313.7,69858,70654.2,16173.6,29008.4,29.86
