FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
142436.0,56919,164000,132037.0,49140,176093.0,4240.1,6134.8,0.97
110852.0,41871,173504,70333.3,37735,122151.0,1061.66,1079.96,0.973
104070.0,49689,137261,39954.0,20974,124841.0,548.27,563.5,0.973
159761.0,64728,161755,52167.4,24701,138409.0,14658.3,9665.74,0.979
114151.0,49059,152490,36711.2,17990,133736.0,17276.5,9863.7,0.992
113471.0,55986,132827,98493.5,49791,129639.0,1068.2,1889.44,0.996
130879.0,56406,152063,75049.8,37729,130363.0,23045.9,11351.3,1.0
138986.0,53355,170717,61011.7,30447,131325.0,5398.77,4700.08,1.003
117880.0,43353,178197,96947.9,44214,143701.0,1773.43,1485.68,1.005
100894.0,39918,165644,68501.1,36331,123566.0,11663.0,9379.58,1.006
144173.0,60052,157340,117837.0,49499,156014.0,17473.8,8908.2,1.027
115920.0,45571,166705,67836.1,34180,130068.0,2756.61,1460.2,1.027
133218.0,57971,150602,43790.8,22847,125613.0,10579.5,10002.9,1.047
120833.0,62058,127605,53607.3,30069,116838.0,17964.3,10873.1,1.049
124177.0,61159,133065,124934.0,57386,142677.0,4564.92,4358.06,1.057
99222.4,47422,137123,65752.1,28443,151500.0,1442.07,1339.66,1.088
108066.0,45323,156261,67964.8,31239,142583.0,6421.19,1543.5,1.09
114890.0,57926,129983,106756.0,51003,137175.0,769.54,883.96,1.091
116589.0,44247,172685,93627.7,46978,130614.0,16420.8,9940.14,1.105
100631.0,43808,150543,66944.5,33658,130349.0,1964.18,2643.06,1.107
112692.0,46170,159960,64953.1,32936,129244.0,1963.09,1130.92,1.109
153286.0,58138,172791,55982.4,26772,137041.0,6992.35,6352.36,1.112
160538.0,62024,169629,132770.0,56611,153701.0,3533.78,2828.28,1.116
128883.0,53297,158479,61343.0,26203,153424.0,3018.21,2512.72,1.122
136055.0,48064,185513,118994.0,44850,173877.0,3114.13,1592.5,1.132
137922.0,51659,174971,66657.9,29499,148089.0,660.54,522.34,1.135
151984.0,59770,166646,171060.0,67179,166877.0,7367.31,8471.12,1.135
141095.0,63734,145084,70193.8,33123,138883.0,4187.78,2827.3,1.141
119661.0,44994,174292,80881.3,34699,152760.0,4464.64,3918.04,1.143
125431.0,50298,163431,62534.4,29912,137010.0,870.91,1007.44,1.144
138242.0,52555,172387,77506.6,37014,137231.0,1473.68,1974.7,1.145
135887.0,60618,146912,136820.0,58917,152191.0,828.4,814.38,1.146
130976.0,60366,142193,53860.2,27935,126357.0,7450.15,4407.06,1.15
120407.0,51419,153465,70896.9,33339,139365.0,33744.2,9249.24,1.153
100764.0,52387,126055,48130.0,27111,116346.0,4652.12,3344.74,1.159
91540.3,52602,114049,38566.4,21414,118030.0,25934.4,10904.5,1.159
105282.0,43444,158820,76598.7,38815,129331.0,7674.69,3281.04,1.165
108242.0,55038,128888,55174.7,27474,131613.0,6170.49,9506.0,1.176
161299.0,55271,191256,110998.0,49859,145899.0,3990.49,3107.58,1.193
133770.0,45166,194101,100200.0,44031,149139.0,38590.4,10978.9,1.195
109144.0,44670,160126,56010.7,25719,142724.0,25721.8,11811.0,1.2
198296.0,68294,190288,124619.0,53727,152009.0,16077.5,9310.98,1.203
128131.0,53203,157833,63066.3,29986,137835.0,1393.02,650.72,1.204
119817.0,44511,176414,63601.5,27690,150530.0,1940.2,3074.26,1.207
157332.0,61258,168319,62848.3,28108,146536.0,10587.2,9754.92,1.21
126631.0,49571,167414,79128.6,41329,125475.0,38759.3,5895.68,1.212
144552.0,57874,163690,74632.3,35910,136204.0,74300.9,10140.1,1.217
165468.0,67145,161503,110392.0,48518,149113.0,3237.3,4504.08,1.218
144787.0,54770,173247,146232.0,58601,163538.0,35245.2,3618.16,1.219
199602.0,62569,209067,135229.0,54150,163663.0,2646.52,3147.76,1.233
104249.0,44783,152560,41347.0,19650,137899.0,550.45,1006.46,1.234
107447.0,40429,174173,78204.2,29982,170942.0,1692.77,4931.36,1.242
165517.0,58473,185510,75771.4,28340,175221.0,11356.7,5406.66,1.246
98209.4,42810,150345,64349.2,30950,136258.0,5585.16,4102.28,1.248
111858.0,45695,160427,67364.2,27489,160602.0,5853.3,5246.92,1.249
125032.0,59282,138222,104103.0,44904,151935.0,2520.08,1822.8,1.25
162962.0,63171,169063,67353.3,28579,154451.0,2023.04,1134.84,1.256
120655.0,62650,126213,37697.7,21064,117288.0,1960.91,1296.54,1.26
119896.0,47419,165704,56451.1,26492,139649.0,1172.84,943.74,1.26
97931.6,43690,146900,67876.5,28259,157414.0,3085.79,1732.64,1.261
159526.0,66063,158254,83962.7,43766,125727.0,44190.8,6031.9,1.271
186005.0,64682,188460,69722.9,29441,155204.0,5301.76,3012.52,1.279
114439.0,44968,166783,93712.8,43987,139622.0,5116.46,3394.72,1.281
99943.5,39596,165418,66073.6,34734,124668.0,5319.2,1653.26,1.281
156726.0,54284,189212,98308.2,44434,144995.0,15692.7,8803.34,1.282
190577.0,67023,186349,122116.0,45775,174833.0,26924.1,1478.82,1.284
129452.0,55126,153897,118518.0,47782,162555.0,20789.6,11049.5,1.286
181937.0,59658,199863,141503.0,62634,148059.0,11337.1,6069.14,1.289
96438.8,40011,157962,60771.9,32227,123584.0,2613.82,642.88,1.293
