"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
115091,73893,102075,44388.8,34525,84259.7,14098.1,384.56,0.521
123857,79986,101481,44942.3,35426,83140.5,22162.3,480.32,0.523
145508,87127,109450,60501,45103,87909.8,14635.5,540.36,0.525
114322,79682,94026.7,33006.2,26482,81681.7,7788.75,228,0.526
112958,72474,102145,46134.2,35290,85674.4,17497.1,243.96,0.526
97996,64286,99901.4,38807.7,31383,81040.8,9820.19,218.88,0.527
115623,72410,104646,44538.9,34398,84856.8,7418.24,109.44,0.528
111071,68042,106980,39089.8,30782,83223.6,7720.41,166.44,0.529
114627,72287,103922,51829.9,40603,83656.9,12482.8,241.68,0.529
80751.9,49786,106298,62351.5,47799,85488.6,10354.9,283.48,0.529
83753.9,58435,93931.7,29783.5,24335,80209.2,6383.09,114.76,0.531
128868,80697,104657,53858,41060,85962.9,7737.83,238.64,0.531
99913,66085,99083,59548.9,42569,91677,19702,383.04,0.534
118095,77894,99359.1,40093.5,31382,83728.4,11114.6,224.2,0.534
95391.3,58211,107395,68100.8,52163,85559.8,19950.6,451.44,0.534
114681,69176,108647,53760.8,39003,90333.2,5372.73,107.92,0.537
116580,78970,96747.8,49275.8,39306,82159,11817.5,295.64,0.537
87376,55374,103411,28325.6,22243,83457.5,7288.26,199.12,0.538
135551,86180,103080,58068.9,44152,86193.2,17403.2,404.32,0.539
111753,74483,98329.2,34943.2,28259,81037.4,11274.8,206.72,0.539
118421,71787,108109,76467.8,56011,89471.6,5734.53,164.16,0.54
105001,66223,103911,40987.9,30907,86911.8,18494,284.24,0.541
152137,91406,109079,76223.2,55386,90191.8,17677.3,435.48,0.541
87338.2,51663,110791,46260.2,36015,84179,8484.88,240.16,0.541
118705,83912,92709.8,34884.9,28113,81322.4,5498.69,166.44,0.542
90185.2,64427,91737.6,27809.7,22735,80164.3,6962.64,120.84,0.542
85203.5,50384,110827,58205.6,43100,88504.9,15574.8,376.96,0.542
140855,92153,100171,69648.5,52884,86311.3,19640.4,437.76,0.543
109030,72471,98596.6,41714.2,33871,80711.6,14807,319.2,0.546
124412,84286,96735.9,54523.9,43015,83070.6,10925.7,181.64,0.547
102985,70808,95317.4,46476.6,35253,86400.8,23860.7,582.92,0.548
84542.6,55014,100712,39601.7,30418,85322.4,3648.82,104.12,0.548
113928,71823,103955,52780.6,39695,87140.2,19724.1,340.48,0.549
107452,73898,95292.8,37863.7,30679,80883.9,6716.08,209,0.549
116298,72763,104747,77176,57087,88598.2,12476.1,340.48,0.551
117136,73525,104408,48862.4,36713,87223.8,10174.6,246.24,0.551
112780,78693,93923.7,31356,25453,80735,9483.85,324.52,0.551
92515.8,64917,93397.9,30081,24797,79501.1,10722.7,243.2,0.552
147502,90559,106745,61215.9,44991,89169.9,8466.12,162.64,0.552
109963,71286,101093,59934.2,45766,85824.5,14622.8,249.28,0.552
116085,76330,99669.2,42786.2,32606,85997.6,7113.39,194.56,0.553
121392,74714,106480,56897.7,41241,90416.1,32363,880.08,0.553
122020,81950,97580,60602.8,48286,82253,9319.7,176.32,0.554
82574.7,55519,97473.2,56497.8,41419,89394.6,25438.6,560.88,0.555
130941,80034,107221,52665.4,39462,87463.3,9605.12,231.04,0.557
106365,63998,108921,57019.7,38142,97971.8,5918.78,216.6,0.558
137526,81458,110645,59654.1,44418,88016,2862.24,117.8,0.558
119661,75561,103785,46176.4,33545,90213.6,21054.8,964.44,0.558
87797.6,57666,99779.8,41459.6,33394,81364.8,2118.54,78.28,0.559
96201.1,71194,88555.7,29254.9,23891,80249.8,12401,180.12,0.56
88007.1,62036,92972.4,30978.8,26156,77619.9,8537.81,195.32,0.561
107711,72936,96782.5,45937.2,36721,81984.2,8737.47,237.12,0.561
118843,78516,99196.1,70440.5,47260,97680.6,14667.6,529.72,0.561
112929,72958,101441,34880.9,27694,82543.2,6839.36,190.76,0.562
133248,86524,100926,37601.7,29381,83872.8,6872.86,146.68,0.563
111622,70096,104360,52977.6,41480,83701.5,11201.1,414.96,0.563
105588,70473,98191.5,45285.3,36116,82174.6,15270.6,364.8,0.563
113580,72230,103054,57441.8,43046,87453.1,10522.4,305.52,0.564
93763.2,65507,93804.7,32205.6,26439,79829.9,6064.84,90.44,0.564
118440,77514,100138,63888.5,45150,92735.3,16236.1,335.92,0.565
124162,83689,97229.9,42346,33684,82388.9,5704.38,198.36,0.565
80859.8,50390,105164,39649.3,31790,81738.1,7988.41,189.24,0.566
139536,84831,107798,51105.6,38863,86181.1,12026.5,259.16,0.566
86170.1,60490,93358.3,34769.7,28339,80407.4,15111.2,262.2,0.567
137777,91658,98511.4,45523.8,34958,85343.8,8686.55,323.76,0.567
107954,72468,97627.4,36806.4,29548,81634.9,11479.1,376.96,0.568
130138,77474,110085,67094.5,50482,87102.4,14430.5,343.52,0.569
100844,63418,104212,43487.7,34282,83134.3,11071.1,240.16,0.57
80810.2,58694,90230.3,38747.4,29762,85322,12695.8,303.24,0.57
124307,76314,106751,51379,38839,86695.6,9499.93,173.28,0.571
80048.2,52796,99364.3,42019.1,33397,82455.3,6367.68,199.12,0.571
106841,67327,103999,49170,37163,86710,13848.9,349.6,0.572
83971.6,55202,99691.3,34060.1,27138,82252.3,14763.5,256.12,0.573
82355.2,55082,97985.4,44620.7,35630,82073,14084.7,231.04,0.573
111443,68586,106487,43996.2,33998,84809,9122.72,164.16,0.574
145342,85810,111003,63397.4,46258,89818.3,17828.7,323.76,0.576
121794,78463,101728,54629.1,42063,85114.6,23352.8,517.56,0.576
89967.6,60374,97659.8,36255,29426,80745.3,4472.25,122.36,0.578
115505,67771,111696,60389.1,40123,98638.2,15390.6,329.84,0.578
75228.9,53350,92412.4,35734.4,27590,84881.9,3970.42,79.8,0.579
125552,82030,100307,49022.6,38599,83233.8,9751.85,291.84,0.58
79456.7,51814,100499,33741.2,27574,80193.8,10658.4,238.64,0.581
130410,80026,106797,48421.6,36110,87880.3,7747.21,164.16,0.583
92234.3,65322,92536.5,35000.1,28926,79297.8,6626.3,183.92,0.583
143105,92792,101070,62224.2,42769,95347.8,14416.4,566.96,0.589
96075.2,68918,91360.5,38332,32170,78089.2,6365,180.88,0.589
103565,70000,96960.3,53567.2,40828,85984.6,18788.8,293.36,0.59
111299,73138,99730.8,42715.2,33066,84660.4,11481.8,240.16,0.592
94807.3,64327,96589.2,35453.1,25295,91854.2,4586.82,143.64,0.592
128258,79959,105122,54655.9,40203,89096.1,14508.2,423.32,0.594
113134,73539,100822,37063.7,29683,81831.6,4151.99,107.92,0.594
107774,73375,96260,46135.5,37455,80724.6,10099.6,247,0.595
90048.2,64944,90869,30628.4,25754,77939.8,10114.3,218.12,0.596
126904,77398,107455,55263.6,41494,87283.9,8223.58,156.56,0.598
85628.8,53936,104045,41798.6,33512,81741.3,5910.74,237.88,0.599
92419.1,68295,88685.5,32452.8,27347,77771.8,7237.34,142.88,0.601
86562.5,53525,105987,46002.9,35257,85510.5,5343.92,190.76,0.601
110158,77558,93083.2,49372.3,38798,83397.7,14486.1,323,0.602
112980,66996,110518,52847.6,40332,85872.8,8833.95,219.64,0.605
109323,73903,96946.2,41650.6,32267,84594.5,10100.9,294.88,0.606
118929,79813,97654.9,38559.8,30681,82365.6,13937.3,427.12,0.608
118470,76975,100865,44254.2,36034,80486.2,15160.1,303.24,0.609
139849,84251,108784,68711.9,51542,87367.6,14168.5,334.4,0.61
117557,75726,101738,44976.4,35002,84211.6,9701.6,381.52,0.61
151530,95246,104264,57549,43802,86104.1,17862.2,386.08,0.611
139163,89287,102144,65813.4,49767,86666.9,13950.1,334.4,0.613
122700,75010,107202,49492.9,37474,86555.1,13875.7,375.44,0.613
103218,69434,97423,33998.5,26746,83306.8,13612.4,527.44,0.614
98443,63455,101671,32139.2,24658,85419.6,6085.61,185.44,0.616
89679.3,62119,94612.3,38932.4,32231,79162,8399.12,165.68,0.62
99515.6,65072,100225,47820.6,37192,84264.6,3841.11,186.2,0.621
96918.4,60856,104372,37923.3,29825,83330.9,6193.48,239.4,0.622
106138,68294,101852,67425.5,48378,91338.9,3967.74,144.4,0.623
100962,61933,106836,56838.8,44016,84628,7841.01,239.4,0.624
85034.2,56813,98090.3,30589.5,23984,83585.5,4491.68,117.04,0.624
94698.8,61600,100750,34251.7,27884,80502.2,7493.28,237.88,0.625
98846.6,64618,100251,36567.9,28830,83125.8,9534.1,177.08,0.625
101503,63235,105197,59721.8,47827,81835.1,7985.73,141.36,0.628
98676.1,63387,102022,38837.9,30347,83872.5,7339.18,136.04,0.628
120896,76947,102968,48579.7,38531,82627.5,10456,346.56,0.63
128401,76846,109503,51458.7,37710,89429.8,8593.42,122.36,0.631
71732.8,51318,91606.8,32111.8,26794,78542.8,3501.42,138.32,0.633
126081,76010,108707,56548,43390,85409.8,16098.8,278.92,0.635
68581.9,47554,94515.4,27089.4,22434,79135.9,6734.17,136.8,0.636
100456,66740,98643.9,33930.1,27868,79792.1,6775.04,207.48,0.636
113577,75695,98333.5,39046.9,30290,84482.7,4772.41,203.68,0.637
99079.1,67769,95814.4,34692.6,28484,79820.8,9621.2,137.56,0.637
97775.2,64662,99096.8,41069,33034,81476.6,11124.7,266,0.64
77487.6,51554,98503.1,34487.6,28434,79488.6,8186.73,186.96,0.642
101672,64518,103276,37333.1,29810,82075.1,8000.47,180.88,0.645
78468.4,57314,89725.2,60980.7,43790,91263.6,21110.4,638.4,0.645
85700.7,59042,95126.9,29745.3,23810,81872.7,8212.19,205.96,0.647
98708.3,66894,96704.5,45043.4,37102,79563.5,4264.55,97.28,0.647
140488,82998,110931,79131,59158,87662.4,13228.5,359.48,0.648
113952,75315,99156,35789.4,28763,81545.5,12687.8,291.84,0.648
121216,76343,104057,46181.1,35367,85574.8,11049.6,361,0.65
107887,74500,94905.6,39266,32228,79847.9,8628.26,201.4,0.654
117515,73638,104586,52148.1,40494,84397.2,6721.44,251.56,0.654
125045,76922,106536,60323.5,46810,84455.4,17322.2,407.36,0.655
118169,74577,103843,60233,44761,88189.1,10655.7,255.36,0.655
