"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
133634,67626,129504,95531.5,68779,91027.1,103130,44.65,65.881
152329,72892,136957,146221,99236,96565.2,99127.3,73.79,66.258
130187,61812,138030,185429,141089,86132.2,135134,93.06,66.558
76392.5,48021,104256,82593.8,63568,85150.9,104355,33.37,66.579
134703,75732,116567,197128,146963,87906.5,94700.5,64.86,66.857
155100,73167,138924,129211,86264,98163.5,132905,66.27,66.922
168974,86881,127460,160901,108590,97106.5,99737.1,39.48,66.93
63555,39861,104492,72336.3,60718,78076.2,115815,28.2,67
150930,72767,135932,105561,72383,95575.7,109470,47.47,67.042
114340,57737,129784,185383,139819,86892.8,117834,73.32,67.062
161677,77560,136613,136562,92330,96932.1,106033,62.98,67.411
113769,66786,111640,108233,85748,82720.9,148029,61.57,67.746
154929,71748,141515,164242,115962,92821.4,95341.7,92.12,67.849
108752,60665,117484,89094.9,69148,84440.9,94183,50.29,67.864
100002,63009,104012,89269.6,72102,81140.2,97583.9,20.68,67.949
132279,74196,116840,79711.5,63241,82604.2,98354.5,49.35,68.339
225737,104216,141954,159482,107810,96946.5,117490,67.21,68.34
145449,72841,130862,92702.4,68547,88630.3,141037,55.46,68.345
170147,82680,134866,132526,92824,93566.4,100455,32.43,68.419
164574,83684,128884,150596,108854,90667.1,153788,86.01,68.446
111350,63316,115254,109337,86250,83078.5,99918,60.16,68.468
107760,66152,106756,190372,143615,86872.7,99649.2,63.92,68.616
155209,82372,123486,91875.8,70075,85924.7,111018,44.18,68.78
159953,77476,135302,120004,84830,92710,96206.9,43.71,68.895
78336,44729,114776,90347.6,62181,95222.3,103176,31.49,69.016
170325,81888,136313,216137,164057,86340.5,149883,101.99,69.034
143681,73363,128351,151263,112787,87892.7,150230,41.83,69.129
109338,60121,119186,124271,96574,84331.6,117368,38.54,69.28
140657,72116,127823,124907,89058,91916.9,163331,32.9,69.507
76747.4,49672,101259,83782.7,67607,81216.2,119678,43.24,69.514
172682,83561,135432,152560,101662,98347.3,101031,66.27,69.599
180101,85109,138682,186861,131518,93113.6,199105,87.42,69.706
149391,73060,134007,91443,63323,94638.7,93986.5,31.96,69.75
134182,71360,123231,133005,90995,95792.3,98211.1,25.38,69.934
157156,76592,134471,81232.5,54303,98036.1,96311.6,54.05,70.146
99121.1,55014,118079,124228,88582,91907.8,104902,59.69,70.186
135862,73352,121385,127129,93650,88964.5,94761,55.93,70.258
116833,55624,137652,81923,54841,97899.4,102229,23.97,70.278
139702,75233,121695,110359,79946,90467.3,103968,47.47,70.456
163382,76544,139886,157170,107570,95754.1,119041,58.75,70.501
111078,63547,114555,159632,115452,90614.9,119119,71.44,70.629
164067,81109,132566,124060,85026,95622.2,131996,59.22,70.638
148268,70620,137594,170574,118063,94684.7,100979,61.1,70.665
139931,73129,125402,192023,131287,95854.2,119756,62.51,70.733
75385,46145,107063,128456,98444,85515.7,94707.8,32.9,71.12
88024.3,50237,114831,142212,103624,89940.6,132058,33.84,71.203
106909,63012,111192,82696.9,62766,86346.5,102637,67.21,71.271
178260,82113,142273,179341,124123,94690.4,219700,92.59,71.6
72740.2,44799,106411,85101,67839,82212,105069,21.62,71.832
110827,66080,109915,77414.4,62366,81349.3,95964.4,31.02,71.96
130298,68173,125258,147239,113834,84767.5,125005,79.43,71.992
139674,74130,123481,142905,104316,89779.5,120072,90.71,72.012
193194,92905,136281,164493,109623,98338.8,97553.7,59.22,72.113
153557,72701,138424,149344,98547,99317.3,107905,113.27,72.117
122868,59789,134678,196310,138835,92666.7,123273,59.22,72.421
165822,79700,136353,119697,85627,91612.2,112086,35.72,72.475
71704.1,45960,102245,93656.1,80392,76349,95961.6,47,72.513
151453,71882,138082,198200,143105,90767.3,146419,64.86,72.949
104657,49785,137769,191971,127258,98862.1,106889,55.46,73.054
116216,65332,116579,166366,110087,99039.5,139418,58.28,73.056
140022,75000,122353,147839,109779,88257.4,98425,62.98,73.32
151373,76864,129064,154183,112162,90088.8,100990,54.05,73.344
124109,66988,121419,123091,95175,84758.8,94688.7,47.94,73.346
129005,63632,132865,107706,76043,92824.5,121789,74.73,73.516
122921,65776,122472,152289,100783,99028.5,144194,73.79,74.132
