"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
148470,97846,99443.4,105964,76586,90675.6,50542.4,41104.6,1.877
146074,96174,99539.3,109065,81374,87837.6,32489,2207.8,1.879
83875.5,49620,110779,67107.8,51012,86214.6,33375.1,25029.1,1.88
176163,116319,99253.1,104455,82002,83480.3,28445.1,18976.4,1.886
142328,98243,94944.5,64478.3,52731,80136,40461.4,3990.76,1.887
116815,72879,105046,68263.8,52379,85410.9,26018.2,8030.92,1.9
139095,84622,107723,79765.4,60311,86675.8,15785.5,25571,1.903
117063,70575,108705,91466.8,67378,88966.3,21188.1,3556.8,1.905
99789,73366,89139,54139.6,45166,78556.7,20468,6485.84,1.907
117298,75355,102014,74515.1,58950,82840,44797,25780,1.914
161877,106867,99270.8,81904,63735,84218.4,22231.9,12848.6,1.929
114469,73611,101912,67959.2,52827,84308.7,34999.6,10865,1.932
88216.7,56239,102800,71979.4,52274,90240.6,27961.6,5422.6,1.932
133196,96446,90507.9,76402.8,60698,82492.5,19879.1,3269.52,1.939
99394.7,72534,89805.2,54723,45158,79417.3,24667.7,1849.84,1.94
161666,107383,98664.8,110096,80079,90101.7,33047.3,16382.6,1.945
132542,85817,101219,75898.2,59876,83072.8,22393.8,13275.7,1.959
83147.6,56333,96731.2,63344,47433,87519.6,20036.2,10207.6,1.96
185968,120387,101237,103722,81675,83226.9,30351.8,17119,1.962
116820,75514,101384,74282.5,56970,85451.6,7299.12,1908.36,1.964
104927,69473,98980.8,62368.9,46593,87725.8,27119.1,19664.2,1.983
96227.1,67560,93344.3,68834.4,51448,87683.3,21702.2,5248.56,1.984
140744,100728,91571.6,76732.6,58588,85832.3,18490.6,13161.7,1.986
92034,57334,105200,71538,55198,84936.4,17444.7,2925.24,1.989
147073,94815,101657,96885.7,69151,91820.8,48529.6,22454.2,2.007
130420,75895,112619,97933.6,73823,86940.1,23455.2,8158.6,2.01
180569,111723,105921,78557.7,60831,84633.8,24352.8,4485.52,2.013
100144,74745,87805.4,38077.3,31789,78499.9,22678.7,1421.2,2.018
126411,86683,95571.7,74310.4,57839,84199.4,17893.5,8546.2,2.026
88676.1,60603,95894.2,47924.4,39067,80394.5,29141.4,16547.5,2.027
96109.9,62956,100049,61075.6,46584,85923.2,9735.56,8881.36,2.032
124865,88528,92435.7,74602.8,59760,81813.4,14321.5,31423,2.038
100762,70053,94264.7,53237.9,43365,80456.5,13850.9,15064.7,2.041
107160,67861,103488,90328.5,65729,90063.2,31677.1,4037.12,2.046
123897,74109,109565,90040.8,68605,86012.9,21490.7,3927.68,2.047
102351,70494,95152.9,66140.9,51859,83584.5,11252.6,15366.4,2.066
112664,75604,97660.8,90608.6,69984,84849.8,22336.6,30791.4,2.075
124784,85811,95300.9,94398.3,70895,87262.6,16112.6,14079,2.081
95442.8,66218,94459.8,82681.9,63859,84853.2,26898.8,12451.8,2.089
115941,75165,101088,75675.8,62281,79630.9,3768.56,17379.7,2.093
115496,74603,101459,82499.6,62607,86359.3,14333,8887.44,2.099
107763,65159,108387,84428.1,63231,87505.8,19045.4,6387.04,2.114
94889.1,66118,94053.9,64498,51122,82683.4,16174.5,1841.48,2.115
90632.2,66814,88898.6,50581.8,41559,79764.4,19403.1,11618.1,2.116
106915,69347,101039,61603.9,49439,81661.7,9762.08,6425.04,2.118
147628,98725,97998.7,89576.4,69265,84753.9,26972.9,26644.8,2.119
83496.6,56071,97591.2,69421.2,51523,88302.1,9211.28,15715.3,2.123
145703,96217,99242.3,99809,73801,88631.4,36018.2,31898,2.129
86321.4,67794,83446.3,42008.4,35150,78323.2,19701.6,23718.1,2.142
124069,75896,107133,100602,75480,87348.3,25440.8,9065.28,2.144
82967.8,59583,91257.2,58824.1,48268,79868.5,1810.84,174.8,2.148
112609,68379,107927,79005.8,59094,87618.4,20268.8,23902.8,2.156
90718.4,63841,93127,80120.3,62529,83973.3,16421.3,8805.36,2.158
