"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
147101,88642,108757,86754.4,63690,89268.9,12146.8,358.72,0.726
88590.6,58750,98823.3,50662.7,41198,80592.1,17360.4,442.32,0.733
87304.1,55454,103177,43852.5,36106,79596.7,7482.72,214.32,0.74
165492,108679,99795.7,97811.9,76415,83886.7,29422.9,694.64,0.74
78280.6,48033,106806,56920.1,44305,84196.2,23349.8,615.6,0.744
103743,72746,93460.6,65890,53443,80799.4,19834.2,2794.52,0.75
136122,85627,104183,81147.8,64123,82936,18253.2,821.56,0.758
107696,68366,103238,77955.2,60487,84462.3,41994.8,3552.24,0.762
93244.3,59489,102722,80755.4,61785,85658.1,23833.3,714.4,0.764
100736,71724,92045.3,59130.8,49064,78982.4,19231.1,3650.28,0.766
180498,113599,104131,108701,85506,83313.6,2527.56,50.92,0.769
90492.1,61778,95996.8,79494.7,61098,85269,29284.2,1589.16,0.78
143931,93202,101207,99579.9,72654,89823.9,18318.5,516.04,0.794
96311.4,72305,87295,81035.6,61425,86459.1,33912.3,894.52,0.797
145215,87619,108615,92325.6,68592,88212.2,20109.6,774.44,0.81
115386,82418,91750.8,48979,41098,78103.3,27776.6,759.24,0.816
80487.8,58376,90359.9,69440.2,55400,82145,5049,381.52,0.817
153893,102244,98641.6,87042.7,69376,82224.9,15478.2,294.12,0.819
95086.9,63735,97773.9,65795.4,52107,82752.2,16103.1,392.92,0.827
150852,98235,100638,73358.4,54726,87848.9,32105.5,931.76,0.829
161113,103115,102397,82901.5,64726,83939,15645.4,678.68,0.833
89754.3,63106,93210.4,45652.5,38910,76892.3,24105.3,839.04,0.833
75912.8,54871,90667.6,47484.4,39023,79746.2,16173.8,321.48,0.836
88623.4,62343,93162.4,70133.2,53423,86035,20302.8,636.88,0.842
114458,75392,99494.5,59342.9,46324,83954.3,6482.44,304,0.845
152620,88244,113346,84489.3,64036,86468.4,40552.5,1075.4,0.857
76397,51167,97851.3,57188.7,46130,81246.9,14188.2,784.32,0.86
89461.7,56055,104593,54523.8,40727,87737.1,30657.1,1067.8,0.861
149889,93902,104611,95681.4,70931,88403.9,4485.28,234.08,0.865
112666,71967,102598,55358.1,43871,82695.9,9511.16,254.6,0.868
156190,95122,107610,82337.8,60390,89354,29112.2,335.92,0.868
75885.5,50926,97656.1,42066.2,33959,81181.7,15097.4,339.72,0.869
163740,118890,90258.8,94600.2,72567,85434.5,28336.3,821.56,0.87
85468.2,57214,97899.9,61720.9,49386,81904.6,22354.3,389.12,0.874
135886,78313,113716,91102.3,68141,87619.5,17601.8,1832.36,0.875
180859,113701,104245,88463.2,65061,89109.1,24709.8,370.12,0.876
155417,101814,100039,91568.8,70334,85322.2,7678.56,234.84,0.883
153387,100832,99694.1,67379.2,53072,83203.2,10717.5,234.08,0.887
142251,91195,102227,96752.4,76118,83301.8,21052.1,1967.64,0.888
114203,75242,99471.5,62538.9,52250,78441.2,7349.44,363.28,0.888
96405,60452,104513,72014,55128,85610.1,10252.4,496.28,0.889
88327.1,60146,96242.5,53260.3,42142,82826.4,17638.5,214.32,0.891
80012.9,47354,110735,64753,47434,89464.4,19350.1,2402.36,0.892
146308,93183,102899,86085.3,68882,81903.6,26697.5,722.76,0.898
160860,100682,104707,92104.6,68526,88085.8,28442.4,1298.08,0.899
105494,74230,93138.5,49802.5,42506,76785.8,3780.12,139.84,0.901
115553,74789,101257,46233.2,37153,81553,8819.6,124.64,0.901
144216,88131,107242,72677,58139,81923.7,6831.96,257.64,0.904
130574,87422,97884.8,52839.4,42471,81535.2,15338.1,331.36,0.906
122697,74647,107722,86105.7,70067,80537.5,17902.4,1368.76,0.907
132984,85222,102265,83938.5,64110,85805.6,48223.6,1114.92,0.911
99095.2,67192,96652.9,51004.1,39964,83640.4,14386.1,307.04,0.914
115516,76971,98354.6,77558.8,62534,81282,8168.84,186.2,0.914
99512.5,68898,94656.6,61640,48458,83363.7,9990.56,489.44,0.922
74031.7,51539,94137.3,46797.6,39115,78408,11167,123.12,0.928
87584.3,56282,101985,51725.6,41575,81536.7,13092,525.92,0.929
92939.9,58718,103732,65917.8,53370,80944.2,14038.6,2194.12,0.929
144519,94141,100606,67032.4,53561,82019.2,17366.5,401.28,0.936
111181,75199,96894.2,59662.5,48610,80437,8606.08,309.32,0.95
153332,100760,99729.9,59515.6,42956,90800.3,32976.6,785.08,0.95
85434.1,59998,93320,53195,42807,81439.7,11220.7,442.32,0.953
92281.4,60253,100373,79591.3,59037,88353,29017.6,4028,0.958
97870.1,63015,101786,58891.4,47316,81568.8,16260.2,484.12,0.96
146646,89899,106904,78988.8,60550,85493.2,10108.2,504.64,0.964
