"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
96950.6,66634,95353.1,55226.2,46970,77055.7,2106.64,10.64,0.931
146287,94421,101535,71703.3,54145,86788.2,21560.1,6.84,0.934
114894,81161,92774.8,57529.4,48724,77379.6,10433.9,14.44,0.934
176126,117616,98138.2,94116.8,69460,88799.8,14985.8,6.08,0.936
108109,83762,84585.1,85768.4,62014,90639.5,9480.56,-3.04,0.938
91422.7,56731,105612,68878.6,52934,85276.5,35266.2,35.72,0.938
122001,88963,89874.1,61064,53863,74297.6,10970.4,35.72,0.939
134486,93474,94290.2,91596,68758,87303.8,16244.5,0.76,0.942
152139,103990,95880.4,76381.7,60918,82171.9,25477.6,25.08,0.944
103884,64951,104820,83529.8,64767,84521.6,25939.3,27.36,0.945
89849.8,62884,93639,59478.9,50496,77194.4,19628.9,-7.6,0.949
126443,92906,89192.9,96060.2,71642,87873.1,30689.8,28.12,0.951
96752.9,65422,96921.5,68358.4,53694,83434.5,13339.6,37.24,0.952
141934,103049,90265.4,60074.6,46633,84426.2,14624.8,25.84,0.954
138786,97445,93339.9,86789.8,64133,88688.4,13289.9,11.4,0.961
194160,132381,96120,100212,77344,84912.4,7868.28,35.72,0.963
120855,72775,108834,78164,58415,87692.4,24240,34.96,0.971
95556.9,63897,98008,64916.2,48937,86935.2,11563.4,23.56,0.975
132430,90382,96024.7,64822.4,49758,85377.2,6297.48,-12.16,0.976
154337,102069,99096.1,101649,77633,85809.9,19338.5,20.52,0.991
79988.7,55917,93748.6,68643.3,54089,83170.5,12224.4,16.72,0.997
99237.2,63143,102998,83139.5,63243,86153.9,11534.2,20.52,1.004
120285,80842,97511.1,74246.5,59866,81278.5,12291.7,38,1.008
83217.6,57958,94098.3,65444.6,51258,83674.2,21143.9,49.4,1.01
103771,70845,95994.8,45780.3,37977,79002,5427.76,34.2,1.024
83150.7,50791,107290,63121,48487,85315.6,18540.2,16.72,1.026
87211.1,58852,97115.9,61284.3,46656,86083.9,11048.6,3.8,1.027
122765,78380,102648,75264.4,56396,87462.4,22343.4,-11.4,1.034
110856,69464,104587,54643.4,44305,80828.6,9513.2,22.8,1.044
101702,70434,94629.9,53805.7,44858,78608.2,34416.2,21.28,1.05
133589,92244,94910.1,76501.4,64736,77446.8,22050.4,14.44,1.054
148448,101119,96210.2,77823.3,62523,81573.6,11092.8,24.32,1.062
137293,90381,99552.6,72400.3,59977,79110.7,14261.6,24.32,1.062
145732,101552,94047.5,67998,56816,78434.1,10899,26.6,1.064
121477,82855,96084.6,72444.5,57963,81909.5,19437.1,-7.6,1.069
78875.2,50855,101645,52226.7,43131,79356.6,12877.2,-12.16,1.069
88234.1,60835,95052.3,52794.5,43423,79679.9,14730.2,17.48,1.071
101908,67539,98885.9,68906.4,52735,85632.9,20253.1,8.36,1.078
124574,77838,104886,80004.7,62135,84383.8,11262.2,11.4,1.081
114299,80692,92830.6,58649.3,47988,80095.9,15440.1,14.44,1.082
115431,80966,93432.9,52461.3,44126,77915.6,16848.4,19.76,1.086
86320.7,56148,100754,57119.3,45376,82496.7,8779.48,39.52,1.087
117088,72671,105592,93291.2,66939,91335.9,15669.2,22.8,1.087
80687.4,57379,92157.9,64699.3,49555,85564.2,13850.2,21.28,1.09
166704,102818,106257,66673.3,51370,85059.4,12108.8,22.8,1.091
104596,64405,106433,73605.2,58677,82209.3,7950.56,54.72,1.094
158801,108366,96037.5,85365.2,68419,81768.1,15992.9,25.08,1.098
166603,101536,107533,68639.9,54116,83124.8,5820.8,16.72,1.098
170940,111376,100585,66102.1,52624,82321.2,24473.2,6.84,1.103
133794,93599,93679.3,93856.3,71935,85507.3,22265.9,10.64,1.116
157512,106966,96504.3,80004.7,62506,83883,11152,26.6,1.119
125701,87965,93650.4,54018.5,42781,82750.7,11728.6,18.24,1.128
142632,97526,95846.3,52504.8,43154,79736.7,14499.6,-8.36,1.13
151251,93039,106540,86729.9,66411,85587.2,11020.8,50.92,1.131
101448,67263,98843.4,66761,52971,82597.1,15063.4,-0.76,1.138
88437.4,58245,99507.9,61429.8,47029,85603.9,9046.72,20.52,1.143
146986,95062,101332,82316,64230,83989.8,17119,-22.8,1.146
88473.4,56058,103432,58234.5,46446,82169.8,8821.64,9.12,1.148
87070.3,49755,114687,72419.3,56251,84373.1,17891.5,12.92,1.153
88221.7,63610,90892.9,47513,38234,81440.8,13534.7,-3.8,1.157
154426,95286,106212,105672,78066,88711.1,31039.3,40.28,1.157
121408,70270,113229,98563.3,74003,87286.2,25856.3,46.36,1.165
119839,81298,96604.8,77448.6,57670,88012.3,17239.4,12.16,1.165
137925,89307,101213,86506.9,70427,80499.2,14850.5,9.12,1.17
181002,114387,103702,111579,85215,85811.8,16417.2,40.28,1.174
157220,101062,101953,91105.7,68366,87334.4,7798.92,34.2,1.183
139604,88339,103568,82662.8,64511,83976.3,22296.5,28.88,1.183
131751,79125,109124,102703,75397,89270.8,28165.6,10.64,1.184
97558.2,68851,92861.1,53409.9,43799,79916.7,6128.16,-13.68,1.186
120937,88134,89927.8,54476.2,44874,79559.4,6559.28,17.48,1.189
127880,78772,106392,75072.7,59056,83310.1,32391.1,48.64,1.19
186442,114614,106607,94223.5,73290,84254.8,26678.4,31.16,1.196
136997,96020,93503.9,68556.9,57216,78526.1,10642.7,14.44,1.197
145675,92982,102675,67751.8,53258,83371.2,9380.6,23.56,1.21
113713,74957,99420.9,81402.1,60953,87522.7,14762.8,44.08,1.21
125192,87614,93644.9,62373,50462,81005.1,12650,46.36,1.212
134168,94026,93514.9,54967.8,46147,78062.9,11207.8,15.96,1.217
155898,99206,102987,84568.9,64526,85892.6,20973.9,45.6,1.223
185646,118971,102264,96340.4,74774,84437.9,10540.7,51.68,1.227
108372,68623,103497,71684.2,52348,89743.6,13326.6,20.52,1.229
132631,79326,109574,94378.6,71066,87034.5,26670.3,45.6,1.242
111131,74667,97540.5,71618.3,54598,85966.1,25335.4,-32.68,1.244
148458,94218,103264,93936.6,69459,88631.1,26339.1,-15.2,1.244
91703.6,68131,88210.7,44151.7,37723,76704.6,15037.5,-7.6,1.245
105834,61768,112290,68144.2,53740,83101.9,6635.44,20.52,1.246
158404,114596,90589.1,109532,78992,90873.9,24099.2,27.36,1.251
108031,68811,102889,74982.9,56879,86395.4,3395.92,-20.52,1.269
87454.1,63622,90085.1,49166,42094,76546.4,3108.28,-18.24,1.285
93926.3,63279,97276.4,51792.2,38811,87456,10883.4,13.68,1.306
77250.1,53768,94157.6,55583.9,46725,77961.4,14602.3,3.8,1.321
155619,104665,97440.7,81577.6,62253,85879.7,39107.5,2.28,1.324
142177,89460,104155,81304.9,64948,82041,19641.8,9.12,1.332
106044,69333,100236,66421.7,52453,82988.9,24833.6,25.08,1.336
105339,72081,95774.4,48815.8,38757,82545,6526.64,-5.32,1.354
105578,72279,95728.4,49407.4,40815,79332.8,17465.1,15.2,1.364
107112,76479,91786.3,46025.1,38402,78545.5,5925.52,18.24,1.367
122896,79927,100769,77852.5,58891,86637.1,25571.4,28.12,1.375
80640.9,48563,108825,58365.8,46271,82666.4,15539.4,22.8,1.375
110458,83371,86828.4,45856.5,39926,75270.5,8157.96,22.8,1.386
138522,88496,102583,85105.4,64932,85897.1,27955.5,10.64,1.387
141526,91298,101591,60492.8,45670,86806.6,7743.16,35.72,1.391
128600,87214,96635.4,77719.2,59898,85034.7,15816.8,31.92,1.391
91645.3,65748,91349.8,63297.1,49360,84040.5,11124.8,-11.4,1.397
161697,105002,100921,98199.5,74359,86547.7,27446.2,-0.76,1.397
92402.9,63250,95742.6,67471,54102,81730.4,33855.8,42.56,1.4
102026,78613,85054.3,85989.4,67525,83456.5,20899.1,17.48,1.411
154050,103154,97871.1,85952.7,66122,85190.9,25742.8,34.2,1.416
96472.6,69706,90701.4,62997.9,52979,77929.6,11692.6,-1.52,1.42
182648,120733,99144.4,85808.5,66121,85049.3,12690.8,15.96,1.422
94375.2,67275,91935.7,53127.7,41974,82950.8,18941.4,-15.2,1.426
134164,87191,100843,90033.4,67707,87146.5,18379,-22.04,1.426
102465,70233,95612.3,65674.4,53913,79833,20817.5,38,1.432
145962,96119,99519.8,74062.9,57851,83901.5,27457.7,49.4,1.44
145034,89102,106675,95453.6,70535,88688.6,18540.9,-37.24,1.441
104631,73646,93108.5,53495.6,43262,81038.5,10850.1,11.4,1.441
114797,77604,96945,69159.4,55540,81606.6,6451.84,2.28,1.442
157070,102875,100061,70447.3,56495,81721.1,2700.28,2.28,1.443
109316,78307,91487.7,51423.6,42143,79968.2,9401,34.2,1.445
104856,72282,95069.6,52859.1,43219,80154,8229.36,-2.28,1.446
148497,93428,104165,84855.8,66320,83852.7,20485.7,-13.68,1.456
167104,110881,98766.7,82408.5,65505,82447.5,13897.2,3.8,1.458
151663,90945,109290,71432,53669,87226.6,1168.24,31.92,1.458
104493,67357,101668,86494.6,62189,91149.8,21596.1,-13.68,1.461
155525,100751,101165,99902.9,78018,83919.6,26332.3,34.96,1.463
162562,105383,101095,91064.9,67851,87957.9,20386.4,9.88,1.465
157303,98039,105152,89555.3,69475,84477.8,26182.7,24.32,1.474
142663,88195,106010,94214,70155,88011,29082.2,37.24,1.491
92011.1,65465,92110.9,51453.6,40861,82525.2,9437.72,19,1.493
139684,98087,93328.8,83336,63743,85680.2,43583.2,53.96,1.498
120920,80303,98683.8,85780,67138,83733.1,8062.08,-3.04,1.499
97364.8,70266,90810.6,62305,53847,75830.1,22715.4,20.52,1.523
124156,85572,95085.6,61224.5,51116,78496.1,10207.5,44.08,1.529
122788,82194,97902.9,51079.6,40454,82749.5,12348.8,25.08,1.536
90037.6,60299,97857.5,67653.2,53238,83281.1,15226.6,-12.16,1.545
119538,77870,100604,65821.3,53738,80272.1,11256,39.52,1.557
105267,73743,93551.9,70462.3,55531,83157.5,7782.6,9.88,1.574
138448,89511,101365,65698.9,51739,83218.5,9280.64,15.2,1.575
89515.6,63190,92839,56258.4,45198,81573.4,2101.2,22.8,1.576
160423,98323,106928,111666,83123,88039.6,32502,69.92,1.577
74836.5,54619,89794.5,51939.8,41835,81365.5,7006.04,-10.64,1.58
146507,97571,98404.8,86840.8,66603,85449.5,21090.9,9.12,1.594
105723,74017,93609.1,57879.6,46905,80869.7,15920.8,13.68,1.597
145794,93596,102085,65240.6,50956,83907.8,12878.5,-9.12,1.6
110747,80266,90423.2,46504.5,38963,78220.9,6876.84,20.52,1.6
166507,108754,100338,106069,81206,85601.4,11925.8,3.04,1.605
155340,106995,95148.2,77237.8,60179,84113.3,21617.9,18.24,1.607
86695.8,59920,94821.4,77481.2,60240,84293,18089.4,13.68,1.61
112988,73838,100284,62741.6,49898,82404.7,10427.1,10.64,1.615
160127,106522,98515.5,82348.7,66477,81183,30660.5,-6.08,1.617
