antigen	phenotype_name	scope	order	fold	r2_train	r2_test	n_samples	n_train_used	n_test_used	n_params	alpha_bonf	num_sig
ba4	latent_hill_v1	all	4	6	0.8964271018399012	0.8417024113780881	7416	6489	927	1093	4.574565416285453e-05	57
ba4	latent_hill_v1	all	4	7	0.8963117618542324	0.841687901582745	7416	6489	927	1093	4.574565416285453e-05	59
ba4	latent_hill_v2	pos4_binders	1	0	0.7246354596835745	0.7147420332059471	3657	3199	458	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	1	0.7171493048160931	0.7627547558329921	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	2	0.7274423611055179	0.6961433360301734	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	3	0.7260481504763725	0.7054250781376356	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	4	0.7227504418512605	0.7297376652513938	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	5	0.724883008754628	0.7085687074439673	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	6	0.7263981957738097	0.7025505108301048	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	7	0.7216939926036288	0.731821525250177	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	2	0	0.7632068847654805	0.7313207056524169	3657	3199	458	79	0.0006329113924050633	20
ba4	latent_hill_v2	pos4_binders	2	1	0.7548548308343499	0.7892626215453604	3657	3200	457	79	0.0006329113924050633	22
ba4	latent_hill_v2	pos4_binders	2	2	0.764141201807906	0.7265575097136729	3657	3200	457	79	0.0006329113924050633	19
ba4	latent_hill_v2	pos4_binders	2	3	0.7615701129728388	0.7461878581353356	3657	3200	457	79	0.0006329113924050633	20
ba4	latent_hill_v2	pos4_binders	2	4	0.76155573488585	0.745475418791137	3657	3200	457	79	0.0006329113924050633	22
ba4	latent_hill_v2	pos4_binders	2	5	0.7614957763617897	0.7419069909350284	3657	3200	457	79	0.0006329113924050633	22
ba4	latent_hill_v2	pos4_binders	2	6	0.7640287784744011	0.7269325737219963	3657	3200	457	79	0.0006329113924050633	22
ba4	latent_hill_v2	pos4_binders	2	7	0.7582608324881324	0.7646272577819913	3657	3200	457	79	0.0006329113924050633	19
ba4	latent_hill_v2	pos4_binders	3	0	0.8092699034462204	0.774171729663075	3657	3199	458	299	0.00016722408026755855	25
ba4	latent_hill_v2	pos4_binders	3	1	0.8055037454616552	0.8049998085514884	3657	3200	457	299	0.00016722408026755855	25
ba4	latent_hill_v2	pos4_binders	3	2	0.8136219863752095	0.7406346387768526	3657	3200	457	299	0.00016722408026755855	25
ba4	latent_hill_v2	pos4_binders	3	3	0.8116503630677081	0.7627572320190457	3657	3200	457	299	0.00016722408026755855	28
ba4	latent_hill_v2	pos4_binders	3	4	0.8121451813305451	0.7544097718164611	3657	3200	457	299	0.00016722408026755855	29
ba4	latent_hill_v2	pos4_binders	3	5	0.811769344775592	0.7515658813868035	3657	3200	457	299	0.00016722408026755855	27
