antigen,phenotype_name,scope,order,fold,r2_train,r2_test,n_samples,n_train_used,n_test_used,n_params,alpha_bonf,num_sig
ba1,raw,pos4_binders,3,7,0.67399799390887,0.5907815842444795,3693,3232,461,299,0.00016722408026755855,14
ba1,raw,pos4_binders,4,0,0.728797585424384,0.5969469803858433,3693,3231,462,794,6.297229219143577e-05,0
ba1,raw,pos4_binders,4,1,0.7300742046458226,0.5818568147657799,3693,3231,462,794,6.297229219143577e-05,0
ba1,raw,pos4_binders,4,2,0.7338864055486758,0.5579136219477514,3693,3231,462,794,6.297229219143577e-05,1
ba1,raw,pos4_binders,4,3,0.7371372578493973,0.4743907760520628,3693,3231,462,794,6.297229219143577e-05,1
ba1,raw,pos4_binders,4,4,0.736883689167652,0.4950117263861403,3693,3231,462,794,6.297229219143577e-05,0
ba1,raw,pos4_binders,4,5,0.7366875317828177,0.5195012555841889,3693,3232,461,794,6.297229219143577e-05,0
ba1,raw,pos4_binders,4,6,0.7335945311458925,0.5340292238431315,3693,3232,461,794,6.297229219143577e-05,0
ba1,raw,pos4_binders,4,7,0.7368394146558164,0.522086415977508,3693,3232,461,794,6.297229219143577e-05,0
ba1,latent_hill_v1,all,1,0,0.7055316885471514,0.6886020792169376,7037,6157,880,14,0.0035714285714285718,9
ba1,latent_hill_v1,all,1,1,0.7012442453883507,0.7191963047053331,7037,6157,880,14,0.0035714285714285718,10
ba1,latent_hill_v1,all,1,2,0.7061750416601364,0.6847159949174504,7037,6157,880,14,0.0035714285714285718,10
ba1,latent_hill_v1,all,1,3,0.7044725311805309,0.6961095861409492,7037,6157,880,14,0.0035714285714285718,10
ba1,latent_hill_v1,all,1,4,0.7000018782287634,0.7259440801596972,7037,6157,880,14,0.0035714285714285718,10
ba1,latent_hill_v1,all,1,5,0.702121456760823,0.7131882951310682,7037,6158,879,14,0.0035714285714285718,9
ba1,latent_hill_v1,all,1,6,0.7024284477882528,0.7103030607342002,7037,6158,879,14,0.0035714285714285718,10
ba1,latent_hill_v1,all,1,7,0.7069111850239012,0.6800398976553979,7037,6158,879,14,0.0035714285714285718,9
ba1,latent_hill_v1,all,2,0,0.7526511926092839,0.7307538771663593,7037,6157,880,92,0.0005434782608695652,24
ba1,latent_hill_v1,all,2,1,0.749653438756178,0.7530889621844064,7037,6157,880,92,0.0005434782608695652,26
ba1,latent_hill_v1,all,2,2,0.7527192254633048,0.7303241452096849,7037,6157,880,92,0.0005434782608695652,22
ba1,latent_hill_v1,all,2,3,0.75068514631363,0.7455142833511885,7037,6157,880,92,0.0005434782608695652,24
ba1,latent_hill_v1,all,2,4,0.7480401887341734,0.7625876548510916,7037,6157,880,92,0.0005434782608695652,26
ba1,latent_hill_v1,all,2,5,0.749102607403166,0.7571033160898051,7037,6158,879,92,0.0005434782608695652,24
ba1,latent_hill_v1,all,2,6,0.7505290427136009,0.746817600030323,7037,6158,879,92,0.0005434782608695652,26
ba1,latent_hill_v1,all,2,7,0.753361508803718,0.727202730849129,7037,6158,879,92,0.0005434782608695652,25
ba1,latent_hill_v1,all,3,0,0.7838954858617081,0.7364368966611068,7037,6157,880,378,0.00013227513227513228,22
ba1,latent_hill_v1,all,3,1,0.7803811365556395,0.7643335600648651,7037,6157,880,378,0.00013227513227513228,18
ba1,latent_hill_v1,all,3,2,0.7844498240956652,0.7346587169727107,7037,6157,880,378,0.00013227513227513228,20
ba1,latent_hill_v1,all,3,3,0.7823185879681179,0.7491750483151425,7037,6157,880,378,0.00013227513227513228,20
ba1,latent_hill_v1,all,3,4,0.7793286870783952,0.7736520830393537,7037,6157,880,378,0.00013227513227513228,19
ba1,latent_hill_v1,all,3,5,0.7798416817835039,0.7687102406535157,7037,6158,879,378,0.00013227513227513228,20
ba1,latent_hill_v1,all,3,6,0.7809782794430865,0.7605829323129905,7037,6158,879,378,0.00013227513227513228,21
ba1,latent_hill_v1,all,3,7,0.7840107252296558,0.7401093762136375,7037,6158,879,378,0.00013227513227513228,19
ba1,latent_hill_v1,all,4,0,0.823062933954922,0.7176958252189523,7037,6157,880,1093,4.574565416285453e-05,8
ba1,latent_hill_v1,all,4,1,0.8195187709452925,0.7456467199382396,7037,6157,880,1093,4.574565416285453e-05,8
ba1,latent_hill_v1,all,4,2,0.8224026820288614,0.723703930020741,7037,6157,880,1093,4.574565416285453e-05,8
ba1,latent_hill_v1,all,4,3,0.8204564080193869,0.7392127873318428,7037,6157,880,1093,4.574565416285453e-05,8
ba1,latent_hill_v1,all,4,4,0.8187648501766618,0.758679568433965,7037,6157,880,1093,4.574565416285453e-05,7
ba1,latent_hill_v1,all,4,5,0.8197916585649736,0.7409851965759657,7037,6158,879,1093,4.574565416285453e-05,7
ba1,latent_hill_v1,all,4,6,0.8196914991566109,0.7493271660045469,7037,6158,879,1093,4.574565416285453e-05,8
ba1,latent_hill_v1,all,4,7,0.8238001916814133,0.7163244744290762,7037,6158,879,1093,4.574565416285453e-05,9
