step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
ba1,ba4,wuhan,ba4,wuhan,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba1,9.92983300838848e-05,0.00010419716791830198,5.063285603612921e-05,9.801568798487243e-05,8.420012159573748e-05,9.719518918629896e-05,7.073661448813724e-05,8.499504292167879e-05,0.00010521427262902267,6.545886699984614e-05
wuhan,ba4,ba1,wuhan,ba4,ba1,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,6.382101379974997e-05,8.630384687451565e-05,7.495361743237008e-05,6.434704987104017e-05,6.586527150293134e-05,6.458232970681613e-05,8.266528144083716e-05,7.090725359532489e-05,7.02757193772247e-05,6.125726356714825e-05
wuhan,ba4,ba4,wuhan,ba1,ba1,ba1,wuhan,ba4,ba1,ba1,ba4,wuhan,5.1381494285580586e-05,6.186218011638051e-05,6.404204850088654e-05,5.6044275943928705e-05,5.341265010176389e-05,4.9044236350287743e-05,6.400695170984785e-05,5.743377288894226e-05,5.4613363734508246e-05,4.282369617198548e-05
ba1,ba4,wuhan,wuhan,ba1,ba4,wuhan,wuhan,ba4,ba1,wuhan,ba4,ba4,6.856050466818381e-05,5.514628712459784e-05,4.9118533708362864e-05,8.705716778193624e-05,3.034981545836377e-05,2.7101748131262456e-05,6.340306317768904e-05,6.56321738937625e-05,7.165598593704154e-05,5.980525489205744e-05
ba1,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,5.1144798226121286e-05,4.368812286970539e-05,5.1679401865149194e-05,4.089135098471622e-05,3.7454822031376465e-05,3.786600020031497e-05,5.679502239418519e-05,3.269637764597896e-05,4.1768758192670143e-05,3.408275614467856e-05
wuhan,ba1,ba4,ba4,ba1,ba1,wuhan,ba4,ba4,ba4,wuhan,ba4,wuhan,7.587452276212142e-05,8.309726224879349e-05,8.228660196059044e-05,6.226990954264351e-05,7.74584620264139e-05,6.253941123289345e-05,8.115646420198937e-05,9.319807937151973e-05,7.322182195074292e-05,5.390863431464227e-05
wuhan,ba4,ba4,ba4,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,3.381474338935431e-05,4.202196006581894e-05,3.7660682530185326e-05,2.988960620617377e-05,3.006507798397171e-05,3.091354510170899e-05,3.718443753278773e-05,3.4444687552213776e-05,3.17250875308922e-05,2.7655772036573812e-05
wuhan,wuhan,ba1,ba1,ba1,ba4,ba1,ba4,wuhan,ba4,ba4,ba1,wuhan,0.0001143454248555924,0.00013107297544774301,0.00010842342489312274,7.633812438850125e-05,9.716979236786187e-05,8.534414257945077e-05,0.00013700046330730468,9.367857803597516e-05,8.907537393038226e-05,8.438061026623974e-05
ba1,wuhan,ba4,ba4,ba1,wuhan,ba4,ba4,wuhan,wuhan,wuhan,ba4,wuhan,0.00010410204112496202,6.135247734161393e-05,7.526575757330912e-05,6.757842215926872e-05,6.619545092468385e-05,5.666713955537314e-05,8.006675512217384e-05,4.711291959917312e-05,7.05137826983641e-05,4.22325890354599e-05
ba4,ba4,wuhan,ba1,ba1,wuhan,ba1,ba1,ba1,wuhan,ba1,wuhan,wuhan,4.760925051333246e-05,4.0060299444264394e-05,5.935563652215961e-05,2.7833069321391254e-05,3.45088044917469e-05,3.044548200745424e-05,3.975549225495566e-05,2.9543043007447655e-05,5.4886472488381295e-05,3.153750629441221e-05
wuhan,ba1,ba4,ba1,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,wuhan,wuhan,9.380539485032588e-05,0.0001214702283633551,9.995329374812531e-05,8.58120193275823e-05,8.710789277782708e-05,8.317057935350903e-05,0.00010233147801374895,0.00010475790987287875,9.756015299588695e-05,7.263434352733993e-05
ba4,wuhan,wuhan,ba1,wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba1,ba1,ba4,7.177448418609155e-05,5.1539820731209146e-05,7.863417258511428e-05,4.8619859071532854e-05,3.41958365224999e-05,3.322260768221638e-05,5.238030256528509e-05,4.760396304060248e-05,8.403072745522084e-05,6.015344879321622e-05
ba4,ba4,ba4,ba1,wuhan,wuhan,ba4,wuhan,ba1,ba4,wuhan,ba1,ba1,6.63726581728463e-05,6.731453323704965e-05,5.9105686521300357e-05,4.2211800934286964e-05,6.108975445792879e-05,5.308065366609342e-05,4.452925294983217e-05,5.180080650290922e-05,7.174236002910813e-05,4.663607402964587e-05
wuhan,ba4,wuhan,ba4,wuhan,wuhan,ba1,ba4,ba4,wuhan,wuhan,ba4,wuhan,4.464369800746655e-05,5.524515512124485e-05,5.557428888827503e-05,4.173001928636224e-05,4.809384683090207e-05,3.8053448297112787e-05,5.5439176040067115e-05,5.09770594629335e-05,4.293341036373161e-05,3.5300494269293135e-05
wuhan,wuhan,ba1,wuhan,ba4,ba1,ba4,ba4,ba4,ba4,ba1,wuhan,ba4,7.884769050985145e-05,9.088050742036637e-05,5.7781874576291746e-05,7.269820677799998e-05,4.121380154817324e-05,4.4679419896300723e-05,7.078631059634306e-05,9.001964666016496e-05,8.192963415366725e-05,7.58966392032537e-05
ba1,ba1,ba1,wuhan,ba1,ba4,ba1,ba1,ba4,ba4,wuhan,wuhan,ba1,0.00013371996988948112,0.0001238037501822732,6.948975504710737e-05,9.492827341016331e-05,0.0001084930500599447,0.00011150649491864667,9.700031424148673e-05,0.00010934784353296052,0.00014612608106921146,8.146839616461144e-05
wuhan,wuhan,ba4,ba4,wuhan,wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba4,wuhan,4.8595075103427754e-05,4.8494615253871376e-05,4.866329399973936e-05,3.5366861320215813e-05,5.0747108747040195e-05,3.855050671215079e-05,4.83931506236985e-05,4.477670044049762e-05,3.7577136732192276e-05,2.922792964842641e-05
wuhan,ba1,ba1,ba1,ba4,wuhan,ba4,ba1,ba1,ba1,ba1,ba4,ba4,5.839784669067056e-05,8.346854017535905e-05,4.687414553739931e-05,8.305496542588817e-05,3.9151601694978535e-05,3.5922314035391705e-05,6.245823940600475e-05,7.796163492043782e-05,7.114870428204603e-05,6.703875955693756e-05
ba4,wuhan,ba1,ba1,ba1,wuhan,wuhan,ba4,wuhan,ba1,ba1,ba4,wuhan,9.829744330509926e-05,6.323648266921435e-05,9.792343803225195e-05,5.0096897990942364e-05,7.713080002458377e-05,5.714592816335467e-05,8.070973668518741e-05,5.799080993681531e-05,0.00011373017774376828,5.4863572179648984e-05
ba4,ba1,ba1,ba4,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba1,wuhan,wuhan,0.00010277545069075877,7.262854883380684e-05,0.00010363115565316341,4.534976197771225e-05,7.682982167705358e-05,5.698487029645377e-05,8.364520959777814e-05,6.692463379429054e-05,0.00012253063148538772,6.423274812260895e-05
ba4,ba4,ba4,ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,ba1,ba4,ba1,4.764575760457207e-05,4.8858907672039064e-05,4.6311090693793185e-05,3.768596541505102e-05,5.7579208261201374e-05,5.1483449405586795e-05,3.2517793141592646e-05,4.3768435056849546e-05,7.331516547506365e-05,3.436632977925805e-05
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba1,ba4,ba1,wuhan,ba1,0.00014798844713928523,0.00014246551504849646,6.80189873732825e-05,0.00010531076992610255,0.00011574384235372694,0.00012185971093759474,9.484719335391329e-05,0.00010858703043012458,0.0001665462270026358,9.083031267444493e-05
ba1,ba1,ba4,ba4,wuhan,wuhan,ba4,ba4,ba4,wuhan,ba4,ba1,ba4,8.683610528568488e-05,6.56433166262453e-05,7.93681146912497e-05,8.083497258873087e-05,3.4100506394924896e-05,4.356974061630388e-05,7.677718345254802e-05,6.94295860034242e-05,8.669866190757933e-05,7.332477825418864e-05
ba1,ba4,ba1,ba4,ba4,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba4,wuhan,7.269056187697578e-05,5.664803469623756e-05,6.331068055624061e-05,6.842133979420285e-05,5.443864998425483e-05,4.045823319333677e-05,7.501064929247286e-05,5.4430777604347685e-05,6.326916447778097e-05,4.185615656669204e-05
wuhan,ba4,ba4,wuhan,ba4,ba1,ba4,wuhan,ba4,ba1,ba4,ba1,ba4,5.155394350833251e-05,6.130588360414533e-05,5.706908646914378e-05,7.229533631493025e-05,2.904764508164682e-05,3.500247225554512e-05,6.220885838506677e-05,7.11693012358568e-05,5.915748603120506e-05,6.860333505858468e-05
ba1,wuhan,ba1,wuhan,ba4,ba4,ba1,ba4,wuhan,wuhan,ba1,ba4,ba4,0.00011463008604140667,8.787798954728225e-05,6.207389148401561e-05,0.00012166658333850201,4.7042102574302785e-05,4.739760548345157e-05,9.443182107995669e-05,6.36502664474049e-05,9.642796965936573e-05,8.06870395018771e-05
ba4,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,ba4,ba4,ba4,wuhan,ba4,3.8991309579728206e-05,2.7979964203307607e-05,3.4242795065299894e-05,2.5415717836529435e-05,1.4643384215892781e-05,1.4995388297117751e-05,2.558944728324663e-05,2.869918091317144e-05,4.7078309644326664e-05,3.2259705028139206e-05
ba1,ba4,wuhan,ba4,wuhan,ba4,ba1,wuhan,wuhan,ba1,wuhan,ba1,ba1,0.0001042475367606916,0.00011301147689542372,5.8544005160367976e-05,9.704956575876708e-05,8.642145854869139e-05,8.248096210826499e-05,8.361624995757109e-05,9.501708419312535e-05,8.284437927137292e-05,6.867936264327517e-05
ba4,ba1,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba1,ba1,ba1,ba4,ba4,6.647036438320149e-05,5.209543547693255e-05,5.683393048706007e-05,5.1189845878574745e-05,3.585694173987278e-05,2.822584767423964e-05,5.623197805429942e-05,5.40468024347419e-05,0.0001049897748719632,5.962193102069617e-05
wuhan,ba1,wuhan,ba1,ba1,ba1,ba4,ba1,ba4,ba4,wuhan,wuhan,wuhan,9.238724635265088e-05,0.00011515423887581892,0.00010676990556934996,7.56584206855465e-05,8.852352368844129e-05,7.461735273826657e-05,0.00010206258629614053,0.00010999779464725385,9.36519875230393e-05,7.410084165515011e-05
wuhan,ba1,wuhan,ba1,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba1,ba4,wuhan,8.200422716787434e-05,0.00010141082255257627,9.147032370571253e-05,6.819985948858623e-05,8.520880884664961e-05,6.885593690288721e-05,9.545389169108701e-05,9.265267001339618e-05,8.248827964708945e-05,5.820554182270442e-05
ba4,wuhan,wuhan,ba4,ba1,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,7.626504638958517e-05,5.517900673883727e-05,4.3238089116043777e-05,3.3972278820073216e-05,6.426592588739722e-05,5.863564308239044e-05,3.885868563225579e-05,4.629656621772274e-05,8.595514169742479e-05,4.1132588677358215e-05
ba1,ba4,ba1,wuhan,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,5.427809899184338e-05,4.873597975086645e-05,4.027393187155982e-05,7.644415120530273e-05,2.446983771321109e-05,2.2457590310184146e-05,5.4551257283737365e-05,5.14729842414444e-05,6.218323404596609e-05,5.000938424476046e-05
ba1,wuhan,ba1,ba1,ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba4,ba4,wuhan,0.00012760345068526307,7.441709390663197e-05,8.277105822442352e-05,8.804418140336268e-05,8.566007700456005e-05,6.889171739997141e-05,9.992315193728601e-05,5.9530485307036434e-05,8.651781904541879e-05,5.2277671891812526e-05
wuhan,ba1,wuhan,ba1,ba4,ba1,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba4,6.11677097497828e-05,7.786787464789814e-05,5.7397398011105945e-05,7.229309092377081e-05,4.3857106036445185e-05,3.7253077006891136e-05,6.47523795197246e-05,9.179286081066666e-05,7.414262146768528e-05,6.845784869342592e-05
wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba1,ba4,wuhan,ba1,ba4,wuhan,wuhan,9.672674451096745e-05,0.0001163794638181132,0.00010003822227376873,7.133873064292287e-05,9.125868447701668e-05,7.762501399790015e-05,0.00010314080356431954,0.00010865704132406337,9.389999047260024e-05,7.595290172289391e-05
ba1,wuhan,wuhan,wuhan,ba4,ba4,ba1,wuhan,ba4,ba4,ba1,ba1,ba4,0.00012703561393294545,9.144633038869858e-05,8.664688189356953e-05,0.00011468516507855593,4.7154370820334836e-05,5.524667107636185e-05,9.912677420259388e-05,7.353657092769917e-05,9.290276786431705e-05,8.930655045001864e-05
ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba4,0.00013960695976566805,0.00012456462666633514,0.0001237862714770109,0.00013583599898437263,6.114388521558819e-05,7.024397065708017e-05,0.00014414300455929568,0.00012661166730461274,0.00015141108438818785,0.00014413121761088903
ba1,ba1,wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba1,ba4,wuhan,ba4,ba4,8.703391802771727e-05,6.29509973216267e-05,6.304321373856103e-05,8.123552948936836e-05,4.030070637182117e-05,3.772344777352987e-05,7.279854167230731e-05,6.539994128635275e-05,9.433769899077875e-05,6.590199399410063e-05
ba1,ba1,ba1,ba1,wuhan,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,ba4,0.00012137972075005936,8.649762278774617e-05,7.730053523152141e-05,9.891470152912279e-05,4.510311906268485e-05,4.8411721616247837e-05,9.45254814936432e-05,9.104373714516333e-05,0.0001201954333914744,9.465270991946436e-05
ba4,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,ba4,ba4,wuhan,8.546656691248306e-05,4.842857143778976e-05,8.171913914451656e-05,3.703071066563559e-05,6.417690288484574e-05,4.506576520303029e-05,5.9396044650240846e-05,5.088856595263223e-05,8.541445049688851e-05,4.4562686318626786e-05
ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba4,ba1,ba4,ba1,ba4,7.575996860764941e-05,6.075711244404893e-05,6.394776077230423e-05,8.863158501099043e-05,2.9872252937373823e-05,3.3719985526047435e-05,7.748426843788807e-05,5.973880028353832e-05,7.27430930772306e-05,7.146402967599253e-05
ba4,ba1,wuhan,ba4,ba1,ba1,wuhan,wuhan,ba4,ba1,wuhan,wuhan,ba1,0.00011074989791795595,8.486069725457356e-05,7.87978422344338e-05,5.2536359598891584e-05,0.00010941130460377563,8.810812561130764e-05,6.721195956890975e-05,9.062193672256983e-05,0.00015509638618261604,6.874380412815081e-05
ba1,ba1,wuhan,ba1,wuhan,wuhan,ba1,ba4,ba1,wuhan,wuhan,ba4,wuhan,0.00012356036641847498,8.772036940012851e-05,0.0001131254953554565,8.149163190997244e-05,9.463200897401501e-05,7.66658115090202e-05,0.0001146821929557183,8.23557719996726e-05,0.00011614841848577441,6.781876259161397e-05
ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba1,wuhan,wuhan,wuhan,ba4,ba1,wuhan,8.73604736927242e-05,5.2606024748993684e-05,9.325804741911732e-05,3.709392437230965e-05,5.8380939142193625e-05,4.861755534080153e-05,6.822598348947487e-05,3.8312919546346255e-05,8.002973445741545e-05,4.7448797036218645e-05
ba1,ba4,ba1,wuhan,wuhan,ba4,wuhan,wuhan,ba1,wuhan,ba4,ba1,ba4,9.038078956174667e-05,8.477016461274923e-05,7.047912800158364e-05,0.00011035740332052907,3.6519936601588746e-05,3.885137421201905e-05,9.043092458397778e-05,7.915643116102218e-05,8.521934486395361e-05,9.079159510790904e-05
ba1,ba1,ba4,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,6.2041266770676e-05,4.887835561518973e-05,5.615349435041039e-05,6.403633562241115e-05,2.9371114191588447e-05,3.131309462581251e-05,5.987582346496051e-05,5.53588998780123e-05,7.437586930504515e-05,5.11450077736485e-05
wuhan,wuhan,ba4,wuhan,ba4,ba1,ba4,ba1,ba1,wuhan,ba4,ba1,ba1,8.872594190209002e-05,0.00011708318929254405,5.6209732806311377e-05,7.359120485888672e-05,9.652580256434306e-05,9.307009522243674e-05,7.17686170278572e-05,9.16949131467278e-05,6.89311001319775e-05,6.043274156582323e-05
wuhan,ba1,ba1,wuhan,ba1,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,ba1,wuhan,9.947125649046856e-05,0.00013560000645658444,0.00010467124733899984,6.993181962455976e-05,9.367412215602779e-05,7.370371886740325e-05,0.0001224053282491995,0.00010484752324633194,9.185644325684323e-05,8.708845576451042e-05
ba4,wuhan,ba4,ba4,ba1,wuhan,wuhan,ba1,ba1,ba4,ba4,wuhan,ba1,7.696268597259244e-05,5.4969945805577664e-05,4.539072923459574e-05,3.669387894580618e-05,6.181056049798297e-05,5.87703935876406e-05,3.7938419239495565e-05,4.472833195456242e-05,8.320011211381861e-05,4.075129086685401e-05
ba1,wuhan,wuhan,ba4,ba4,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,ba4,0.00010163439383440965,6.620444164339502e-05,5.590402510630006e-05,8.403102454436376e-05,3.69072105669504e-05,3.873121318490603e-05,6.689140330111715e-05,5.9115766687741904e-05,7.819778028689377e-05,6.592553183357797e-05
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,3.6062057567971326e-05,3.2261157618827964e-05,5.163763121017632e-05,1.9953925835197617e-05,3.028825139267298e-05,2.5448606226116928e-05,3.638476238083279e-05,2.4926505599453978e-05,4.159899258490788e-05,2.7324522946775765e-05
wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,wuhan,ba1,ba1,ba4,ba1,6.219122154624205e-05,0.00010477646808309616,4.0272404845381547e-05,6.283572154867788e-05,9.743314281235646e-05,8.466778611766144e-05,5.179794109665202e-05,8.134075590633075e-05,6.890628442783628e-05,4.604324269357986e-05
ba1,ba4,ba1,wuhan,wuhan,ba4,wuhan,ba1,ba1,ba4,ba4,wuhan,ba1,0.00011011416342560002,0.00011247400837359576,5.880134743482941e-05,0.00010480476946874441,8.05283416106387e-05,9.051750219067799e-05,7.763911386660403e-05,8.70411456055587e-05,0.00010818711273409872,6.774485475075647e-05
wuhan,ba1,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,ba1,ba4,wuhan,wuhan,6.684777134432703e-05,7.707970331992615e-05,6.733002022377874e-05,5.3989063657424934e-05,6.325943731078863e-05,6.012729385930005e-05,6.93275042071915e-05,7.636941003648006e-05,6.364914600987819e-05,5.1777261467595075e-05
ba1,wuhan,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba4,ba1,ba1,ba1,0.00018118932380067996,0.0001645575019895791,7.516452471492898e-05,0.00013601990711231633,0.00012990375671135068,0.00013221141544963097,0.00011207701052552066,9.145860248381335e-05,0.00011526086609116072,8.878232521538921e-05
ba1,ba1,wuhan,ba4,wuhan,ba1,wuhan,ba1,ba4,wuhan,wuhan,ba1,wuhan,0.00014416037685814953,0.0001038857126385844,0.00014206802852249748,8.53819316161505e-05,9.845001182713342e-05,8.646035072674995e-05,0.00014625325544452154,8.716280749171586e-05,0.0001238869276108425,8.544942474151666e-05
ba4,ba1,ba4,ba1,wuhan,ba4,ba4,ba4,ba4,ba1,wuhan,ba4,wuhan,8.169198013507025e-05,5.387788743193713e-05,0.0001156208560809487,4.178752137187733e-05,7.453465409273674e-05,5.259347217670117e-05,7.297874593206519e-05,6.193011703053268e-05,0.00010821876093699091,4.770132029117105e-05
wuhan,ba1,ba1,wuhan,ba1,wuhan,wuhan,ba4,ba4,ba1,ba1,wuhan,wuhan,0.000108288669869562,0.00015048072408700553,0.00010076304887186151,8.749639255392402e-05,0.0001057712236757704,8.981344477813045e-05,0.00012456658738776397,0.00012968878766801516,0.0001184903860271527,9.397675453436474e-05
ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,ba4,ba1,wuhan,ba1,ba4,wuhan,0.00010296127052940554,8.332565338643658e-05,0.0001183203935034223,7.82564164822359e-05,7.793810162235704e-05,7.865529873801227e-05,0.000109800759567037,6.97562072166154e-05,0.00011383719053691757,5.861297582745194e-05
ba1,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,ba4,wuhan,wuhan,ba1,ba1,0.00012161668242311889,0.00010670281680922742,5.267444936226518e-05,8.922364932375603e-05,9.40912833489872e-05,8.746795147936316e-05,7.776928724750701e-05,6.9698150340125e-05,7.337361555030532e-05,5.6339756417464835e-05
wuhan,ba1,wuhan,ba1,ba4,wuhan,ba4,ba4,wuhan,ba4,ba4,ba4,ba1,7.467561838805441e-05,0.0001153611380672208,5.956264677742223e-05,7.176481199021163e-05,0.00011339479047758216,9.36958301933377e-05,6.110650679480998e-05,0.0001184946537160524,8.789249838121112e-05,5.773407509743707e-05
ba4,ba4,ba4,wuhan,wuhan,ba1,ba4,ba1,ba1,ba1,ba4,ba4,wuhan,3.599087283067424e-05,2.5357408511985864e-05,5.1507235297016524e-05,1.9737090496697973e-05,3.097363488433796e-05,2.302848466731283e-05,2.9766170894947488e-05,2.6171390409187994e-05,4.041485643879325e-05,2.2709017790378e-05
ba4,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba4,ba4,7.351473063608514e-05,5.3237913279379895e-05,6.776114626676652e-05,5.247223211683213e-05,3.8071696603376574e-05,3.13800688823577e-05,6.175206200523607e-05,5.829768729565223e-05,0.00011996524694291113,6.688193600309023e-05
wuhan,wuhan,wuhan,wuhan,ba1,wuhan,ba1,wuhan,ba4,ba1,wuhan,ba4,ba4,5.0171369287579816e-05,5.1762205643438046e-05,3.7590262912551245e-05,4.899787387974138e-05,2.9976216587304903e-05,2.5552196118403573e-05,4.482878699182707e-05,5.901627978277288e-05,4.523995466267748e-05,4.4116361378444736e-05
ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,2.8469758362758978e-05,1.9363810087818106e-05,2.3849461718274763e-05,2.3482722674921776e-05,1.450751167918377e-05,1.1863919794606089e-05,2.081962958559681e-05,1.8830687013991744e-05,3.7171792128192406e-05,2.326287742437404e-05
wuhan,ba4,wuhan,ba4,ba1,ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,ba4,4.214118657596929e-05,5.638736178681479e-05,4.561506667839544e-05,5.979574290517553e-05,2.767334808841477e-05,2.6665820694287383e-05,4.968926071155837e-05,5.7978443002015794e-05,4.9896340077262796e-05,5.031461117309899e-05
ba4,ba4,ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,ba4,wuhan,wuhan,ba4,5.227078999326909e-05,4.2061384049945054e-05,5.166929478399518e-05,3.643969980410754e-05,2.057610424732998e-05,2.05514068043805e-05,3.997525007138168e-05,4.7713730384176813e-05,6.496397824461783e-05,4.8854703865181075e-05
ba4,ba4,wuhan,ba1,ba1,ba1,ba1,wuhan,ba1,ba1,ba1,ba4,ba4,2.621039674024371e-05,2.217489564095314e-05,2.7523808829852125e-05,2.4731933822914514e-05,1.318173613781582e-05,1.2403776408772248e-05,2.1844902575883573e-05,2.1181804481290804e-05,3.580098141503739e-05,2.50681991739559e-05
ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,ba1,ba1,wuhan,wuhan,wuhan,ba1,9.822985234698653e-05,9.261033277541106e-05,4.909959157174569e-05,8.903521831290022e-05,7.600372435182136e-05,8.04064063928701e-05,6.878310784375215e-05,7.641567674830574e-05,8.954635602188163e-05,5.8818654858691265e-05
ba1,ba4,wuhan,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba1,8.213947504633181e-05,7.404210925196802e-05,4.9186519479715815e-05,7.851260589149236e-05,7.284280776346834e-05,6.83037120596013e-05,5.413921932464463e-05,7.014482297969838e-05,7.657882878500141e-05,4.6304728561172874e-05
ba4,ba1,ba1,ba4,wuhan,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba1,ba4,7.513389083173877e-05,5.5606754687534893e-05,7.438774061717957e-05,4.369574319808885e-05,3.761226977145099e-05,2.8577349572937547e-05,5.8994297452075637e-05,6.103516546967457e-05,8.518952050646718e-05,6.641813370637684e-05
ba1,ba4,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,ba4,ba1,ba1,ba4,8.641012966007408e-05,7.775416050794853e-05,7.691023480977244e-05,0.00010060431903771938,3.336250137820385e-05,4.062889893564696e-05,8.523804776602682e-05,6.624106788724151e-05,8.297633296231584e-05,8.161836001246282e-05
ba1,ba4,ba4,wuhan,ba4,wuhan,wuhan,ba1,wuhan,ba1,ba1,wuhan,ba1,7.049997980890367e-05,7.986009412568552e-05,4.036653872475714e-05,7.617041784818792e-05,6.454484508232906e-05,7.795851856219301e-05,5.7536277914856594e-05,6.1244241230843e-05,8.613727443349956e-05,5.008131152403685e-05
wuhan,ba1,ba1,wuhan,ba4,wuhan,wuhan,ba4,wuhan,ba4,ba1,ba4,wuhan,9.832928985427203e-05,0.00012642127875115604,9.840146549581524e-05,8.392748041560381e-05,0.00010204858251752887,8.110219518403542e-05,0.00012150636770846566,0.00011824076262049321,0.00010578285532945539,7.440949450684969e-05
ba1,ba1,wuhan,ba4,ba4,ba1,ba1,ba4,ba1,ba1,ba4,wuhan,ba1,0.00012486448463902463,0.00010073267200158265,6.213281962285637e-05,8.141528941969904e-05,0.00010237363298894273,0.00010584647344569755,7.876690516596675e-05,9.823465653549068e-05,0.00012074028677602263,7.240746602794406e-05
ba4,ba1,ba4,ba4,wuhan,ba4,ba4,ba1,ba1,ba4,ba1,ba1,ba4,6.015952947317469e-05,4.7775130161074006e-05,7.048238119377982e-05,4.061756075927167e-05,2.80566456624095e-05,2.7958171115787784e-05,4.614316958180403e-05,5.003170129646005e-05,7.35843421086809e-05,5.3848212540086425e-05
ba1,ba1,wuhan,ba4,wuhan,ba4,wuhan,wuhan,ba1,ba4,wuhan,ba1,ba1,0.00015697279955385071,0.00015018320322815503,8.541178392579093e-05,0.00010461660257920352,0.0001279527788732792,0.00011792912047332884,0.00010594573798613564,0.00012055168240910139,0.0001246218732229586,8.959512500234052e-05
ba4,wuhan,ba4,ba1,ba1,ba4,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,9.856713560300397e-05,6.96363622566601e-05,6.219776435142749e-05,5.0719878403079326e-05,8.365266813098597e-05,7.747311228389659e-05,5.079279417193371e-05,5.92544736438067e-05,0.00011974714717264438,5.316240503837296e-05
wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba4,ba1,ba4,ba4,wuhan,wuhan,ba4,8.255506261868207e-05,0.00010098323058204564,7.289172548801015e-05,8.138405329761677e-05,4.493053496229844e-05,4.6296456693273095e-05,7.751022581508211e-05,0.00011611100432170598,9.287538023452532e-05,8.750081488477072e-05
ba4,ba1,wuhan,ba1,ba4,ba4,ba1,ba1,ba1,ba4,wuhan,wuhan,ba1,9.216015542144034e-05,7.936200106482037e-05,7.309480132641286e-05,4.9156981810204705e-05,9.183407221939563e-05,7.892251473694162e-05,6.04863057355504e-05,7.46840861887836e-05,0.00013481421385689807,5.760995495770681e-05
ba4,ba1,ba4,wuhan,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba4,ba4,4.00123205428801e-05,2.9784004328295912e-05,4.485144699636942e-05,2.93126148178411e-05,2.1828986219073134e-05,1.815089806631947e-05,3.25458900017501e-05,3.496781211465567e-05,6.354744241050638e-05,3.5153177950027666e-05
wuhan,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,wuhan,ba1,ba1,wuhan,ba1,9.970960597612821e-05,0.00015466978470681875,6.1011791185412733e-05,9.270085687049501e-05,0.00011201430610985933,0.0001289849481242789,7.532832593173139e-05,0.00013024759482581846,0.00011890557798274626,7.846915922240398e-05
