step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,2.8511057209461742e-05,2.2670544870199918e-05,2.686100655257494e-05,2.5645069792255677e-05,2.251731853838677e-05,2.0540533031521072e-05,2.8367006614781613e-05,2.129306781821245e-05,2.504291788380847e-05,1.7076053691924734e-05
ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,3.532464552989125e-05,3.169666669197546e-05,3.347815151717064e-05,3.402959215747469e-05,2.5463814247832808e-05,2.4472795566975598e-05,3.808114364727802e-05,2.711016966100285e-05,3.3508125983504314e-05,2.3764297643541332e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,2.5541816286101167e-05,2.2661022370863956e-05,3.3022400831266375e-05,1.5479098386781305e-05,2.1405278026101676e-05,1.6921174450420834e-05,2.4121964061855393e-05,1.9084595409584774e-05,2.9529284621008478e-05,1.9070285489694065e-05
wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,4.60833245484228e-05,5.8508442229307484e-05,3.605142751485975e-05,5.2609454083029225e-05,2.9111993604187882e-05,2.434733761130807e-05,4.4936561089524545e-05,6.326610159899755e-05,4.967400276007633e-05,4.9744008048104504e-05
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,3.10573338902357e-05,2.4037947111155237e-05,3.2748662313569066e-05,1.4745878870836882e-05,2.5106132034226342e-05,1.6823620793868275e-05,2.504244842418418e-05,1.9996717453121706e-05,3.786802385613334e-05,1.8776663482267117e-05
wuhan,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,2.0741723699373215e-05,2.6256858238702915e-05,1.851567093826475e-05,2.8451722937338116e-05,1.4159748455971846e-05,1.3768458489581205e-05,2.2378048992742255e-05,3.191034410711091e-05,2.3771826380740418e-05,2.3363713517023473e-05
ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,4.364728234883032e-05,3.512139075274169e-05,3.9493683874671054e-05,3.874363387549714e-05,2.760795187858283e-05,2.7227937342645388e-05,4.0953569746614734e-05,3.135593701244174e-05,3.9232040893026934e-05,2.6532974499451545e-05
wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,2.101180002519299e-05,3.219872030853929e-05,2.0089251953572514e-05,2.5192778366210958e-05,1.3308225016660903e-05,1.3413799899791313e-05,2.1434439282181257e-05,2.8192488275410078e-05,2.147424355563965e-05,2.6848511069807355e-05
ba1,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,6.570748102792866e-05,5.049902275885021e-05,4.3764023182977215e-05,6.758225501280527e-05,3.1340318828047664e-05,2.7886150585873456e-05,5.823429213477651e-05,5.181194264921903e-05,7.001932056550153e-05,5.6129068002145226e-05
ba1,ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,5.593955688150009e-05,4.3217286821384124e-05,5.7599758971279835e-05,3.987473197217591e-05,4.006737027314999e-05,4.054811676464223e-05,5.3774205186680435e-05,3.8860370719567034e-05,5.507676940544698e-05,3.228507272418207e-05
ba4,ba4,ba4,ba4,ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,3.136762142488116e-05,2.5519846681523124e-05,4.0074042410349697e-05,1.7932297469371323e-05,2.5653690595393415e-05,2.0729346195058102e-05,2.7833544517904862e-05,2.2788339110582682e-05,3.71643015494775e-05,2.243466476724909e-05
ba1,ba1,ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,9.62753271747787e-05,7.623179723616907e-05,8.002872328242225e-05,6.862901520195879e-05,6.52548548161228e-05,5.747730590658726e-05,9.318532888016748e-05,6.83169591441669e-05,9.391165230350006e-05,5.936451428993195e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,2.1111107708776477e-05,1.7605054093094253e-05,2.594357817335584e-05,1.1994954867695009e-05,1.6070709240603544e-05,1.3329157426822259e-05,1.768910695086562e-05,1.4709100492754346e-05,2.3980863594370607e-05,1.4765863740956845e-05
ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,0.00011411130203034726,8.598450829418136e-05,9.167628721781309e-05,7.36832491699096e-05,7.313287790884057e-05,6.359345365512815e-05,0.00010055410681043734,7.2800589445851e-05,0.00010409226628404697,6.663361138724725e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba1,3.444185866719777e-05,4.088225835758811e-05,2.8579658646531692e-05,2.3262206879881263e-05,3.409629255660077e-05,3.251884911021686e-05,2.4960518186918503e-05,3.010303627508568e-05,3.818736584540656e-05,2.6245597723238957e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,1.9992784416329252e-05,2.3180252687093643e-05,1.5958802107404224e-05,2.093395348949803e-05,1.32755613273902e-05,1.125830624348062e-05,1.9240494382386116e-05,2.367504171832e-05,1.858094633438385e-05,1.9128953732908686e-05
wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,3.088074297272193e-05,4.068875471380888e-05,2.4561327344276445e-05,3.86723066701363e-05,2.130822966766849e-05,1.7626092753179103e-05,3.312115948274427e-05,4.789552978564778e-05,3.365513347882295e-05,3.6953008176605846e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,3.5130710661973446e-05,5.342266968090996e-05,2.1743193560023683e-05,2.642125595757306e-05,4.208645920231289e-05,3.502753084832569e-05,2.8402811423304816e-05,4.0157409545485024e-05,2.576666855756259e-05,2.3549809480314726e-05
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,5.3784445256452495e-05,8.001886074616893e-05,3.316448240739236e-05,4.3652684644812396e-05,5.613167923488346e-05,5.5821031182910705e-05,4.7469227388976676e-05,6.0132292393947175e-05,4.309022817222885e-05,3.6440723138451826e-05
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,3.350571233978734e-05,3.8088423470732186e-05,2.7145555003807335e-05,2.267323681865594e-05,3.407795349397653e-05,3.130876910119389e-05,2.3380281520165706e-05,2.926883125476218e-05,3.718056629860024e-05,2.4647068670410354e-05
ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,3.3446655642467954e-05,3.586050443903188e-05,2.9459165677311927e-05,2.1721748334637293e-05,3.209140278924306e-05,3.01124256022532e-05,2.255449932432097e-05,2.8604015154544224e-05,3.713994520015366e-05,2.4148882788366936e-05
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,3.066675805837288e-05,3.134160820918814e-05,2.5506535628677655e-05,1.840361476930131e-05,2.9880470884217322e-05,2.761094874282054e-05,1.950625001538174e-05,2.6291199324709315e-05,4.409042426597631e-05,2.2861008964880592e-05
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,6.382764043866091e-05,9.613765518642236e-05,4.110592916723358e-05,5.8057689816572885e-05,7.503138973368041e-05,7.752643808392503e-05,5.351371874906101e-05,7.249455372994626e-05,5.1683514245841026e-05,4.593656664846769e-05
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,4.375906126461989e-05,2.8850693781914398e-05,2.3428344736990622e-05,4.4559612152103155e-05,1.9067515021127466e-05,1.7872599581931136e-05,3.240983778660436e-05,2.509795867161111e-05,3.2681859931267295e-05,2.8176105052943086e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,0.00011517402915195046,7.82158479484345e-05,8.439156238479848e-05,6.661252129286579e-05,6.671242938728679e-05,5.91518513514534e-05,9.360352594535588e-05,6.671364367965647e-05,9.728401398351758e-05,6.153651750588809e-05
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,2.6893756527870665e-05,2.1876063380952083e-05,3.453090629027493e-05,1.6470493742543073e-05,2.2597846069652453e-05,1.7861267746877225e-05,2.4740459587868166e-05,2.127726733137033e-05,3.10305037413592e-05,1.9852961184320513e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,4.8359671671064974e-05,3.6245826045433576e-05,3.0213139603583688e-05,4.572470135879142e-05,2.2950516492801804e-05,2.0963298990278132e-05,4.059214599904437e-05,3.4692168503967736e-05,5.160518393421596e-05,3.829915891070721e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,4.353706875965311e-05,5.3364506555902767e-05,4.4086241671489716e-05,4.422915118806004e-05,2.6656099819595698e-05,2.6971186875642175e-05,4.468725024134968e-05,5.35594495776051e-05,3.913819308189904e-05,4.56159396152749e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,2.9420928166392594e-05,3.981305715229477e-05,1.931010785865996e-05,2.2857144588556807e-05,4.579729638918929e-05,3.5240963440995e-05,2.0628231162116985e-05,3.720510589299745e-05,2.6010987757945278e-05,1.820899043503201e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,2.9947658916935927e-05,2.4897253112097747e-05,3.632929096105033e-05,1.7697937030124503e-05,2.4427857898641797e-05,1.896294532658653e-05,2.6767519284129195e-05,2.105363272238485e-05,3.379763047598049e-05,2.068233175225219e-05
ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,2.2892585736456205e-05,1.762273037723044e-05,3.0847752607374436e-05,1.3655532525115949e-05,1.8052620015031205e-05,1.624133058959865e-05,2.2208887306576055e-05,1.7473883059018724e-05,2.7603158887303935e-05,1.5868930928833655e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,4.2921072752570676e-05,3.261619586663431e-05,2.79222843145062e-05,4.04719116536894e-05,2.0892126055237736e-05,1.8081794314547417e-05,3.8190462833872924e-05,3.3633935987073385e-05,4.817218729804453e-05,3.569896876043967e-05
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,5.904273666089852e-05,4.3911443966510494e-05,5.5682281607722736e-05,4.045515556519514e-05,3.957925902895526e-05,4.0076918765085456e-05,5.1618693768181615e-05,4.009788897241022e-05,5.476454142628282e-05,3.2957341833347005e-05
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,3.4196926372934e-05,4.845155280460411e-05,2.4369490984436494e-05,2.8076577485804046e-05,5.244378552508442e-05,4.1757852816829606e-05,2.6840572143839346e-05,4.606027258284544e-05,3.2494484552650856e-05,2.2773534704831055e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,5.906552949085808e-05,8.999924980760783e-05,3.734643508640729e-05,4.706802617028605e-05,7.112147613432404e-05,6.449157620002427e-05,4.7235937862530486e-05,6.604903180916594e-05,4.6342202010254415e-05,4.041009944846074e-05
ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,4.458827925867988e-05,3.363259707495331e-05,5.933905539991801e-05,2.6244134840177433e-05,3.373113519553991e-05,2.6853648120623954e-05,3.716140457334113e-05,3.062458333329627e-05,5.372989161167566e-05,3.1263555233950934e-05
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,5.5165485430164576e-05,3.673656897019524e-05,3.605152576234085e-05,3.838735820492525e-05,3.334237594675955e-05,3.098580865190916e-05,4.4151161232163543e-05,2.5412209552863926e-05,3.533714348008515e-05,2.53292998595962e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,7.911376308471125e-05,6.123396934208502e-05,6.654316728777008e-05,5.337738635103426e-05,5.5256082638177985e-05,4.901188800656221e-05,7.368615240747448e-05,5.169692322246634e-05,7.71486000538601e-05,5.194196906768884e-05
ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,4.205432583941518e-05,3.784007042621121e-05,4.1605006548975526e-05,4.140232932709113e-05,2.877802615496948e-05,2.693609023934878e-05,4.2518460372742364e-05,3.174516063360829e-05,4.1437983267653737e-05,2.9456945110648096e-05
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,3.691181257330671e-05,4.264418681030218e-05,2.8307382465148167e-05,4.065505282972877e-05,2.6636878930113526e-05,2.2399361494133476e-05,3.8003093941716116e-05,4.548152470737419e-05,3.614579114940865e-05,3.8642179091111665e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,1.925669383851343e-05,1.4334040798204462e-05,1.712585949267612e-05,1.195307451898456e-05,1.2148777129080918e-05,1.2573793418620971e-05,2.1348294713186363e-05,1.0988651880931107e-05,1.6360660387340237e-05,1.2241414816481395e-05
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,0.00010318611820051346,7.39857472885175e-05,7.93581010943754e-05,6.903585610616588e-05,6.762693335541201e-05,5.830589633880665e-05,9.076050175186406e-05,6.747860500140964e-05,9.926672231611535e-05,6.040833275045092e-05
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,2.8283573786817766e-05,2.2401700760390143e-05,3.62264761802435e-05,1.656374543039113e-05,2.4671313390431486e-05,1.9182193008001227e-05,2.622890274188316e-05,2.161296165212274e-05,3.345132164906475e-05,2.0885792814323283e-05
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,4.022768472797289e-05,6.690770862338541e-05,3.0118106653087602e-05,4.533793364310738e-05,4.480628865808203e-05,5.2663805473017996e-05,3.8737330131596754e-05,4.744029737678537e-05,3.6375783172646496e-05,3.535403498781873e-05
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,2.729962298190236e-05,2.4669538523379987e-05,3.87419956377025e-05,1.6082780627861424e-05,2.3128449559637797e-05,1.8972973802217846e-05,2.7826750626060506e-05,1.9498679514737642e-05,3.0048915770801182e-05,2.0509478244330703e-05
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,5.4941989971327334e-05,3.676172111866209e-05,2.739053829021093e-05,4.768850386630541e-05,1.80505141615093e-05,2.0894187805783024e-05,3.745028875373988e-05,3.1800420453039125e-05,4.3689498818129334e-05,3.450939790404403e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,3.33282304802323e-05,2.871264287780269e-05,4.514185908492208e-05,1.8552670810825193e-05,2.7203296513752815e-05,2.1988021802802548e-05,3.276184121003798e-05,2.201972035142535e-05,3.498387712832554e-05,2.324823592224603e-05
ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,6.207047173707191e-05,5.238753832651996e-05,7.37090757214673e-05,4.466178934697736e-05,4.57958920117286e-05,4.553853782073666e-05,6.353926200979169e-05,4.3573770448720594e-05,7.442500329249053e-05,4.1334857268829025e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,2.9839503417513276e-05,3.2947886165488213e-05,2.5024509846948036e-05,1.9103798430369488e-05,2.8885414981105877e-05,2.526179330985006e-05,2.156473964828893e-05,2.566905148372234e-05,3.223973767957307e-05,2.1245413170751387e-05
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,5.3607713990182065e-05,3.818960316996069e-05,3.875670321590036e-05,5.017104851743523e-05,2.569189791908936e-05,2.3743995747960323e-05,4.215153287421647e-05,4.115871923109298e-05,5.699044400617414e-05,4.13664570212701e-05
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,4.9032148053722305e-05,7.013284534758594e-05,3.097817892501533e-05,4.569046996056764e-05,5.65622358824457e-05,5.698790881833367e-05,3.771001187564202e-05,5.3064276182004253e-05,3.9083157955585425e-05,3.7097625794330995e-05
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,6.479013383789646e-05,0.00010158152104268766,4.12064262686358e-05,5.104640865736975e-05,7.137610375256753e-05,7.234351988816176e-05,5.267408619600518e-05,7.330253944195866e-05,4.9084163340678487e-05,4.524507045930955e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,1.3901756717135065e-05,1.1363540486030097e-05,1.1320645622433548e-05,1.3094387362836255e-05,5.840183453367512e-06,6.704533178302792e-06,1.3360188782167271e-05,1.1343262061133568e-05,1.3768680436802112e-05,1.3575968961856326e-05
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,1.276827346921978e-05,1.6461141660605996e-05,1.2098767941218674e-05,2.0006653351156527e-05,8.690216761204909e-06,8.677750228450739e-06,1.5555367787481035e-05,1.705032272273131e-05,1.4688894859457616e-05,1.6032626856740264e-05
ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,6.028335993119016e-05,4.486560128437099e-05,6.166712135785354e-05,4.129379757049858e-05,4.2330549248761133e-05,4.129227006165633e-05,5.4830622970952136e-05,4.0065293727112874e-05,6.0841273579079674e-05,3.386941578564421e-05
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,4.8968979917359675e-05,7.942665582673327e-05,3.732241531575939e-05,5.7374969658042015e-05,6.090416261656238e-05,6.470815376769063e-05,4.7379623663120335e-05,6.061143775028034e-05,4.551190969326681e-05,4.468903476294581e-05
wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,6.686338468096467e-05,0.0001104965309652437,4.387640490314061e-05,5.60514450423966e-05,8.667400667908654e-05,7.995753085169858e-05,5.813120306316549e-05,8.413545798310801e-05,5.625914399795752e-05,5.1908196807186615e-05
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,3.377120056849933e-05,3.803410607156091e-05,2.797457339866097e-05,2.3449005737940656e-05,3.460733386741937e-05,3.151001012951087e-05,2.4758684219628227e-05,2.948002319802188e-05,3.677771714799568e-05,2.4716137562291492e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,3.4679384459134644e-05,2.734207390338214e-05,2.9059091287134855e-05,2.293278841454134e-05,2.2558297302593256e-05,2.0716300320221558e-05,3.163569901061704e-05,2.2370955361902054e-05,3.300843852638844e-05,2.1486673890594495e-05
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,2.9297848857702937e-05,2.4487540060802615e-05,3.7445422602200194e-05,1.7167798708870316e-05,2.5117751748212888e-05,1.9643933990352162e-05,2.6837356063546717e-05,2.1224274033624364e-05,3.5043354503183166e-05,2.1808132202647645e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,2.6138364104065772e-05,2.2029686516942194e-05,3.395554021841014e-05,1.603520146493961e-05,2.156163689322123e-05,1.7209422093549732e-05,2.4138776508056306e-05,1.8907845543355225e-05,3.217696996002163e-05,1.8614155201250426e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,4.187689620065974e-05,6.735125229103424e-05,2.572781915830949e-05,3.146536157730235e-05,4.6896623652497774e-05,4.6933444830926725e-05,3.110022608387741e-05,4.368177411598392e-05,3.146562190466762e-05,2.8096051452671693e-05
ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,5.8636306602030696e-05,4.967264111592994e-05,3.8454224584019616e-05,3.0508393415380036e-05,5.4375142343803574e-05,4.6847546644031656e-05,3.3351500635938934e-05,3.7833725639374355e-05,5.809951965735415e-05,3.292950669106612e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,5.645551043877217e-05,4.107621791296324e-05,4.7123213590274634e-05,3.7303352468892105e-05,3.6157527553765504e-05,3.3188784714607375e-05,5.3482909825658085e-05,3.64140920747164e-05,5.2898371228066334e-05,3.33895266274322e-05
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,4.4339944319293534e-05,5.4233064693511176e-05,4.358723916962452e-05,4.491481337345586e-05,2.755163805495664e-05,2.826945563566026e-05,4.4665769811651104e-05,5.442952436672325e-05,4.0319222454603605e-05,4.738475881456607e-05
wuhan,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,4.1731897655135124e-05,7.045111217627949e-05,3.180460080577031e-05,4.9782624267332454e-05,5.384149476631626e-05,5.6600056566160325e-05,3.881484002784604e-05,5.547240595699831e-05,3.9913205008567816e-05,4.0093445240241916e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,1.8843124609197146e-05,2.2125123110881572e-05,1.4818685652056454e-05,1.9457284816634758e-05,1.2927410723719617e-05,1.0582457331351691e-05,1.8671268857036177e-05,2.2202571102230643e-05,1.7701791613320578e-05,1.7894199271355224e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,2.0426177797510137e-05,2.419636764417082e-05,1.57014274373492e-05,2.031671295851682e-05,1.342672333809775e-05,1.1252364867391207e-05,1.906961756852908e-05,2.3123724677845864e-05,1.7397887275042673e-05,1.830491305092033e-05
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,0.00010264691252807164,8.236582206488874e-05,8.93090524452309e-05,7.633917139667595e-05,7.575962825898884e-05,6.459785010367992e-05,0.0001033776164236037,7.188709106664282e-05,9.956471981195079e-05,6.816446313564077e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,2.7043230311905698e-05,2.9564540685709614e-05,1.9978547433895704e-05,2.6726463534990507e-05,1.7373402897917304e-05,1.4278499449887646e-05,2.574545913928909e-05,3.222592126093335e-05,2.4010052432577068e-05,2.4253855077608864e-05
ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,4.8112401883746614e-05,3.268856289100401e-05,2.6918561205410328e-05,4.924409754977788e-05,2.0209817574303216e-05,1.8620475534926782e-05,3.551399443517012e-05,2.8333573887976316e-05,3.664410892693378e-05,3.125892243559745e-05
ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,8.56292474914362e-05,6.443600286449336e-05,6.746144869562233e-05,5.724682137015313e-05,5.939297271242208e-05,4.907421782908528e-05,7.60140385529381e-05,5.844368892661449e-05,7.534808528477184e-05,5.142041459208339e-05
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,5.271249598666805e-05,4.036083713593028e-05,3.895060534040018e-05,4.950046795420182e-05,2.527552654258507e-05,2.3814977681114648e-05,4.3121902770382344e-05,4.081569366393324e-05,5.704834161804449e-05,4.1598072371960086e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,2.5037766330683367e-05,2.9736393651743297e-05,2.027271988305301e-05,2.6072109523234293e-05,1.647396817346465e-05,1.3689680555628733e-05,2.5034210197533466e-05,2.84785407250413e-05,2.2475357979077287e-05,2.3630028897318785e-05
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,7.409843106022532e-05,5.3901240225972006e-05,4.549289591642119e-05,7.180342073638484e-05,3.420620414082188e-05,3.221245732007178e-05,6.202200465008575e-05,5.434584323619017e-05,7.816715448654359e-05,5.8628690620376054e-05
ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,3.7576035087657444e-05,3.335973352855542e-05,3.6056982650085374e-05,3.576452430934065e-05,2.8490894065369546e-05,2.665346618292704e-05,3.9561256154680586e-05,2.7229386792433118e-05,3.505917459510091e-05,2.6062427119411768e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,3.221505217391652e-05,4.056025961360636e-05,1.8376601948284012e-05,2.3042836749287362e-05,4.502302557535106e-05,3.202624692215843e-05,2.0851200982186332e-05,3.437705344764059e-05,2.6673555756422958e-05,1.847260703268807e-05
ba4,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,3.3359035866290505e-05,3.591537952147252e-05,2.7325938266064788e-05,2.1657686647045354e-05,3.34347348846903e-05,3.0245918064875636e-05,2.211449637954808e-05,2.844929720494421e-05,3.555227988750185e-05,2.309116390313425e-05
ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,8.45312195817013e-05,6.697270712203167e-05,7.070208357608255e-05,6.047464377929057e-05,6.524175930926413e-05,5.1515423612473655e-05,8.215439607210134e-05,6.154796648921852e-05,7.846160990639505e-05,5.4603840602151145e-05
ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,2.579110984248963e-05,1.802772950254527e-05,3.483897323892624e-05,1.6943505984270294e-05,1.9946914572595128e-05,1.574439029204488e-05,2.2798960079793303e-05,1.9333687006046127e-05,2.9649124950607858e-05,1.873418589436329e-05
ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,3.5704482572618146e-05,3.831515748122152e-05,2.9274117881188322e-05,2.260084401044224e-05,3.522286662803347e-05,3.2368932170383525e-05,2.3562788012714372e-05,3.027811409375565e-05,3.8798830122816634e-05,2.512668574821628e-05
