"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
66904.2,49363,88824.3,39132.6,32883,77991.5,11206.8,11.13,0.839
91449.6,67135,89271.5,51892.6,42978,79129.6,6188.6,6.36,0.84
168295,111647,98787.8,82425.5,58994,91565.9,3271.78,30.21,0.844
94257.2,65948,93668.4,67930.2,53176,83719.6,4684.08,6.36,0.849
104281,72286,94543.6,57143.3,45626,82079.2,7667.02,1.06,0.867
75453.8,55427,89215.4,45814.8,39947,75162.5,8738.28,16.96,0.885
109454,75771,94668.9,58320.2,46607,82006.4,3499.72,-0.53,0.897
115743,76662,98945.1,94957,71386,87175.4,3063.56,12.72,0.909
74113.4,42147,115242,59554.4,37447,104226,7992.4,14.84,0.909
129997,91696,92910,74390.8,59396,82080.9,7635.12,13.78,0.915
130413,86502,98803.8,73365.4,54826,87696.9,10051.4,5.3,0.918
137824,91260,98974.6,79541.2,58588,88974.1,3658.64,7.42,0.924
122464,83350,96290.6,70951.4,51302,90637.2,5631.8,14.84,0.928
115001,82803,91019.8,53180.2,41719,83540.3,6348.1,-1.06,0.93
90622.6,66039,89932.4,59207,50303,77136.3,6027.36,14.31,0.942
106702,73827,94718.6,70040.2,56475,81277.7,11497.3,2.65,0.953
78355.9,57108,89919.6,36889.2,29488,81984.8,4961.32,20.14,0.958
130164,89355,95466.6,73052.7,55110,86873.2,10328.6,11.66,0.96
87685,63806,90062.4,45111.8,35799,82584.7,8218.02,9.01,0.982
116015,79726,95366.5,60932.5,47146,84700.1,6983.2,15.37,0.982
113820,79731,93555.6,59615.9,47135,82889.3,4949.72,11.13,1.006
132041,87147,99297,93237.9,68054,89788.1,10060.1,20.14,1.015
66474.5,48734,89392.9,48301.8,40798,77589.8,9536.36,0,1.025
96745.4,66567,95247,89556.6,70091,83736.6,6578.94,4.24,1.032
147840,93182,103978,97125.6,67198,94723.4,5403.86,22.79,1.034
87508.1,65171,87998.2,43408.4,35115,81014.1,3990.98,8.48,1.038
135798,88098,101020,110574,83678,86600.8,3722.44,14.84,1.04
103886,66522,102346,59693.6,43546,89837.9,3530.46,22.79,1.04
105796,70850,97861,63428.2,48126,86373.9,4381.32,16.96,1.041
96297.3,67758,93139.4,76045,59987,83079.4,8587.48,-4.24,1.048
88640.6,63783,91076.8,53826.3,42335,83324.9,4564.02,4.77,1.063
78700.4,58859,87628.2,37381.6,31494,77787.5,6654.34,-2.12,1.065
119298,72464,107893,62794.9,46468,88562.5,3156.36,0,1.083
133509,85091,102827,103568,77371,87725.5,10331.5,23.32,1.089
108631,77452,91917.9,53088.6,41036,84784.4,4734.54,-3.71,1.092
138193,94166,96177,86264,62078,91069.2,3177.24,11.66,1.101
99394,70174,92824.8,38962.7,31971,79867.9,3491.02,7.95,1.106
131784,91035,94870.8,72337,53526,88567.8,6008.22,-2.12,1.123
93286.4,69514,87948,113875,91539,81527.5,7832.9,19.08,1.132
74415.7,55818,87371.5,38591.5,33111,76383.4,9550.86,11.13,1.138
107106,76706,91509.2,45341.5,36298,81864,5414.88,-3.18,1.139
102703,70312,95727.1,57659.5,45512,83028.1,5191.58,4.24,1.139
70794.2,52390,88558.3,54510.1,45610,78324.4,8607.78,7.95,1.141
114838,75358,99870.3,105816,75671,91643.3,11361.6,22.79,1.143
104673,71499,95943,72369.5,55174,85960.9,3368.64,12.19,1.165
98324.2,70762,91062.6,59445.9,45534,85559.1,11588.4,0.53,1.167
