"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
93034.3,66014,92360.6,72232.6,54903,86221.8,38828.1,3782.61,1.305
115806,81066,93621,70146.9,54215,84794.8,30208.1,2079.72,1.312
83808.8,55366,99203.3,134471,99198,88839.2,51682.1,3101.03,1.313
109392,68707,104343,157031,111787,92060.6,23077,2598.06,1.317
94980.6,67582,92105.1,53339.7,43075,81153.1,23862.4,1582.58,1.333
114329,76455,98000.6,104266,79883,85539.8,9950.48,2820.66,1.364
70776.4,50164,92464.8,43120.7,35124,80456.6,9130.36,3499.59,1.375
143446,83646,112389,132538,91383,95050.7,41351.7,2848.75,1.384
121398,81184,97999.2,97166.8,71872,88600.9,10707.4,1778.68,1.385
91578.3,62630,95827.5,59524.2,47118,82791.7,18919,1325,1.394
155343,95171,106971,114476,77483,96825.4,59734.2,2918.18,1.401
106296,73279,95064.5,99941.5,78850,83066.2,15178,1428.35,1.402
122792,82962,96999.5,80411.8,61878,85165.4,18230,2050.04,1.407
106642,73303,95342.6,68350.7,52807,84826.4,32257.3,1815.25,1.417
96836.5,66818,94978.6,94359.6,74014,83551.1,29343.4,1310.69,1.419
110722,73187,99146.7,89675,63051,93209.3,14851.5,2952.1,1.423
79800.6,53074,98538.1,73622.3,56726,85056.4,40238.7,2107.28,1.431
93772.8,68365,89892.4,46109.4,37465,80657.3,20678.7,2369.1,1.437
146394,96872,99038.7,97947.5,75672,84827.8,22896.1,3869,1.445
140614,92527,99595.8,126328,87298,94836.5,34308.7,3033.72,1.446
102271,68293,98142.3,84084.9,62053,88804.6,28664.8,2386.59,1.459
139485,92101,99252.9,85673.5,65861,85250.8,12000.2,2946.27,1.464
122669,81607,98511.5,74461.6,54611,89357.7,17888.4,2365.92,1.464
102757,70645,95325.4,83465.5,60869,89865,41961.3,1709.78,1.47
166298,106607,102231,122959,85442,94312.3,36870.6,1471.81,1.474
154084,103230,97820.6,112918,85518,86534.1,23313.1,2159.22,1.481
134372,89004,98941.7,118433,88376,87825.1,27970.5,2506.37,1.482
76634.6,55741,90101.1,59007.5,48413,79877.6,20547.7,1834.33,1.49
72038.3,51375,91895,87406.6,70306,81476.4,27782,3538.28,1.493
129620,78548,108148,168664,111668,98986,50068.5,1467.57,1.496
96445.1,67119,94170.5,65951.8,53951,80113.8,26026.9,1827.97,1.496
100071,68598,95603.7,66574.1,54542,79993.5,26531.5,2509.55,1.496
124559,81519,100138,82277.1,62146,86765.2,24722.5,2754.41,1.509
88991.1,61446,94914.6,69322.2,53274,85278,20864.9,2926.13,1.514
